rssdid,name,address,city,state,zipcode,year,quarter
37,BANK OF HANCOCK COUNTY,12855 BROAD STREET,SPARTA,GA,31087,2021,1
37,BANK OF HANCOCK COUNTY,12855 BROAD STREET,SPARTA,GA,31087,2021,2
37,BANK OF HANCOCK COUNTY,12855 BROAD STREET,SPARTA,GA,31087,2021,3
37,BANK OF HANCOCK COUNTY,12855 BROAD STREET,SPARTA,GA,31087,2021,4
242,FIRST COMMUNITY BANK XENIA-FLORA,260 FRONT STREET,XENIA,IL,62899,2021,1
242,FIRST COMMUNITY BANK XENIA-FLORA,260 FRONT STREET,XENIA,IL,62899,2021,2
242,FIRST COMMUNITY BANK XENIA-FLORA,260 FRONT STREET,XENIA,IL,62899,2021,3
242,FIRST COMMUNITY BANK XENIA-FLORA,260 FRONT STREET,XENIA,IL,62899,2021,4
279,"MINEOLA COMMUNITY BANK, SSB",215 W BROAD,MINEOLA,TX,75773,2021,1
279,"MINEOLA COMMUNITY BANK, SSB",215 W BROAD,MINEOLA,TX,75773,2021,2
279,"MINEOLA COMMUNITY BANK, SSB",215 W BROAD,MINEOLA,TX,75773,2021,3
279,"MINEOLA COMMUNITY BANK, SSB",215 W BROAD,MINEOLA,TX,75773,2021,4
354,BISON STATE BANK,223 MAIN STREET,BISON,KS,67520,2021,1
354,BISON STATE BANK,223 MAIN STREET,BISON,KS,67520,2021,2
354,BISON STATE BANK,223 MAIN STREET,BISON,KS,67520,2021,3
354,BISON STATE BANK,223 MAIN STREET,BISON,KS,67520,2021,4
457,LOWRY STATE BANK,400 FLORENCE AVE.,LOWRY,MN,56349,2021,1
457,LOWRY STATE BANK,400 FLORENCE AVE.,LOWRY,MN,56349,2021,2
457,LOWRY STATE BANK,400 FLORENCE AVE.,LOWRY,MN,56349,2021,3
457,LOWRY STATE BANK,400 FLORENCE AVE.,LOWRY,MN,56349,2021,4
505,BALLSTON SPA NATIONAL BANK,87 FRONT STREET,BALLSTON SPA,NY,12020,2021,1
505,BALLSTON SPA NATIONAL BANK,87 FRONT STREET,BALLSTON SPA,NY,12020,2021,2
505,BALLSTON SPA NATIONAL BANK,87 FRONT STREET,BALLSTON SPA,NY,12020,2021,3
505,BALLSTON SPA NATIONAL BANK,87 FRONT STREET,BALLSTON SPA,NY,12020,2021,4
1155,FIRST STATE BANK & TRUST COMPANY,1005 EAST 23RD,FREMONT,NE,68025,2021,1
1155,FIRST STATE BANK & TRUST COMPANY,1005 EAST 23RD,FREMONT,NE,68025,2021,2
1155,FIRST STATE BANK & TRUST COMPANY,1005 EAST 23RD,FREMONT,NE,68025,2021,3
1155,FIRST STATE BANK & TRUST COMPANY,1005 EAST 23RD,FREMONT,NE,68025,2021,4
1351,BANK OF GRANDIN,403 5TH STREET,GRANDIN,MO,63943,2021,1
1351,BANK OF GRANDIN,403 5TH STREET,GRANDIN,MO,63943,2021,2
1351,BANK OF GRANDIN,403 5TH STREET,GRANDIN,MO,63943,2021,3
1351,BANK OF GRANDIN,403 5TH STREET,GRANDIN,MO,63943,2021,4
1454,HILLTOP NATIONAL BANK,300 COUNTRY CLUB ROAD,CASPER,WY,82609,2021,1
1454,HILLTOP NATIONAL BANK,300 COUNTRY CLUB ROAD,CASPER,WY,82609,2021,2
1454,HILLTOP NATIONAL BANK,300 COUNTRY CLUB ROAD,CASPER,WY,82609,2021,3
1454,HILLTOP NATIONAL BANK,300 COUNTRY CLUB ROAD,CASPER,WY,82609,2021,4
1669,"LIBERTY NATIONAL BANK IN PARIS, THE",305 LAMAR AVENUE,PARIS,TX,75460,2021,1
1669,"LIBERTY NATIONAL BANK IN PARIS, THE",305 LAMAR AVENUE,PARIS,TX,75460,2021,2
1669,"LIBERTY NATIONAL BANK IN PARIS, THE",305 LAMAR AVENUE,PARIS,TX,75460,2021,3
1669,"LIBERTY NATIONAL BANK IN PARIS, THE",305 LAMAR AVENUE,PARIS,TX,75460,2021,4
1856,WASHITA STATE BANK,701 S HIGHWAY 44,BURNS FLAT,OK,73624,2021,1
1856,WASHITA STATE BANK,701 S HIGHWAY 44,BURNS FLAT,OK,73624,2021,2
1856,WASHITA STATE BANK,701 S HIGHWAY 44,BURNS FLAT,OK,73624,2021,3
1856,WASHITA STATE BANK,701 S HIGHWAY 44,BURNS FLAT,OK,73624,2021,4
2161,LAMAR NATIONAL BANK,200 S. COLEGIATE DRIVE,PARIS,TX,75460,2021,1
2161,LAMAR NATIONAL BANK,200 S. COLEGIATE DRIVE,PARIS,TX,75460,2021,2
2161,LAMAR NATIONAL BANK,200 S. COLEGIATE DRIVE,PARIS,TX,75460,2021,3
2161,LAMAR NATIONAL BANK,200 S. COLEGIATE DRIVE,PARIS,TX,75460,2021,4
2732,"ALBANY BANK & TRUST CO., NATIONAL ASSOCIATION",3400 WEST LAWRENCE AVENUE,CHICAGO,IL,60625,2021,1
2732,"ALBANY BANK & TRUST CO., NATIONAL ASSOCIATION",3400 WEST LAWRENCE AVENUE,CHICAGO,IL,60625,2021,2
2732,"ALBANY BANK & TRUST CO., NATIONAL ASSOCIATION",3400 WEST LAWRENCE AVENUE,CHICAGO,IL,60625,2021,3
2732,"ALBANY BANK & TRUST CO., NATIONAL ASSOCIATION",3400 WEST LAWRENCE AVENUE,CHICAGO,IL,60625,2021,4
2750,GENOA COMMUNITY BANK,502 WILLIARD AVENUE,GENOA,NE,68640,2021,1
2750,GENOA COMMUNITY BANK,502 WILLIARD AVENUE,GENOA,NE,68640,2021,2
2750,GENOA COMMUNITY BANK,502 WILLIARD AVENUE,GENOA,NE,68640,2021,3
2750,GENOA COMMUNITY BANK,502 WILLIARD AVENUE,GENOA,NE,68640,2021,4
3252,"FIRST NATIONAL BANK OF GORDON, THE",134 NORTH MAIN,GORDON,NE,69343,2021,1
3252,"FIRST NATIONAL BANK OF GORDON, THE",134 NORTH MAIN,GORDON,NE,69343,2021,2
3252,"FIRST NATIONAL BANK OF GORDON, THE",134 NORTH MAIN,GORDON,NE,69343,2021,3
3252,"FIRST NATIONAL BANK OF GORDON, THE",134 NORTH MAIN,GORDON,NE,69343,2021,4
3458,FARMERS BANK OF GREEN CITY,1 SOUTH LINCOLN STREET,GREEN CITY,MO,63545,2021,1
3458,FARMBANK,1 SOUTH LINCOLN STREET,GREEN CITY,MO,63545,2021,2
3458,FARMBANK,1 SOUTH LINCOLN STREET,GREEN CITY,MO,63545,2021,3
3458,FARMBANK,1 SOUTH LINCOLN STREET,GREEN CITY,MO,63545,2021,4
3720,"BANK OF CLARENDON, THE",106 SOUTH BROOK STREET,MANNING,SC,29102,2021,1
3720,"BANK OF CLARENDON, THE",106 SOUTH BROOK STREET,MANNING,SC,29102,2021,2
3720,"BANK OF CLARENDON, THE",106 SOUTH BROOK STREET,MANNING,SC,29102,2021,3
3720,"BANK OF CLARENDON, THE",106 SOUTH BROOK STREET,MANNING,SC,29102,2021,4
3971,MIDCOUNTRY BANK,7825 WASHINGTON AVENUE SOUTH SUITE 120,BLOOMINGTON,MN,55439,2021,1
3971,MIDCOUNTRY BANK,7825 WASHINGTON AVENUE SOUTH SUITE 120,BLOOMINGTON,MN,55439,2021,2
3971,MIDCOUNTRY BANK,7825 WASHINGTON AVENUE SOUTH SUITE 120,BLOOMINGTON,MN,55439,2021,3
3971,MIDCOUNTRY BANK,7825 WASHINGTON AVENUE SOUTH SUITE 120,BLOOMINGTON,MN,55439,2021,4
4156,KANZA BANK,151 NORTH MAIN,KINGMAN,KS,67068,2021,1
4156,KANZA BANK,151 NORTH MAIN,KINGMAN,KS,67068,2021,2
4156,KANZA BANK,151 NORTH MAIN,KINGMAN,KS,67068,2021,3
4156,KANZA BANK,151 NORTH MAIN,KINGMAN,KS,67068,2021,4
4231,FARMERS AND MERCHANTS BANK,104 NORTH MAIN STREET,SYLVANIA,GA,30467,2021,1
4231,FARMERS AND MERCHANTS BANK,104 NORTH MAIN STREET,SYLVANIA,GA,30467,2021,2
4231,FARMERS AND MERCHANTS BANK,104 NORTH MAIN STREET,SYLVANIA,GA,30467,2021,3
4231,FARMERS AND MERCHANTS BANK,104 NORTH MAIN STREET,SYLVANIA,GA,30467,2021,4
5069,FIRST CREDIT BANK,9255 SUNSET BOULEVARD,WEST HOLLYWOOD,CA,90069,2021,1
5069,FIRST CREDIT BANK,9255 SUNSET BOULEVARD,WEST HOLLYWOOD,CA,90069,2021,2
5069,FIRST CREDIT BANK,9255 SUNSET BOULEVARD,WEST HOLLYWOOD,CA,90069,2021,3
5069,FIRST CREDIT BANK,9255 SUNSET BOULEVARD,WEST HOLLYWOOD,CA,90069,2021,4
5135,FIRST STATE BANK OF BLAKELY,2213 SOUTH MAIN STREET,BLAKELY,GA,39823,2021,1
5135,FIRST STATE BANK OF BLAKELY,2213 SOUTH MAIN STREET,BLAKELY,GA,39823,2021,2
5135,FIRST STATE BANK OF BLAKELY,2213 SOUTH MAIN STREET,BLAKELY,GA,39823,2021,3
5135,FIRST STATE BANK OF BLAKELY,2213 SOUTH MAIN STREET,BLAKELY,GA,39823,2021,4
5210,ACNB BANK,16 LINCOLN SQUARE,GETTYSBURG,PA,17325,2021,1
5210,ACNB BANK,16 LINCOLN SQUARE,GETTYSBURG,PA,17325,2021,2
5210,ACNB BANK,16 LINCOLN SQUARE,GETTYSBURG,PA,17325,2021,3
5210,ACNB BANK,16 LINCOLN SQUARE,GETTYSBURG,PA,17325,2021,4
5461,BAC COMMUNITY BANK,517 EAST WEBER AVENUE,STOCKTON,CA,95202,2021,1
5461,BAC COMMUNITY BANK,517 EAST WEBER AVENUE,STOCKTON,CA,95202,2021,2
5461,BAC COMMUNITY BANK,517 EAST WEBER AVENUE,STOCKTON,CA,95202,2021,3
5461,BAC COMMUNITY BANK,517 EAST WEBER AVENUE,STOCKTON,CA,95202,2021,4
5751,KEARNY COUNTY BANK,221 NORTH MAIN STREET,LAKIN,KS,67860,2021,1
5751,KEARNY COUNTY BANK,221 NORTH MAIN STREET,LAKIN,KS,67860,2021,2
5751,KEARNY COUNTY BANK,221 NORTH MAIN STREET,LAKIN,KS,67860,2021,3
5751,KEARNY COUNTY BANK,221 NORTH MAIN STREET,LAKIN,KS,67860,2021,4
6039,PINELAND BANK,501 W 12TH ST,ALMA,GA,31510,2021,1
6039,PINELAND BANK,501 W 12TH ST,ALMA,GA,31510,2021,2
6039,PINELAND BANK,501 W 12TH ST,ALMA,GA,31510,2021,3
6039,PINELAND BANK,501 W 12TH ST,ALMA,GA,31510,2021,4
6329,ANDERSON BROTHERS BANK,101 NORTH MAIN STREET,MULLINS,SC,29574,2021,1
6329,ANDERSON BROTHERS BANK,101 NORTH MAIN STREET,MULLINS,SC,29574,2021,2
6329,ANDERSON BROTHERS BANK,101 NORTH MAIN STREET,MULLINS,SC,29574,2021,3
6329,ANDERSON BROTHERS BANK,101 NORTH MAIN STREET,MULLINS,SC,29574,2021,4
7009,BESSEMER TRUST COMPANY,100 WOODBRIDGE CENTER DRIVE,WOODBRIDGE,NJ,070951191,2021,1
7009,BESSEMER TRUST COMPANY,100 WOODBRIDGE CENTER DRIVE,WOODBRIDGE,NJ,070951191,2021,2
7009,BESSEMER TRUST COMPANY,100 WOODBRIDGE CENTER DRIVE,WOODBRIDGE,NJ,070951191,2021,3
7009,BESSEMER TRUST COMPANY,100 WOODBRIDGE CENTER DRIVE,WOODBRIDGE,NJ,070951191,2021,4
7045,"PEOPLES BANK, THE",100 NORTH MAIN STREET,BROWNSTOWN,IN,47220,2021,1
7045,"PEOPLES BANK, THE",100 NORTH MAIN STREET,BROWNSTOWN,IN,47220,2021,2
7045,"PEOPLES BANK, THE",100 NORTH MAIN STREET,BROWNSTOWN,IN,47220,2021,3
7045,"PEOPLES BANK, THE",100 NORTH MAIN STREET,BROWNSTOWN,IN,47220,2021,4
7072,WALLKILL VALLEY FEDERAL SAVINGS AND LOAN ASSOCIATION,23 WALLKILL AVE.,WALLKILL,NY,12589,2021,1
7072,WALLKILL VALLEY FEDERAL SAVINGS AND LOAN ASSOCIATION,23 WALLKILL AVE.,WALLKILL,NY,12589,2021,2
7072,WALLKILL VALLEY FEDERAL SAVINGS AND LOAN ASSOCIATION,23 WALLKILL AVE.,WALLKILL,NY,12589,2021,3
7072,WALLKILL VALLEY FEDERAL SAVINGS AND LOAN ASSOCIATION,23 WALLKILL AVE.,WALLKILL,NY,12589,2021,4
7456,BANK OF HARTINGTON,229 NORTH BROADWAY,HARTINGTON,NE,68739,2021,1
7456,BANK OF HARTINGTON,229 NORTH BROADWAY,HARTINGTON,NE,68739,2021,2
7456,BANK OF HARTINGTON,229 NORTH BROADWAY,HARTINGTON,NE,68739,2021,3
7456,BANK OF HARTINGTON,229 NORTH BROADWAY,HARTINGTON,NE,68739,2021,4
7634,"FOUR COUNTY BANK, THE",959 MAIN STREET,ALLENTOWN,GA,31003,2021,1
7634,"FOUR COUNTY BANK, THE",959 MAIN STREET,ALLENTOWN,GA,31003,2021,2
7634,"FOUR COUNTY BANK, THE",959 MAIN STREET,ALLENTOWN,GA,31003,2021,3
7634,"FOUR COUNTY BANK, THE",959 MAIN STREET,ALLENTOWN,GA,31003,2021,4
8033,PEOPLES BANK AND TRUST COMPANY OF POINTE COUPEE PARISH,805 HOSPITAL ROAD,NEW ROADS,LA,70760,2021,1
8033,PEOPLES BANK AND TRUST COMPANY OF POINTE COUPEE PARISH,805 HOSPITAL ROAD,NEW ROADS,LA,70760,2021,2
8033,PEOPLES BANK AND TRUST COMPANY OF POINTE COUPEE PARISH,805 HOSPITAL ROAD,NEW ROADS,LA,70760,2021,3
8033,PEOPLES BANK AND TRUST COMPANY OF POINTE COUPEE PARISH,805 HOSPITAL ROAD,NEW ROADS,LA,70760,2021,4
8462,"PERRYTON NATIONAL BANK, THE",825 SOUTH MAIN STREET,PERRYTON,TX,790703556,2021,1
8462,"PERRYTON NATIONAL BANK, THE",825 SOUTH MAIN STREET,PERRYTON,TX,790703556,2021,2
8462,"PERRYTON NATIONAL BANK, THE",825 SOUTH MAIN STREET,PERRYTON,TX,790703556,2021,3
8462,"PERRYTON NATIONAL BANK, THE",825 SOUTH MAIN STREET,PERRYTON,TX,790703556,2021,4
8631,"PLEASANTS COUNTY BANK, THE",215 WASHINGTON STREET,SAINT MARYS,WV,26170,2021,1
8631,"PLEASANTS COUNTY BANK, THE",215 WASHINGTON STREET,SAINT MARYS,WV,26170,2021,2
8631,"PLEASANTS COUNTY BANK, THE",215 WASHINGTON STREET,SAINT MARYS,WV,26170,2021,3
8631,"PLEASANTS COUNTY BANK, THE",215 WASHINGTON STREET,SAINT MARYS,WV,26170,2021,4
9357,FIDELITY BANK,7600 PARKLAWN AVENUE,EDINA,MN,55435,2021,1
9357,FIDELITY BANK,7600 PARKLAWN AVENUE,EDINA,MN,55435,2021,2
9357,FIDELITY BANK,7600 PARKLAWN AVENUE,EDINA,MN,55435,2021,3
9357,FIDELITY BANK,7600 PARKLAWN AVENUE,EDINA,MN,55435,2021,4
9553,ADAMS COUNTY BANK,401 N SMITH AVE,KENESAW,NE,68956,2021,1
9553,ADAMS COUNTY BANK,401 N SMITH AVE,KENESAW,NE,68956,2021,2
9553,ADAMS COUNTY BANK,401 N SMITH AVE,KENESAW,NE,68956,2021,3
9553,ADAMS COUNTY BANK,401 N SMITH AVE,KENESAW,NE,68956,2021,4
9807,AMBOY BANK,3590 U.S. HIGHWAY 9 SOUTH,OLD BRIDGE,NJ,08857,2021,1
9807,AMBOY BANK,3590 U.S. HIGHWAY 9 SOUTH,OLD BRIDGE,NJ,08857,2021,2
9807,AMBOY BANK,3590 U.S. HIGHWAY 9 SOUTH,OLD BRIDGE,NJ,08857,2021,3
9807,AMBOY BANK,3590 U.S. HIGHWAY 9 SOUTH,OLD BRIDGE,NJ,08857,2021,4
9955,FUSION BANK,116 WEST 6TH STREET,LARNED,KS,67550,2021,1
9955,FUSION BANK,116 WEST 6TH STREET,LARNED,KS,67550,2021,2
9955,FUSION BANK,116 WEST 6TH STREET,LARNED,KS,67550,2021,3
9955,FUSION BANK,116 WEST 6TH STREET,LARNED,KS,67550,2021,4
10250,"BANK OF ELK RIVER, THE",630 MAIN ST.,ELK RIVER,MN,55330,2021,1
10250,"BANK OF ELK RIVER, THE",630 MAIN ST.,ELK RIVER,MN,55330,2021,2
10250,"BANK OF ELK RIVER, THE",630 MAIN ST.,ELK RIVER,MN,55330,2021,3
10250,"BANK OF ELK RIVER, THE",630 MAIN ST.,ELK RIVER,MN,55330,2021,4
10849,FIRST STATE BANK,101 SOUTH CENTER STREET,LONOKE,AR,72086,2021,1
10849,FIRST STATE BANK,101 SOUTH CENTER STREET,LONOKE,AR,72086,2021,2
10849,FIRST STATE BANK,101 SOUTH CENTER STREET,LONOKE,AR,72086,2021,3
10849,FIRST STATE BANK,101 SOUTH CENTER STREET,LONOKE,AR,72086,2021,4
11145,LAKE-OSCEOLA STATE BANK,790 NORTH MICHIGAN AVENUE,BALDWIN,MI,49304,2021,1
11145,LAKE-OSCEOLA STATE BANK,790 NORTH MICHIGAN AVENUE,BALDWIN,MI,49304,2021,2
11145,LAKE-OSCEOLA STATE BANK,790 NORTH MICHIGAN AVENUE,BALDWIN,MI,49304,2021,3
11145,LAKE-OSCEOLA STATE BANK,790 NORTH MICHIGAN AVENUE,BALDWIN,MI,49304,2021,4
11640,FIRST NATIONAL BANK OF CLARKSDALE,402 EAST SECOND STREET,CLARKSDALE,MS,38614,2021,1
11640,FIRST NATIONAL BANK OF CLARKSDALE,402 EAST SECOND STREET,CLARKSDALE,MS,38614,2021,2
11640,FIRST NATIONAL BANK OF CLARKSDALE,402 EAST SECOND STREET,CLARKSDALE,MS,38614,2021,3
11640,FIRST NATIONAL BANK OF CLARKSDALE,402 EAST SECOND STREET,CLARKSDALE,MS,38614,2021,4
11837,"FARMERS BANK, THE",202 SOUTH MAIN STREET,GREENSBORO,GA,30642,2021,1
11837,"FARMERS BANK, THE",202 SOUTH MAIN STREET,GREENSBORO,GA,30642,2021,2
11837,"FARMERS BANK, THE",202 SOUTH MAIN STREET,GREENSBORO,GA,30642,2021,3
11837,"FARMERS BANK, THE",202 SOUTH MAIN STREET,GREENSBORO,GA,30642,2021,4
12030,FNB SOUTH,423 WEST 12TH STREET,ALMA,GA,31510,2021,1
12030,FNB SOUTH,423 WEST 12TH STREET,ALMA,GA,31510,2021,2
12030,FNB SOUTH,423 WEST 12TH STREET,ALMA,GA,31510,2021,3
12030,FNB SOUTH,423 WEST 12TH STREET,ALMA,GA,31510,2021,4
12142,"CLEVELAND STATE BANK, THE",110 COMMERCE AVENUE,CLEVELAND,MS,38732,2021,1
12142,"CLEVELAND STATE BANK, THE",110 COMMERCE AVENUE,CLEVELAND,MS,38732,2021,2
12142,"CLEVELAND STATE BANK, THE",110 COMMERCE AVENUE,CLEVELAND,MS,38732,2021,3
12142,"CLEVELAND STATE BANK, THE",110 COMMERCE AVENUE,CLEVELAND,MS,38732,2021,4
12311,"HUNTINGTON NATIONAL BANK, THE",17 SOUTH HIGH STREET,COLUMBUS,OH,43215,2021,1
12311,"HUNTINGTON NATIONAL BANK, THE",17 SOUTH HIGH STREET,COLUMBUS,OH,43215,2021,2
12311,"HUNTINGTON NATIONAL BANK, THE",17 SOUTH HIGH STREET,COLUMBUS,OH,43215,2021,3
12311,"HUNTINGTON NATIONAL BANK, THE",17 SOUTH HIGH STREET,COLUMBUS,OH,43215,2021,4
12647,"PORTAGE COUNTY BANK, THE",1155 COUNTY ROAD D,ALMOND,WI,549099777,2021,1
12647,"PORTAGE COUNTY BANK, THE",1155 COUNTY ROAD D,ALMOND,WI,549099777,2021,2
12647,"PORTAGE COUNTY BANK, THE",1155 COUNTY ROAD D,ALMOND,WI,549099777,2021,3
12647,"PORTAGE COUNTY BANK, THE",1155 COUNTY ROAD D,ALMOND,WI,549099777,2021,4
12656,EMERALD BANK,333 N. MAIN STREET,BURDEN,KS,67019,2021,1
12656,EMERALD BANK,333 N. MAIN STREET,BURDEN,KS,67019,2021,2
12656,EMERALD BANK,333 N. MAIN STREET,BURDEN,KS,67019,2021,3
12656,EMERALD BANK,333 N. MAIN STREET,BURDEN,KS,67019,2021,4
12946,FARMERS BANK & TRUST COMPANY,200 EAST MAIN STREET,MAGNOLIA,AR,71753,2021,1
12946,FARMERS BANK & TRUST COMPANY,200 EAST MAIN STREET,MAGNOLIA,AR,71753,2021,2
12946,FARMERS BANK & TRUST COMPANY,200 EAST MAIN STREET,MAGNOLIA,AR,71753,2021,3
12946,FARMERS BANK & TRUST COMPANY,200 EAST MAIN STREET,MAGNOLIA,AR,71753,2021,4
13103,BRISTOL COUNTY SAVINGS BANK,35 BROADWAY,TAUNTON,MA,02780,2021,1
13103,BRISTOL COUNTY SAVINGS BANK,35 BROADWAY,TAUNTON,MA,02780,2021,2
13103,BRISTOL COUNTY SAVINGS BANK,35 BROADWAY,TAUNTON,MA,02780,2021,3
13103,BRISTOL COUNTY SAVINGS BANK,35 BROADWAY,TAUNTON,MA,02780,2021,4
13251,ELYSIAN BANK,121 EAST MAIN STREET,ELYSIAN,MN,56028,2021,1
13251,ELYSIAN BANK,121 EAST MAIN STREET,ELYSIAN,MN,56028,2021,2
13251,ELYSIAN BANK,121 EAST MAIN STREET,ELYSIAN,MN,56028,2021,3
13251,ELYSIAN BANK,121 EAST MAIN STREET,ELYSIAN,MN,56028,2021,4
13457,BANK OF LEWELLEN,302 MAIN STREET,LEWELLEN,NE,69147,2021,1
13457,BANK OF LEWELLEN,302 MAIN STREET,LEWELLEN,NE,69147,2021,2
13457,BANK OF LEWELLEN,302 MAIN STREET,LEWELLEN,NE,69147,2021,3
13457,BANK OF LEWELLEN,302 MAIN STREET,LEWELLEN,NE,69147,2021,4
14155,F & C BANK,1006 EAGLE CREST DRIVE,HOLDEN,MO,64040,2021,1
14155,F & C BANK,1006 EAGLE CREST DRIVE,HOLDEN,MO,64040,2021,2
14155,F & C BANK,1006 EAGLE CREST DRIVE,HOLDEN,MO,64040,2021,3
14155,F & C BANK,1006 EAGLE CREST DRIVE,HOLDEN,MO,64040,2021,4
14650,BANK OF LOCUST GROVE,124 EAST MAIN STREET,LOCUST GROVE,OK,74352,2021,1
14650,BANK OF LOCUST GROVE,124 EAST MAIN STREET,LOCUST GROVE,OK,74352,2021,2
14650,BANK OF LOCUST GROVE,124 EAST MAIN STREET,LOCUST GROVE,OK,74352,2021,3
14650,BANK OF LOCUST GROVE,124 EAST MAIN STREET,LOCUST GROVE,OK,74352,2021,4
14753,"FARMERS STATE BANK OF BUCKLIN, KANSAS, THE",111 NORTH MAIN STREET,BUCKLIN,KS,67834,2021,1
14753,"FARMERS STATE BANK OF BUCKLIN, KANSAS, THE",111 NORTH MAIN STREET,BUCKLIN,KS,67834,2021,2
14753,"FARMERS STATE BANK OF BUCKLIN, KANSAS, THE",111 NORTH MAIN STREET,BUCKLIN,KS,67834,2021,3
14753,"FARMERS STATE BANK OF BUCKLIN, KANSAS, THE",111 NORTH MAIN STREET,BUCKLIN,KS,67834,2021,4
14865,BANK OF EASTERN OREGON,279 NORTH MAIN STREET,HEPPNER,OR,97836,2021,1
14865,BANK OF EASTERN OREGON,279 NORTH MAIN STREET,HEPPNER,OR,97836,2021,2
14865,BANK OF EASTERN OREGON,279 NORTH MAIN STREET,HEPPNER,OR,97836,2021,3
14865,BANK OF EASTERN OREGON,279 NORTH MAIN STREET,HEPPNER,OR,97836,2021,4
14977,"FIRST FEDERAL BANK LITTLEFIELD, TEXAS, SSB",301 X.I.T. DRIVE,LITTLEFIELD,TX,79339,2021,1
14977,"FIRST FEDERAL BANK LITTLEFIELD, TEXAS, SSB",301 X.I.T. DRIVE,LITTLEFIELD,TX,79339,2021,2
14977,"FIRST FEDERAL BANK LITTLEFIELD, TEXAS, SSB",301 X.I.T. DRIVE,LITTLEFIELD,TX,79339,2021,3
14977,"FIRST FEDERAL BANK LITTLEFIELD, TEXAS, SSB",301 X.I.T. DRIVE,LITTLEFIELD,TX,79339,2021,4
16551,NORTHVIEW BANK,510 MAIN STREET,SANDSTONE,MN,55072,2021,1
16551,NORTHVIEW BANK,510 MAIN STREET,SANDSTONE,MN,55072,2021,2
16551,NORTHVIEW BANK,510 MAIN STREET,SANDSTONE,MN,55072,2021,3
16551,NORTHVIEW BANK,510 MAIN STREET,SANDSTONE,MN,55072,2021,4
17110,"HAVERFORD TRUST COMPANY, THE",100 MATSONFORD ROAD 3 RADNOR CORPORATE CENTER SUITE 450,RADNOR,PA,19087,2021,1
17110,"HAVERFORD TRUST COMPANY, THE",100 MATSONFORD ROAD 3 RADNOR CORPORATE CENTER SUITE 450,RADNOR,PA,19087,2021,2
17110,"HAVERFORD TRUST COMPANY, THE",100 MATSONFORD ROAD 3 RADNOR CORPORATE CENTER SUITE 450,RADNOR,PA,19087,2021,3
17110,"HAVERFORD TRUST COMPANY, THE",100 MATSONFORD ROAD 3 RADNOR CORPORATE CENTER SUITE 450,RADNOR,PA,19087,2021,4
17147,FIRST MERCHANTS BANK,200 EAST JACKSON STREET,MUNCIE,IN,47305,2021,1
17147,FIRST MERCHANTS BANK,200 EAST JACKSON STREET,MUNCIE,IN,47305,2021,2
17147,FIRST MERCHANTS BANK,200 EAST JACKSON STREET,MUNCIE,IN,47305,2021,3
17147,FIRST MERCHANTS BANK,200 EAST JACKSON STREET,MUNCIE,IN,47305,2021,4
17259,"FIRST NATIONAL BANK IN MARLOW, THE",301 WEST MAIN STREET,MARLOW,OK,73055,2021,1
17259,"FIRST NATIONAL BANK IN MARLOW, THE",301 WEST MAIN STREET,MARLOW,OK,73055,2021,2
17259,"FIRST NATIONAL BANK IN MARLOW, THE",301 WEST MAIN STREET,MARLOW,OK,73055,2021,3
17259,"FIRST NATIONAL BANK IN MARLOW, THE",301 WEST MAIN STREET,MARLOW,OK,73055,2021,4
17950,"BANK OF BRIDGER, NATIONAL ASSOCIATION",101 S. MAIN STREET,BRIDGER,MT,59014,2021,1
17950,"BANK OF BRIDGER, NATIONAL ASSOCIATION",101 S. MAIN STREET,BRIDGER,MT,59014,2021,2
17950,"BANK OF BRIDGER, NATIONAL ASSOCIATION",101 S. MAIN STREET,BRIDGER,MT,59014,2021,3
17950,"BANK OF BRIDGER, NATIONAL ASSOCIATION",101 S. MAIN STREET,BRIDGER,MT,59014,2021,4
17978,ELIZABETHTON FEDERAL SAVINGS BANK,112-114 NORTH SYCAMORE STREET,ELIZABETHTON,TN,376433326,2021,1
17978,ELIZABETHTON FEDERAL SAVINGS BANK,112-114 NORTH SYCAMORE STREET,ELIZABETHTON,TN,376433326,2021,2
17978,ELIZABETHTON FEDERAL SAVINGS BANK,112-114 NORTH SYCAMORE STREET,ELIZABETHTON,TN,376433326,2021,3
17978,ELIZABETHTON FEDERAL SAVINGS BANK,112-114 NORTH SYCAMORE STREET,ELIZABETHTON,TN,376433326,2021,4
18050,"FIRST NATIONAL BANK OF BASTROP, THE",489 HIGHWAY 71 WEST,BASTROP,TX,786023217,2021,1
18050,"FIRST NATIONAL BANK OF BASTROP, THE",489 HIGHWAY 71 WEST,BASTROP,TX,786023217,2021,2
18050,"FIRST NATIONAL BANK OF BASTROP, THE",489 HIGHWAY 71 WEST,BASTROP,TX,786023217,2021,3
18050,"FIRST NATIONAL BANK OF BASTROP, THE",489 HIGHWAY 71 WEST,BASTROP,TX,786023217,2021,4
18827,"NEXTIER BANK, NA",222 MARKET STREET,KITTANNING,PA,16201,2021,1
18827,"NEXTIER BANK, NA",222 MARKET STREET,KITTANNING,PA,16201,2021,2
18827,"NEXTIER BANK, NA",222 MARKET STREET,KITTANNING,PA,16201,2021,3
18827,"NEXTIER BANK, NA",222 MARKET STREET,KITTANNING,PA,16201,2021,4
18836,CAPON VALLEY BANK,2 W MAIN ST,WARDENSVILLE,WV,26851,2021,1
