"Lender_Name","Lender_Id","Lender_Operating_Country","Lender_Institution_Type","year","quarter"
"Popular Bank","123814","United States","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, US Bank","2020.0","1.0"
"Metrobank SA","125199","Panama","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, US Bank","2020.0","1.0"
"Origin Bank","125561","United States","US Bank","2020.0","1.0"
"BHD International Bank Panama","125739","United States","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, US Bank","2020.0","1.0"
"Mabrey Bank","126428","United States","Corporation, US Bank","2020.0","1.0"
"Crescent Direct Lending LLC","118357","United States","Foreign Bank, Other","2020.0","1.0"
"M&G Investments","127512","United Kingdom","US Bank","2020.0","1.0"
"Business Development Bank of Canada","13079","Canada","Asian Bank, Canadian Bank, Credit Union, Diversified Financial Services Company, Multinational Investment Bank & Financial Services","2020.0","1.0"
"Sagicor","131570","Barbados","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, US Bank","2020.0","1.0"
"Indian Overseas Bank","13285","India","Asia-Pacific Bank, Corporation, Finance Company","2020.0","1.0"
"Finantia UK Ltd","136194","United Kingdom","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, US Bank","2020.0","1.0"
"Citigroup Global Markets Ltd","51394","United States","Finance Company, Western European Bank","2020.0","1.0"
"MapleMark Bank","138972","United States","Corporation, US Bank","2020.0","1.0"
"Meridian Credit Union","139177","Canada","Asian Bank, Canadian Bank, Credit Union, Diversified Financial Services Company, Multinational Investment Bank & Financial Services","2020.0","1.0"
"Coast Capital Savings Federal Credit Union","142423","Canada","Asian Bank, Canadian Bank, Credit Union, Diversified Financial Services Company, Multinational Investment Bank & Financial Services","2020.0","1.0"
"Hancock Whitney Bank","142472","United States","US Bank","2020.0","1.0"
"Chemical Bank","49619","United States","Foreign Bank, US Bank","2020.0","1.0"
"Unibank","142868","United States","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, US Bank","2020.0","1.0"
"Canara Bank","14360","India","Asia-Pacific Bank, Corporation","2020.0","1.0"
"Central Bank of India","14503","India","Asia-Pacific Bank, Corporation, Finance Company","2020.0","1.0"
"National Investment & Infrastructure Fund","151027","India","Asia-Pacific Bank, Corporation","2020.0","1.0"
"Riverside Credit Solutions","156143","United States","Asset Manager","2020.0","1.0"
"Canadian Western Bank","15823","Canada","Asian Bank, Canadian Bank, Credit Union, Diversified Financial Services Company, Multinational Investment Bank & Financial Services","2020.0","1.0"
"Susser Bank","160505","United States","Multinational Investment Bank & Financial Services, US Bank","2020.0","1.0"
"Broadway Bank","160760","United States","Asian Bank, Canadian Bank, European Bank, Farm Credit Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank","2020.0","1.0"
"London Forfaiting Co","35539","United Kingdom","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, US Bank","2020.0","1.0"
"Bank of India","18427","India","Asia-Pacific Bank, Corporation","2020.0","1.0"
"BMO Harris Bank NA","101691","United States","Foreign Bank, Other, US Bank","2020.0","1.0"
"L&T Infrastructure Debt Fund Ltd","124687","India","Asia-Pacific Bank, Corporation, Finance Company","2020.0","1.0"
"Oriental Bank of Commerce","20411","India","Asia-Pacific Bank, Corporation","2020.0","1.0"
"TCF Financial Corp","23887","United States","Canadian Bank","2020.0","1.0"
"Bank United","45678","United States","Foreign Bank, US Bank","2020.0","1.0"
"Tamilnad Mercantile Bank Ltd","26433","India","Asia-Pacific Bank, Corporation","2020.0","1.0"
"ING Belgium SA/NA","45680","Belgium","Other, Western European Bank","2020.0","1.0"
"Kotak Mahindra Bank Ltd","13984","India","Asia-Pacific Bank, Corporation","2020.0","1.0"
"ATB Financial","33198","Canada","Asian Bank, Canadian Bank, Credit Union, Diversified Financial Services Company, Multinational Investment Bank & Financial Services","2020.0","1.0"
"Stifel Nicolaus & Co","139761","United States","Canadian Bank, Diversified Financial Services Company, Multinational Investment Bank & Financial Services, Private Equity, US Bank","2020.0","1.0"
"Stifel Bank & Trust","56733","United States","Canadian Bank, Diversified Financial Services Company, Multinational Investment Bank & Financial Services, US Bank","2020.0","1.0"
"San-In Godo Bank Ltd","43585","Japan","Asia-Pacific Bank","2020.0","1.0"
"Frost Bank","45717","United States","US Bank","2020.0","1.0"
"BOT Lease and Finance Philippines Inc","136057","Philippines","Asia-Pacific Bank, Finance Company","2020.0","1.0"
"Mitsubishi UFJ Lease & Finance Co Ltd","20793","Japan","Asia-Pacific Bank, Corporation","2020.0","1.0"
"Tomato Bank","49603","Japan","Asia-Pacific Bank","2020.0","1.0"
"Ehime Bank","49870","Japan","Asia-Pacific Bank","2020.0","1.0"
"Texas Capital Bank NA","66827","United States","US Bank","2020.0","1.0"
"Kiyo Bank Ltd","50540","Japan","Asia-Pacific Bank","2020.0","1.0"
"Trustmark National Bank","51912","United States","US Bank","2020.0","1.0"
"Intrust Bank","51999","United States","Corporation, US Bank","2020.0","1.0"
"Amarillo National Bank","53112","United States","Asian Bank, Canadian Bank, European Bank, Farm Credit Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank","2020.0","1.0"
"UniCredito Italiano SpA","47979","Italy","Western European Bank","2020.0","1.0"
"Preferred Bank","60429","United States","Foreign Bank, US Bank","2020.0","1.0"
"Atlantic Capital Bank","61668","United States","US Bank","2020.0","1.0"
"KBC Bank NV","49315","Belgium","Other, Western European Bank","2020.0","1.0"
"Kobe Shinkin","75134","Japan","Asia-Pacific Bank","2020.0","1.0"
"Nisshin Shinkin Bank","83427","Japan","Asia-Pacific Bank","2020.0","1.0"
"Kinokuni Shinkin Bank","86148","Japan","Asia-Pacific Bank","2020.0","1.0"
"Punjab National Bank","9112","India","Asia-Pacific Bank","2020.0","1.0"
"Le Credit Lyonnais SA [LCL]","97889","France","Western European Bank","2020.0","1.0"
"IDFC Ltd","13987","India","Asia-Pacific Bank, Corporation, Finance Company","2020.0","1.0"
"BNP Paribas Fortis SA NV","135283","Belgium","Other, Western European Bank","2020.0","1.0"
"Indian Bank Singapore","24874","Singapore","Asia-Pacific Bank, US Bank, Western European Bank","2020.0","1.0"
"UCO Bank","15637","India","Asia-Pacific Bank, US Bank, Western European Bank","2020.0","1.0"
"Bank of India Singapore","38609","India","Asia-Pacific Bank, US Bank, Western European Bank","2020.0","1.0"
"Sugamo Shinkin Bank","52214","Japan","Asia-Pacific Bank","2020.0","1.0"
"First Bank of Toyama","53400","Japan","Asia-Pacific Bank","2020.0","1.0"
"Akita Bank Ltd","123100","Japan","Asia-Pacific Bank, Corporation, Finance Company, Insurance Company, Trust Company","2020.0","1.0"
"Kreissparkasse Esslingen-Nurtingen","12413","Germany","Western European Bank","2020.0","1.0"
"Crescent Agency Services LLC","144663","United States","Asset Manager, BDC, Multinational Investment Bank & Financial Services","2020.0","1.0"
"Lake Forest Bank & Trust","53070","United States","Foreign Bank, US Bank","2020.0","1.0"
"JA Hokkaido Shinren","45685","Japan","Asia-Pacific Bank, Corporation, Finance Company, Insurance Company, Trust Company","2020.0","1.0"
"Mizuho Trust & Banking Co Ltd","56932","Japan","Asia-Pacific Bank","2020.0","1.0"
"Nomura Trust & Banking Co Ltd","60927","Japan","Asia-Pacific Bank, Corporation, Finance Company, Insurance Company, Trust Company","2020.0","1.0"
"Siemens Bank GmbH","26530","Germany","Western European Bank","2020.0","1.0"
"Kanagawa Kenshinren","75663","Japan","Asia-Pacific Bank, Corporation, Finance Company, Insurance Company, Trust Company","2020.0","1.0"
"JA Bank Niigata","79480","Japan","Asia-Pacific Bank, Corporation, Finance Company, Insurance Company, Trust Company","2020.0","1.0"
"State Street Bank & Trust Co","17121","United States","Foreign Bank, US Bank, Western European Bank","2020.0","1.0"
"Lasalle Investment Management Inc","90180","United States","Other, US Bank","2020.0","1.0"
"Emirates Islamic Bank PJSC [EIB]","25850","United Arab Emirates","Middle Eastern Bank","2020.0","1.0"
"Svenska Handelsbanken AB (publ)","10501","Sweden","Asia-Pacific Bank, Western European Bank","2020.0","1.0"
"Agricultural Bank of China (Luxembourg) SA","129592","Luxembourg","Asia-Pacific Bank, Western European Bank","2020.0","1.0"
"Banco de Credito Social Cooperativo SA","140245","Spain","European Bank, Latin America & Caribbean Bank, Multinational Investment Bank & Financial Services","2020.0","1.0"
"CAJAMAR Caja Rural Sociedad Cooperativa de Credito","14065","Spain","Foreign Bank, Western European Bank","2020.0","1.0"
"Capital Spring","146303","United States","Foreign Bank","2020.0","1.0"
"US International Development Finance Corp","151579","United States","Corporation","2020.0","1.0"
"Sparkasse Bremen AG","18392","Germany","Western European Bank","2020.0","1.0"
"AB Private Credit Investors LLC","129170","United States","BDC","2020.0","1.0"
"Nomura Capital Partners","143851","Japan","Diversified Financial Services Company, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services","2020.0","1.0"
"River City Bank","71124","United States","Finance Company, US Bank","2020.0","1.0"
"Banque Internationale a Luxembourg SA [BIL]","13370","Luxembourg","US Bank","2020.0","1.0"
"Zurcher Kantonalbank [ZKB]","11297","Switzerland","US Bank","2020.0","1.0"
"Banque et Caisse d'Epargne de L'Etat Luxembourg [BCEE]","11477","Luxembourg","US Bank","2020.0","1.0"
"EnTie Bank","33275","Taiwan","Asian Bank","2020.0","1.0"
"Turkiye Kalkinma Bankasi AS","11785","Turkey","Middle Eastern Bank, Western European Bank","2020.0","1.0"
"Maybank International Labuan","45889","Malaysia","","2020.0","1.0"
"Monroe Capital Corporation SBIC LP","125679","United States","Finance Company, Insurance Company, Other","2020.0","1.0"
"Eximbank","62867","United States","European Bank","2020.0","1.0"
"Credit Agricole Italia SpA","148766","Italy","Western European Bank","2020.0","1.0"
"Monroe Capital Private Credit Master Fund IV (Unleveraged) SCSp","154980","United States","Asset Manager, Diversified Financial Services Company, Multinational Investment Bank & Financial Services","2020.0","1.0"
"Monroe Capital Private Credit Master Fund IV SCSp","154989","United States","Asset Manager, Diversified Financial Services Company, Multinational Investment Bank & Financial Services","2020.0","1.0"
"Samba Financial Group","18408","Saudi Arabia","Corporation, Middle Eastern Bank, Western European Bank","2020.0","1.0"
"Dubai Islamic Bank PSJ","23629","United Arab Emirates","Corporation, Middle Eastern Bank, Western European Bank","2020.0","1.0"
"HSBC Bank Middle East Ltd","18227","United Arab Emirates","Corporation, Middle Eastern Bank, Western European Bank","2020.0","1.0"
"HSBC Singapore","42176","Hong Kong","","2020.0","1.0"
"Goldman Sachs Asset Management","64312","United States","Multinational Investment Bank & Financial Services","2020.0","1.0"
"Mega International Commercial Bank Co Ltd Labuan Branch","22093","Taiwan","","2020.0","1.0"
"Banco di Sardegna SpA","48395","Italy","Western European Bank","2020.0","1.0"
"Banca Monte dei Paschi di Siena SpA [MPS]","58826","Italy","Western European Bank","2020.0","1.0"
"Banca Popolare di Sondrio SCRL [BPS]","89195","Italy","Western European Bank","2020.0","1.0"
"BGL BNP Paribas SA","119693","Luxembourg","US Bank","2020.0","1.0"
"Banque Federative du Credit Mutuel [BFCM]","93945","France","US Bank","2020.0","1.0"
"Everest Bank Ltd","102853","Nepal","Asian Bank","2020.0","1.0"
"Hua Nan Commercial Bank (Offshore Banking Branch)","12081","Taiwan","Asia-Pacific Bank, Western European Bank","2020.0","1.0"
"Annaly Middle Market Lending LLC","132567","United States","","2020.0","1.0"
"SBI Capital Markets","12514","India","Asia-Pacific Bank","2020.0","1.0"
"Industrial & Commercial Bank of China (Hanoi)","148049","Vietnam","Asia-Pacific Bank, Foreign Bank, Western European Bank","2020.0","1.0"
"BRED Banque Populaire SA","93959","France","Western European Bank","2020.0","1.0"
"Banque Populaire Rives de Paris","98016","France","Other, Western European Bank","2020.0","1.0"
"Zhenjiang Rural Commercial Bank","129542","China","Asian Bank","2020.0","1.0"
"Jordan Islamic Bank","136272","Jordan","Middle Eastern Bank","2020.0","1.0"
"China Construction Bank Seoul","101629","South Korea","Asia-Pacific Bank, Foreign Bank, Western European Bank","2020.0","1.0"
"Nabil Bank","145257","Nepal","Asian Bank","2020.0","1.0"
"TD Securities","16412","Canada","Asian Bank, Canadian Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank","2020.0","1.0"
"NatWest Markets Ltd","17606","United Kingdom","Canadian Bank, European Bank, Multinational Investment Bank & Financial Services","2020.0","1.0"
"Bank of Nanjing","17043","China","Asian Bank","2020.0","1.0"
"CIMB Bank Berhad Labuan Offshore Branch","28313","Malaysia","Asia-Pacific Bank, Foreign Bank, Western European Bank","2020.0","1.0"
"Saudi National Commercial Bank","34316","Saudi Arabia","Middle Eastern Bank","2020.0","1.0"
"Sunny Bank","36250","Taiwan","Asia-Pacific Bank, Foreign Bank, Western European Bank","2020.0","1.0"
"Texas Capital Bank","66826","United States","Asia-Pacific Bank, Investment Bank, US Bank","2020.0","1.0"
"Simmons Bank","135973","United States","US Bank","2020.0","1.0"
"Banque Kolb","98049","France","Western European Bank","2020.0","1.0"
"Shinhan Bank Hongkong","101354","Hong Kong","Asia-Pacific Bank, Foreign Bank, Western European Bank","2020.0","1.0"
"Banco Portugues de Investimento SA [BPI]","97515","Portugal","","2020.0","1.0"
"BNP Paribas European SME Debt Fund","133067","France","Other, Western European Bank","2020.0","1.0"
"Natixis SA Singapore Branch","15182","Singapore","Foreign Bank","2020.0","1.0"
"Banque CIC Nord Ouest SA","106977","France","Western European Bank","2020.0","1.0"
"CIC Lyonnaise de Banque SA","110419","France","Western European Bank","2020.0","1.0"
"The Eco Trade and Development Bank","137061","Turkey","Middle Eastern Bank","2020.0","1.0"
"Alliance Partners","109377","United States","Corporation, Investment Bank, US Bank, Western European Bank","2020.0","1.0"
"United Community Bank","110102","United States","US Bank","2020.0","1.0"
"Sea Bridge Finance Ltd","117252","United Kingdom","Corporation, Finance Company, Leasing Company, Western European Bank","2020.0","1.0"
"Bancoppel","135851","Mexico","Foreign Bank, Other, US Bank, Western European Bank","2020.0","1.0"
"Caisse d'Epargne et de Prevoyance Provence Alpes Corse [CEPAC]","106968","France","European Bank","2020.0","1.0"
"Tokyo Century Corp","131310","Japan","Corporation, Finance Company, Leasing Company, Western European Bank","2020.0","1.0"
"Fidus Investment Corp","154599","United States","US Bank","2020.0","1.0"
"OCBC Wing Hang Ltd","119666","Hong Kong","Asia-Pacific Bank","2020.0","1.0"
"Banco Del Bajio","21251","Mexico","Foreign Bank, Other, US Bank, Western European Bank","2020.0","1.0"
"Shizuoka Bank Ltd","26427","Japan","Asia-Pacific Bank","2020.0","1.0"
"Kita-Nippon Bank","42643","Japan","Asia-Pacific Bank","2020.0","1.0"
"Mitsui Sumitomo Insurance Co Ltd","44388","Japan","Asia-Pacific Bank, Insurance Company","2020.0","1.0"
"Investors Bank & Trust Co","50765","United States","Corporation, Investment Bank, US Bank, Western European Bank","2020.0","1.0"
"Audax Group LP","51655","United States","Asset Manager, European Bank, US Bank","2020.0","1.0"
"Keybanc Capital Markets","51639","United States","Foreign Bank, US Bank, Western European Bank","2020.0","1.0"
"Bank of Iwate","54827","Japan","Asia-Pacific Bank, Insurance Company","2020.0","1.0"
"Ally Bank","92462","United States","Corporation, Investment Bank, US Bank, Western European Bank","2020.0","1.0"
"Japan Post Insurance Co Ltd","67181","Japan","Asia-Pacific Bank, Insurance Company","2020.0","1.0"
"Musashino Bank","77401","Japan","Asia-Pacific Bank, Insurance Company","2020.0","1.0"
"Asahi Mutual Life Insurance Co","77608","Japan","Asia-Pacific Bank, Insurance Company","2020.0","1.0"
"State Street Bank","88345","United States","US Bank","2020.0","1.0"
"Bayerische Landesbank GZ","10860","Germany","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2020.0","1.0"
"Flagstar Bank","49883","United States","Canadian Bank, European Bank, Multinational Investment Bank & Financial Services, US Bank","2020.0","1.0"
"UBS Securities LLC","22172","Switzerland","Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2020.0","1.0"
"Banco Bilbao Vizcaya Argentaria SA [Hong Kong]","15886","Hong Kong","Asia-Pacific Bank, US Bank, Western European Bank","2020.0","1.0"
"Wilmington Trust (London) Limited","116418","United Kingdom","Multinational Investment Bank & Financial Services","2020.0","1.0"
"Crescent Capital Group LP","126646","United States","Asset Manager, BDC","2020.0","1.0"
"Bank of America Hongkong","42789","China","Asia-Pacific Bank, US Bank, Western European Bank","2020.0","1.0"
"Provident Bank","48133","United States","US Bank","2020.0","1.0"
"CIT Group Inc","1616","United States","US Bank","2020.0","1.0"
"Akbank Turk AS","7069","Turkey","Asian Bank","2020.0","1.0"
"Bank of Beijing","20859","China","Asia-Pacific Bank","2020.0","1.0"
"Northwest Bank & Trust Co","30403","United States","Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2020.0","1.0"
"Lloyds Bank Corporate Markets Plc","142610","United Kingdom","Asian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services","2020.0","1.0"
"Mizuho Bank Hong Kong","111768","Hong Kong","Asia-Pacific Bank, US Bank, Western European Bank","2020.0","1.0"
"UMB Bank NA","52947","United States","Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2020.0","1.0"
"Manufacturers Bank","50208","United States","US Bank","2020.0","1.0"
"Synovus Bank","103840","United States","Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2020.0","1.0"
"Turkiye Is Bankasi AS [Isbank]","9429","Turkey","Asian Bank","2020.0","1.0"
"Flushing Bank","105086","United States","Corporation, Foreign Bank, Investment Bank, Other, US Bank, Western European Bank","2020.0","1.0"
"American Savings Bank","23064","United States","Corporation, Foreign Bank, Investment Bank, Other, US Bank, Western European Bank","2020.0","1.0"
"Noor Islamic Bank PJSC [NIB]","29072","United Arab Emirates","Asia-Pacific Bank, Corporation, Middle Eastern Bank, Western European Bank","2020.0","1.0"
"Midfirst Bank","49945","United States","Corporation, Foreign Bank, Investment Bank, Other, US Bank, Western European Bank","2020.0","1.0"
"Ares Management LLC","63027","United States","Finance Company","2020.0","1.0"
"MPS Capital Services","96984","Italy","European Bank","2020.0","1.0"
"VTB Bank JSC","9164","Russian Federation","East. Europe/Russian Bank","2020.0","1.0"
"Credito Valtellinese Scarl","91326","Italy","European Bank","2020.0","1.0"
"West Suburban Bank","107540","United States","Foreign Bank, US Bank","2020.0","1.0"
"MIDF Amanah Investment Bank Bhd","136775","Malaysia","Asia-Pacific Bank, Finance Company, Western European Bank","2020.0","1.0"
"Encina Business Credit SPV LLC","141325","United States","Corporation","2020.0","1.0"
"Far East and Arctic Development Fund","151016","United States","East. Europe/Russian Bank","2020.0","1.0"
"Bank Islam Malaysia Bhd","17094","Malaysia","Asia-Pacific Bank, Finance Company, Western European Bank","2020.0","1.0"
"Banco Agricola Comercial de El Salvador","17541","El Salvador","Foreign Bank","2020.0","1.0"
"Banco do Nordeste do Brasil SA","23024","Brazil","Foreign Bank","2020.0","1.0"
"AmInvestment Bank Bhd","23149","Malaysia","Asia-Pacific Bank, Finance Company, Western European Bank","2020.0","1.0"
"Manufacturers & Traders Trust Co","24589","United States","Canadian Bank, US Bank","2020.0","1.0"
"Vnesheconombank [VEB]","7014","Russian Federation","East. Europe/Russian Bank","2020.0","1.0"
"AB Svensk Exportkredit (SEK)","105354","Switzerland","East. Europe/Russian Bank, Western European Bank","2020.0","1.0"
"SBICAP Trustee Co Ltd","152024","India","Asia-Pacific Bank, Middle Eastern Bank, US Bank, Western European Bank","2020.0","1.0"
"Jefferies Financial Group Inc","120870","United States","Diversified Financial Services Company, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services","2020.0","1.0"
"Aviva Plc","12445","United Kingdom","Insurance Company","2020.0","1.0"
"Caisse d'Epargne de Bourgogne Franche-Comte","101089","France","Foreign Bank, Western European Bank","2020.0","1.0"
"DekaBank Deutsche Girozentrale","16120","Germany","Insurance Company","2020.0","1.0"
"BMO Bank of Montreal","104020","Canada","Asian Bank, Canadian Bank, Diversified Financial Services Company, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services, Private Equity, US Bank","2020.0","1.0"
"ING Capital LLC","52090","United States","Asian Bank, Canadian Bank, Diversified Financial Services Company, European Bank, Multinational Investment Bank & Financial Services","2020.0","1.0"
"AKA Ausfuhrkredit GmbH","13880","Germany","Insurance Company","2020.0","1.0"
"NORD/LB Luxembourg SA Covered Bond Bank","146664","Luxembourg","Foreign Bank, Western European Bank","2020.0","1.0"
"Eastern & Southern African Trade & Development Bank [PTA Bank]","44917","Burundi","African Bank, Western European Bank","2020.0","1.0"
"Regions Capital Markets","118805","United States","Canadian Bank, Diversified Financial Services Company, Japanese Bank, Multinational Investment Bank & Financial Services, Private Equity, US Bank","2020.0","1.0"
"Regions","119466","United States","Asian Bank, Canadian Bank, Diversified Financial Services Company, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services, Private Equity, US Bank","2020.0","1.0"
"Signature Bank","49973","United States","Other, US Bank, Western European Bank","2020.0","1.0"
"Nomura International Plc","12616","United Kingdom","Asian Bank, Diversified Financial Services Company, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services","2020.0","1.0"
"Nomura Corporate Funding Americas LLC","63665","United States","Asia-Pacific Bank, Other, Western European Bank","2020.0","1.0"
"First Tennessee Bank","29835","United States","US Bank","2020.0","1.0"
"Macquarie Capital (USA) Inc","120780","United States","Canadian Bank, Diversified Financial Services Company, Japanese Bank, Multinational Investment Bank & Financial Services, Private Equity, US Bank","2020.0","1.0"
"Macquarie Group Ltd","8791","Australia","Asia-Pacific Bank, Corporation, Foreign Bank, Investment Bank, US Bank, Western European Bank","2020.0","1.0"
"Nedbank Ltd London","12808","United Kingdom","East. Europe/Russian Bank, Middle Eastern Bank, Western European Bank","2020.0","1.0"
"Banque CIC Sud Ouest SA","102872","France","Western European Bank","2020.0","1.0"
"Allied Irish Bank (GB)","10495","United Kingdom","Western European Bank","2020.0","1.0"
"Cooperatieve Rabobank UA Hong Kong Branch","146705","Hong Kong","Asia-Pacific Bank","2020.0","1.0"
"Rabobank Singapore","46399","Netherlands","Asia-Pacific Bank","2020.0","1.0"
"Kanagawa Shinkin Bank","116590","Japan","Asia-Pacific Bank, Finance Company","2020.0","1.0"
"ICBC (IC) Ltd","31097","Hong Kong","Asia-Pacific Bank, Foreign Bank, Western European Bank","2020.0","1.0"
"Pemberton Capital Advisors LLP","123112","United Kingdom","Other","2020.0","1.0"
"Shanghai Pudong Development Bank Suzhou","115269","China","Asia-Pacific Bank","2020.0","1.0"
"MSD Partners","133579","United States","Finance Company, Inst. Invest. Other, Other, Specialty, US Bank","2020.0","1.0"
"Kasikornbank Public Co Ltd","13394","Thailand","Asia-Pacific Bank","2020.0","1.0"
"Compeer Financial","135902","United States","Farm Credit Bank, Multinational Investment Bank & Financial Services, US Bank","2020.0","1.0"
"China Construction Bank Suzhou Gongyeyuanqu Sub-branch","144605","China","Asia-Pacific Bank","2020.0","1.0"
"Great American Capital Partners LLC","142562","United States","Finance Company, Inst. Invest. Other, Other, Specialty","2020.0","1.0"
"Standard Chartered Bank Thailand","35718","United Kingdom","Asia-Pacific Bank","2020.0","1.0"
"Monroe (NP) US Private Debt Fund LP","147909","United States","Finance Company, Inst. Invest. Other, Other, Specialty","2020.0","1.0"
"Monroe Capital Fund SV Sarl - Fund III (Unleveraged) Compartment","147918","United States","Finance Company, Inst. Invest. Other, Other, Specialty","2020.0","1.0"
"Monroe Capital Private Credit Fund III (Lux) Financing SPV LP","147928","United States","Finance Company, Inst. Invest. Other, Other, Specialty","2020.0","1.0"
"Monroe Capital Opportunistic Private Credit Master Fund SCSp","151025","United States","Finance Company, Inst. Invest. Other, Other, Specialty, US Bank","2020.0","1.0"
"ING Bank (Australia) Ltd","12085","Australia","Asia-Pacific Bank, Western European Bank","2020.0","1.0"
"Alberta Treasury Branches","33197","Canada","Canadian Bank, Diversified Financial Services Company, Multinational Investment Bank & Financial Services","2020.0","1.0"
"Bank of Hawaii","34534","United States","US Bank","2020.0","1.0"
"First Midwest Bank","110446","United States","US Bank","2020.0","1.0"
"Northrim Bank","40599","United States","Multinational Investment Bank & Financial Services, US Bank","2020.0","1.0"
"Raiffeisenlandesbank Niederosterreich-Wien AG","44319","Austria","Western European Bank","2020.0","1.0"
"Yamagata Bank","48894","Japan","Asia-Pacific Bank","2020.0","1.0"
"First Hawaiian Bank","51055","United States","Multinational Investment Bank & Financial Services, US Bank","2020.0","1.0"
"Central Pacific Bank","52562","United States","Multinational Investment Bank & Financial Services, US Bank","2020.0","1.0"
"Sumitomo Mitsui Banking Corp Bangkok","150951","Thailand","Asia-Pacific Bank","2020.0","1.0"
"Saikyo Bank","56039","Japan","Asia-Pacific Bank, Finance Company","2020.0","1.0"
"Kawasaki Shinkin Bank","56880","Japan","Asia-Pacific Bank, Finance Company","2020.0","1.0"
"Shonan Shinkin Bank","58378","Japan","Asia-Pacific Bank, Finance Company","2020.0","1.0"
"Farm Credit Services of America","68822","United States","Farm Credit Bank, Multinational Investment Bank & Financial Services, US Bank","2020.0","1.0"
"Yokohama Shinkin","80394","Japan","Asia-Pacific Bank, Finance Company","2020.0","1.0"
"Agcountry Farm Credit Services FLCA","85371","United States","Finance Company, US Bank","2020.0","1.0"
"Hwatai Bank","36427","Taiwan","Asia-Pacific Bank","2020.0","1.0"
"Land Bank of Taiwan Singapore","14046","Singapore","Asia-Pacific Bank, Middle Eastern Bank, Western European Bank","2020.0","1.0"
"China Construction Bank Sydney","115105","Australia","Asia-Pacific Bank, Western European Bank","2020.0","1.0"
"World Bank","17914","United States","","2020.0","1.0"
"Mitsubishi UFJ Trust & Banking Corp","92660","Japan","Asia-Pacific Bank, Western European Bank","2020.0","1.0"
"PT Bank BTPN Tbk","147019","Indonesia","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2020.0","1.0"
"JA Hyogo Shinren","55769","Japan","Asia-Pacific Bank, Corporation","2020.0","1.0"
"Osaka City Shinkin Bank","58584","Japan","Asia-Pacific Bank","2020.0","1.0"
"China Development Bank HK","16662","Hong Kong","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2020.0","1.0"
"National Bank of Kuwait Singapore","97691","Kuwait","Asia-Pacific Bank, Middle Eastern Bank, Western European Bank","2020.0","1.0"
"AG Insurance SA","109605","Belgium","","2020.0","1.0"
"Rockland Trust","111800","United States","Asian Bank, Canadian Bank, European Bank, Multinational Investment Bank & Financial Services, US Bank","2020.0","1.0"
"Prosperity Bank","114808","United States","Canadian Bank, US Bank","2020.0","1.0"
"Independent Bank Group Inc","121349","United States","Canadian Bank, US Bank","2020.0","1.0"
"BancorpSouth Bank","122664","United States","Canadian Bank, US Bank","2020.0","1.0"
"First Financial Bank","77777","United States","US Bank","2020.0","1.0"
"Legacy Texas","137666","United States","Canadian Bank, US Bank","2020.0","1.0"
"Veritex Community Bank","138186","United States","Canadian Bank, US Bank","2020.0","1.0"
"Huaxia Bank","19262","China","Asia-Pacific Bank, Finance Company","2020.0","1.0"
"Axos Bank","149089","United States","Canadian Bank, US Bank","2020.0","1.0"
"Jiangsu Sheyang Rural Commercial Bank","151497","China","Asia-Pacific Bank","2020.0","1.0"
"Cota Commercial Bank","15539","Taiwan","Asia-Pacific Bank","2020.0","1.0"
"Georgia Banking Co","160584","United States","Canadian Bank, US Bank","2020.0","1.0"
"Independent Bank Corp","164541","United States","Canadian Bank, US Bank","2020.0","1.0"
"BancorpSouth","18079","United States","Canadian Bank, US Bank","2020.0","1.0"
"Nationale Nederlanden Levensverzekeringsmij NV","18794","United States","","2020.0","1.0"
"Bank of Texas NA","62037","United States","Canadian Bank, US Bank","2020.0","1.0"
"Bank of Arizona NA","72831","United States","US Bank","2020.0","1.0"
"Independent Bank (TIB)","32226","United States","Canadian Bank, US Bank","2020.0","1.0"
"Prosperity Bancshares Inc","48561","United States","Canadian Bank, US Bank","2020.0","1.0"
