"Lender_Name","Lender_Id","Lender_Operating_Country","Lender_Institution_Type","year","quarter"
"Attijariwafa Bank","97924","Morocco","African Bank, Asia-Pacific Bank, Foreign Bank, Western European Bank","2016.0","1.0"
"BNP Paribas (Suisse) SA","18546","Switzerland","African Bank, Asia-Pacific Bank, Foreign Bank, Western European Bank","2016.0","1.0"
"Handelsbanken Capital Markets","15813","Sweden","Western European Bank","2016.0","1.0"
"Berlin Hypotheken Bank","43222","Germany","Western European Bank","2016.0","1.0"
"Banque Publique d'Investissement [BPI France]","113505","France","Western European Bank","2016.0","1.0"
"Bank of Huzhou","114853","China","Asia-Pacific Bank","2016.0","1.0"
"Industrial & Commercial Bank of China Jiaxing","104763","China","Asia-Pacific Bank","2016.0","1.0"
"Shanghai Pudong Development Bank Zhejiang","117969","China","Asia-Pacific Bank","2016.0","1.0"
"Bank of Maharashtra","13986","India","Asia-Pacific Bank","2016.0","1.0"
"Allahabad Bank","14185","India","Asia-Pacific Bank","2016.0","1.0"
"Syndicate Bank","15036","India","Asia-Pacific Bank","2016.0","1.0"
"Sparkasse Bad Neustadt","26702","Germany","Western European Bank","2016.0","1.0"
"Saitama Resona Bank","77559","Japan","Asia-Pacific Bank","2016.0","1.0"
"Union Bank NA","55889","United States","US Bank","2016.0","1.0"
"Gunma Bank Hong Kong","79679","Japan","Asia-Pacific Bank","2016.0","1.0"
"Bank fur Tirol und Vorarlberg AG","50879","Austria","Western European Bank","2016.0","1.0"
"Hachijuni Bank Ltd","54825","Japan","Asia-Pacific Bank","2016.0","1.0"
"Musashino Bank","77401","Japan","Asia-Pacific Bank","2016.0","1.0"
"Macquarie Bank Ltd","10661","Australia","Asia-Pacific Bank, Inst. Invest. Other, US Bank","2016.0","1.0"
"China Development Bank [CDB]","9096","China","Asia-Pacific Bank","2016.0","1.0"
"DBS Bank (Hong Kong) Ltd","11183","Hong Kong","Asian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services","2016.0","1.0"
"China Aviation Industry Group Finance Co Ltd","114263","China","Asia-Pacific Bank, Finance Company","2016.0","1.0"
"Nanyang Commercial Bank Ltd (Ex BOCHK)","18050","Hong Kong","Asian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services","2016.0","1.0"
"Wing Lung Bank","15231","Hong Kong","Asian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services","2016.0","1.0"
"ICBC Asia","13077","Hong Kong","Asian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services","2016.0","1.0"
"Hang Seng Bank Chengdu","115203","China","Asia-Pacific Bank, Foreign Bank, Western European Bank","2016.0","1.0"
"Bangkok Bank Hong Kong","11392","Hong Kong","Asian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services","2016.0","1.0"
"China Construction Bank Hong Kong","14288","Hong Kong","Asian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services","2016.0","1.0"
"China Construction Bank Chongqing Branch","18858","China","Asia-Pacific Bank, Foreign Bank, Western European Bank","2016.0","1.0"
"Taiwan Cooperative Bank Fuzhou","120116","China","Asia-Pacific Bank, Foreign Bank, Western European Bank","2016.0","1.0"
"Bank of Communications Hong Kong","14486","Hong Kong","Asian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services","2016.0","1.0"
"HSBC Bank (China) Co Ltd","22996","China","Asia-Pacific Bank, Foreign Bank, Western European Bank","2016.0","1.0"
"Nanto Bank Ltd","45040","Japan","Asia-Pacific Bank","2016.0","1.0"
"Momiji Bank","47940","Japan","Asia-Pacific Bank","2016.0","1.0"
"Mizuho Bank Hong Kong","111768","Hong Kong","Asian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services","2016.0","1.0"
"77 Bank Ltd","49310","Japan","Asia-Pacific Bank","2016.0","1.0"
"Chugoku Bank Ltd","50052","Japan","Asia-Pacific Bank","2016.0","1.0"
"Hiroshima Bank Ltd","41793","Japan","Asia-Pacific Bank","2016.0","1.0"
"Caixabank SA","102711","Spain","European Bank","2016.0","1.0"
"Canadian Imperial Bank of Commerce New York","27230","Canada","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2016.0","1.0"
"Kakegawa Shinkin","107539","Japan","Asia-Pacific Bank, Finance Company","2016.0","1.0"
"Banco Nacional de Comercio Exterior SNC","10821","Mexico","Foreign Bank, Western European Bank","2016.0","1.0"
"CTBC Bank Shanghai","110360","China","Asia-Pacific Bank, Finance Company","2016.0","1.0"
"Agricultural Bank of China Hong Kong Branch","13429","Hong Kong","Asia-Pacific Bank","2016.0","1.0"
"Aareal Bank","11080","Germany","Asia-Pacific Bank, Western European Bank","2016.0","1.0"
"KUTXABANK","111188","Spain","European Bank","2016.0","1.0"
"Banco Bancrea SA","112704","United States","Foreign Bank, Western European Bank","2016.0","1.0"
"Hua Nan Commercial Bank (Offshore Banking Branch)","12081","Taiwan","Asia-Pacific Bank","2016.0","1.0"
"Banco Popular Espanol SA","15353","Spain","European Bank","2016.0","1.0"
"Banco Monex SA","117185","Mexico","Foreign Bank, Western European Bank","2016.0","1.0"
"China Merchants Bank Co Ltd","11784","China","Asia-Pacific Bank","2016.0","1.0"
"China Merchants Bank Hong Kong","22997","Hong Kong","Asia-Pacific Bank","2016.0","1.0"
"China Everbright Bank Hong Kong","108899","Hong Kong","Asia-Pacific Bank","2016.0","1.0"
"United Overseas Bank (China) Ltd","101839","China","Asia-Pacific Bank, Finance Company","2016.0","1.0"
"United Overseas Bank Ltd","12979","Singapore","Asia-Pacific Bank, Western European Bank","2016.0","1.0"
"Shanghai Pudong Development Bank Hong Kong Branch","22354","China","Asia-Pacific Bank","2016.0","1.0"
"First Commercial Bank Shanghai","101995","China","Asia-Pacific Bank, Finance Company","2016.0","1.0"
"First Commercial Bank Hong Kong","45007","Taiwan","Asia-Pacific Bank, Western European Bank","2016.0","1.0"
"Banco Nacional De Mexico SA","117448","Mexico","Foreign Bank","2016.0","1.0"
"China Construction Bank Seoul","101629","South Korea","Asia-Pacific Bank","2016.0","1.0"
"ICICI Bank Ltd","8026","India","Asia-Pacific Bank, Finance Company, Western European Bank","2016.0","1.0"
"Cathay United Bank Shanghai","21488","China","Asia-Pacific Bank, Finance Company","2016.0","1.0"
"Cathay United Bank Hong Kong","43030","Hong Kong","Asia-Pacific Bank, Western European Bank","2016.0","1.0"
"Banco de Sabadell SA","14232","Spain","European Bank","2016.0","1.0"
"Standard Chartered Bank Singapore","14913","United Kingdom","Asia-Pacific Bank, Western European Bank","2016.0","1.0"
"Standard Chartered Bank (China) Ltd","17509","China","Asia-Pacific Bank, Finance Company","2016.0","1.0"
"Toronto Dominion Bank [Texas]","93054","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2016.0","1.0"
"DekaBank","32597","Germany","Western European Bank","2016.0","1.0"
"Credit Suisse AG, Cayman Islands Branch","104698","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2016.0","1.0"
"OCBC Wing Hang Ltd","119666","Hong Kong","Asia-Pacific Bank","2016.0","1.0"
"Bank of Taiwan Hong Kong","44002","Taiwan","Asia-Pacific Bank","2016.0","1.0"
"Taichung Commercial Bank Offshore Banking Branch","43445","Taiwan","Asia-Pacific Bank","2016.0","1.0"
"Healthcare Financial Solutions LLC","122887","United States","Foreign Bank, Other, US Bank","2016.0","1.0"
"ING Capital LLC","52090","United States","Corporation, Finance Company, Foreign Bank, Other, US Bank","2016.0","1.0"
"Hokuriku Bank Ltd","33789","Japan","Asia-Pacific Bank","2016.0","1.0"
"Bank of Yokohama","36017","Japan","Asia-Pacific Bank","2016.0","1.0"
"Banco Mercantil del Norte","12669","Mexico","Foreign Bank, Western European Bank","2016.0","1.0"
"Bank of the Ryukyus","42778","Japan","Asia-Pacific Bank","2016.0","1.0"
"Caja Laboral","18005","Spain","European Bank","2016.0","1.0"
"Bankia SA","153634","Spain","European Bank","2016.0","1.0"
"Nomura Securities Co Ltd","47025","Japan","Foreign Bank, Other, US Bank","2016.0","1.0"
"Nomura Capital Investment Co Ltd","58696","Japan","Asia-Pacific Bank, Corporation, Foreign Bank, US Bank, Western European Bank","2016.0","1.0"
"Maranon Capital LP","55290","United States","Corporation, Finance Company, Foreign Bank, Other, US Bank","2016.0","1.0"
"Pacific Western Bank","88609","United States","Foreign Bank, Other, US Bank","2016.0","1.0"
"Shimada Shinkin Bank","55775","Japan","Asia-Pacific Bank, Finance Company","2016.0","1.0"
"Monroe Capital LLC","57402","United States","Corporation, Finance Company, Foreign Bank, Other, US Bank","2016.0","1.0"
"WSFS Bank","80687","United States","US Bank","2016.0","1.0"
"MIHI LLC","54610","United States","Foreign Bank, Other, US Bank","2016.0","1.0"
"Korea Development Bank Shanghai","101252","South Korea","Asia-Pacific Bank, Finance Company","2016.0","1.0"
"Credit Agricole Corporate & Investment Bank SA [ex-Calyon Bank]","13524","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2016.0","1.0"
"Natixis","102165","France","Asia-Pacific Bank, Western European Bank","2016.0","1.0"
"Natixis SA [Ex-Natexis Banques Populaires] [New York]","55455","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2016.0","1.0"
"Shinwa Bank","54066","Japan","Asia-Pacific Bank","2016.0","1.0"
"National Cooperative Services Corporation","104923","United States","US Bank","2016.0","1.0"
"Flagstar Bank","49883","United States","US Bank","2016.0","1.0"
"Rockland Trust","111800","United States","Asia-Pacific Bank, Insurance Company, Investment Bank, Trust Company, US Bank","2016.0","1.0"
"JA Ceresa Kawasaki","112460","Japan","Asia-Pacific Bank, Finance Company, Other","2016.0","1.0"
"Johnan Shinkin Bank","112876","Japan","Asia-Pacific Bank, Finance Company, Other","2016.0","1.0"
"Bank of Guilin","112976","China","Asia-Pacific Bank","2016.0","1.0"
"Shiba Shinkin Bank","114408","Japan","Asia-Pacific Bank, Finance Company, Other","2016.0","1.0"
"Bank of China Jiangsu Branch","11778","China","Asia-Pacific Bank","2016.0","1.0"
"Industrial & Commercial Bank of China Guangxi","117487","China","Asia-Pacific Bank","2016.0","1.0"
"Credito Cooperativo Dell'Adda E Del Cremasco","124146","Italy","Foreign Bank, Western European Bank","2016.0","1.0"
"Banca di Credito Cooperativo di Vignole SC","124147","Italy","Foreign Bank, Western European Bank","2016.0","1.0"
"Credito Cooperativo Reggiano SC","124148","Italy","Foreign Bank, Western European Bank","2016.0","1.0"
"Credito Cooperativo Romagnolo","124149","Italy","Foreign Bank, Western European Bank","2016.0","1.0"
"Banca di Credito Cooperativo di Battipaglia e Montecorvino Rovella SC","124150","Italy","Foreign Bank, Western European Bank","2016.0","1.0"
"Banca di Credito Cooperativo di San Giovanni Rotondo SC","124151","Italy","Foreign Bank, Western European Bank","2016.0","1.0"
"Credit Foncier de France","101507","France","Western European Bank","2016.0","1.0"
"European Investment Bank [EIB]","13355","Luxembourg","Western European Bank","2016.0","1.0"
"DekaBank Deutsche Girozentrale [Ex-Deutsche Girozentrale]","16119","Germany","Western European Bank","2016.0","1.0"
"FMO","37044","Netherlands","Western European Bank","2016.0","1.0"
"Aktia Savings Bank Plc","33078","Finland","Western European Bank","2016.0","1.0"
"Emerging Africa Infrastructure Fund [EAIF]","35339","United Kingdom","Finance Company, Western European Bank","2016.0","1.0"
"MetLife","61731","United States","Asia-Pacific Bank, Insurance Company, Investment Bank, Trust Company, US Bank","2016.0","1.0"
"Higashi-Nippon Bank","47620","Japan","Asia-Pacific Bank","2016.0","1.0"
"Credito Emiliano","47988","Italy","Foreign Bank, Western European Bank","2016.0","1.0"
"Mizuho Trust Bank ABL","56933","Japan","Asia-Pacific Bank","2016.0","1.0"
"Banca Carige SpA","48538","Italy","Foreign Bank, Western European Bank","2016.0","1.0"
"Shinkin Central Bank","48862","Japan","Asia-Pacific Bank, Finance Company","2016.0","1.0"
"Shinkin Bank","73842","Japan","Asia-Pacific Bank, Finance Company, Other","2016.0","1.0"
"Yamagata Bank","48894","Japan","Asia-Pacific Bank, Finance Company","2016.0","1.0"
"BTMU Capital","55273","United States","Asia-Pacific Bank, US Bank","2016.0","1.0"
"Kagoshima Bank","49798","Japan","Asia-Pacific Bank, Finance Company","2016.0","1.0"
"Tokyo Tomin Bank","50066","Japan","Asia-Pacific Bank, Finance Company, Other","2016.0","1.0"
"Suruga Bank Ltd","50652","Japan","Asia-Pacific Bank, Finance Company","2016.0","1.0"
"Sterling Bank","51407","United States","US Bank","2016.0","1.0"
"Eastern Bank","52557","United States","Asia-Pacific Bank, Insurance Company, Investment Bank, Trust Company, US Bank","2016.0","1.0"
"Shinginko Tokyo","53042","Japan","Asia-Pacific Bank","2016.0","1.0"
"Great Southern Bank","54505","United States","US Bank","2016.0","1.0"
"Kawasaki Shinkin Bank","56880","Japan","Asia-Pacific Bank, Finance Company, Other","2016.0","1.0"
"Alcentra Capital Corp","114779","United States","Corporation","2016.0","1.0"
"Far East National Bank","62689","United States","Asia-Pacific Bank, Thrift / S&L, US Bank","2016.0","1.0"
"Mediocredito Italiano SpA","97069","Italy","Foreign Bank, Western European Bank","2016.0","1.0"
"PT Bank Mandiri Persero","69238","Indonesia","Asia-Pacific Bank","2016.0","1.0"
"Sawayaka Shinkin","73309","Japan","Asia-Pacific Bank, Finance Company, Other","2016.0","1.0"
"Shizuoka Chuo Bank","75380","Japan","Asia-Pacific Bank","2016.0","1.0"
"Yokohama Shinkin","80394","Japan","Asia-Pacific Bank, Finance Company, Other","2016.0","1.0"
"PT Bank Negara Indonesia (Persero) Tbk","93335","Indonesia","Asia-Pacific Bank","2016.0","1.0"
"PT Bank Jateng","94069","Indonesia","Asia-Pacific Bank","2016.0","1.0"
"Iccrea BancaImpresa SpA","114365","Italy","Foreign Bank, Western European Bank","2016.0","1.0"
"Banca Malatestiana CC","94541","Italy","Foreign Bank, Western European Bank","2016.0","1.0"
"PT Bank Rakyat Indonesia","97033","Indonesia","Asia-Pacific Bank","2016.0","1.0"
"Cariparma SpA [Cariparma Credit Agricole]","120131","Italy","Foreign Bank, Western European Bank","2016.0","1.0"
"Credit Mutuel Arkea Group","97676","France","Foreign Bank, Western European Bank","2016.0","1.0"
"PT Sarana Multi Infrastruktur (Persero)","110703","Indonesia","Asia-Pacific Bank, Finance Company","2016.0","1.0"
"Yachiyo Bank","52296","Japan","Asia-Pacific Bank, Finance Company, Other","2016.0","1.0"
"Landesbank","118897","Germany","Foreign Bank, US Bank, Western European Bank","2016.0","1.0"
"West Suburban Bank","107540","United States","US Bank","2016.0","1.0"
"Idinvest Partners SA","113637","France","Inst. Invest. Hedge Fund","2016.0","1.0"
"Banco Santander SA Hong Kong Branch","18475","Hong Kong","Asia-Pacific Bank, Foreign Bank","2016.0","1.0"
"Bank of China Sydney","39457","China","Asia-Pacific Bank, Foreign Bank","2016.0","1.0"
"Zions Bank","72806","United States","US Bank, Western European Bank","2016.0","1.0"
"ICBC Sydney","117527","Australia","Asia-Pacific Bank, Foreign Bank","2016.0","1.0"
"China Construction Bank Sydney","115105","Australia","Asia-Pacific Bank, Foreign Bank","2016.0","1.0"
"Bank of Communications Beijing","102776","China","Asia-Pacific Bank, Foreign Bank","2016.0","1.0"
"Bank of Nanjing","17043","China","Asia-Pacific Bank, Corporation","2016.0","1.0"
"Inbursa","17156","Mexico","Foreign Bank, US Bank, Western European Bank","2016.0","1.0"
"Bank of Beijing Nanjing","120317","China","Asia-Pacific Bank, Corporation","2016.0","1.0"
"Fukuoka Bank","73040","Japan","Asia-Pacific Bank","2016.0","1.0"
"Bank of California","47341","United States","US Bank, Western European Bank","2016.0","1.0"
"Washington Trust","51021","United States","Mutual Fund, US Bank","2016.0","1.0"
"Vectra Banking Corp","66153","United States","Other, US Bank","2016.0","1.0"
"Salem Five Cents Savings Bank","89592","United States","Mutual Fund, US Bank","2016.0","1.0"
"Societe Generale SA Hongkong Branch","13621","Hong Kong","Asia-Pacific Bank, Foreign Bank","2016.0","1.0"
"Yes Bank","17010","India","Asia-Pacific Bank","2016.0","1.0"
"Bayside Finance LLC","104462","United States","Corporation, Finance Company, Inst. Invest. Other, Other, US Bank","2016.0","1.0"
"Svenska Handelsbanken AB, New York Branch","104753","United States","Asia-Pacific Bank, Corporation, Foreign Bank, Investment Bank, Middle Eastern Bank, US Bank, Western European Bank","2016.0","1.0"
"Medley Capital Corp","105734","United States","Corporation, Finance Company, Inst. Invest. Other, Other, US Bank","2016.0","1.0"
"Mediterranean Bank plc","106414","Malta","Asia-Pacific Bank, Western European Bank","2016.0","1.0"
"AIB International Financial Services Ltd [Dublin]","26586","United Kingdom","African Bank, Finance Company, US Bank, Western European Bank","2016.0","1.0"
"Bain Capital Credit [ex- Sankaty Advisors LLC]","71428","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, Inst. Invest. Other, Other, Western European Bank","2016.0","1.0"
"BlueBay Asset Management LLP","110453","United Kingdom","Corporation, Western European Bank","2016.0","1.0"
"Rabobank NV","11098","Netherlands","African Bank, Finance Company, US Bank, Western European Bank","2016.0","1.0"
"ABN AMRO Capital Ltd","15494","United Kingdom","Asia-Pacific Bank, Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2016.0","1.0"
"Customers Bank","113348","United States","Finance Company, US Bank","2016.0","1.0"
"Varagon Capital Partners","114658","United States","Corporation, Finance Company, US Bank","2016.0","1.0"
"PennantPark Investment Corp","114872","United States","Corporation, Finance Company, Foreign Bank, US Bank","2016.0","1.0"
"State Bank of Hyderabad","15442","India","Asia-Pacific Bank","2016.0","1.0"
"Nanyang Commercial Bank (China) (Ex BOCHK)","18860","China","Asian Bank","2016.0","1.0"
"Jefferies & Co","45483","United States","Diversified Financial Services Company, Multinational Investment Bank & Financial Services","2016.0","1.0"
"Twin Brook Capital Partners","122395","United States","Corporation, Finance Company, Other","2016.0","1.0"
"Cross Keys Bank","123520","United States","US Bank","2016.0","1.0"
"Eaglehill Capital Partners LP","124184","United States","Corporation, Finance Company","2016.0","1.0"
"Renesant Bank","124275","United States","US Bank","2016.0","1.0"
"Peapack Gladstone","124457","United States","US Bank","2016.0","1.0"
"Two River Community","124458","United States","US Bank","2016.0","1.0"
"Banque Internationale de Commerce BRED SA [BIC BRED]","25442","Switzerland","Asia-Pacific Bank, Western European Bank","2016.0","1.0"
"Caisse d'Epargne Nord France Europe","98486","France","Asia-Pacific Bank, Western European Bank","2016.0","1.0"
"Bank of Ireland Group","12675","Ireland","Asia-Pacific Bank, Western European Bank","2016.0","1.0"
"BNP Paribas Investment Partners","130422","France","Asia-Pacific Bank, Finance Company, Foreign Bank, Inst. Invest. Other, Other, Western European Bank","2016.0","1.0"
"China Construction Bank Beijing","104089","China","Asia-Pacific Bank","2016.0","1.0"
"UCO Bank Hongkong","18824","India","Western European Bank","2016.0","1.0"
"Uco Bank Singapore","38615","India","Western European Bank","2016.0","1.0"
"Union Bank of India","15842","India","Asia-Pacific Bank","2016.0","1.0"
"State Bank of Patiala","16227","India","Asia-Pacific Bank","2016.0","1.0"
"L&T Infrastructure Debt Fund Ltd","124687","India","Asia-Pacific Bank, Finance Company","2016.0","1.0"
"L&T Infrastructure Finance Corp","29067","India","Asia-Pacific Bank, Finance Company","2016.0","1.0"
"Bank of Oklahoma NA","20993","United States","US Bank","2016.0","1.0"
"ING Capital Corp","52089","United States","Corporation, Finance Company, Inst. Invest. Other, Other, US Bank","2016.0","1.0"
"BAWAG PSK [Bank fur Arbeit und Wirtschaft und Osterr'che Postsprkasse AG]","36021","Austria","African Bank, Finance Company, US Bank, Western European Bank","2016.0","1.0"
"First Midwest Bank","110446","United States","US Bank","2016.0","1.0"
"Chiba Bank Ltd","36406","Japan","Asia-Pacific Bank","2016.0","1.0"
"Credit Commercial de France [CCF]","99226","France","Asia-Pacific Bank, Western European Bank","2016.0","1.0"
"Kita-Nippon Bank","42643","Japan","Asia-Pacific Bank","2016.0","1.0"
"Frost Bank","45717","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2016.0","1.0"
"FirstMerit Bank NA","44947","United States","US Bank","2016.0","1.0"
"Awa Bank","45041","Japan","Asia-Pacific Bank","2016.0","1.0"
"BankUnited FSB","45677","United States","Finance Company, Middle Eastern Bank, US Bank","2016.0","1.0"
"Wilmington Trust Co","1666","United States","Finance Company, US Bank","2016.0","1.0"
"Manufacturers & Traders Trust Co","24589","United States","US Bank","2016.0","1.0"
"M&T Bank","48436","United States","Finance Company, US Bank","2016.0","1.0"
"Kinki Osaka Bank","48289","Japan","Asia-Pacific Bank","2016.0","1.0"
"First Commonwealth Bank","53698","United States","Finance Company, US Bank","2016.0","1.0"
"Bank of Tokyo-Mitsubishi Group","49513","Japan","Asia-Pacific Bank, US Bank, Western European Bank","2016.0","1.0"
"Oita Bank","49801","Japan","Asia-Pacific Bank","2016.0","1.0"
"Kiyo Bank Ltd","50540","Japan","Asia-Pacific Bank","2016.0","1.0"
"Daido Life Insurance","50978","Japan","Asia-Pacific Bank, Insurance Company","2016.0","1.0"
"Yamaguchi Bank","51541","Japan","Asia-Pacific Bank","2016.0","1.0"
"Allstate Financial Corp","51633","United States","Corporation, Finance Company, Inst. Invest. Other, Other, US Bank","2016.0","1.0"
"Fulton Bank","51668","United States","US Bank","2016.0","1.0"
"First National Bank of Pennsylvania","51959","United States","Finance Company, US Bank","2016.0","1.0"
"Nomura Bank International Plc","10909","United Kingdom","Finance Company, US Bank, Western European Bank","2016.0","1.0"
"Nomura International Plc","12616","United Kingdom","Finance Company","2016.0","1.0"
"Nomura Bank Europe","75193","Japan","Corporation, Western European Bank","2016.0","1.0"
"Alliance Bank NA","53515","United States","Corporation, Finance Company, Foreign Bank, US Bank","2016.0","1.0"
"Saikyo Bank","56039","Japan","Asia-Pacific Bank","2016.0","1.0"
"Alcentra","57013","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, Inst. Invest. Other, Other, Western European Bank","2016.0","1.0"
"Marathon Bank","58522","United States","Corporation, Finance Company, Inst. Invest. Other, Other, US Bank","2016.0","1.0"
"DFL Lease Co Ltd","59449","Japan","Asia-Pacific Bank, Corporation","2016.0","1.0"
"Antares Capital","124168","United States","Corporation, Finance Company, Other","2016.0","1.0"
"Johnson Bank NA","53661","United States","US Bank","2016.0","1.0"
"Solar Financial Services","65521","United States","Corporation, Finance Company, Foreign Bank, US Bank","2016.0","1.0"
"Vinci SA","7461","France","Corporation","2016.0","1.0"
"Kanagawa Bank","74662","Japan","Asia-Pacific Bank","2016.0","1.0"
"Hyakujushi Bank","53064","Japan","Asia-Pacific Bank","2016.0","1.0"
"Kayne Anderson Capital","84307","United States","Corporation, Finance Company, Other","2016.0","1.0"
"Investec Group Ltd","9247","South Africa","African Bank, Finance Company, US Bank, Western European Bank","2016.0","1.0"
"Kohlberg & Co","92728","United States","Corporation, Finance Company, Inst. Invest. Other, Other, US Bank","2016.0","1.0"
"Israel Discount Bank Ltd [IDB]","98639","Israel","Finance Company, Middle Eastern Bank, US Bank","2016.0","1.0"
"EQT Infrastructure Fund","20031","United Kingdom","Corporation, Western European Bank","2016.0","1.0"
"Kohlberg Kravis Roberts & Co [KKR]","52483","United States","Finance Company, US Bank","2016.0","1.0"
"KKR Capital Markets","55825","United States","Finance Company","2016.0","1.0"
"EverBank Financial Corp","73609","United States","Finance Company, Middle Eastern Bank, US Bank","2016.0","1.0"
"Shin Kong Commercial Bank","29619","Taiwan","Asia-Pacific Bank","2016.0","1.0"
"Juroku Bank Hongkong","75936","Japan","Asia-Pacific Bank","2016.0","1.0"
"Gamagori Shinkin","73540","Japan","Asia-Pacific Bank","2016.0","1.0"
"Daisan Bank","54404","Japan","Asia-Pacific Bank","2016.0","1.0"
"SBI Capital Markets","12514","India","Asia-Pacific Bank","2016.0","1.0"
"State Bank of Bikaner & Jaipur","15441","India","Asia-Pacific Bank","2016.0","1.0"
"Catalunya Banc","120991","Spain","European Bank, Multinational Investment Bank & Financial Services","2016.0","1.0"
"Bankinter SA","12787","Spain","European Bank, Multinational Investment Bank & Financial Services","2016.0","1.0"
"Indian Overseas Bank","13285","India","Asia-Pacific Bank","2016.0","1.0"
"Andhra Bank","18431","India","Asia-Pacific Bank","2016.0","1.0"
"Abu Dhabi Islamic Bank PJSC [ADIB]","19624","United Arab Emirates","African Bank, Middle Eastern Bank","2016.0","1.0"
"Sharjah Islamic Bank [SIB]","19790","United Arab Emirates","African Bank, Middle Eastern Bank","2016.0","1.0"
"Arab African International Bank PJSC [AAIB]","25593","Egypt","African Bank, Middle Eastern Bank","2016.0","1.0"
"Arab International Bank [AIB]","26190","Egypt","African Bank, Middle Eastern Bank","2016.0","1.0"
"IDBI Bank Ltd","9678","India","Asia-Pacific Bank","2016.0","1.0"
"Bank of Cairo SAE [Banque du Caire]","6964","Egypt","African Bank, Middle Eastern Bank","2016.0","1.0"
"Punjab National Bank","9112","India","Asia-Pacific Bank","2016.0","1.0"
"Mashreqbank psc","9248","United Arab Emirates","African Bank, Middle Eastern Bank","2016.0","1.0"
"Belfius Bank & Insurance SA/NV [ex-Dexia Bank Belgium SA/NV]","38151","Belgium","Western European Bank","2016.0","1.0"
"Scotiabank Europe Plc","13748","United Kingdom","African Bank, Asia-Pacific Bank, Finance Company, Foreign Bank, Other, US Bank, Western European Bank","2016.0","1.0"
"Bank of Nova Scotia Asia Ltd","18002","Singapore","Asia-Pacific Bank, Foreign Bank, US Bank","2016.0","1.0"
"CIBC [Canadian Imperial Bank of Commerce]","12302","Canada","Foreign Bank, Western European Bank","2016.0","1.0"
"CIBC Bank USA","135396","United States","Foreign Bank, Other, US Bank, Western European Bank","2016.0","1.0"
"Agricultural Bank of China Hubei","113758","China","Asia-Pacific Bank","2016.0","1.0"
"National Australia Bank Ltd [NAB]","11024","Australia","Asia-Pacific Bank, Foreign Bank, US Bank","2016.0","1.0"
"National Westminster Bank Plc","11320","United Kingdom","African Bank, Asia-Pacific Bank, Finance Company, Foreign Bank, Other, US Bank, Western European Bank","2016.0","1.0"
"Bank of East Asia Singapore","38786","Hong Kong","Asia-Pacific Bank, Western European Bank","2016.0","1.0"
"Bank of Queensland Ltd","11718","Australia","Asia-Pacific Bank, Western European Bank","2016.0","1.0"
"Bank of China Hubei","113757","China","Asia-Pacific Bank","2016.0","1.0"
"Bank of China Wuxi","14496","China","Asia-Pacific Bank","2016.0","1.0"
"China Merchants Bank Shenzhen","41879","China","Asia-Pacific Bank","2016.0","1.0"
"Akita Bank Ltd","123100","Japan","Asia-Pacific Bank, Finance Company","2016.0","1.0"
"Financiera de Desarrollo Nacional","130796","Colombia","Asia-Pacific Bank, Foreign Bank","2016.0","1.0"
"First Commercial Bank Singapore","19116","Taiwan","Asia-Pacific Bank, Western European Bank","2016.0","1.0"
"JP Morgan Chase Bank NA [London]","14157","United Kingdom","African Bank, Asia-Pacific Bank, Finance Company, Foreign Bank, Other, US Bank, Western European Bank","2016.0","1.0"
"JP Morgan Chase","14263","United States","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2016.0","1.0"
"Bank of Guangzhou [ex Guangzhou Commercial Bank]","18250","China","Asia-Pacific Bank","2016.0","1.0"
"Morgan Stanley Bank AG","21942","Germany","Foreign Bank, Other, US Bank, Western European Bank","2016.0","1.0"
"Banco Davivienda SA","18634","Colombia","Asia-Pacific Bank, Foreign Bank","2016.0","1.0"
"Bank of Montreal London Branch","114328","United Kingdom","African Bank, Asia-Pacific Bank, Finance Company, Foreign Bank, Other, US Bank, Western European Bank","2016.0","1.0"
"Investissement Quebec","20211","Canada","Canadian Bank, Diversified Financial Services Company, Multinational Investment Bank & Financial Services","2016.0","1.0"
"Bancolombia","20436","Colombia","Asia-Pacific Bank, Foreign Bank","2016.0","1.0"
