"Lender_Name","Lender_Id","Lender_Operating_Country","Lender_Institution_Type","year","quarter"
"First Abu Dhabi Bank [ex-National Bank of Abu Dhabi PJSC [NBAD]]","19618","United Arab Emirates","Finance Company, Middle Eastern Bank, Western European Bank","2006.0","1.0"
"First Abu Dhabi Bank [ex-First Gulf Bank PJSC]","7384","United Arab Emirates","Finance Company, Middle Eastern Bank, Western European Bank","2006.0","1.0"
"E Sun Commercial Bank","14382","Taiwan","Asia-Pacific Bank, Corporation, Foreign Bank","2006.0","1.0"
"Banco Pastor SA","15542","Spain","Western European Bank","2006.0","1.0"
"Morgan Stanley","17669","United States","Asia-Pacific Bank, Corporation, Western European Bank","2006.0","1.0"
"M&I Marshall Bank","88465","United States","Finance Company, US Bank","2006.0","1.0"
"Abu Dhabi Investment Co PJSC [ADIC]","17184","United Arab Emirates","Finance Company, Middle Eastern Bank, Western European Bank","2006.0","1.0"
"Jih Sun International Bank","22686","Taiwan","Asia-Pacific Bank, Corporation, Foreign Bank","2006.0","1.0"
"Agricultural Bank of Taiwan","25755","Taiwan","Asia-Pacific Bank","2006.0","1.0"
"Hwatai Bank","36427","Taiwan","Asia-Pacific Bank, Corporation, Foreign Bank","2006.0","1.0"
"Bank of Kyoto","47741","Japan","Asia-Pacific Bank","2006.0","1.0"
"Kiyo Bank Ltd","50540","Japan","Asia-Pacific Bank","2006.0","1.0"
"Tokushima Taisho Bank [ex-Tokushima Bank]","51824","Japan","Asia-Pacific Bank","2006.0","1.0"
"Enterprise Bank & Trust Co","90454","United States","Finance Company, US Bank","2006.0","1.0"
"Abu Dhabi Commercial Bank PJSC [ADCB]","6990","United Arab Emirates","Finance Company, Middle Eastern Bank, Western European Bank","2006.0","1.0"
"Amagasaki Shinkin Bank","70374","Japan","Asia-Pacific Bank","2006.0","1.0"
"Banco de Valencia SA","14424","Spain","Western European Bank","2006.0","1.0"
"WestLB Singapore","22531","Singapore","Asia-Pacific Bank, Western European Bank","2006.0","1.0"
"Bankers Trust Co","16736","United States","US Bank","2006.0","1.0"
"Chinatrust Commercial Bank Ltd","14380","Taiwan","Asia-Pacific Bank, Finance Company","2006.0","1.0"
"National Australia Bank Ltd","11025","Australia","Asia-Pacific Bank, Western European Bank","2006.0","1.0"
"Greenwich Capital Markets","52359","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2006.0","1.0"
"Taipei Fubon Commercial Bank","16957","Taiwan","Asia-Pacific Bank, Finance Company","2006.0","1.0"
"Laurentian Bank of Canada","11763","Canada","Finance Company, Foreign Bank","2006.0","1.0"
"Bank of China Singapore","42792","China","Asia-Pacific Bank, Western European Bank","2006.0","1.0"
"Bankia [ex-La Caja Insular de Ahorros de Canarias]","12421","Spain","Foreign Bank, Western European Bank","2006.0","1.0"
"Bankinter SA","12787","Spain","Western European Bank","2006.0","1.0"
"Caixa d'Estalvis de Catalunya SA [Caixa Catalunya]","14235","Spain","Western European Bank","2006.0","1.0"
"King's Town Bank [ex-Tainan Business Bank]","14584","Taiwan","Asia-Pacific Bank, Investment Bank","2006.0","1.0"
"CIT Capital Services","78602","United States","Finance Company, Foreign Bank","2006.0","1.0"
"Bank of Communications Singapore","45704","Singapore","Asia-Pacific Bank, Western European Bank","2006.0","1.0"
"Colonial Bank","49731","United States","US Bank","2006.0","1.0"
"Banco Itau Europa SA [BIE]","97599","Portugal","Foreign Bank, Western European Bank","2006.0","1.0"
"National City Business Credit","83692","United States","Finance Company, Foreign Bank, US Bank","2006.0","1.0"
"Bankia [ex-Caja de Ahorros de Avila]","32779","Spain","Foreign Bank, Western European Bank","2006.0","1.0"
"Caja San Fernando de Sevilla","44809","Spain","Foreign Bank, Western European Bank","2006.0","1.0"
"Caja de Canarias","46991","Spain","Foreign Bank, Western European Bank","2006.0","1.0"
"Mizuho Corporate Bank Singapore","46277","Singapore","Asia-Pacific Bank, Western European Bank","2006.0","1.0"
"Texas Capital Bank NA","66827","United States","US Bank","2006.0","1.0"
"West Bank","54670","United States","US Bank","2006.0","1.0"
"UniCredit Group (HVB)","47981","Italy","Western European Bank","2006.0","1.0"
"Whitney National Bank","56042","United States","US Bank","2006.0","1.0"
"State Street Bank & Trust Co","17121","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2006.0","1.0"
"Banco di Brescia SpA","95116","Italy","Western European Bank","2006.0","1.0"
"Credito Artigiano SpA","93372","Italy","Western European Bank","2006.0","1.0"
"Banca March SA","96858","Italy","Foreign Bank, Western European Bank","2006.0","1.0"
"Banco BPI SA","97737","Portugal","Foreign Bank, Western European Bank","2006.0","1.0"
"Banco Caixa Geral SA [Ex-Banco Simeon SA]","22308","Spain","Foreign Bank, Western European Bank","2006.0","1.0"
"Industrial Bank of Taiwan","14572","Taiwan","Asia-Pacific Bank, Investment Bank","2006.0","1.0"
"Chiba Bank Ltd","36406","Japan","Asia-Pacific Bank","2006.0","1.0"
"Nanto Bank Ltd","45040","Japan","Asia-Pacific Bank","2006.0","1.0"
"Kinki Osaka Bank","48289","Japan","Asia-Pacific Bank","2006.0","1.0"
"Chugoku Bank Ltd","50052","Japan","Asia-Pacific Bank","2006.0","1.0"
"Juroku Bank Ltd","52517","Japan","Asia-Pacific Bank","2006.0","1.0"
"Bayerische Landesbank GZ","10860","Germany","Asia-Pacific Bank, Finance Company, Foreign Bank, Middle Eastern Bank, US Bank, Western European Bank","2006.0","1.0"
"KfW IPEX-Bank GmbH [Ex-KfW]","28487","Germany","Asia-Pacific Bank, Finance Company, Foreign Bank, Middle Eastern Bank, US Bank, Western European Bank","2006.0","1.0"
"Landesbank Hessen-Thuringen GZ [ex-Hessische Landesbank GZ]","11848","Germany","Asia-Pacific Bank, Finance Company, Foreign Bank, Middle Eastern Bank, US Bank, Western European Bank","2006.0","1.0"
"Comerica West Inc","66767","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, Middle Eastern Bank, US Bank, Western European Bank","2006.0","1.0"
"Cooperative Bank Plc","16473","United Kingdom","Asia-Pacific Bank, Finance Company, Foreign Bank, Middle Eastern Bank, US Bank, Western European Bank","2006.0","1.0"
"Bank of Hawaii","34534","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, Middle Eastern Bank, US Bank, Western European Bank","2006.0","1.0"
"Central Pacific Bank","52562","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, Middle Eastern Bank, US Bank, Western European Bank","2006.0","1.0"
"Bayerische Hypo-und Vereinsbank AG New York","61647","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, Middle Eastern Bank, US Bank, Western European Bank","2006.0","1.0"
"National Bank of Egypt SAE [NBE]","7312","Egypt","Asia-Pacific Bank, Finance Company, Foreign Bank, Middle Eastern Bank, US Bank, Western European Bank","2006.0","1.0"
"First Tennessee Bank NA","47897","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, Middle Eastern Bank, US Bank, Western European Bank","2006.0","1.0"
"Caixa Geral de Depositos New York","98267","France","Asia-Pacific Bank, Finance Company, Foreign Bank, Middle Eastern Bank, US Bank, Western European Bank","2006.0","1.0"
"First Hawaiian Bank","51055","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, Middle Eastern Bank, US Bank, Western European Bank","2006.0","1.0"
"Banca Nazionale del Lavoro New York","96909","Italy","Asia-Pacific Bank, Finance Company, Foreign Bank, Middle Eastern Bank, US Bank, Western European Bank","2006.0","1.0"
"Credit Industriel et Commercial SA [CIC]","101531","France","Asia-Pacific Bank, Finance Company, Foreign Bank, Middle Eastern Bank, US Bank, Western European Bank","2006.0","1.0"
"ScotiaBank Inverlat","53342","United States","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2006.0","1.0"
"DNB ASA [ex-Den Norske Bank]","37992","Norway","Asia-Pacific Bank, Western European Bank","2006.0","1.0"
"Bancomext","10822","Mexico","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2006.0","1.0"
"Friesland Bank Securities NV","11472","Netherlands","Western European Bank","2006.0","1.0"
"BBVA Bancomer","10452","Mexico","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2006.0","1.0"
"Tai Fung Bank","13966","Hong Kong","Asia-Pacific Bank, Investment Bank, US Bank, Western European Bank","2006.0","1.0"
"Wing Lung Bank","15231","Hong Kong","Asia-Pacific Bank, Western European Bank","2006.0","1.0"
"Landesbank Hessen-Thuringen GZ [Helaba]","11847","Germany","Western European Bank","2006.0","1.0"
"ICBC Asia","13077","Hong Kong","Asia-Pacific Bank, Western European Bank","2006.0","1.0"
"The Commercial Bank PSQC [ex-Commercial Bank of Qatar QSC [CBQ]]","10419","Qatar","Asia-Pacific Bank, Middle Eastern Bank, Western European Bank","2006.0","1.0"
"Commercial International Bank (Egypt) SAE","12987","Egypt","Asia-Pacific Bank, Middle Eastern Bank, Western European Bank","2006.0","1.0"
"Bangkok Bank Hong Kong","11392","Hong Kong","Asia-Pacific Bank, Western European Bank","2006.0","1.0"
"Standard Chartered Bank HK","13248","Hong Kong","Asia-Pacific Bank, Investment Bank, US Bank, Western European Bank","2006.0","1.0"
"Caisse de Depot et Placement du Quebec","16223","Canada","Foreign Bank, US Bank, Western European Bank","2006.0","1.0"
"Bank of Communications Hong Kong","14486","Hong Kong","Asia-Pacific Bank, Western European Bank","2006.0","1.0"
"F van Lanschot Bankiers","16727","Netherlands","Western European Bank","2006.0","1.0"
"Nordea Bank Norge ASA","11114","Norway","Foreign Bank, Western European Bank","2006.0","1.0"
"Ahli United Bank BSC [AUB]","17099","Bahrain","Asia-Pacific Bank, Middle Eastern Bank, Western European Bank","2006.0","1.0"
"Bank of Texas NA","62037","United States","US Bank","2006.0","1.0"
"GE Antares Capital","62526","United States","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2006.0","1.0"
"HSBC Trinkaus & Burkhardt KGaA","11078","Germany","Western European Bank","2006.0","1.0"
"San-In Godo Bank Ltd","43585","Japan","Asia-Pacific Bank","2006.0","1.0"
"Prudential Financial Inc","44310","United States","Finance Company, Insurance Company","2006.0","1.0"
"Bank of Tokyo-Mitsubishi Group","49513","Japan","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2006.0","1.0"
"Mitsubishi UFJ Trust & Banking Corp","92660","Japan","Asia-Pacific Bank","2006.0","1.0"
"Taiyo Life Insurance","50162","Japan","Asia-Pacific Bank, Insurance Company","2006.0","1.0"
"Daido Life Insurance","50978","Japan","Asia-Pacific Bank, Insurance Company","2006.0","1.0"
"Ableco Finance/Dymas Capital","51734","United States","Finance Company, Insurance Company","2006.0","1.0"
"Sumitomo Life Insurance Ltd","52310","Japan","Asia-Pacific Bank, Insurance Company","2006.0","1.0"
"Bank Atlantic","52454","United States","US Bank","2006.0","1.0"
"ABC Islamic Bank EC [ABCIB]","16889","Bahrain","Asia-Pacific Bank, Middle Eastern Bank, Western European Bank","2006.0","1.0"
"Madison Capital Funding LLC","66286","United States","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2006.0","1.0"
"Southwest Bank","72802","United States","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2006.0","1.0"
"Qatar National Bank SAQ [QNB]","8625","Qatar","Asia-Pacific Bank, Middle Eastern Bank, Western European Bank","2006.0","1.0"
"Kuwait Finance House KSC [KFH]","8898","Kuwait","Asia-Pacific Bank, Middle Eastern Bank, Western European Bank","2006.0","1.0"
"Bank Muscat SAOG [Ex-Bank Muscat Al Ahli Al Omani]","15004","Oman","Asia-Pacific Bank, Middle Eastern Bank, Western European Bank","2006.0","1.0"
"Guggenheim Partners Investment Management","62393","United States","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2006.0","1.0"
"National Bank of Oman SAOG","9366","Oman","Asia-Pacific Bank, Middle Eastern Bank, Western European Bank","2006.0","1.0"
"Korea Exchange Bank Hong Kong Branch","14884","Hong Kong","Asia-Pacific Bank, Western European Bank","2006.0","1.0"
"Woori Bank London","38732","United Kingdom","Asia-Pacific Bank, Western European Bank","2006.0","1.0"
"Credit Industriel et Commercial Singapore","101665","France","Asia-Pacific Bank, Western European Bank","2006.0","1.0"
"Credit Mutuel Credit Industriel et Commercial SA [CM-CIC]","86914","France","Western European Bank","2006.0","1.0"
"Emirates NBD PJSC [ex-Emirates Bank]","30676","United Arab Emirates","Asia-Pacific Bank, Middle Eastern Bank, Western European Bank","2006.0","1.0"
"Hiroshima Bank Ltd","41793","Japan","Asia-Pacific Bank","2006.0","1.0"
"Tokyo Star Bank","50945","Japan","Asia-Pacific Bank, Corporation, Finance Company, Investment Bank","2006.0","1.0"
"Citizens Bank of Pennsylvania","50890","United States","Foreign Bank, US Bank, Western European Bank","2006.0","1.0"
"RZB Finance LLC","68139","United States","Asia-Pacific Bank, Finance Company, US Bank, Western European Bank","2006.0","1.0"
"China Development Industrial Bank","16189","Taiwan","Asia-Pacific Bank","2006.0","1.0"
"Standard Bank Plc","17055","United Kingdom","Foreign Bank, Middle Eastern Bank, Western European Bank","2006.0","1.0"
"Akbank Turk AS","7069","Turkey","Foreign Bank, Middle Eastern Bank, Western European Bank","2006.0","1.0"
"American Express Bank Ltd","11862","United Kingdom","Asia-Pacific Bank, US Bank, Western European Bank","2006.0","1.0"
"Foothill Capital Corp","46783","United States","Finance Company, Investment Bank, US Bank","2006.0","1.0"
"Wachovia Securities","92610","United States","Finance Company, Foreign Bank, US Bank, Western European Bank","2006.0","1.0"
"BOK Financial Corp","27214","United States","Corporation, Finance Company, Foreign Bank, US Bank","2006.0","1.0"
"National City Bank of the Midwest","49108","United States","Finance Company, US Bank, Western European Bank","2006.0","1.0"
"Hyakugo Bank Ltd","42754","Japan","Asia-Pacific Bank, Corporation, Finance Company, Investment Bank","2006.0","1.0"
"Hibernia National Bank","48116","United States","Asia-Pacific Bank, Finance Company, US Bank, Western European Bank","2006.0","1.0"
"Fukui Bank","45032","Japan","Asia-Pacific Bank, Corporation, Finance Company, Investment Bank","2006.0","1.0"
"Manufacturers & Traders Trust Co","24589","United States","Foreign Bank, US Bank, Western European Bank","2006.0","1.0"
"Mizuho Leasing Co Ltd [ex-IBJ Leasing]","49840","Japan","Asia-Pacific Bank, Corporation, Finance Company, Investment Bank","2006.0","1.0"
"DB Zwirn Finance","71023","United States","Finance Company, Western European Bank","2006.0","1.0"
"Ogaki Kyoritsu Bank Ltd","53321","Japan","Asia-Pacific Bank, Corporation, Finance Company, Investment Bank","2006.0","1.0"
"Turkiye Vakiflar Bankasi TAO [Vakifbank]","6573","Turkey","Foreign Bank, Middle Eastern Bank, Western European Bank","2006.0","1.0"
"Firstrust Bank","62513","United States","Foreign Bank, US Bank, Western European Bank","2006.0","1.0"
"Fukuoka Prefectural Banking Federation of Agricultural Cooperatives","83182","Japan","Asia-Pacific Bank, Corporation, Finance Company, Investment Bank","2006.0","1.0"
"Far East Bank & Trust Co","86434","Philippines","Asia-Pacific Bank, US Bank","2006.0","1.0"
"SPP Capital Partners LLC","92305","United States","Finance Company, Western European Bank","2006.0","1.0"
"Deutsche Bank AG London","10886","United Kingdom","US Bank, Western European Bank","2006.0","1.0"
"Chinatrust Bills Finance Corp","16765","Taiwan","Asia-Pacific Bank, Corporation, Finance Company","2006.0","1.0"
"Joyo Bank Ltd","49281","Japan","Asia-Pacific Bank, Corporation, Finance Company","2006.0","1.0"
"International Bills Finance Corp","15868","Taiwan","Asia-Pacific Bank, Corporation, Finance Company","2006.0","1.0"
"Tokio Marine & Fire Insurance Co Ltd","36408","Japan","Asia-Pacific Bank, Insurance Company","2006.0","1.0"
"HSBC CCF","12880","Hong Kong","Finance Company, Western European Bank","2006.0","1.0"
"Shiga Bank","48507","Japan","Asia-Pacific Bank, Corporation, Finance Company","2006.0","1.0"
"Mitsubishi UFJ Lease & Finance Co Ltd [Ex-Diamond Lease Co Ltd]","20794","Japan","Asia-Pacific Bank, Corporation, Finance Company","2006.0","1.0"
"BOT Lease Co Ltd","48835","Japan","Asia-Pacific Bank, Corporation, Finance Company","2006.0","1.0"
"Fidelity Bank NA","52042","United States","US Bank","2006.0","1.0"
"Tokyo Tomin Bank","50066","Japan","Asia-Pacific Bank","2006.0","1.0"
"Fortis SA/NV [ex-Fortis Bank SA]","50221","Belgium","Finance Company, Western European Bank","2006.0","1.0"
"Iyo Bank Ltd","50268","Japan","Asia-Pacific Bank","2006.0","1.0"
"Peoples Bank NA","23077","United States","Foreign Bank, US Bank","2006.0","1.0"
"Shokusan Bank Ltd","55944","Japan","Asia-Pacific Bank, Insurance Company","2006.0","1.0"
"First Eagle Bank","62694","United States","Foreign Bank, US Bank","2006.0","1.0"
"Citizens Finance Co","66260","United States","Finance Company, Foreign Bank, US Bank","2006.0","1.0"
"Pinnacle Bancorp","67903","United States","Finance Company, Foreign Bank, US Bank, Western European Bank","2006.0","1.0"
"Regiment Capital Ltd","68131","United States","Finance Company, US Bank","2006.0","1.0"
"Hyakujushi Bank","53064","Japan","Asia-Pacific Bank","2006.0","1.0"
"Credit Agricole d'lle-de-France [CADIF]","101106","France","Finance Company, Western European Bank","2006.0","1.0"
"Le Credit Lyonnais SA [LCL]","97889","France","Western European Bank","2006.0","1.0"
"Banque Odier Bungener Courvoisier (OBC)","97711","France","Western European Bank","2006.0","1.0"
"Compagnie Financiere du Credit Mutuel SA [CFCM]","97464","France","Finance Company, Western European Bank","2006.0","1.0"
"Banque Espirito Santo et de la Venetie [BESV]","97960","France","Finance Company, Western European Bank","2006.0","1.0"
"Bank of Nova Scotia Asia Ltd","18002","Singapore","Asia-Pacific Bank, Middle Eastern Bank, Western European Bank","2006.0","1.0"
"China Banking Corp","10582","Philippines","Asia-Pacific Bank, Investment Bank, Other, Western European Bank","2006.0","1.0"
"Rabobank International","16692","United Kingdom","US Bank, Western European Bank","2006.0","1.0"
"Hypothekenbank Frankfurt AG [Ex-Eurohypo AG]","10530","Germany","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2006.0","1.0"
"Govco Inc","50928","United States","Finance Company, US Bank, Western European Bank","2006.0","1.0"
"Shinsei Bank Ltd","33020","Japan","Asia-Pacific Bank, Middle Eastern Bank, Western European Bank","2006.0","1.0"
"Goldman Sachs Credit Partners LP","64313","United States","Finance Company, US Bank","2006.0","1.0"
"Higashi-Nippon Bank","47620","Japan","Asia-Pacific Bank","2006.0","1.0"
"Development Bank of the Philippines","48521","Philippines","Asia-Pacific Bank, Investment Bank, Other, Western European Bank","2006.0","1.0"
"Shinkin Central Bank","48862","Japan","Asia-Pacific Bank, Middle Eastern Bank, Western European Bank","2006.0","1.0"
"Yamagata Bank","48894","Japan","Asia-Pacific Bank","2006.0","1.0"
"77 Bank Ltd","49310","Japan","Asia-Pacific Bank","2006.0","1.0"
"Kagoshima Bank","49798","Japan","Asia-Pacific Bank","2006.0","1.0"
"Oita Bank","49801","Japan","Asia-Pacific Bank","2006.0","1.0"
"Aomori Bank Ltd","50078","Japan","Asia-Pacific Bank","2006.0","1.0"
"Nagano Bank","50176","Japan","Asia-Pacific Bank","2006.0","1.0"
"Aichi Bank","53185","Japan","Asia-Pacific Bank","2006.0","1.0"
"Hachijuni Bank Ltd","54825","Japan","Asia-Pacific Bank","2006.0","1.0"
"Intermediate Capital Group [ICG]","7071","United Kingdom","Inst. Invest. Other","2006.0","1.0"
"Suwa Shinkin Bank","75079","Japan","Asia-Pacific Bank","2006.0","1.0"
"JSF Trust & Banking Co Ltd","87543","Japan","Asia-Pacific Bank","2006.0","1.0"
"Equitable PCI Bank","89197","Philippines","Asia-Pacific Bank, Investment Bank, Other, Western European Bank","2006.0","1.0"
"BDO Capital & Investment","94466","Philippines","Asia-Pacific Bank, Investment Bank, Other, Western European Bank","2006.0","1.0"
"RCBC Capital","94747","Philippines","Asia-Pacific Bank, Investment Bank, Other, Western European Bank","2006.0","1.0"
"BPI Capital Corp","93500","Philippines","Asia-Pacific Bank, Investment Bank, Other, Western European Bank","2006.0","1.0"
"KDB Asia Ltd","30922","Hong Kong","Asia-Pacific Bank, Finance Company","2006.0","1.0"
"Daewoo Securities Hong Kong","98129","South Korea","Asia-Pacific Bank, Finance Company","2006.0","1.0"
"Caixa Geral de Depositos SA [CGD]","97914","Portugal","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2006.0","1.0"
"Hana Bank Hong Kong","42672","Hong Kong","Asia-Pacific Bank, Finance Company","2006.0","1.0"
"Abanca [ex-Caixa Galicia]","16914","Spain","Asia-Pacific Bank, US Bank, Western European Bank","2006.0","1.0"
"PT Akita Bank","93672","Indonesia","Asia-Pacific Bank, Insurance Company","2006.0","1.0"
"Deutsche Postbank AG","12777","Germany","Western European Bank","2006.0","1.0"
"SEB Merchant Banking AB","14750","Sweden","Western European Bank","2006.0","1.0"
"Syndicate Bank","15036","India","Asia-Pacific Bank, Middle Eastern Bank, US Bank, Western European Bank","2006.0","1.0"
"Deutsche Apotheker-und Arztebank","16144","Germany","Western European Bank","2006.0","1.0"
"Harris Nesbitt Financing Inc","80502","United States","Finance Company, US Bank, Western European Bank","2006.0","1.0"
"HSBC Business Credit (USA) Inc","61661","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2006.0","1.0"
"Mitsui Sumitomo Insurance Co Ltd","44388","Japan","Asia-Pacific Bank, Insurance Company","2006.0","1.0"
"First Commonwealth Bank","53698","United States","US Bank","2006.0","1.0"
"Gunma Bank Ltd","50845","Japan","Asia-Pacific Bank","2006.0","1.0"
"Sterling Bank","51407","United States","Finance Company, US Bank, Western European Bank","2006.0","1.0"
"UPS Capital Corp","66780","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2006.0","1.0"
"Gifu Bank","51871","Japan","Asia-Pacific Bank","2006.0","1.0"
"Yamanashi Chuo Bank","52129","Japan","Asia-Pacific Bank","2006.0","1.0"
"Siemens Financial Services Inc","71442","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2006.0","1.0"
"Sensyu Bank","75143","Japan","Asia-Pacific Bank","2006.0","1.0"
"Bank of Baroda","9926","India","Asia-Pacific Bank, Middle Eastern Bank, US Bank, Western European Bank","2006.0","1.0"
"Lehman Brothers Bank FSB","53069","United States","Finance Company","2006.0","1.0"
"Bear Stearns Corporate Lending Inc","65743","United States","Finance Company, Investment Bank, US Bank, Western European Bank","2006.0","1.0"
"Nishi-Nippon City Bank","22260","Japan","Asia-Pacific Bank, Finance Company","2006.0","1.0"
"National City Bank Pennsylvania","13918","United States","Finance Company, US Bank","2006.0","1.0"
"HSBC France","97520","France","Foreign Bank, Western European Bank","2006.0","1.0"
"Eighteenth Bank Ltd","51229","Japan","Asia-Pacific Bank, Finance Company","2006.0","1.0"
"Yamaguchi Bank","51541","Japan","Asia-Pacific Bank, Finance Company","2006.0","1.0"
"First National Bank of Pennsylvania","51959","United States","Finance Company, US Bank","2006.0","1.0"
"PB Capital","60976","United States","Asia-Pacific Bank, Corporation, Finance Company, Middle Eastern Bank, US Bank, Western European Bank","2006.0","1.0"
"Laminar Direct Capital","79506","United States","Finance Company, US Bank","2006.0","1.0"
"Mast Credit Opportunities I","82923","United States","Finance Company, US Bank","2006.0","1.0"
"Northwest Farm Credit Services","83556","United States","Foreign Bank, Other, US Bank, Western European Bank","2006.0","1.0"
"Saga Prefectural Credit Federation of Agricultural Cooperatives","84489","Japan","Asia-Pacific Bank, Finance Company","2006.0","1.0"
"Credit Agricole Corporate & Investment Bank SA [Credit Agricole CIB]","97222","France","Foreign Bank, Western European Bank","2006.0","1.0"
"Hapoalim Banque Luxembourg","100770","Israel","Asia-Pacific Bank, Finance Company, US Bank, Western European Bank","2006.0","1.0"
"Societe Generale Corporate and Investment Banking [SG CIB]","120949","France","Corporation, Foreign Bank, US Bank, Western European Bank","2006.0","1.0"
"Natixis SA","98442","France","Foreign Bank, Western European Bank","2006.0","1.0"
"CIC Lyonnaise de Banque SA","110419","France","Corporation, Foreign Bank, US Bank, Western European Bank","2006.0","1.0"
"CM-CIC","99200","France","US Bank, Western European Bank","2006.0","1.0"
"UBS Securities LLC","22172","Switzerland","Finance Company, Investment Bank, US Bank, Western European Bank","2006.0","1.0"
"BBVA Global Finance Ltd","13492","Cayman Islands","Asia-Pacific Bank, Finance Company, Western European Bank","2006.0","1.0"
"Citizens Bank of Massachusetts","32630","United States","Finance Company, Foreign Bank, Middle Eastern Bank, US Bank","2006.0","1.0"
"Landesbank Hessen-Thuringen GZ [ex-Hessische Landesbank]","15377","Germany","Finance Company, Western European Bank","2006.0","1.0"
"First Commercial Bank of Taiwan","90432","Taiwan","Asia-Pacific Bank, US Bank, Western European Bank","2006.0","1.0"
"Citigroup Australia","34365","Australia","Asia-Pacific Bank, Foreign Bank, Investment Bank, Western European Bank","2006.0","1.0"
"China Construction Bank Macau","43733","Macao","Asia-Pacific Bank, Finance Company","2006.0","1.0"
"Silicon Valley Bank","53329","United States","US Bank","2006.0","1.0"
"HSH Finance Ltd","9635","Hong Kong","Finance Company, Western European Bank","2006.0","1.0"
"American Security Bank","53628","United States","US Bank","2006.0","1.0"
"China Export & Credit Insurance","15397","China","Asia-Pacific Bank, Finance Company","2006.0","1.0"
"CIT Lending Services Corp","51339","United States","Finance Company, Investment Bank, US Bank, Western European Bank","2006.0","1.0"
"CIT Group/Commercial Services Inc","61015","United States","Finance Company, US Bank","2006.0","1.0"
"Morgan Stanley Bank AG","21942","Germany","Investment Bank, Middle Eastern Bank, US Bank, Western European Bank","2006.0","1.0"
"Union Bank of Canada","38802","Canada","Foreign Bank, US Bank","2006.0","1.0"
"Wachovia Capital Finance Corp (Canada)","59240","United States","Finance Company, US Bank","2006.0","1.0"
"US Bank Corporate Trust Services","87883","United States","Finance Company, US Bank, Western European Bank","2006.0","1.0"
"National City Bank of Kentucky","16933","United States","US Bank","2006.0","1.0"
"Grupo Financiero Banorte","38270","Mexico","Foreign Bank, US Bank","2006.0","1.0"
"Hypothekenbank Essen","45714","Germany","Corporation, Foreign Bank, Western European Bank","2006.0","1.0"
"North Fork Bank & Trust","48941","United States","Asia-Pacific Bank, Finance Company, US Bank, Western European Bank","2006.0","1.0"
"Mizuho Corporate Australia","42553","Jamaica","Asia-Pacific Bank, Foreign Bank, Investment Bank, Western European Bank","2006.0","1.0"
"Union Bank NA","55889","United States","US Bank","2006.0","1.0"
"Bank of Tokyo Group","85763","Japan","Asia-Pacific Bank, Finance Company, US Bank, Western European Bank","2006.0","1.0"
"Mellon Bank NA","26420","United States","Investment Bank, Middle Eastern Bank, US Bank, Western European Bank","2006.0","1.0"
"Genworth Financial Inc","51638","United States","Corporation, Foreign Bank, Western European Bank","2006.0","1.0"
"United Missouri Bank of Kansas","82643","United States","Finance Company, Foreign Bank, US Bank","2006.0","1.0"
"Amarillo National Bank","53112","United States","US Bank","2006.0","1.0"
"Keiyo Bank","53484","Japan","Asia-Pacific Bank","2006.0","1.0"
"Bank of Kochi","54563","Japan","Asia-Pacific Bank","2006.0","1.0"
"SMBC Australia [ex-Sumitomo Mitsui Finance Australia]","13017","Australia","Asia-Pacific Bank, Foreign Bank, Investment Bank, Western European Bank","2006.0","1.0"
"AIG Capital Corp","58699","United States","Asia-Pacific Bank, Finance Company, US Bank, Western European Bank","2006.0","1.0"
"Setagaya Shinkin","59457","Japan","Asia-Pacific Bank","2006.0","1.0"
"Freeport Financial LLC","64861","United States","Investment Bank, US Bank","2006.0","1.0"
"Mountain Capital","69359","United States","Foreign Bank, Other, US Bank, Western European Bank","2006.0","1.0"
"Denali Capital","71327","United States","Asia-Pacific Bank, Finance Company, US Bank, Western European Bank","2006.0","1.0"
"First Tennessee Bank","29835","United States","US Bank","2006.0","1.0"
"Emigrant Savings Bank","79429","United States","Finance Company, Foreign Bank, US Bank","2006.0","1.0"
