"Lender_Name","Lender_Id","Lender_Operating_Country","Lender_Institution_Type","year","quarter"
"Hyogoken Shinren","55861","Japan","Asia-Pacific Bank, Corporation","2012.0","1.0"
"First Eagle Bank","62694","United States","Investment Bank, US Bank","2012.0","1.0"
"Bank of Cairo SAE [Banque du Caire]","6964","Egypt","African Bank, Middle Eastern Bank, US Bank, Western European Bank","2012.0","1.0"
"Banque Misr SAE","6965","Egypt","African Bank, Middle Eastern Bank, US Bank, Western European Bank","2012.0","1.0"
"Zenith Bank (UK) Ltd","102252","United Kingdom","African Bank, Middle Eastern Bank, Western European Bank","2012.0","1.0"
"WSFS Bank","80687","United States","Foreign Bank, US Bank, Western European Bank","2012.0","1.0"
"Wilmington Savings Fund Society","87204","United States","Asian Bank, Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2012.0","1.0"
"CapMark Bank","49750","United States","Asia-Pacific Bank, Finance Company, US Bank, Western European Bank","2012.0","1.0"
"KDB Asia Ltd","30922","Hong Kong","Asia-Pacific Bank, Corporation, US Bank","2012.0","1.0"
"Credit Agricole (Suisse) SA","21393","Switzerland","Asia-Pacific Bank, Corporation, Foreign Bank, Middle Eastern Bank, Other, US Bank, Western European Bank","2012.0","1.0"
"Shinhan Bank","9808","South Korea","Asia-Pacific Bank","2012.0","1.0"
"Bank of Piraeus","98454","Greece","African Bank, Middle Eastern Bank, US Bank, Western European Bank","2012.0","1.0"
"Bank Leumi (UK) Plc","23984","United Kingdom","Foreign Bank, Middle Eastern Bank, Other, US Bank, Western European Bank","2012.0","1.0"
"Bank Leumi Le-Israel BM","98456","Israel","Asia-Pacific Bank, Middle Eastern Bank, US Bank, Western European Bank","2012.0","1.0"
"Emirates Bank International PJSC","9364","United Arab Emirates","Foreign Bank, Middle Eastern Bank, Other, US Bank, Western European Bank","2012.0","1.0"
"Dah Sing Bank China","12331","China","Asia-Pacific Bank, Finance Company","2012.0","1.0"
"Krung Thai Bank","14515","Thailand","Asia-Pacific Bank","2012.0","1.0"
"Bank of Nanjing","17043","China","Asia-Pacific Bank, Finance Company","2012.0","1.0"
"NordLB Group","42826","Germany","Asia-Pacific Bank, Western European Bank","2012.0","1.0"
"Manufacturers & Traders Trust Co","24589","United States","Multinational Investment Bank & Financial Services, US Bank","2012.0","1.0"
"Fortis Banque Luxembourg SA [FBL]","18378","Luxembourg","Western European Bank","2012.0","1.0"
"First Bank of Toyama","53400","Japan","Asia-Pacific Bank, Finance Company, Insurance Company","2012.0","1.0"
"Kanagawa Kenshinren","75663","Japan","Asia-Pacific Bank, Finance Company, Insurance Company","2012.0","1.0"
"Korea Development Bank Guangzhou","23004","China","Asia-Pacific Bank, Finance Company","2012.0","1.0"
"BNP Paribas (China) Ltd","16057","China","Asia-Pacific Bank, Finance Company","2012.0","1.0"
"European Bank for Reconstruction & Development (EBRD)","10479","United Kingdom","Asia-Pacific Bank, Western European Bank","2012.0","1.0"
"Svenska Handelsbanken AB (publ)","10501","Sweden","US Bank, Western European Bank","2012.0","1.0"
"Eksportfinans ASA","12430","Norway","Finance Company, Western European Bank","2012.0","1.0"
"Japan Bank for International Cooperation","13119","Japan","Asia-Pacific Bank","2012.0","1.0"
"Kasikornbank Public Co Ltd","13394","Thailand","Asia-Pacific Bank","2012.0","1.0"
"Canadian Western Bank","15823","Canada","Foreign Bank, Trust Company","2012.0","1.0"
"Morgan Stanley Bank NA","103799","United States","Asia-Pacific Bank, Foreign Bank, US Bank","2012.0","1.0"
"ORIX USA Corp","23689","United States","Finance Company, US Bank","2012.0","1.0"
"GE Capital Markets Inc","51645","United States","Finance Company, US Bank","2012.0","1.0"
"Taiwan ICDF [International Cooperation & Development Fund]","36604","Taiwan","Asia-Pacific Bank, Western European Bank","2012.0","1.0"
"Bank of Ayudhya Ltd","14514","Thailand","Asia-Pacific Bank","2012.0","1.0"
"MidCountry Bank","55640","United States","Asia-Pacific Bank, Foreign Bank, US Bank","2012.0","1.0"
"Nedbank Ltd [South Africa]","12352","South Africa","African Bank, Western European Bank","2012.0","1.0"
"Garanti-Instituttet for Eksportkredit [GIEK] [Norwegian Guar Inst for EC]","33245","Norway","Finance Company, Western European Bank","2012.0","1.0"
"IL&FS Financial Services Ltd","102768","India","Asia-Pacific Bank, Corporation","2012.0","1.0"
"Indian Bank","16621","India","Asia-Pacific Bank, Corporation","2012.0","1.0"
"Kotak Mahindra Bank Ltd","13984","India","Asia-Pacific Bank","2012.0","1.0"
"Amsterdam Trade Bank","43044","Netherlands","Western European Bank","2012.0","1.0"
"Yamaguchi Bank","51541","Japan","Asia-Pacific Bank","2012.0","1.0"
"Ukrsotsbank OJSC","8903","Ukraine","East. Europe/Russian Bank, Western European Bank","2012.0","1.0"
"Credit Europe Bank NV","30563","Netherlands","Western European Bank","2012.0","1.0"
"Industrial Bank of Korea","10228","South Korea","Asia-Pacific Bank","2012.0","1.0"
"Nonghyup Bank","103562","South Korea","Asia-Pacific Bank","2012.0","1.0"
"KfW Bankengruppe","11834","Germany","Western European Bank","2012.0","1.0"
"Bankhaus Lampe KG","15362","Germany","Western European Bank","2012.0","1.0"
"Nordea Bank Finland Plc","12102","Finland","Western European Bank","2012.0","1.0"
"Ajman Bank PJSC","20930","United Arab Emirates","Middle Eastern Bank","2012.0","1.0"
"Al Hilal Bank PJSC","21136","United Arab Emirates","Middle Eastern Bank","2012.0","1.0"
"Dubai Islamic Bank PSJ","23629","United Arab Emirates","Middle Eastern Bank","2012.0","1.0"
"Lloyds Bank Plc","13762","United Kingdom","Asia-Pacific Bank, Corporation, Foreign Bank, Western European Bank","2012.0","1.0"
"Sumitomo Mitsui Banking Corp Europe Ltd [SMBCE]","97552","France","Western European Bank","2012.0","1.0"
"Woori Bank","10213","South Korea","Asia-Pacific Bank","2012.0","1.0"
"Hana Bank","97531","South Korea","Asia-Pacific Bank","2012.0","1.0"
"Kookmin Bank","9108","South Korea","Asia-Pacific Bank","2012.0","1.0"
"Illini Bank","102970","United States","Other, US Bank","2012.0","1.0"
"DVB Bank AG","12961","Germany","Foreign Bank, US Bank, Western European Bank","2012.0","1.0"
"Jefferies Finance LLC","60862","United States","US Bank, Western European Bank","2012.0","1.0"
"BRED Banque Populaire SA","93959","France","Corporation, Investment Bank, US Bank, Western European Bank","2012.0","1.0"
"China Construction Bank (Asia) Ltd","15090","China","Asia-Pacific Bank, Finance Company","2012.0","1.0"
"State Bank of Mauritius","22999","Mauritius","African Bank, Asia-Pacific Bank, Western European Bank","2012.0","1.0"
"ING Capital Corp","52089","United States","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2012.0","1.0"
"Caterpillar Finance Corp","52999","United States","Corporation, Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2012.0","1.0"
"Stifel Financial Corp","35830","United States","Corporation, Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2012.0","1.0"
"FirstMerit Bank","71927","United States","Other, US Bank","2012.0","1.0"
"Lincoln Investment Solutions Inc","102973","United States","Inst. Invest. Other, Other, US Bank","2012.0","1.0"
"Banco Popular Inc","64837","United States","Other, US Bank","2012.0","1.0"
"Intesa Sanpaolo SpA [ex-Banca Intesa SpA]","69227","Italy","Corporation, Investment Bank, US Bank, Western European Bank","2012.0","1.0"
"Golub Capital Inc","71915","United States","Inst. Invest. Other, Other, US Bank","2012.0","1.0"
"Citizens First National Bank NJ","85444","United States","Other, US Bank","2012.0","1.0"
"Bank Leumi USA","52837","United States","Other, US Bank","2012.0","1.0"
"Banque Europeenne du Credit Mutuel [BECM]","105106","France","Corporation, Investment Bank, US Bank, Western European Bank","2012.0","1.0"
"Kunshan Rural Credit Cooperatives Bank","103930","China","Asia-Pacific Bank, Finance Company","2012.0","1.0"
"DNB Bank ASA","103815","Norway","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2012.0","1.0"
"DNB","106315","Norway","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2012.0","1.0"
"DNB Capital LLC","113764","United States","Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank","2012.0","1.0"
"UBS (Luxembourg) SA","16512","Luxembourg","Asia-Pacific Bank, Corporation, Foreign Bank, Investment Bank, Other, US Bank, Western European Bank","2012.0","1.0"
"Royal Bank of Scotland Financial Markets Plc","34011","United Kingdom","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2012.0","1.0"
"Royal Bank of Scotland Plc [US]","58369","United States","Asian Bank, Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2012.0","1.0"
"Varagon Capital Partners","114658","United States","Corporation, Finance Company, US Bank","2012.0","1.0"
"EnTie Commercial Bank","11534","Taiwan","Asia-Pacific Bank","2012.0","1.0"
"Bank of China BIBF","23412","China","Asia-Pacific Bank, Corporation, Foreign Bank, Investment Bank, Other, US Bank, Western European Bank","2012.0","1.0"
"Landesbank Hessen-Thuringen GZ [ex-Hessische Landesbank GZ]","11848","Germany","Asia-Pacific Bank, Corporation, Foreign Bank, Investment Bank, Other, US Bank, Western European Bank","2012.0","1.0"
"ICBC (IC) Ltd","31097","Hong Kong","Asia-Pacific Bank, Corporation, Foreign Bank, Investment Bank, Other, US Bank, Western European Bank","2012.0","1.0"
"First Abu Dhabi Bank [ex-National Bank of Abu Dhabi PJSC [NBAD]]","19618","United Arab Emirates","Asia-Pacific Bank, Middle Eastern Bank, US Bank, Western European Bank","2012.0","1.0"
"Shanghai Pudong Development Bank","13254","China","Asia-Pacific Bank","2012.0","1.0"
"Sabadell United Bank NA","102938","United States","Asia-Pacific Bank, Corporation, Foreign Bank, Investment Bank, Other, US Bank, Western European Bank","2012.0","1.0"
"Chase Lincoln First Commercial Corp","84193","United States","Finance Company, US Bank","2012.0","1.0"
"Standard Chartered Bank HK","13248","Hong Kong","African Bank, East. Europe/Russian Bank, Western European Bank","2012.0","1.0"
"Standard Chartered Bank Singapore Branch","15760","Singapore","African Bank, East. Europe/Russian Bank, Western European Bank","2012.0","1.0"
"CIT Healthcare LLC","58773","United States","Asia-Pacific Bank, Finance Company, Other, US Bank","2012.0","1.0"
"Raymond James Bank NA","111253","United States","US Bank","2012.0","1.0"
"Samba Financial Group","18408","Saudi Arabia","Asia-Pacific Bank, Middle Eastern Bank, US Bank, Western European Bank","2012.0","1.0"
"Capital One Leverage Finance Corp","56715","United States","Asia-Pacific Bank, Foreign Bank, Investment Bank, US Bank, Western European Bank","2012.0","1.0"
"Metropolitan National Bank","53012","United States","Asia-Pacific Bank, Finance Company, Other, US Bank","2012.0","1.0"
"Ally Commercial Finance LLC","57215","United States","Corporation, Finance Company, US Bank","2012.0","1.0"
"Ally Financial Inc","62615","United States","Asia-Pacific Bank, Finance Company, Other, US Bank","2012.0","1.0"
"Ally Bank","92462","United States","Finance Company, US Bank","2012.0","1.0"
"National Cooperative Bank","66466","United States","Asia-Pacific Bank, Corporation, Foreign Bank, Investment Bank, Other, US Bank, Western European Bank","2012.0","1.0"
"Union National Bank PJSC [UNB]","9570","United Arab Emirates","Asia-Pacific Bank, Middle Eastern Bank, US Bank, Western European Bank","2012.0","1.0"
"Nedbank Ltd London","12808","United Kingdom","African Bank, East. Europe/Russian Bank, Western European Bank","2012.0","1.0"
"Societe Generale Bank & Trust [SGBT]","114148","Luxembourg","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2012.0","1.0"
"Scotiabanc Inc","53520","United States","Finance Company, Foreign Bank, US Bank, Western European Bank","2012.0","1.0"
"Indostar Capital Finance Pvt Ltd","104043","India","Asia-Pacific Bank, Corporation","2012.0","1.0"
"Canadian Imperial Bank of Commerce New York","27230","Canada","Finance Company, Foreign Bank, US Bank, Western European Bank","2012.0","1.0"
"Bangor Savings Bank","121212","United States","US Bank","2012.0","1.0"
"IFCI Ltd","12915","India","Asia-Pacific Bank, Corporation","2012.0","1.0"
"Central Bank of India","14503","India","Asia-Pacific Bank","2012.0","1.0"
"IndusInd Bank Ltd","15422","India","Asia-Pacific Bank, Corporation","2012.0","1.0"
"Aditya Birla Finance Ltd","104035","India","Asia-Pacific Bank, Corporation","2012.0","1.0"
"M&I Bank","52674","United States","Finance Company, US Bank","2012.0","1.0"
"Bajaj Consultants Pvt Ltd","21971","India","Asia-Pacific Bank, Corporation","2012.0","1.0"
"Nomura Bank International Plc","10909","United Kingdom","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2012.0","1.0"
"Antares Holdings","61916","United States","Finance Company, Foreign Bank","2012.0","1.0"
"Macquarie Group Ltd","8791","Australia","Corporation, Foreign Bank","2012.0","1.0"
"Caixabank","102711","Spain","Western European Bank","2012.0","1.0"
"Tata Capital Ltd","20626","India","Asia-Pacific Bank, Corporation","2012.0","1.0"
"State Bank of Bikaner & Jaipur","15441","India","Asia-Pacific Bank","2012.0","1.0"
"First Abu Dhabi Bank [ex-First Gulf Bank PJSC]","7384","United Arab Emirates","Corporation, Middle Eastern Bank, Western European Bank","2012.0","1.0"
"Dubai Bank PJSC","25849","United Arab Emirates","Corporation, Middle Eastern Bank, Western European Bank","2012.0","1.0"
"Noor Islamic Bank PJSC [NIB]","29072","United Arab Emirates","Corporation, Middle Eastern Bank, Western European Bank","2012.0","1.0"
"Commercial Bank of Dubai PSC","29077","United Arab Emirates","Corporation, Middle Eastern Bank, Western European Bank","2012.0","1.0"
"Mashreqbank psc","9248","United Arab Emirates","Corporation, Middle Eastern Bank, Western European Bank","2012.0","1.0"
"Barwa Real Estate Co QSC","8929","Qatar","Corporation, Middle Eastern Bank, Western European Bank","2012.0","1.0"
"Riverland 2 Sarl","103216","Luxembourg","Middle Eastern Bank, Other, Western European Bank","2012.0","1.0"
"Deutsche Bank Securities Inc","50214","United States","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2012.0","1.0"
"Santander Central Hispano SA [ex-Banco Central SA]","27911","Spain","Asia-Pacific Bank, Corporation, Foreign Bank, US Bank, Western European Bank","2012.0","1.0"
"Bank of China Liaoning Branch","11775","China","Asia-Pacific Bank","2012.0","1.0"
"KGI Bank [Ex Cosmos Bank Taiwan]","15508","Taiwan","Asia-Pacific Bank, Corporation","2012.0","1.0"
"Far Eastern International Bank","14764","Taiwan","Asia-Pacific Bank, Corporation","2012.0","1.0"
"National Commercial Bank (Saudi Arabia) [NCB] [AlAhli Bank]","16713","Saudi Arabia","Middle Eastern Bank","2012.0","1.0"
"Nordea Bank Finland Plc NY Branch","45487","United States","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2012.0","1.0"
"Saudi Hollandi Bank","16894","Saudi Arabia","Middle Eastern Bank","2012.0","1.0"
"Riyad Bank [RB]","17109","Saudi Arabia","Middle Eastern Bank","2012.0","1.0"
"Saudi British Bank JSC [SABB]","17441","Saudi Arabia","Middle Eastern Bank","2012.0","1.0"
"HSBC Securities Inc","14140","United Kingdom","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2012.0","1.0"
"Al Rajhi Banking & Investment Corp [RBIC]","46275","Saudi Arabia","Middle Eastern Bank","2012.0","1.0"
"Banque Saudi Fransi [Al Bank Al Saudi Al Fransi]","9553","Saudi Arabia","Middle Eastern Bank","2012.0","1.0"
"Scotiabank Hong Kong","31947","Hong Kong","Asia-Pacific Bank, Western European Bank","2012.0","1.0"
"Hua Nan Commercial Bank Ltd Hong Kong","42674","Hong Kong","Asia-Pacific Bank, Western European Bank","2012.0","1.0"
"Chang Hwa Commercial Bank Hong Kong","44376","Taiwan","Asia-Pacific Bank, Western European Bank","2012.0","1.0"
"Public Bank Hong Kong","12537","Hong Kong","Asia-Pacific Bank, Western European Bank","2012.0","1.0"
"Standard Chartered Bank Hong Kong","13247","Hong Kong","Asia-Pacific Bank, Western European Bank","2012.0","1.0"
"Nordea Bank Norge ASA","11114","Norway","Foreign Bank, Western European Bank","2012.0","1.0"
"Mega International Commercial Bank Offshore Banking Branch","25404","Taiwan","Asia-Pacific Bank, Western European Bank","2012.0","1.0"
"Kagawa Bank","53136","Japan","Asia-Pacific Bank","2012.0","1.0"
"Kanonji Shinkin","59865","Japan","Asia-Pacific Bank","2012.0","1.0"
"Hyakujushi Bank","53064","Japan","Asia-Pacific Bank","2012.0","1.0"
"1st Farm Credit Services","84747","United States","Finance Company, Foreign Bank, US Bank","2012.0","1.0"
"Kexim Asia Ltd","17016","Hong Kong","Asia-Pacific Bank","2012.0","1.0"
"VIST Bank","103064","United States","US Bank, Western European Bank","2012.0","1.0"
"Sparkasse Goslar/Harz","103339","Germany","Western European Bank","2012.0","1.0"
"TargoBank","103519","Germany","Corporation, Western European Bank","2012.0","1.0"
"Stadtsparkasse Wuppertal","103702","Germany","Other, Western European Bank","2012.0","1.0"
"Tokyo Star Bank","50945","Japan","Asia-Pacific Bank, Finance Company","2012.0","1.0"
"Malayan Banking Bhd","12203","Malaysia","Asia-Pacific Bank","2012.0","1.0"
"Groupe Caisse d'Epargne","99153","France","Western European Bank","2012.0","1.0"
"Westdeutsche Genossenschafts-Zentralbank eG [WGZ-Bank]","13192","Germany","Western European Bank","2012.0","1.0"
"Wing Hang Bank Ltd","14906","Hong Kong","Asia-Pacific Bank","2012.0","1.0"
"Fortress Group","10809","United States","Corporation, US Bank","2012.0","1.0"
"F&M Bancorp","41223","United States","US Bank","2012.0","1.0"
"Texas Capital Bank","66826","United States","US Bank","2012.0","1.0"
"Metrobank","51324","United States","US Bank, Western European Bank","2012.0","1.0"
"Tochigi Bank Ltd","52221","Japan","Asia-Pacific Bank","2012.0","1.0"
"Ares Capital Corp","52334","United States","Finance Company, Investment Bank, US Bank, Western European Bank","2012.0","1.0"
"Nomura International Plc","12616","United Kingdom","Finance Company","2012.0","1.0"
"Nomura Bank Europe","75193","Japan","Finance Company, Investment Bank, US Bank, Western European Bank","2012.0","1.0"
"Saikyo Bank","56039","Japan","Asia-Pacific Bank, Finance Company","2012.0","1.0"
"Republic First Bank","64591","United States","US Bank, Western European Bank","2012.0","1.0"
"Lyon Capital Management LLC","79547","United States","Finance Company, US Bank","2012.0","1.0"
"Yokohama Shinkin","80394","Japan","Asia-Pacific Bank","2012.0","1.0"
"Oesterreichische Volksbanken AG [OeVAG]","21002","Austria","Western European Bank","2012.0","1.0"
"Apollo Global Securities","103319","United States","Finance Company, Investment Bank, US Bank, Western European Bank","2012.0","1.0"
"Apollo Investment Corp","51567","United States","Finance Company, Investment Bank, US Bank, Western European Bank","2012.0","1.0"
"DBS Bank Hong Kong","11182","Hong Kong","Asia-Pacific Bank, US Bank, Western European Bank","2012.0","1.0"
"Landesbank Saar GZ","11275","Germany","Western European Bank","2012.0","1.0"
"China Merchants Bank Hong Kong","22997","Hong Kong","Asia-Pacific Bank, US Bank, Western European Bank","2012.0","1.0"
"Banque Populaire Rives de Paris","98016","France","Western European Bank","2012.0","1.0"
"Bangkok Bank Public Co Ltd Hong Kong","11792","Thailand","Asia-Pacific Bank, US Bank, Western European Bank","2012.0","1.0"
"China Construction Bank Hong Kong","14288","Hong Kong","Asia-Pacific Bank, US Bank, Western European Bank","2012.0","1.0"
"Hancock Whitney Bank","142472","United States","US Bank, Western European Bank","2012.0","1.0"
"International Bank of Commerce","79179","United States","Asia-Pacific Bank, Foreign Bank, Investment Bank, Other, US Bank","2012.0","1.0"
"Credit Agricole Italia SpA","148766","Italy","European Bank","2012.0","1.0"
"OCBC Bank Hong Kong","12728","Hong Kong","Asia-Pacific Bank, US Bank, Western European Bank","2012.0","1.0"
"BancorpSouth","18079","United States","US Bank","2012.0","1.0"
"Bank of Montreal Chicago","54483","United States","Asia-Pacific Bank, Foreign Bank, Investment Bank, Other, US Bank","2012.0","1.0"
"BOKF NA","53847","United States","Asia-Pacific Bank, Foreign Bank, Investment Bank, Other, US Bank","2012.0","1.0"
"HSBC Trinkaus & Burkhardt KGaA","11078","Germany","Asia-Pacific Bank, Corporation, Foreign Bank, Western European Bank","2012.0","1.0"
"Midfirst Bank","49945","United States","Asia-Pacific Bank, Foreign Bank, Investment Bank, Other, US Bank","2012.0","1.0"
"Mega International Commercial Bank Co Ltd Hong Kong Branch","22596","Hong Kong","Asia-Pacific Bank, US Bank, Western European Bank","2012.0","1.0"
"Bank of Tokyo-Mitsubishi UFJ Ltd Beijing","24927","China","Asia-Pacific Bank, Foreign Bank, Investment Bank, Other, US Bank","2012.0","1.0"
"Trustmark National Bank","51912","United States","US Bank","2012.0","1.0"
"Intrust Bank","51999","United States","Asia-Pacific Bank, Foreign Bank, Investment Bank, Other, US Bank","2012.0","1.0"
"Synovus Financial Corp","57348","United States","US Bank","2012.0","1.0"
"Whitney National Bank","56042","United States","US Bank, Western European Bank","2012.0","1.0"
"Arvest Bank","90419","United States","Asia-Pacific Bank, Foreign Bank, Investment Bank, Other, US Bank","2012.0","1.0"
"Unione di Banche Italiane ScpA [UBI Banca]","93707","Italy","European Bank","2012.0","1.0"
"LCL Le Credit Lyonnais","63015","France","Western European Bank","2012.0","1.0"
"First National Bank of Oklahoma","114722","United States","Foreign Bank, US Bank","2012.0","1.0"
"CIT Group Plc [Capital & Income Trust]","11494","United States","Western European Bank","2012.0","1.0"
"China Bills Finance Corp","16592","Taiwan","Asia-Pacific Bank, Finance Company","2012.0","1.0"
"BOK Financial Corp","27214","United States","Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2012.0","1.0"
"Sunny Bank","36250","Taiwan","Asia-Pacific Bank, Finance Company","2012.0","1.0"
"Mega Bills Finance Corp","18329","Taiwan","Asia-Pacific Bank, Finance Company","2012.0","1.0"
"Bank of Tokyo-Mitsubishi (Holland) NV","15943","Netherlands","Asia-Pacific Bank, Foreign Bank","2012.0","1.0"
"Mitsubishi UFJ Financial Group Inc","49511","Japan","Asia-Pacific Bank, Foreign Bank, US Bank","2012.0","1.0"
"First National Bank of Omaha","48306","United States","Foreign Bank, US Bank","2012.0","1.0"
"Mutual of Omaha Bank","53928","United States","Finance Company, Foreign Bank, US Bank","2012.0","1.0"
"Banca Monte dei Paschi di Siena","58827","Italy","Western European Bank","2012.0","1.0"
"MPS Capital Services","96984","Italy","Corporation, Western European Bank","2012.0","1.0"
"First South Farm Credit ACA","85593","United States","Finance Company, Foreign Bank, Other","2012.0","1.0"
"Bank of Bahrain & Kuwait BSC [BBK]","17288","Bahrain","Middle Eastern Bank, Western European Bank","2012.0","1.0"
"Scotiabank Europe Plc","13748","United Kingdom","Asia-Pacific Bank, Corporation, Investment Bank, US Bank, Western European Bank","2012.0","1.0"
"Hua Nan Commercial Bank London","43273","Taiwan","Asia-Pacific Bank, Foreign Bank, Western European Bank","2012.0","1.0"
"Fokus Bank ASA","11678","Norway","Western European Bank","2012.0","1.0"
"First Gulf Bank PJSC Singapore Branch","24336","Singapore","Asia-Pacific Bank, Finance Company, Middle Eastern Bank, US Bank, Western European Bank","2012.0","1.0"
"First Commercial Bank London","18919","Taiwan","Asia-Pacific Bank, Foreign Bank, Western European Bank","2012.0","1.0"
"Bank Alfalah","19987","Pakistan","Middle Eastern Bank, US Bank","2012.0","1.0"
"NTT Finance Japan Co Ltd","47770","Japan","Finance Company, Western European Bank","2012.0","1.0"
"United Bank","52641","United States","Middle Eastern Bank, US Bank","2012.0","1.0"
"Mediobanca SpA [Banca di Credito Finanziario SpA]","95937","Italy","Asia-Pacific Bank, Corporation, Investment Bank, US Bank, Western European Bank","2012.0","1.0"
"Bank Muscat International BSC [BMI]","22520","Bahrain","Middle Eastern Bank, US Bank","2012.0","1.0"
"Bank Muscat SAOG","9089","Oman","Middle Eastern Bank, US Bank","2012.0","1.0"
"Korea Development Bank Asia","98701","South Korea","Asia-Pacific Bank, Finance Company, Middle Eastern Bank, US Bank, Western European Bank","2012.0","1.0"
"Credit Agricole d'lle-de-France [CADIF]","101106","France","Western European Bank","2012.0","1.0"
"Shinhan Asia","99082","South Korea","Asia-Pacific Bank, Finance Company, Middle Eastern Bank, US Bank, Western European Bank","2012.0","1.0"
"Banca Nazionale del Lavoro SpA [BNL]","58819","Italy","Asia-Pacific Bank, Corporation, Investment Bank, US Bank, Western European Bank","2012.0","1.0"
"Lyonnaise de Banque","97195","France","Western European Bank","2012.0","1.0"
"Credit Mutuel Arkea Group","97676","France","Western European Bank","2012.0","1.0"
"Bank Sohar SOAG","28659","Oman","Middle Eastern Bank, US Bank","2012.0","1.0"
"Frost Bank","45717","United States","US Bank","2012.0","1.0"
"ServisFirst Bank","55409","United States","Finance Company, US Bank, Western European Bank","2012.0","1.0"
"TIAA FSB Holdings Inc [ex-EverBank Financial Corp]","73609","United States","Corporation, Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2012.0","1.0"
"Sandy Spring Bank","76566","United States","Foreign Bank, US Bank","2012.0","1.0"
"Banca March SA","96858","Italy","European Bank","2012.0","1.0"
"Bank of China Seoul","39769","China","Asia-Pacific Bank","2012.0","1.0"
"Banque Palatine SA","97874","France","Western European Bank","2012.0","1.0"
"Babson Capital Management LLC","59662","United States","Corporation, Finance Company, Inst. Invest. Other, US Bank","2012.0","1.0"
"AfrAsia Bank Ltd","19645","Mauritius","African Bank, Asia-Pacific Bank","2012.0","1.0"
"Hartford Financial Services Group Inc","19897","United States","Insurance Company, US Bank","2012.0","1.0"
"Eaton Vance Corp","34736","United States","Corporation, Finance Company, Inst. Invest. Other, US Bank","2012.0","1.0"
"HSBC Seoul","40841","Hong Kong","Asia-Pacific Bank","2012.0","1.0"
"Lake Forest Bank & Trust","53070","United States","Insurance Company, US Bank","2012.0","1.0"
"Frost National Bank","43872","United States","Foreign Bank, US Bank, Western European Bank","2012.0","1.0"
"TPG Specialty Lending Inc","103090","United States","Other","2012.0","1.0"
"Invesco Ltd","63687","United States","Corporation, Finance Company, Inst. Invest. Other, US Bank","2012.0","1.0"
"Brown Brothers Harriman & Co","77773","United States","Foreign Bank, US Bank, Western European Bank","2012.0","1.0"
"Le Credit Lyonnais SA [LCL]","97889","France","Asia-Pacific Bank, Foreign Bank, Western European Bank","2012.0","1.0"
"Banque de l'Economie du Commerce et de la Monetique [BECM]","101100","France","Western European Bank","2012.0","1.0"
"Credit Industriel et Commercial SA [CIC]","101531","France","Asia-Pacific Bank, Foreign Bank, Western European Bank","2012.0","1.0"
"Banco Grupo Cajatres SA [Caja3]","102432","Spain","","2012.0","1.0"
"Pangang Group Finance Co Ltd","103074","China","Asia-Pacific Bank, Finance Company","2012.0","1.0"
"Liangshan Prefectural Commercial Bank","103154","China","Asia-Pacific Bank, Finance Company","2012.0","1.0"
"Nacional Financiera","10639","Mexico","Foreign Bank, Western European Bank","2012.0","1.0"
"Banobras","10642","Mexico","Foreign Bank, Western European Bank","2012.0","1.0"
"GML International Ltd","21995","United Kingdom","Western European Bank","2012.0","1.0"
"Banorte (El Banco Fuerte de Mexico)","14770","Mexico","Foreign Bank, Western European Bank","2012.0","1.0"
"Nomura Trust & Banking Co Ltd","60927","Japan","Asia-Pacific Bank, Trust Company","2012.0","1.0"
"UMB Bank NA","52947","United States","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2012.0","1.0"
"S&T Bank","53818","United States","US Bank","2012.0","1.0"
"Export-Import Bank of Korea (Kexim)","97319","South Korea","Asia-Pacific Bank","2012.0","1.0"
"Bank of Nova Scotia Seoul","98354","South Korea","Asia-Pacific Bank, Investment Bank, US Bank, Western European Bank","2012.0","1.0"
"Citizens of Michigan","107002","United States","US Bank","2012.0","1.0"
"Development Bank of Singapore Ltd [DBS]","10853","Singapore","Asia-Pacific Bank, Foreign Bank","2012.0","1.0"
"DBS Bank Seoul","46333","Singapore","Asia-Pacific Bank, Investment Bank, US Bank, Western European Bank","2012.0","1.0"
