"Lender_Name","Lender_Id","Lender_Operating_Country","Lender_Institution_Type","year","quarter"
"Ta Chong Commercial Bank","38857","Taiwan","Asia-Pacific Bank","2017.0","1.0"
"L&T Housing Finance Ltd","122139","India","Finance Company, Inst. Invest. Other, Other","2017.0","1.0"
"Liberbank SA","27711","Spain","Asian Bank, European Bank, Multinational Investment Bank & Financial Services","2017.0","1.0"
"Jammu & Kashmir Bank","34091","India","Asia-Pacific Bank","2017.0","1.0"
"TIAA CREF","65977","United States","Finance Company, US Bank","2017.0","1.0"
"Banca d'Intermediazione Mobiliare IMI SpA [Banca IMI]","93760","Italy","Western European Bank","2017.0","1.0"
"KKR India Asset Finance Pvt Ltd","122152","India","Finance Company, Inst. Invest. Other, Other","2017.0","1.0"
"Jiangsu Gaochun Rural Commercial Bank","132449","China","Asia-Pacific Bank","2017.0","1.0"
"WSFS Bank","80687","United States","US Bank","2017.0","1.0"
"Evergreen Bank Group","118641","United States","US Bank","2017.0","1.0"
"Industrial and Commercial Bank of China (Middle East) Ltd [ICBC Middle East]","117303","United Arab Emirates","Middle Eastern Bank, Western European Bank","2017.0","1.0"
"The Commercial Bank QSC [ex-Commercial Bank of Qatar QSC [CBQ]]","10419","Qatar","Middle Eastern Bank, Western European Bank","2017.0","1.0"
"Riyad Bank [RB]","17109","Saudi Arabia","Middle Eastern Bank","2017.0","1.0"
"Saudi British Bank JSC [SABB]","17441","Saudi Arabia","Middle Eastern Bank","2017.0","1.0"
"HSBC Bank Middle East Ltd","18227","United Arab Emirates","Middle Eastern Bank, Western European Bank","2017.0","1.0"
"Al Rajhi Banking & Investment Corp [RBIC]","46275","Saudi Arabia","Middle Eastern Bank","2017.0","1.0"
"Banque Saudi Fransi [Al Bank Al Saudi Al Fransi]","9553","Saudi Arabia","Middle Eastern Bank","2017.0","1.0"
"Fubon Bank (Hong Kong) Ltd","13251","Hong Kong","Asia-Pacific Bank, Investment Bank, Other","2017.0","1.0"
"Henan Yichuan Rural Commercial Bank","131259","China","Asia-Pacific Bank, Corporation","2017.0","1.0"
"China Citic Bank International","20689","China","Asia-Pacific Bank, Investment Bank, Other","2017.0","1.0"
"Bank Sinopac Hong Kong","23195","Hong Kong","Asia-Pacific Bank, Investment Bank, Other","2017.0","1.0"
"Caja Rural de Navarra","42316","Spain","Western European Bank","2017.0","1.0"
"Belfius Bank & Insurance SA/NV","103300","Belgium","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2017.0","1.0"
"Triumph Bank","104606","United States","US Bank","2017.0","1.0"
"Landesbank Baden-Wurttemberg [London]","17460","Germany","Western European Bank","2017.0","1.0"
"Prudential Credit Opportunities 2 SARL","131371","Luxembourg","Asia-Pacific Bank, Corporation, US Bank","2017.0","1.0"
"Flagstar Bank","49883","United States","US Bank","2017.0","1.0"
"Nova Kreditna Banka Maribor dd [NKBM]","13434","Slovenia","East. Europe/Russian Bank, Foreign Bank, Western European Bank","2017.0","1.0"
"Varagon Capital Partners","114658","United States","Corporation, Finance Company, US Bank","2017.0","1.0"
"Taishin International Bank Hong Kong","39782","Hong Kong","Asia-Pacific Bank, Corporation, US Bank","2017.0","1.0"
"Addiko Bank Hrvatska","130970","Croatia","East. Europe/Russian Bank, Foreign Bank, Western European Bank","2017.0","1.0"
"Bank of Hope","136201","United States","US Bank","2017.0","1.0"
"E Sun Commercial Bank","14382","Taiwan","Asia-Pacific Bank, Corporation, US Bank","2017.0","1.0"
"IKB Deutsche Industrie Bank AG","16148","Germany","Asia-Pacific Bank, Corporation, Foreign Bank, Western European Bank","2017.0","1.0"
"World Bank","17914","United States","","2017.0","1.0"
"Bank of Oklahoma","20992","United States","US Bank","2017.0","1.0"
"ING Real Estate Finance NV","43988","Netherlands","Western European Bank","2017.0","1.0"
"Independent Bank (TIB)","32226","United States","US Bank","2017.0","1.0"
"Community National Bank","76304","United States","US Bank","2017.0","1.0"
"Erste Bank AG","46241","Austria","East. Europe/Russian Bank, Foreign Bank, Western European Bank","2017.0","1.0"
"Ameris Bancorp","49355","United States","US Bank","2017.0","1.0"
"Tokyo Tomin Bank","50066","Japan","Asia-Pacific Bank","2017.0","1.0"
"First National Bank of Pennsylvania","51959","United States","Finance Company, Foreign Bank, US Bank, Western European Bank","2017.0","1.0"
"Shinginko Tokyo","53042","Japan","Asia-Pacific Bank","2017.0","1.0"
"Keiyo Bank","53484","Japan","Asia-Pacific Bank","2017.0","1.0"
"UniCredit Group (HVB)","47981","Italy","East. Europe/Russian Bank, Foreign Bank, Western European Bank","2017.0","1.0"
"TIB Bank of the Keys","75681","United States","US Bank","2017.0","1.0"
"BDO Unibank","110333","Philippines","Asia-Pacific Bank, Foreign Bank, Other","2017.0","1.0"
"Nova Ljubljanska Banka dd [NLB]","9422","Slovenia","East. Europe/Russian Bank, Foreign Bank, Western European Bank","2017.0","1.0"
"SKB Banka","13245","Slovenia","East. Europe/Russian Bank, Foreign Bank, Western European Bank","2017.0","1.0"
"Banque Cantonale Vaudoise","10725","Switzerland","Asia-Pacific Bank, Corporation, Investment Bank, US Bank, Western European Bank","2017.0","1.0"
"Agricultural Bank of China Changzhou Branch","19675","China","Asia-Pacific Bank","2017.0","1.0"
"Montgomery Bank","110493","United States","Foreign Bank, US Bank","2017.0","1.0"
"Bank of China Jiaxing","104769","China","Asia-Pacific Bank","2017.0","1.0"
"Basler Kantonalbank [BKB]","12073","Switzerland","Asia-Pacific Bank, Corporation, Investment Bank, US Bank, Western European Bank","2017.0","1.0"
"Banca Comerciala Romana SA [Romanian Commercial Bank]","12127","Romania","East. Europe/Russian Bank","2017.0","1.0"
"Shanghai Pudong Development Bank Shanghai","114559","China","Asia-Pacific Bank","2017.0","1.0"
"West Texas National Bank","55262","United States","Multinational Investment Bank & Financial Services, US Bank","2017.0","1.0"
"Simmons Bank","135973","United States","Foreign Bank, US Bank","2017.0","1.0"
"Investec Group Ltd","9247","South Africa","African Bank, US Bank, Western European Bank","2017.0","1.0"
"BRD Groupe Societe Generale","41449","Romania","East. Europe/Russian Bank","2017.0","1.0"
"Rabobank NA","108876","United States","Asian Bank, Canadian Bank, European Bank, Farm Credit Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank","2017.0","1.0"
"Northleaf Capital Partners Ltd","117611","Canada","Other","2017.0","1.0"
"Bank of China Taizhou","113004","China","Asia-Pacific Bank","2017.0","1.0"
"Washington Federal Inc","124983","United States","Corporation, US Bank","2017.0","1.0"
"Avenue Capital Partners","127553","Canada","Other","2017.0","1.0"
"Cooperatieve Rabobank UA New York Branch","140350","United States","Asia-Pacific Bank, Foreign Bank, Investment Bank, US Bank, Western European Bank","2017.0","1.0"
"IndusInd Bank Ltd","15422","India","Asia-Pacific Bank","2017.0","1.0"
"Farm Credit Canada","20723","Canada","Asian Bank, Canadian Bank, European Bank, Farm Credit Bank, Multinational Investment Bank & Financial Services, US Bank","2017.0","1.0"
"Legacy Bank of Texas","92735","United States","Corporation, US Bank","2017.0","1.0"
"Farm Credit Services of America","68822","United States","Asian Bank, Canadian Bank, European Bank, Farm Credit Bank, Multinational Investment Bank & Financial Services, US Bank","2017.0","1.0"
"Northwest Savings Bank","101920","United States","Other, US Bank","2017.0","1.0"
"Greenstone Farm Credit Services ACA/FLCA","104023","United States","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, Other, US Bank, Western European Bank","2017.0","1.0"
"Stock Yards Bank & Trust Co","108696","United States","Foreign Bank, Other, US Bank","2017.0","1.0"
"NongHyup Property & Casualty Insurance","109532","South Korea","Asia-Pacific Bank, Insurance Company","2017.0","1.0"
"Washington Financial Bank","115593","United States","Other, US Bank","2017.0","1.0"
"PBI Bank","130697","United States","Other, US Bank","2017.0","1.0"
"Compeer Financial","135902","United States","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2017.0","1.0"
"China Construction Bank Hong Kong","14288","Hong Kong","Asia-Pacific Bank, Western European Bank","2017.0","1.0"
"Northwest Bank & Trust Co","30403","United States","Other, US Bank","2017.0","1.0"
"Hokkaido Bank","43200","Japan","Asia-Pacific Bank","2017.0","1.0"
"Michinoku Bank","51848","Japan","Asia-Pacific Bank","2017.0","1.0"
"Alliance Bank NA","53515","United States","Finance Company, Foreign Bank, US Bank, Western European Bank","2017.0","1.0"
"Iwate Bank","54828","Japan","Asia-Pacific Bank","2017.0","1.0"
"Prospect Capital Corp","56066","United States","Corporation, US Bank","2017.0","1.0"
"Farm Credit East","58144","United States","Asian Bank, European Bank, Farm Credit Bank, Multinational Investment Bank & Financial Services, US Bank","2017.0","1.0"
"American AgCredit ACA","58751","United States","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, Other, US Bank, Western European Bank","2017.0","1.0"
"Mori No Miyako Shinkin Bank","58942","Japan","Asia-Pacific Bank","2017.0","1.0"
"Tristate Capital Bank","60748","United States","Other, US Bank","2017.0","1.0"
"Farm Credit West PCA","79722","United States","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, Other, US Bank, Western European Bank","2017.0","1.0"
"FCS Commercial Finance Group","80332","United States","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, Other, US Bank, Western European Bank","2017.0","1.0"
"First Farm Credit","80531","United States","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, Other, US Bank, Western European Bank","2017.0","1.0"
"Agcountry Farm Credit Services FLCA","85371","United States","Asian Bank, European Bank, Farm Credit Bank, Multinational Investment Bank & Financial Services, US Bank","2017.0","1.0"
"KIAMCO BTL Fund 5","133812","South Korea","Asia-Pacific Bank, Insurance Company, Other","2017.0","1.0"
"Bank Leumi Trust","68336","United States","Foreign Bank, Other, US Bank","2017.0","1.0"
"Samsung Life Insurance Co Ltd","99094","South Korea","Asia-Pacific Bank, Insurance Company, Other","2017.0","1.0"
"Samsung Fire & Marine Insurance","99246","South Korea","Asia-Pacific Bank, Insurance Company, Other","2017.0","1.0"
"HomeStreet Bank","127948","United States","US Bank","2017.0","1.0"
"State Bank of India London","17186","India","African Bank, Asia-Pacific Bank, Western European Bank","2017.0","1.0"
"State Bank of India Hong Kong","24885","India","African Bank, Asia-Pacific Bank, Western European Bank","2017.0","1.0"
"Bank of China Hangzhou","102915","China","Asia-Pacific Bank","2017.0","1.0"
"Axis Bank Singapore","130980","Singapore","African Bank, Asia-Pacific Bank, Western European Bank","2017.0","1.0"
"UCO Bank Hongkong","18824","India","African Bank, Asia-Pacific Bank, Western European Bank","2017.0","1.0"
"Uco Bank Singapore","38615","India","African Bank, Asia-Pacific Bank, Western European Bank","2017.0","1.0"
"International Development Association","128203","United States","Corporation","2017.0","1.0"
"AfrAsia Bank Ltd","19645","Mauritius","African Bank, Asia-Pacific Bank, Western European Bank","2017.0","1.0"
"ASB Bank","50799","New Zealand","Asia-Pacific Bank","2017.0","1.0"
"UniCredito Italiano SpA","47979","Italy","Western European Bank","2017.0","1.0"
"Bank of Cyprus Public Co Ltd","93559","Cyprus","African Bank, Corporation, Foreign Bank, Middle Eastern Bank, Other, US Bank, Western European Bank","2017.0","1.0"
"Israeli Discount Bank","86265","United States","African Bank, Corporation, Foreign Bank, Middle Eastern Bank, Other, US Bank, Western European Bank","2017.0","1.0"
"Bank of Nova Scotia London","12433","United Kingdom","Asia-Pacific Bank, Foreign Bank, Western European Bank","2017.0","1.0"
"Volksbank Mittelhessen eG","114141","Germany","Western European Bank","2017.0","1.0"
"Sparkasse Marburg-Biedenkopf","114423","Germany","Western European Bank","2017.0","1.0"
"Apollo Bank","116974","United States","US Bank, Western European Bank","2017.0","1.0"
"KfW Bankengruppe","11834","Germany","Asia-Pacific Bank, Western European Bank","2017.0","1.0"
"Industrial & Commercial Bank of China London","35911","China","Asia-Pacific Bank, Foreign Bank, Western European Bank","2017.0","1.0"
"HSH Nordbank AG","15194","Germany","Asia-Pacific Bank, Western European Bank","2017.0","1.0"
"Royal Bank of Canada Europe Ltd","15650","Canada","Asia-Pacific Bank, Foreign Bank, Western European Bank","2017.0","1.0"
"Bremer Landesbank Kreditanstalt Oldenburg GZ","14419","Germany","Asia-Pacific Bank, Western European Bank","2017.0","1.0"
"Ardian","111668","France","Inst. Invest. Other","2017.0","1.0"
"Asian Infrastructure Investment Bank [AIIB]","119141","China","Asia-Pacific Bank","2017.0","1.0"
"Aviva Plc","12445","United Kingdom","Insurance Company","2017.0","1.0"
"Jiangsu Donghai Rural Commercial Bank","127802","China","Asia-Pacific Bank, Corporation","2017.0","1.0"
"Inter-American Development Bank","48190","United States","US Bank","2017.0","1.0"
"Kyoto Shinkin","49802","Japan","Asia-Pacific Bank","2017.0","1.0"
"Yamanashi Chuo Bank","52129","Japan","Asia-Pacific Bank","2017.0","1.0"
"Deutsche Postbank AG","12777","Germany","Western European Bank","2017.0","1.0"
"TC Ziraat Bankasi AS","11404","Turkey","Corporation, Foreign Bank, Middle Eastern Bank","2017.0","1.0"
"Turkiye Garanti Bankasi AS","9011","Turkey","Corporation, Foreign Bank, Middle Eastern Bank","2017.0","1.0"
"Kitaosaka Shinkin Bank","131649","Japan","Asia-Pacific Bank","2017.0","1.0"
"Saga Kyoei Bank Ltd","125022","Japan","Asia-Pacific Bank","2017.0","1.0"
"Banque Populaire Auvergne Rhone Alpes","129921","France","Asia-Pacific Bank, Corporation, Western European Bank","2017.0","1.0"
"Indian Overseas Bank","13285","India","Asia-Pacific Bank, Corporation, Insurance Company","2017.0","1.0"
"First Commercial Bank of Taiwan","90432","Taiwan","Asia-Pacific Bank","2017.0","1.0"
"Life Insurance Corp of India","20623","India","Asia-Pacific Bank, Corporation, Insurance Company","2017.0","1.0"
"Power Finance Corp Ltd","41580","India","Asia-Pacific Bank, Corporation, Insurance Company","2017.0","1.0"
"Howa Bank","49605","Japan","Asia-Pacific Bank","2017.0","1.0"
"Bank of Kochi","54563","Japan","Asia-Pacific Bank","2017.0","1.0"
"Toyokawa Shinkin Bank","65628","Japan","Asia-Pacific Bank","2017.0","1.0"
"Turkiye Vakiflar Bankasi TAO [Vakifbank]","6573","Turkey","Corporation, Foreign Bank, Middle Eastern Bank","2017.0","1.0"
"Bremer Kreditbank AG","116685","Germany","Western European Bank","2017.0","1.0"
"Turkiye Is Bankasi AS [Isbank]","9429","Turkey","Corporation, Foreign Bank, Middle Eastern Bank","2017.0","1.0"
"Caisse Regionale de Credit Agricole Mutuel Des Savoie","128083","France","Asia-Pacific Bank, Corporation, Western European Bank","2017.0","1.0"
"Societe Marseillaise de Credit [SMC]","97327","France","Corporation, Western European Bank","2017.0","1.0"
"Finansbank AS [Turkey]","7070","Turkey","Corporation, Foreign Bank, Middle Eastern Bank","2017.0","1.0"
"Banque CIC Est SA","110418","France","Western European Bank","2017.0","1.0"
"Lyonnaise de Banque","97195","France","Asia-Pacific Bank, Corporation, Western European Bank","2017.0","1.0"
"Turkiye Halk Bankasi AS","9981","Turkey","Corporation, Foreign Bank, Middle Eastern Bank","2017.0","1.0"
"Carlyle Group","51172","United States","Inst. Invest. Other, US Bank","2017.0","1.0"
"Sumitomo Trust & Banking Co Ltd","45428","Japan","Asia-Pacific Bank, Other","2017.0","1.0"
"Metrics Credit Partners","109353","Australia","Asia-Pacific Bank, Other","2017.0","1.0"
"Clydesdale Bank Plc","15994","United Kingdom","Asia-Pacific Bank, US Bank, Western European Bank","2017.0","1.0"
"Aioinissaydowa Insurance","113486","Japan","Asia-Pacific Bank, Foreign Bank, Insurance Company","2017.0","1.0"
"Santander Global Corporate Banking","130690","United Kingdom","US Bank","2017.0","1.0"
"KGI Bank","118227","Taiwan","Asia-Pacific Bank, Corporation, Finance Company, Other, US Bank","2017.0","1.0"
"Nationwide Building Society","12076","United Kingdom","Asia-Pacific Bank, US Bank, Western European Bank","2017.0","1.0"
"Life Insurance Corporation of India","122256","India","Asia-Pacific Bank, Corporation, Insurance Company","2017.0","1.0"
"Twin Brook Capital Partners","122395","United States","Corporation, Finance Company","2017.0","1.0"
"Yuanta Commercial Bank Co Ltd","12466","Taiwan","Asia-Pacific Bank, Corporation, Finance Company, Other, US Bank","2017.0","1.0"
"Barings Global Private Loans 1 Sarl","132028","United States","Asia-Pacific Bank, Corporation, Finance Company, Other, US Bank","2017.0","1.0"
"Huaihai Rural Commercial Bank","129795","China","Asia-Pacific Bank","2017.0","1.0"
"Jiangyan Rural Commercial Bank","132500","China","African Bank, Asia-Pacific Bank","2017.0","1.0"
"Monroe Capital Private Credit Fund II-O (Unlev Offshore) LP","135566","United States","Corporation, Finance Company, Other","2017.0","1.0"
"Citibank NA Sydney","43841","Australia","Asia-Pacific Bank, Corporation, Finance Company, Other, US Bank","2017.0","1.0"
"China Construction Bank Corporation New York Branch","123259","United States","Asia-Pacific Bank, US Bank, Western European Bank","2017.0","1.0"
"Standard Chartered Seoul","37647","United Kingdom","Asia-Pacific Bank","2017.0","1.0"
"Scandinaviska Enskilda Banken (SEBank)","11310","Sweden","Asia-Pacific Bank, US Bank, Western European Bank","2017.0","1.0"
"HDFC Ltd","27059","India","Asia-Pacific Bank, Corporation, Insurance Company","2017.0","1.0"
"ING Bank AS","106408","Turkey","Asia-Pacific Bank, Corporation, Western European Bank","2017.0","1.0"
"ING Group","31163","Netherlands","Western European Bank","2017.0","1.0"
"Jyske Bank","32217","Denmark","Asia-Pacific Bank, US Bank, Western European Bank","2017.0","1.0"
"Mitsubishi Trust & Banking Corp","92659","Japan","Asia-Pacific Bank","2017.0","1.0"
"Chikuho Bank","49803","Japan","Asia-Pacific Bank, Foreign Bank, Insurance Company","2017.0","1.0"
"Towa Bank","50641","Japan","Asia-Pacific Bank","2017.0","1.0"
"Kagawa Bank","53136","Japan","Asia-Pacific Bank","2017.0","1.0"
"First National Bank of Alaska","54651","United States","Corporation, Other, US Bank","2017.0","1.0"
"Florida Community Banks Inc","62878","United States","Corporation, Other, US Bank","2017.0","1.0"
"Toyama Bank","65855","Japan","Asia-Pacific Bank, Foreign Bank, Insurance Company","2017.0","1.0"
"Nagano Kenshinren","75289","Japan","Asia-Pacific Bank, Foreign Bank, Insurance Company","2017.0","1.0"
"Challenger Life Company Ltd","22910","Australia","Asia-Pacific Bank, Corporation, Finance Company, Other, US Bank","2017.0","1.0"
"Simmons First National Bank","77524","United States","US Bank","2017.0","1.0"
"Showa Leasing Co Ltd","92505","Japan","Asia-Pacific Bank, Corporation","2017.0","1.0"
"Societe Generale Seoul","101255","France","Asia-Pacific Bank","2017.0","1.0"
"DekaBank Deutsche Girozentrale","16120","Germany","Foreign Bank, Western European Bank","2017.0","1.0"
"Wells Fargo Bank London NA","121140","United Kingdom","European Bank, Multinational Investment Bank & Financial Services","2017.0","1.0"
"Sumitomo Mitsui Trust Bank Singapore","104435","Singapore","Asia-Pacific Bank, Middle Eastern Bank, Western European Bank","2017.0","1.0"
"Japan Finance Corp for Municipal Enterprises","10627","Japan","Asia-Pacific Bank, Finance Company","2017.0","1.0"
"PT Bank CTBC Indonesia","115835","Indonesia","Asia-Pacific Bank, Middle Eastern Bank, Western European Bank","2017.0","1.0"
"RBS","58028","United Kingdom","Asia-Pacific Bank, Foreign Bank, Investment Bank, US Bank, Western European Bank","2017.0","1.0"
"Okayama Shinkin Bank","113411","Japan","Asia-Pacific Bank, Finance Company","2017.0","1.0"
"Bank of China Zhongshan Branch","11779","China","Asia-Pacific Bank","2017.0","1.0"
"Industrial & Commercial Bank of China Zhongshan","114020","China","Asia-Pacific Bank","2017.0","1.0"
"The Commercial Bank PSQC [ex-Commercial Bank of Qatar QSC [CBQ]]","10419","Qatar","Asia-Pacific Bank, Middle Eastern Bank, Western European Bank","2017.0","1.0"
"Shanghai Commercial & Savings Bank Singapore","128701","Singapore","Asia-Pacific Bank, Middle Eastern Bank, Western European Bank","2017.0","1.0"
"JP Morgan Australia Ltd","16570","Australia","Asia-Pacific Bank","2017.0","1.0"
"Nordea Bank Danmark AS","52067","Denmark","Foreign Bank, Western European Bank","2017.0","1.0"
"PNC Capital Corp","72270","United States","US Bank, Western European Bank","2017.0","1.0"
"HSBC Bank Australia Ltd","14390","Australia","Asia-Pacific Bank","2017.0","1.0"
"UMB Bank NA","52947","United States","Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2017.0","1.0"
"Bank Rakyat Indonesia","97032","Indonesia","Asia-Pacific Bank, Middle Eastern Bank, Western European Bank","2017.0","1.0"
"UBS Switzerland AG","133839","Switzerland","Western European Bank","2017.0","1.0"
"MoraBanc","114138","Andorra","European Bank, Multinational Investment Bank & Financial Services","2017.0","1.0"
"Academy Bank NA","115452","United States","Foreign Bank, US Bank","2017.0","1.0"
"Bank of China Wuxi","14496","China","Asia-Pacific Bank","2017.0","1.0"
"Amegy Bank NA","49942","United States","US Bank","2017.0","1.0"
"Home Savings Bank","127337","United States","US Bank","2017.0","1.0"
"Construction & Building Unions Superannuation Fund","130808","Australia","Asia-Pacific Bank, Corporation, Inst. Invest. Prime Fund","2017.0","1.0"
"Farmington bank","131078","United States","US Bank","2017.0","1.0"
"Altico Capital India Pvt Ltd","131214","India","Western European Bank","2017.0","1.0"
"First Abu Dhabi Bank [ex-First Gulf Bank PJSC]","7384","United Arab Emirates","Asia-Pacific Bank, Middle Eastern Bank, US Bank, Western European Bank","2017.0","1.0"
"BancFirst of Oklahoma","133872","United States","US Bank","2017.0","1.0"
"IFM Specialised Credit Fund Investing Trust No 1","130819","Australia","Asia-Pacific Bank, Corporation, Inst. Invest. Prime Fund","2017.0","1.0"
"Cathay United Bank Shanghai","21488","China","Asia-Pacific Bank, Finance Company","2017.0","1.0"
"Tokushima Taisho Bank","151107","Japan","Asian Bank, Japanese Bank","2017.0","1.0"
"Australiansuper Pty Ltd","27548","Australia","Asia-Pacific Bank, Corporation, Inst. Invest. Prime Fund","2017.0","1.0"
"ING Bank Singapore","47367","Netherlands","Asia-Pacific Bank, Middle Eastern Bank, US Bank, Western European Bank","2017.0","1.0"
"Kotak Mahindra Bank Ltd","13984","India","Asia-Pacific Bank, Middle Eastern Bank, US Bank, Western European Bank","2017.0","1.0"
"First Midwest Bank","110446","United States","US Bank","2017.0","1.0"
"Unicaja Banco SA","140053","Spain","European Bank, Multinational Investment Bank & Financial Services","2017.0","1.0"
"Hong Leong Finance Ltd","17789","Singapore","Asia-Pacific Bank","2017.0","1.0"
"Bank of Tokyo-Mitsubishi UFJ (China) Ltd","108834","China","Asia-Pacific Bank, Finance Company","2017.0","1.0"
"Nagano Bank","50176","Japan","Asia-Pacific Bank","2017.0","1.0"
"Eastern Bank","52557","United States","Investment Bank, US Bank","2017.0","1.0"
"Monroe Capital LLC","57402","United States","Finance Company, Foreign Bank, Other, US Bank","2017.0","1.0"
"Bank of Saga","58379","Japan","Asia-Pacific Bank","2017.0","1.0"
"Setagaya Shinkin","59457","Japan","Asia-Pacific Bank","2017.0","1.0"
"Fukuoka Hibiki Shinkin Bank","60864","Japan","Asia-Pacific Bank, Corporation","2017.0","1.0"
"Freeport Financial LLC","64861","United States","Finance Company, Foreign Bank, Other, US Bank","2017.0","1.0"
"First Horizon Bank","73447","United States","Multinational Investment Bank & Financial Services, US Bank","2017.0","1.0"
"Eiwa Shinkin Bank","73565","Japan","Asia-Pacific Bank, Finance Company","2017.0","1.0"
"Hyogo Prefecture Credit Federation of Agriculture Cooperatives","84347","Japan","Asia-Pacific Bank, Finance Company","2017.0","1.0"
"Macquarie Capital (USA) Inc","120780","United States","Corporation, Foreign Bank, Other, US Bank, Western European Bank","2017.0","1.0"
"Banca Popolare di Sondrio SCRL [BPS]","89195","Italy","Western European Bank","2017.0","1.0"
"Russian Commercial Bank Ltd [RCB]","37854","Switzerland","East. Europe/Russian Bank, Western European Bank","2017.0","1.0"
"Korea Development Bank Shanghai","101252","South Korea","Asia-Pacific Bank, Finance Company","2017.0","1.0"
"Credit Agricole Cotes d'Armor","133094","France","Western European Bank","2017.0","1.0"
"BNP Paribas Beijing","101459","France","Asia-Pacific Bank, Finance Company","2017.0","1.0"
"Fortis SA/NV [BNP Paribas Fortis]","48997","Belgium","Western European Bank","2017.0","1.0"
"Export-Import Bank of India (Eximbank India)","9928","India","Asia-Pacific Bank, Middle Eastern Bank, US Bank, Western European Bank","2017.0","1.0"
"Congressional Bank","106301","United States","Corporation, Finance Company, US Bank","2017.0","1.0"
"China Trust","27091","China","Asia-Pacific Bank, Corporation, Finance Company, US Bank","2017.0","1.0"
"Bain Capital","109813","United States","Asia-Pacific Bank, Corporation, Finance Company, US Bank","2017.0","1.0"
"United Community Bank","110102","United States","Asia-Pacific Bank, Corporation, Finance Company, US Bank","2017.0","1.0"
"Bank of Hangzhou","111353","China","Asia-Pacific Bank","2017.0","1.0"
"CrossFirst Bank","113392","United States","US Bank","2017.0","1.0"
"Hua Nan Commercial Bank (Offshore Banking Branch)","12081","Taiwan","Asian Bank, Multinational Investment Bank & Financial Services","2017.0","1.0"
"Hua Nan Commercial Bank Sydney Branch","144133","Australia","Asia-Pacific Bank, Foreign Bank","2017.0","1.0"
"State Bank of India Sydney","136325","Australia","Asia-Pacific Bank, Foreign Bank","2017.0","1.0"
"Industrial & Commercial Bank of China Yiwu","114032","China","Asia-Pacific Bank","2017.0","1.0"
"Land Bank of Taiwan OBB","12294","Taiwan","Asian Bank, Multinational Investment Bank & Financial Services","2017.0","1.0"
"RIN Ltd","128780","United States","Asia-Pacific Bank, Corporation, Finance Company, US Bank","2017.0","1.0"
"PGIM Real Estate Finance","130763","United States","","2017.0","1.0"
"Shanghai Commercial & Savings Bank Offshore Banking branch","13463","Taiwan","Asia-Pacific Bank, Foreign Bank","2017.0","1.0"
"Bank of Taiwan Sydney","144081","Australia","Asian Bank, Multinational Investment Bank & Financial Services","2017.0","1.0"
"Bank of Taiwan Offshore Banking Branch","44832","Taiwan","Asian Bank, Multinational Investment Bank & Financial Services","2017.0","1.0"
"Bankhaus Lampe KG","15362","Germany","Western European Bank","2017.0","1.0"
"CIT Finance LLC","108862","United States","Corporation, Finance Company, US Bank","2017.0","1.0"
"First Bank Chicago","167249","United States","Canadian Bank, US Bank","2017.0","1.0"
"Karur Vysya Bank","17188","India","Asia-Pacific Bank, Western European Bank","2017.0","1.0"
"Wells Fargo Capital Finance LLC","57425","United States","Other","2017.0","1.0"
"Bank SinoPac Offshore Banking Unit","15336","Taiwan","Asian Bank, Multinational Investment Bank & Financial Services","2017.0","1.0"
"BOKF NA","53847","United States","Finance Company, Foreign Bank, Investment Bank, Other, US Bank, Western European Bank","2017.0","1.0"
"China Zheshang Bank","38921","China","Asia-Pacific Bank","2017.0","1.0"
"HSBC Banking Group","39777","United Kingdom","Foreign Bank, US Bank, Western European Bank","2017.0","1.0"
"HSBC Sydney","42285","Hong Kong","Asian Bank, Multinational Investment Bank & Financial Services","2017.0","1.0"
"NordLB Singapore Branch","22734","Singapore","Asia-Pacific Bank, Western European Bank","2017.0","1.0"
"NordLB Group","42826","Germany","Corporation, Western European Bank","2017.0","1.0"
"Federal Bank Ltd","44219","India","Asia-Pacific Bank, Western European Bank","2017.0","1.0"
"ABN AMRO Capital USA LLC","110421","Netherlands","Asia-Pacific Bank, Corporation, Foreign Bank, Investment Bank, US Bank, Western European Bank","2017.0","1.0"
"First Bank NA","49164","United States","Canadian Bank, US Bank","2017.0","1.0"
"Mitsubishi UFJ Lease & Finance (Hong Kong) Ltd","124385","Hong Kong","Asia-Pacific Bank, Corporation","2017.0","1.0"
"Mitsubishi UFJ Lease & Finance Co Ltd","20793","Japan","Asia-Pacific Bank, Corporation","2017.0","1.0"
"Seto Shinkin Bank","49816","Japan","Asia-Pacific Bank","2017.0","1.0"
"Bank of New York","50202","United States","US Bank","2017.0","1.0"
"Oberbank AG","51808","Austria","Corporation, Western European Bank","2017.0","1.0"
