"Lender_Name","Lender_Id","Lender_Operating_Country","Lender_Institution_Type","year","quarter"
"National Australia Bank Ltd Hong Kong Branch","18067","Hong Kong","Asia-Pacific Bank, Western European Bank","2010.0","1.0"
"Bank of Ireland Ltd","12676","Ireland","Western European Bank","2010.0","1.0"
"BOS International (Australia) Ltd","11213","Australia","Asia-Pacific Bank, Investment Bank, US Bank, Western European Bank","2010.0","1.0"
"Lloyds Bank","49089","United States","Finance Company, Investment Bank, US Bank","2010.0","1.0"
"Bankwest","17925","Australia","Asia-Pacific Bank, Investment Bank, US Bank, Western European Bank","2010.0","1.0"
"Mizuho Trust & Banking Co Ltd","56932","Japan","Asia-Pacific Bank","2010.0","1.0"
"Shoko Chukin Bank","48828","Japan","Asia-Pacific Bank","2010.0","1.0"
"Macquarie Capital Advisers Ltd","42622","Australia","Corporation, US Bank","2010.0","1.0"
"Hiroshima Bank Ltd","41793","Japan","Asia-Pacific Bank","2010.0","1.0"
"Agricultural Bank of China Xiamen Hubin Sub-branch","19070","China","Asia-Pacific Bank","2010.0","1.0"
"Svensk Exportkredit AB (publ) [SEK] [Swedish Export Credit Corp]","11111","Sweden","Corporation, Western European Bank","2010.0","1.0"
"Zions First National Bank","54162","United States","Finance Company, US Bank, Western European Bank","2010.0","1.0"
"NewStar Financial Inc","52277","United States","Finance Company","2010.0","1.0"
"Babson Capital Management LLC","59662","United States","Finance Company, Western European Bank","2010.0","1.0"
"Citigroup","13703","United States","Asia-Pacific Bank, US Bank, Western European Bank","2010.0","1.0"
"Daishi Bank Ltd","49944","Japan","Asia-Pacific Bank, Corporation, Finance Company","2010.0","1.0"
"Standard Chartered Bank (China) Ltd","17509","China","Asia-Pacific Bank","2010.0","1.0"
"CIT Group Inc","1616","United States","Finance Company, Foreign Bank, US Bank","2010.0","1.0"
"ORIX Corp","24251","Japan","Finance Company, Foreign Bank, US Bank","2010.0","1.0"
"Bankia [ex-Caja de Ahorros de Segovia]","34057","Spain","Western European Bank","2010.0","1.0"
"Caja de ahorros de Tarragona","44348","Spain","Western European Bank","2010.0","1.0"
"Bank of Fukuoka Ltd","47643","Japan","Asia-Pacific Bank, Corporation, Finance Company","2010.0","1.0"
"NTT Finance Japan Co Ltd","47770","Japan","Asia-Pacific Bank, Corporation, Finance Company","2010.0","1.0"
"Shiga Bank","48507","Japan","Asia-Pacific Bank, Corporation, Finance Company","2010.0","1.0"
"Chugoku Bank Ltd","50052","Japan","Asia-Pacific Bank, Corporation, Finance Company","2010.0","1.0"
"Old National Bank","51679","United States","Corporation, Finance Company, Foreign Bank, US Bank","2010.0","1.0"
"Ares Management LLC","63027","United States","Finance Company, Western European Bank","2010.0","1.0"
"Juroku Bank Ltd","52517","Japan","Asia-Pacific Bank, Corporation, Finance Company","2010.0","1.0"
"Mitsui CM Leasing Ltd","55485","Japan","Asia-Pacific Bank, Corporation, Finance Company","2010.0","1.0"
"Gordon Brothers Group LLC","59289","United States","Finance Company, US Bank","2010.0","1.0"
"PB (USA) Realty Corp","72268","United States","US Bank","2010.0","1.0"
"Takamatsu Shinkin","75301","Japan","Asia-Pacific Bank, Finance Company","2010.0","1.0"
"Osaka Prefecture Credit Federation of Agriculture Cooperatives","83557","Japan","Asia-Pacific Bank, Corporation, Finance Company","2010.0","1.0"
"Korea Development Bank","97190","South Korea","Asia-Pacific Bank","2010.0","1.0"
"Korea Exchange Bank","97275","South Korea","Asia-Pacific Bank","2010.0","1.0"
"Handelsbanken Markets","23361","Sweden","Western European Bank","2010.0","1.0"
"China Banking Corp","10582","Philippines","Asia-Pacific Bank, Western European Bank","2010.0","1.0"
"Deutsche Bank Trust Co Americas","54986","United States","US Bank","2010.0","1.0"
"Banque Cantonale Vaudoise","10725","Switzerland","Corporation, East. Europe/Russian Bank, Investment Bank, Western European Bank","2010.0","1.0"
"National Westminster Bank Plc","11320","United Kingdom","Finance Company, US Bank, Western European Bank","2010.0","1.0"
"Fifth Street Finance Corp","59779","United States","Finance Company","2010.0","1.0"
"DEG [Deutsche Investitutions-und Entwicklungsgesellschaft mbH]","46935","Germany","Finance Company","2010.0","1.0"
"RZB Finance LLC","68139","United States","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, Middle Eastern Bank, Mutual Fund, Other, US Bank, Western European Bank","2010.0","1.0"
"Citibank Tokyo","88800","Japan","Asia-Pacific Bank, US Bank, Western European Bank","2010.0","1.0"
"Comerica Bank NA","31838","United States","US Bank","2010.0","1.0"
"Nordkap Bank AG","14323","Switzerland","Corporation, East. Europe/Russian Bank, Investment Bank, Western European Bank","2010.0","1.0"
"Banc of America Securities LLC","51306","United States","Finance Company, US Bank, Western European Bank","2010.0","1.0"
"Bank of America Tokyo","92967","Japan","Asia-Pacific Bank, US Bank, Western European Bank","2010.0","1.0"
"China Bills Finance Corp","16592","Taiwan","Asia-Pacific Bank, Corporation, Finance Company","2010.0","1.0"
"National Commercial Bank Jamaica","17219","Jamaica","Finance Company, US Bank","2010.0","1.0"
"Oversea-Chinese Banking Corp Ltd [OCBC]","17269","Singapore","Asia-Pacific Bank, Western European Bank","2010.0","1.0"
"BMO Harris Bank NA","101691","United States","Other, US Bank","2010.0","1.0"
"Banco CEISS [ex-Caja Espana de Inversiones]","24716","Spain","Western European Bank","2010.0","1.0"
"Demir-Halk Bank Nederland NV [DHB]","28850","Netherlands","Corporation, East. Europe/Russian Bank, Investment Bank, Western European Bank","2010.0","1.0"
"GE Capital Corp","31221","United States","Finance Company, US Bank, Western European Bank","2010.0","1.0"
"GE Japan Corp","63302","Japan","Corporation","2010.0","1.0"
"Northrim Bank","40599","United States","US Bank","2010.0","1.0"
"Mie Bank","42777","Japan","Asia-Pacific Bank","2010.0","1.0"
"Goldman Sachs International Ltd","43195","United States","Finance Company, US Bank, Western European Bank","2010.0","1.0"
"Mega Bills Finance Corp","18329","Taiwan","Asia-Pacific Bank, Corporation, Finance Company","2010.0","1.0"
"FirstMerit Bank NA","44947","United States","Foreign Bank, US Bank, Western European Bank","2010.0","1.0"
"Bankia [ex-Caja Madrid]","46652","Spain","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, Middle Eastern Bank, Mutual Fund, Other, US Bank, Western European Bank","2010.0","1.0"
"Senshu Ikeda Bank [Ex Bank of Ikeda]","47609","Japan","Asia-Pacific Bank","2010.0","1.0"
"Fortis Bank SA/NV [New York]","57332","United States","US Bank","2010.0","1.0"
"Kansai Urban Bank","50647","Japan","Asia-Pacific Bank","2010.0","1.0"
"California First National Bancorp","55194","United States","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, Middle Eastern Bank, Mutual Fund, Other, US Bank, Western European Bank","2010.0","1.0"
"JA Hyogo Shinren","55769","Japan","Asia-Pacific Bank, Corporation","2010.0","1.0"
"American AgCredit ACA","58751","United States","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, Middle Eastern Bank, Mutual Fund, Other, US Bank, Western European Bank","2010.0","1.0"
"FCS Financial PCA","59822","United States","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, Middle Eastern Bank, Mutual Fund, Other, US Bank, Western European Bank","2010.0","1.0"
"PB Capital","60976","United States","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, Middle Eastern Bank, Mutual Fund, Other, US Bank, Western European Bank","2010.0","1.0"
"Union Bank & Trust Co","61696","United States","Finance Company, Foreign Bank, US Bank","2010.0","1.0"
"Phoenix Growth Capital Corp","79695","United States","Corporation, East. Europe/Russian Bank, Investment Bank, Western European Bank","2010.0","1.0"
"Badgerland Farm Credit Services FLCA","64633","United States","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, Middle Eastern Bank, Mutual Fund, Other, US Bank, Western European Bank","2010.0","1.0"
"National Cooperative Bank","66466","United States","US Bank","2010.0","1.0"
"Farm Credit Services of America","68822","United States","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, Middle Eastern Bank, Mutual Fund, Other, US Bank, Western European Bank","2010.0","1.0"
"Farm Credit Services of Mid-America","86694","United States","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, Middle Eastern Bank, Mutual Fund, Other, US Bank, Western European Bank","2010.0","1.0"
"Firstrust Bank","62513","United States","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, Middle Eastern Bank, Mutual Fund, Other, US Bank, Western European Bank","2010.0","1.0"
"Sberbank OJSC [Savings Bank of the Russian Federation]","7131","Russian Federation","Corporation, East. Europe/Russian Bank, Investment Bank, Western European Bank","2010.0","1.0"
"Golub Capital Inc","71915","United States","Inst. Invest. Other","2010.0","1.0"
"Greenstone Capital","78605","United States","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, Middle Eastern Bank, Mutual Fund, Other, US Bank, Western European Bank","2010.0","1.0"
"FCS Commercial Finance Group","80332","United States","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, Middle Eastern Bank, Mutual Fund, Other, US Bank, Western European Bank","2010.0","1.0"
"First Farm Credit","80531","United States","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, Middle Eastern Bank, Mutual Fund, Other, US Bank, Western European Bank","2010.0","1.0"
"Silvermine Capital Management","81637","United States","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, Middle Eastern Bank, Mutual Fund, Other, US Bank, Western European Bank","2010.0","1.0"
"Northwest Farm Credit Services","83556","United States","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, Middle Eastern Bank, Mutual Fund, Other, US Bank, Western European Bank","2010.0","1.0"
"Security Bank Corp","91304","Philippines","Asia-Pacific Bank, Western European Bank","2010.0","1.0"
"VTB Bank (Austria) AG","49934","Austria","Corporation, East. Europe/Russian Bank, Investment Bank, Western European Bank","2010.0","1.0"
"Agstar Financial Services PCA","9242","United States","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, Middle Eastern Bank, Mutual Fund, Other, US Bank, Western European Bank","2010.0","1.0"
"Bank Negara Indonesia","93334","Indonesia","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, Middle Eastern Bank, Mutual Fund, Other, US Bank, Western European Bank","2010.0","1.0"
"Banco de Oro Unibank Inc","93445","Philippines","Asia-Pacific Bank, Western European Bank","2010.0","1.0"
"Bank of the Philippine Islands","93692","Philippines","Asia-Pacific Bank, Western European Bank","2010.0","1.0"
"Calyon New York Branch","53884","United States","Corporation, Foreign Bank, US Bank, Western European Bank","2010.0","1.0"
"Alpha Bank AE","97505","Greece","Corporation, East. Europe/Russian Bank, Investment Bank, Western European Bank","2010.0","1.0"
"Banco Comercial Portugues SA [BCP]","97522","Portugal","Western European Bank","2010.0","1.0"
"BNP Paribas Tokyo","92774","Japan","Asia-Pacific Bank, US Bank, Western European Bank","2010.0","1.0"
"CIC Banques","99999","France","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, Middle Eastern Bank, Mutual Fund, Other, US Bank, Western European Bank","2010.0","1.0"
"Larsen & Toubro Ltd","13283","India","Asia-Pacific Bank, Other","2010.0","1.0"
"Andhra Bank","18431","India","Asia-Pacific Bank","2010.0","1.0"
"Jefferies & Co","45483","United States","Investment Bank, US Bank, Western European Bank","2010.0","1.0"
"Washington Federal Savings Bank","92959","United States","US Bank","2010.0","1.0"
"CIBC","105527","United States","Foreign Bank, US Bank","2010.0","1.0"
"Indian Bank","16621","India","Asia-Pacific Bank, Corporation, Insurance Company","2010.0","1.0"
"Silicon Valley Bank","53329","United States","US Bank, Western European Bank","2010.0","1.0"
"Deutsche Apotheker-und Arztebank","16144","Germany","Western European Bank","2010.0","1.0"
"London Forfaiting Co","35539","United Kingdom","Corporation, East. Europe/Russian Bank, Other, Western European Bank","2010.0","1.0"
"ING Capital Corp","52089","United States","Finance Company, US Bank","2010.0","1.0"
"GE Capital Finance Ltd","12163","Hong Kong","East. Europe/Russian Bank, Finance Company, Western European Bank","2010.0","1.0"
"Utah Bank","33196","United States","Corporation, Finance Company, US Bank","2010.0","1.0"
"Karnataka Bank Ltd","34255","India","Asia-Pacific Bank, Corporation, Insurance Company","2010.0","1.0"
"Atlantic Forfaitierungs AG","34406","Switzerland","Corporation, East. Europe/Russian Bank, Other, Western European Bank","2010.0","1.0"
"ABN AMRO Bank NV [ex-Fortis Bank Nederland]","45977","Netherlands","Western European Bank","2010.0","1.0"
"FBN Bank (UK) Ltd [First Bank of Nigeria]","27783","United Kingdom","Corporation, East. Europe/Russian Bank, Other, Western European Bank","2010.0","1.0"
"OJSC Investtradebank","58364","Russian Federation","Corporation, East. Europe/Russian Bank, Other, Western European Bank","2010.0","1.0"
"MFC Global Investment","60143","United States","Finance Company, Other","2010.0","1.0"
"OTP Bank CJSC","19926","United States","Corporation, East. Europe/Russian Bank, Other, Western European Bank","2010.0","1.0"
"Alfa Bank OJSC","6811","Russian Federation","Corporation, East. Europe/Russian Bank, Other, Western European Bank","2010.0","1.0"
"Silver Point Finance","73623","United States","Finance Company, Other","2010.0","1.0"
"Madison Capital Funding LLC","66286","United States","Finance Company, US Bank","2010.0","1.0"
"VTB Bank JSC","9164","Russian Federation","Corporation, East. Europe/Russian Bank, Other, Western European Bank","2010.0","1.0"
"Mubadala Development Co PJSC","9721","United Arab Emirates","Corporation, Finance Company, US Bank","2010.0","1.0"
"RBS Securities Corp","50506","United States","Finance Company, US Bank, Western European Bank","2010.0","1.0"
"Citizens Financial Group","116754","United States","Foreign Bank, US Bank","2010.0","1.0"
"Northern Trust Co","34537","United States","Finance Company, Foreign Bank, Investment Bank, US Bank","2010.0","1.0"
"Shanghai Commercial Bank Ltd","13430","Hong Kong","Asia-Pacific Bank, Western European Bank","2010.0","1.0"
"JP Morgan Chase","14263","United States","Finance Company, Foreign Bank, Investment Bank, US Bank","2010.0","1.0"
"Toronto Dominion New York","29598","United States","Finance Company, Investment Bank, US Bank","2010.0","1.0"
"ORIX Trust & Banking Corp","52739","Japan","Asia-Pacific Bank","2010.0","1.0"
"Banca Monte dei Paschi di Siena","58827","Italy","Asia-Pacific Bank, Western European Bank","2010.0","1.0"
"Banco Popular North America","50557","United States","Foreign Bank, US Bank","2010.0","1.0"
"Shinkumi Federation Bank","76870","Japan","Asia-Pacific Bank","2010.0","1.0"
"BBVA","77776","Spain","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2010.0","1.0"
"Vijaya Bank","15653","India","Asia-Pacific Bank","2010.0","1.0"
"Nordea Bank Finland Plc","12102","Finland","Western European Bank","2010.0","1.0"
"Credit Suisse Cayman Islands","60046","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2010.0","1.0"
"Banco Itau BBA SA","12489","Brazil","Finance Company, Foreign Bank","2010.0","1.0"
"Saitama Resona Bank","77559","Japan","Asia-Pacific Bank, Corporation, Insurance Company","2010.0","1.0"
"Meiji Yasuda Life Insurance Co","49968","Japan","Asia-Pacific Bank, Corporation, Insurance Company","2010.0","1.0"
"Towa Bank","50641","Japan","Asia-Pacific Bank, Corporation, Insurance Company","2010.0","1.0"
"Genworth Financial Inc","51638","United States","Corporation, US Bank","2010.0","1.0"
"Chiba Kogyo Bank","51950","Japan","Asia-Pacific Bank, Corporation, Insurance Company","2010.0","1.0"
"Fukoku Mutual Life Insurance Co","55935","Japan","Asia-Pacific Bank, Corporation, Insurance Company","2010.0","1.0"
"JA Bank Saitama","56567","Japan","Asia-Pacific Bank, Corporation, Insurance Company","2010.0","1.0"
"Banca Popolare dell'Emilia Romagna SCRL [BPER]","58834","Italy","Corporation, East. Europe/Russian Bank, Western European Bank","2010.0","1.0"
"Banca di San Gimiano E San Prospero","94776","Italy","Corporation, East. Europe/Russian Bank, Western European Bank","2010.0","1.0"
"OSEO Group","98825","France","Western European Bank","2010.0","1.0"
"Deutsche Bank AG Hongkong Branch","20870","Hong Kong","Asia-Pacific Bank, US Bank, Western European Bank","2010.0","1.0"
"UBS AG Singapore","23545","Singapore","Asia-Pacific Bank, US Bank, Western European Bank","2010.0","1.0"
"Export-Import Bank of the Republic of China","12661","Taiwan","Asia-Pacific Bank","2010.0","1.0"
"Citibank NA Hong Kong Branch","13426","Hong Kong","Asia-Pacific Bank, US Bank, Western European Bank","2010.0","1.0"
"OCBC Bank Hong Kong","12728","Hong Kong","Asia-Pacific Bank, US Bank, Western European Bank","2010.0","1.0"
"Lloyds Bank Plc [ex-Lloyds TSB Bank Plc]","37996","United Kingdom","Finance Company, Foreign Bank, US Bank, Western European Bank","2010.0","1.0"
"Mizuho Corporate Bank Hong Kong","11985","Hong Kong","Asia-Pacific Bank, US Bank, Western European Bank","2010.0","1.0"
"Bank of Tokyo-Mitsubishi UFJ Hong Kong","15392","Hong Kong","Asia-Pacific Bank, US Bank, Western European Bank","2010.0","1.0"
"Siemens Credit Corp","68265","United States","Finance Company, Foreign Bank, US Bank, Western European Bank","2010.0","1.0"
"Greenstone Farm Credit Services FLCA","82904","United States","Finance Company, Foreign Bank, Other, US Bank","2010.0","1.0"
"Credit Cooperatif","97634","France","Western European Bank","2010.0","1.0"
"BNP Paribas Hong Kong","98156","France","Asia-Pacific Bank, US Bank, Western European Bank","2010.0","1.0"
"Desjardins Capital Markets","103043","Canada","Canadian Bank, Diversified Financial Services Company, US Bank","2010.0","1.0"
"Federation des Caisses Desjardins du Quebec","157420","United States","Canadian Bank","2010.0","1.0"
"Scotiabank Inc","91518","United States","US Bank, Western European Bank","2010.0","1.0"
"DNB ASA","102615","Norway","US Bank, Western European Bank","2010.0","1.0"
"Cooperative Centrale Raiffeisen-Boerenleenbank BA [Rabobank International]","11099","Netherlands","Corporation, Western European Bank","2010.0","1.0"
"Friesland Bank Securities NV","11472","Netherlands","Corporation, Western European Bank","2010.0","1.0"
"Fubon Bank (Hong Kong) Ltd","13251","Hong Kong","Asia-Pacific Bank, Foreign Bank","2010.0","1.0"
"Bank of China Hainan","18272","China","Asia-Pacific Bank, Corporation, Other","2010.0","1.0"
"Wing Lung Bank","15231","Hong Kong","Asia-Pacific Bank, Western European Bank","2010.0","1.0"
"Swedbank AB (publ)","12245","Sweden","US Bank, Western European Bank","2010.0","1.0"
"China Construction Bank Hong Kong","14288","Hong Kong","Asia-Pacific Bank, Western European Bank","2010.0","1.0"
"Haimen Rural Credit Union","17883","China","Asia-Pacific Bank, Corporation, Other","2010.0","1.0"
"Bank of Jiangsu Haimen","18465","China","Asia-Pacific Bank, Corporation, Other","2010.0","1.0"
"Qidong Rural Credit Urban","19072","China","Asia-Pacific Bank, Corporation, Other","2010.0","1.0"
"Rudong Rural Credit Urban","20307","China","Asia-Pacific Bank, Corporation, Other","2010.0","1.0"
"Bank of Shanghai Nanjing","18263","China","Asia-Pacific Bank, Corporation, Other","2010.0","1.0"
"Minami-Nippon Bank","41079","Japan","Asia-Pacific Bank, Corporation","2010.0","1.0"
"IberiaBank","47387","United States","Asia-Pacific Bank, US Bank, Western European Bank","2010.0","1.0"
"Mizuho Corporate Bank USA","49338","United States","Foreign Bank, US Bank, Western European Bank","2010.0","1.0"
"Michinoku Bank","51848","Japan","Asia-Pacific Bank","2010.0","1.0"
"Kagoshima Kougyo Shinyou Kumiai","55716","Japan","Asia-Pacific Bank, Corporation","2010.0","1.0"
"JA Bank Kagoshima","55965","Japan","Asia-Pacific Bank, Corporation","2010.0","1.0"
"Yamanashi Cyuo Bank Ltd","61743","Japan","Asia-Pacific Bank, Corporation","2010.0","1.0"
"Kagoshima Sogo Shinkin Bank Ltd","64632","Japan","Asia-Pacific Bank, Corporation","2010.0","1.0"
"Kagoshima Shinkin","75315","Japan","Asia-Pacific Bank, Corporation","2010.0","1.0"
"China Development Bank HK","16662","Hong Kong","Asia-Pacific Bank, Foreign Bank","2010.0","1.0"
"KBTL Fund","98684","South Korea","Asia-Pacific Bank, Corporation, Finance Company","2010.0","1.0"
"Banca Popolare di Milano SCaRL","48543","Italy","Western European Bank","2010.0","1.0"
"Banca Monte dei Paschi di Siena SpA [MPS]","58826","Italy","Western European Bank","2010.0","1.0"
"Banca Popolare Commercio e Industria","48387","Italy","Western European Bank","2010.0","1.0"
"Credito Artigiano SpA","93372","Italy","Western European Bank","2010.0","1.0"
"Banco Bilbao Vizcaya Argentaria SA","22248","United States","Foreign Bank, Western European Bank","2010.0","1.0"
"Guaranty Bank","60113","United States","Middle Eastern Bank, US Bank","2010.0","1.0"
"Morgan Stanley Bank","92232","United States","Middle Eastern Bank, US Bank","2010.0","1.0"
"Tokio Marine & Fire Insurance Co Ltd","36408","Japan","Asia-Pacific Bank, Insurance Company","2010.0","1.0"
"Miyazaki Bank","50063","Japan","Asia-Pacific Bank, Insurance Company","2010.0","1.0"
"Chukyo Bank","51628","Japan","Asia-Pacific Bank","2010.0","1.0"
"Bank of Kochi","54563","Japan","Asia-Pacific Bank, Insurance Company","2010.0","1.0"
"Manufacturers Bank","50208","United States","Middle Eastern Bank, US Bank","2010.0","1.0"
"JA Hiroshima Shinren","59397","Japan","Asia-Pacific Bank","2010.0","1.0"
"Banco Internacional do Funchal SA [BANIF]","6981","Portugal","Foreign Bank, Western European Bank","2010.0","1.0"
"Caisse Regionale de Credit Agricole Mutuel Alpes Provence","99557","France","Western European Bank","2010.0","1.0"
"Proparco [Promotion et Participation pour la Cooperation Economique]","98222","France","African Bank, Finance Company, Western European Bank","2010.0","1.0"
"African Development Bank [AfDB]","11179","Ivory Coast / Cote d'Ivoire","African Bank, Finance Company, Western European Bank","2010.0","1.0"
"FMO","37044","Netherlands","African Bank, Finance Company, Western European Bank","2010.0","1.0"
"Morgan Stanley Senior Funding Inc","69677","United States","Finance Company, Western European Bank","2010.0","1.0"
"Cordiant Capital","31096","Canada","African Bank, Finance Company","2010.0","1.0"
"Shinginko Tokyo","53042","Japan","Asia-Pacific Bank","2010.0","1.0"
"First City Monument Bank Plc [FCMB]","59242","Nigeria","African Bank","2010.0","1.0"
"Nedbank Ltd","9573","South Africa","African Bank, Finance Company","2010.0","1.0"
"Bradesco","23652","Brazil","Finance Company, Foreign Bank, Other, Western European Bank","2010.0","1.0"
"Hua Nan Commercial Bank Los Angeles","26743","Taiwan","Asia-Pacific Bank, Corporation, Foreign Bank, US Bank, Western European Bank","2010.0","1.0"
"Turkiye Garanti Bankasi AS","9011","Turkey","East. Europe/Russian Bank, Foreign Bank, Middle Eastern Bank","2010.0","1.0"
"Bank Nederlandse Gemeenten NV [BNG]","11657","Netherlands","Western European Bank","2010.0","1.0"
"China Merchants Bank Co Ltd","11784","China","Asia-Pacific Bank, Corporation, Foreign Bank, US Bank, Western European Bank","2010.0","1.0"
"Jefferies Finance LLC","60862","United States","Corporation, Foreign Bank, Investment Bank, US Bank, Western European Bank","2010.0","1.0"
"Chang Hwa Commercial Bank Los Angeles","44115","Taiwan","Asia-Pacific Bank, Corporation, Foreign Bank, US Bank, Western European Bank","2010.0","1.0"
"OCBC Bank Malaysia","42046","Malaysia","Asia-Pacific Bank","2010.0","1.0"
"Bank of Taiwan Los Angeles","43259","Taiwan","Asia-Pacific Bank, Corporation, Foreign Bank, US Bank, Western European Bank","2010.0","1.0"
"Abu Dhabi Islamic Bank PJSC [ADIB]","19624","United Arab Emirates","African Bank, Asia-Pacific Bank, Corporation, Foreign Bank, Middle Eastern Bank, US Bank, Western European Bank","2010.0","1.0"
"Bank Muamalat Malaysia","20389","Malaysia","African Bank, Asia-Pacific Bank, Corporation, Foreign Bank, Middle Eastern Bank, US Bank, Western European Bank","2010.0","1.0"
"Islamic Development Bank","23130","Saudi Arabia","African Bank, Asia-Pacific Bank, Corporation, Foreign Bank, Middle Eastern Bank, US Bank, Western European Bank","2010.0","1.0"
"Dubai Bank PJSC","25849","United Arab Emirates","African Bank, Asia-Pacific Bank, Corporation, Foreign Bank, Middle Eastern Bank, US Bank, Western European Bank","2010.0","1.0"
"Bahrain Islamic Bank BSC","29162","Bahrain","African Bank, Asia-Pacific Bank, Corporation, Foreign Bank, Middle Eastern Bank, US Bank, Western European Bank","2010.0","1.0"
"Jammu & Kashmir Bank","34091","India","Asia-Pacific Bank","2010.0","1.0"
"AmBank Bhd","40622","Malaysia","Asia-Pacific Bank","2010.0","1.0"
"Frost Bank","45717","United States","US Bank","2010.0","1.0"
"Kuwait Projects Co Holding KSC [KIPCO]","7010","Kuwait","African Bank, Asia-Pacific Bank, Corporation, Foreign Bank, Middle Eastern Bank, US Bank, Western European Bank","2010.0","1.0"
"MTB Bank","70182","United States","Asia-Pacific Bank, Corporation, Foreign Bank, US Bank, Western European Bank","2010.0","1.0"
"Vakifbank International AG","7243","Austria","African Bank, Asia-Pacific Bank, Corporation, Foreign Bank, Middle Eastern Bank, US Bank, Western European Bank","2010.0","1.0"
"North Pacific Bank [Hokuyo Bank]","55911","Japan","Asia-Pacific Bank, Finance Company","2010.0","1.0"
"Shangai Commercial Bank Ltd","79775","United States","African Bank, Asia-Pacific Bank, Corporation, Foreign Bank, Middle Eastern Bank, US Bank, Western European Bank","2010.0","1.0"
"Hokkaido Credit Federation of Agricultural Cooperatives","86934","Japan","Asia-Pacific Bank, Finance Company","2010.0","1.0"
"Bank Muscat SAOG","9089","Oman","African Bank, Asia-Pacific Bank, Corporation, Foreign Bank, Middle Eastern Bank, US Bank, Western European Bank","2010.0","1.0"
"Boubyan Bank KSC","93949","Kuwait","African Bank, Asia-Pacific Bank, Corporation, Foreign Bank, Middle Eastern Bank, US Bank, Western European Bank","2010.0","1.0"
"Turkiye Sinai Kalkinma Bankasi AS [TSKB]","12350","Turkey","East. Europe/Russian Bank, Foreign Bank, Middle Eastern Bank","2010.0","1.0"
"Turkiye Is Bankasi AS [Isbank]","9429","Turkey","East. Europe/Russian Bank, Foreign Bank, Middle Eastern Bank","2010.0","1.0"
"Yapi ve Kredi Bankasi AS [YKB]","9432","Turkey","East. Europe/Russian Bank, Foreign Bank, Middle Eastern Bank","2010.0","1.0"
"Emporiki Bank of Greece SA","98327","Greece","East. Europe/Russian Bank, Western European Bank","2010.0","1.0"
"IDFC-SSKI Ltd","26465","India","Asia-Pacific Bank","2010.0","1.0"
"Bank Millennium SA","97675","Poland","East. Europe/Russian Bank, Western European Bank","2010.0","1.0"
"National Bank of Kuwait SAK [NBK]","97690","Kuwait","African Bank, Asia-Pacific Bank, Corporation, Foreign Bank, Middle Eastern Bank, US Bank, Western European Bank","2010.0","1.0"
"Attijariwafa Bank","97924","Morocco","African Bank, Asia-Pacific Bank, Corporation, Foreign Bank, Middle Eastern Bank, US Bank, Western European Bank","2010.0","1.0"
"BMCE Bank [ex-Medicapital Bank Plc]","73474","Nigeria","African Bank, Asia-Pacific Bank, Corporation, Foreign Bank, Middle Eastern Bank, US Bank, Western European Bank","2010.0","1.0"
"Piraeus Bank SA","98453","Greece","East. Europe/Russian Bank, Western European Bank","2010.0","1.0"
"Banco Grupo Cajatres SA [Caja3]","102432","Spain","European Bank","2010.0","1.0"
"Caixabank SA","102711","Spain","European Bank","2010.0","1.0"
"Scotiabanc Inc","53520","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank","2010.0","1.0"
"GlobalCaja SA","105153","Spain","European Bank","2010.0","1.0"
"Banco Mare Nostrum","25921","Spain","European Bank","2010.0","1.0"
"Banco Popular Espanol SA","15353","Spain","Western European Bank","2010.0","1.0"
"Sun Life Financial Inc","12701","Canada","Asia-Pacific Bank, Finance Company, Foreign Bank, Trust Company, Western European Bank","2010.0","1.0"
"Sun Life Assurance Co of Canada","13105","Canada","Asia-Pacific Bank, Foreign Bank, Insurance Company, Trust Company, Western European Bank","2010.0","1.0"
