"Lender_Name","Lender_Id","Lender_Operating_Country","Lender_Institution_Type","year","quarter"
"Industrial & Commercial Bank of China Shanghai","18069","China","Asia-Pacific Bank, Corporation","2013.0","1.0"
"Babson Capital Management LLC","59662","United States","Asia-Pacific Bank, Finance Company, Western European Bank","2013.0","1.0"
"Kasikornbank Public Co Ltd","13394","Thailand","Asia-Pacific Bank","2013.0","1.0"
"Shanghai Commercial Bank Hong Kong","106329","Hong Kong","Asia-Pacific Bank","2013.0","1.0"
"Citicorp International Ltd","49725","United States","US Bank, Western European Bank","2013.0","1.0"
"Citibank Ltd","86797","United States","Asia-Pacific Bank, US Bank, Western European Bank","2013.0","1.0"
"China Construction Bank Guangdong","107358","China","Asia-Pacific Bank, Finance Company","2013.0","1.0"
"JPMorgan Chase Bank National Association","108563","United States","Multinational Investment Bank & Financial Services","2013.0","1.0"
"Standard Chartered Plc","11687","United Kingdom","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2013.0","1.0"
"Standard Chartered Bank Hong Kong","13247","Hong Kong","Western European Bank","2013.0","1.0"
"China Minsheng Banking Corp","14711","China","Asia-Pacific Bank, Corporation","2013.0","1.0"
"Commerce Bank NA","52309","United States","US Bank","2013.0","1.0"
"Truist Financial","150321","United States","Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2013.0","1.0"
"HSH Nordbank AG","15194","Germany","US Bank, Western European Bank","2013.0","1.0"
"Truist Bank","153976","United States","Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2013.0","1.0"
"Bank of Communications Suzhou","42793","China","Asia-Pacific Bank","2013.0","1.0"
"Nordea Bank OJSC","55438","Russian Federation","Asia-Pacific Bank, East. Europe/Russian Bank, Western European Bank","2013.0","1.0"
"BMO Bank of Montreal","104020","Canada","Finance Company, Foreign Bank","2013.0","1.0"
"TCF National Bank","51681","United States","Finance Company, US Bank","2013.0","1.0"
"US Bank National Association","32998","United States","Other, US Bank","2013.0","1.0"
"Hokuriku Bank Ltd","33789","Japan","Asia-Pacific Bank, Investment Bank","2013.0","1.0"
"Ashikaga Bank","35665","Japan","Asia-Pacific Bank, Investment Bank","2013.0","1.0"
"Stifel Bank & Trust","56733","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2013.0","1.0"
"Bank of Shanghai","36381","China","Asia-Pacific Bank, Corporation","2013.0","1.0"
"Zurich Insurance Group AG","37815","Switzerland","Insurance Company, Investment Bank, US Bank, Western European Bank","2013.0","1.0"
"Midfirst Bank","49945","United States","US Bank","2013.0","1.0"
"Hokkaido Bank","43200","Japan","Asia-Pacific Bank, Investment Bank","2013.0","1.0"
"Cole Taylor Bank","51221","United States","Finance Company, US Bank","2013.0","1.0"
"Fukuoka Bank","73040","Japan","Asia-Pacific Bank, Investment Bank","2013.0","1.0"
"Momiji Bank","47940","Japan","Asia-Pacific Bank, Investment Bank","2013.0","1.0"
"Shokochukin Bank","48827","Japan","Asia-Pacific Bank","2013.0","1.0"
"Shinkin Chukin Bank","75325","Japan","Asia-Pacific Bank, Investment Bank","2013.0","1.0"
"Bank of Ayudhya Ltd","14514","Thailand","Asia-Pacific Bank","2013.0","1.0"
"Gunma Bank Ltd","50845","Japan","Asia-Pacific Bank, Investment Bank","2013.0","1.0"
"Ares Capital Corp","52334","United States","Finance Company","2013.0","1.0"
"Hokkoku Bank Ltd","52854","Japan","Asia-Pacific Bank, Investment Bank","2013.0","1.0"
"People's United Bank","53373","United States","Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2013.0","1.0"
"Keiyo Bank","53484","Japan","Asia-Pacific Bank","2013.0","1.0"
"Hyogoken Shinren","55861","Japan","Asia-Pacific Bank, Corporation","2013.0","1.0"
"IO Shinkin Bank","57783","Japan","Asia-Pacific Bank","2013.0","1.0"
"First Community Bank of Plainfield","57814","United States","Finance Company, US Bank","2013.0","1.0"
"Capstar Bank","60799","United States","US Bank","2013.0","1.0"
"Madison Capital Funding LLC","66286","United States","Finance Company, Inst. Invest. Other, US Bank","2013.0","1.0"
"Golub Capital Inc","71915","United States","Finance Company, Inst. Invest. Other, US Bank","2013.0","1.0"
"Mariner LDC","75030","United States","Other, US Bank","2013.0","1.0"
"Aetna Financial Services","78430","United States","Asia-Pacific Bank, Corporation, Finance Company, US Bank","2013.0","1.0"
"North Pacific Bank [Hokuyo Bank]","55911","Japan","Asia-Pacific Bank","2013.0","1.0"
"Himeji Shinkin","79475","Japan","Asia-Pacific Bank, Corporation","2013.0","1.0"
"Tanyo Shinkin","82011","Japan","Asia-Pacific Bank, Corporation","2013.0","1.0"
"Macquarie Bank Ltd","10661","Australia","Asia-Pacific Bank, Finance Company, Western European Bank","2013.0","1.0"
"Century Tokyo Leasing Corp","46721","Japan","Asia-Pacific Bank, Corporation","2013.0","1.0"
"DNB Bank ASA","103815","Norway","Western European Bank","2013.0","1.0"
"Prudential M&G","36817","United Kingdom","Corporation, Finance Company, Inst. Invest. Other, Investment Bank, US Bank, Western European Bank","2013.0","1.0"
"3i Group Plc","10716","United Kingdom","Corporation, Finance Company, Inst. Invest. Other, Investment Bank, US Bank, Western European Bank","2013.0","1.0"
"UBS Securities LLC","22172","Switzerland","Asia-Pacific Bank, Corporation, Finance Company, Investment Bank, US Bank, Western European Bank","2013.0","1.0"
"Santander Central Hispano SA [Brazil]","25865","Brazil","Corporation, Finance Company","2013.0","1.0"
"Jefferies Finance LLC","60862","United States","Asia-Pacific Bank, Corporation, Finance Company, Investment Bank, US Bank, Western European Bank","2013.0","1.0"
"Maybank International Ltd","17108","Malaysia","Asia-Pacific Bank, Foreign Bank, Middle Eastern Bank, Western European Bank","2013.0","1.0"
"Ratnakar Bank [ex-RBL Bank Ltd]","111514","India","Asia-Pacific Bank, Western European Bank","2013.0","1.0"
"Pacific Life Insurance Co","13537","United States","Insurance Company, Investment Bank, Thrift / S&L","2013.0","1.0"
"Krung Thai Bank","14515","Thailand","Asia-Pacific Bank","2013.0","1.0"
"Riyad Bank [RB]","17109","Saudi Arabia","Asia-Pacific Bank, Foreign Bank, Middle Eastern Bank, Western European Bank","2013.0","1.0"
"Credit Suisse Securities (USA) LLC","120791","United States","Asia-Pacific Bank, Corporation, Finance Company, Investment Bank, US Bank, Western European Bank","2013.0","1.0"
"Morgan Stanley Senior Funding Inc","69677","United States","Asia-Pacific Bank, Corporation, Finance Company, Investment Bank, US Bank, Western European Bank","2013.0","1.0"
"Harris Trust & Savings Bank","26798","United States","Insurance Company, Investment Bank, Thrift / S&L","2013.0","1.0"
"Commercial Bank International psc","25268","United Arab Emirates","Asia-Pacific Bank, Foreign Bank, Middle Eastern Bank, Western European Bank","2013.0","1.0"
"Al Khaliji Commercial Bank QSC [KCBK]","26638","Qatar","Asia-Pacific Bank, Foreign Bank, Middle Eastern Bank, Western European Bank","2013.0","1.0"
"Blom Development Bank SAL [BDB]","27120","Lebanon","Asia-Pacific Bank, Foreign Bank, Middle Eastern Bank, Western European Bank","2013.0","1.0"
"Banque Audi SAL","47052","Lebanon","Asia-Pacific Bank, Foreign Bank, Middle Eastern Bank, Western European Bank","2013.0","1.0"
"Banque Libano-Francaise","23750","Lebanon","Asia-Pacific Bank, Foreign Bank, Middle Eastern Bank, Western European Bank","2013.0","1.0"
"Yes Bank","17010","India","Asia-Pacific Bank, Western European Bank","2013.0","1.0"
"Emirates NBD PJSC","26060","United Arab Emirates","Asia-Pacific Bank, Foreign Bank, Middle Eastern Bank, Western European Bank","2013.0","1.0"
"PT Akita Bank","93672","Indonesia","Asia-Pacific Bank, Finance Company","2013.0","1.0"
"National Cooperative Services Corporation","104923","United States","Corporation, Finance Company, Foreign Bank, US Bank, Western European Bank","2013.0","1.0"
"Banco Bradesco SA","10926","Brazil","Asia-Pacific Bank, Foreign Bank, Western European Bank","2013.0","1.0"
"China Power International Investment Co Ltd","112315","United States","Asia-Pacific Bank, Corporation","2013.0","1.0"
"ABN AMRO Bank Bhd","17435","Netherlands","Asia-Pacific Bank, Foreign Bank, Western European Bank","2013.0","1.0"
"RBS","58028","United Kingdom","Western European Bank","2013.0","1.0"
"Santander Central Hispano SA [ex-Banco Central SA]","27911","Spain","Asia-Pacific Bank, Foreign Bank, Western European Bank","2013.0","1.0"
"Bladex [Banco Latinoamericano de Comercio Exterior SA]","11710","Panama","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Middle Eastern Bank, Western European Bank","2013.0","1.0"
"Bank of China Sydney","39457","China","Asia-Pacific Bank, Western European Bank","2013.0","1.0"
"Industrial and Commercial Bank of China Ltd","104356","China","Asia-Pacific Bank, Western European Bank","2013.0","1.0"
"Citibank International Plc","13562","United Kingdom","Western European Bank","2013.0","1.0"
"GML Capital LLP","20030","United Kingdom","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Middle Eastern Bank, Western European Bank","2013.0","1.0"
"Chailease Finance (BVI) Co Ltd","34038","Virgin Islands (British)","Asia-Pacific Bank, Other","2013.0","1.0"
"Federated Investors","48341","United States","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Middle Eastern Bank, Western European Bank","2013.0","1.0"
"First Bank of Toyama","53400","Japan","Asia-Pacific Bank, Finance Company","2013.0","1.0"
"Sumitomo Mitsui Banking Corp Australia","19715","Australia","Asia-Pacific Bank, Western European Bank","2013.0","1.0"
"Tristate Capital Bank","60748","United States","US Bank","2013.0","1.0"
"Legal & General Group Plc","7180","United Kingdom","Insurance Company","2013.0","1.0"
"JA Bank Niigata","79480","Japan","Asia-Pacific Bank, Finance Company","2013.0","1.0"
"Danish Export Credit Fund (Eksport Kredit Fonden (EKF))","83031","Denmark","Asia-Pacific Bank, Finance Company","2013.0","1.0"
"Eksportkreditt Norge AS [Export Credit Norway]","107708","Norway","Finance Company","2013.0","1.0"
"Nanyang Commercial Bank Ltd","18050","Hong Kong","Asia-Pacific Bank","2013.0","1.0"
"Independent Bank (TIB)","32226","United States","US Bank","2013.0","1.0"
"Nomura Bank International Plc","10909","United Kingdom","Corporation, Western European Bank","2013.0","1.0"
"Macquarie Group Ltd","8791","Australia","Corporation, Inst. Invest. Other","2013.0","1.0"
"Tikehau Investment Management SAS [TIM]","98398","France","Corporation, Inst. Invest. Other","2013.0","1.0"
"Deutsche Bank AG Luxembourg","11082","Luxembourg","Western European Bank","2013.0","1.0"
"Volksbank Koblenz Mittelrhein eG","107684","Germany","Western European Bank","2013.0","1.0"
"Tennenbaum Opportunities Partners V LP","107749","Canada","Finance Company, Other, US Bank","2013.0","1.0"
"Tennenbaum Opportinities Fund VI LLC","107753","United States","Finance Company, Other, US Bank","2013.0","1.0"
"Burdale Financial Ltd","24835","United Kingdom","US Bank, Western European Bank","2013.0","1.0"
"Bank United","45678","United States","Foreign Bank, US Bank","2013.0","1.0"
"GE Capital Finance Ltd","12163","Hong Kong","Asia-Pacific Bank, Corporation, Finance Company, Western European Bank","2013.0","1.0"
"Mitsubishi UFJ Lease & Finance Co Ltd","20793","Japan","Asia-Pacific Bank, Corporation, Finance Company, Western European Bank","2013.0","1.0"
"Emigrant Bank","50425","United States","US Bank","2013.0","1.0"
"Risa Partners Inc","51984","Japan","Asia-Pacific Bank, Corporation, Finance Company, Western European Bank","2013.0","1.0"
"Nomura Trust & Banking Co Ltd","60927","Japan","Foreign Bank, Investment Bank, Trust Company, US Bank, Western European Bank","2013.0","1.0"
"Shinginko Tokyo","53042","Japan","Asia-Pacific Bank, Corporation, Finance Company, Western European Bank","2013.0","1.0"
"UniCredit Tiriac Bank SA [Ex-Banca Ion Tiriac]","23859","Romania","Western European Bank","2013.0","1.0"
"Whitney National Bank","56042","United States","Foreign Bank, Investment Bank, Trust Company, US Bank, Western European Bank","2013.0","1.0"
"NZC Guggenheim Fund LLC","105889","United States","Finance Company, Other, US Bank","2013.0","1.0"
"Guggenheim Corp Funding","80740","United States","Finance Company","2013.0","1.0"
"Guggenheim Capital LLC","92143","United States","Corporation","2013.0","1.0"
"Lotte Capital","97645","South Korea","Asia-Pacific Bank, Corporation, Finance Company, Western European Bank","2013.0","1.0"
"PGGM Vermogensbeheer BV","104434","Netherlands","Finance Company, Pension Fund, Western European Bank","2013.0","1.0"
"National Valley Bank","110866","United States","Investment Bank, US Bank","2013.0","1.0"
"Newcastle Building Society","13738","United Kingdom","Corporation, Western European Bank","2013.0","1.0"
"Yes Bank Ltd","17010","India","Asia-Pacific Bank, Western European Bank","2013.0","1.0"
"United Bank of India","20729","India","Asia-Pacific Bank, Western European Bank","2013.0","1.0"
"Bremer Landesbank Kreditanstalt Oldenburg GZ","14419","Germany","Western European Bank","2013.0","1.0"
"Nykredit Bank AS","51650","Denmark","Western European Bank","2013.0","1.0"
"Nomura Bank Europe","75193","Japan","Asia-Pacific Bank, Finance Company, US Bank, Western European Bank","2013.0","1.0"
"UniCredit Luxembourg SA","27292","Luxembourg","Corporation, US Bank, Western European Bank","2013.0","1.0"
"Pemba Credit Advisers","81876","Switzerland","Inst. Invest. Other, Western European Bank","2013.0","1.0"
"State Street Bank & Trust Co","17121","United States","US Bank","2013.0","1.0"
"Banca March SA","96858","Italy","Western European Bank","2013.0","1.0"
"Avoca Capital","31475","Ireland","Asia-Pacific Bank, Finance Company, US Bank, Western European Bank","2013.0","1.0"
"Garanti-Instituttet for Eksportkredit [GIEK] [Norwegian Guar Inst for EC]","33245","Norway","Finance Company, Pension Fund, Western European Bank","2013.0","1.0"
"Banco de Chile","10062","Chile","Asia-Pacific Bank, Foreign Bank, Western European Bank","2013.0","1.0"
"Suhyup Bank","98244","South Korea","Asia-Pacific Bank, Insurance Company","2013.0","1.0"
"Banco do Brasil S.A. London Branch","20466","United Kingdom","Asia-Pacific Bank, Foreign Bank, Western European Bank","2013.0","1.0"
"Basler Kantonalbank [BKB]","12073","Switzerland","Corporation, Western European Bank","2013.0","1.0"
"Malayan Banking Bhd","12203","Malaysia","Asia-Pacific Bank, Other, Western European Bank","2013.0","1.0"
"Bank Muamalat Malaysia","20389","Malaysia","Asia-Pacific Bank","2013.0","1.0"
"BancFirst Corp","23678","United States","Corporation, US Bank","2013.0","1.0"
"ING Bank Ireland","45400","Netherlands","Asia-Pacific Bank, Foreign Bank, Investment Bank, US Bank, Western European Bank","2013.0","1.0"
"ING Capital Corp","52089","United States","Finance Company, Investment Bank","2013.0","1.0"
"Bank of Hawaii","34534","United States","Foreign Bank, US Bank","2013.0","1.0"
"Malaysia Building Society Bhd","34684","Malaysia","Asia-Pacific Bank, Other, Western European Bank","2013.0","1.0"
"AmBank Bhd","40622","Malaysia","Asia-Pacific Bank, Other, Western European Bank","2013.0","1.0"
"Frost National Bank","43872","United States","Corporation, US Bank","2013.0","1.0"
"Webster Bank NA","48050","United States","Finance Company, US Bank","2013.0","1.0"
"Mizuho Corporate Bank Hong Kong","11985","Hong Kong","Asia-Pacific Bank, Western European Bank","2013.0","1.0"
"Wilmington Trust Co","1666","United States","Foreign Bank, US Bank","2013.0","1.0"
"Mitsubishi Trust & Banking Corp","92659","Japan","Asia-Pacific Bank","2013.0","1.0"
"Central Pacific Bank","52562","United States","Foreign Bank, US Bank","2013.0","1.0"
"Umpqua Bank","60043","United States","Foreign Bank, US Bank","2013.0","1.0"
"Intensa Sanpaolo SPA New York","55235","United States","Asia-Pacific Bank, Foreign Bank, Investment Bank, US Bank, Western European Bank","2013.0","1.0"
"Jeonbuk Bank","97392","South Korea","Asia-Pacific Bank, Insurance Company","2013.0","1.0"
"Shinhan Bank","9808","South Korea","Asia-Pacific Bank, Insurance Company","2013.0","1.0"
"LIG Insurance","98810","South Korea","Asia-Pacific Bank, Insurance Company","2013.0","1.0"
"QInvest LLC","104815","Qatar","Foreign Bank, Middle Eastern Bank","2013.0","1.0"
"Qatar Islamic Bank QSC","19232","Qatar","Foreign Bank, Middle Eastern Bank","2013.0","1.0"
"Landesbank Baden-Wurttemberg New York Branch","20571","Germany","Foreign Bank, US Bank, Western European Bank","2013.0","1.0"
"Agricultural Bank of China Jiangsu Branch","19046","China","Asia-Pacific Bank, Finance Company","2013.0","1.0"
"Bank of China Guangdong Branch","11782","China","Asia-Pacific Bank","2013.0","1.0"
"China Power Investment Corp","13968","China","Asia-Pacific Bank, Corporation","2013.0","1.0"
"Deutsche Hypothekenbank AG","16525","Germany","Western European Bank","2013.0","1.0"
"CorealCredit Bank AG","28640","Germany","Western European Bank","2013.0","1.0"
"Bank of Scotland Plc","10503","United Kingdom","Western European Bank","2013.0","1.0"
"CoBank","52582","United States","Foreign Bank, US Bank, Western European Bank","2013.0","1.0"
"ANZ Bank (US)","25181","United States","Asia-Pacific Bank, Finance Company, Investment Bank, US Bank, Western European Bank","2013.0","1.0"
"Schroders Plc","17250","United Kingdom","Other, US Bank, Western European Bank","2013.0","1.0"
"Nordea Bank Finland Plc","12102","Finland","Western European Bank","2013.0","1.0"
"Lloyds Bank Plc","13762","United Kingdom","Other, US Bank, Western European Bank","2013.0","1.0"
"Intesa Sanpaolo SpA [ex-Banca Intesa SpA]","69227","Italy","Asia-Pacific Bank, Investment Bank, US Bank, Western European Bank","2013.0","1.0"
"Flushing Bank","105086","United States","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2013.0","1.0"
"DBS Bank BIBF","31386","Singapore","Asia-Pacific Bank, Corporation, Foreign Bank, US Bank, Western European Bank","2013.0","1.0"
"Mainzer Volksbank eG","108956","Germany","Western European Bank","2013.0","1.0"
"VR Bank Untertaunus eG","108964","Germany","Western European Bank","2013.0","1.0"
"CIT Finance LLC","108862","United States","Asia-Pacific Bank, Corporation, Foreign Bank, US Bank, Western European Bank","2013.0","1.0"
"Mercantile Bank","50292","United States","Asia-Pacific Bank, Corporation, Foreign Bank, US Bank, Western European Bank","2013.0","1.0"
"ING Bank (Eurasia) ZAO","77550","Russian Federation","East. Europe/Russian Bank","2013.0","1.0"
"Mega Bank","106689","Taiwan","Asia-Pacific Bank, Corporation, Foreign Bank, US Bank, Western European Bank","2013.0","1.0"
"Banner Bank","53516","United States","Asia-Pacific Bank, Corporation, Foreign Bank, US Bank, Western European Bank","2013.0","1.0"
"African Export-Import Bank [Afreximbank]","9744","Egypt","Middle Eastern Bank","2013.0","1.0"
"PT Bank ANZ Indonesia","112937","Indonesia","Asia-Pacific Bank, Foreign Bank, Investment Bank, Middle Eastern Bank, US Bank, Western European Bank","2013.0","1.0"
"Rabobank NV","11098","Netherlands","Investment Bank, US Bank","2013.0","1.0"
"Royal Bank of Scotland Plc [US]","58369","United States","Asia-Pacific Bank, Foreign Bank, Investment Bank, Middle Eastern Bank, US Bank, Western European Bank","2013.0","1.0"
"Bank of China International","16073","Hong Kong","Asia-Pacific Bank, Finance Company, Foreign Bank, Middle Eastern Bank, Other, US Bank, Western European Bank","2013.0","1.0"
"ICBC (IC) Ltd","31097","Hong Kong","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, Middle Eastern Bank, US Bank, Western European Bank","2013.0","1.0"
"E Sun Bank","34183","China","Asia-Pacific Bank, Finance Company, Foreign Bank, Middle Eastern Bank, Other, US Bank, Western European Bank","2013.0","1.0"
"Bank of Communications Finance","35772","China","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, Middle Eastern Bank, US Bank, Western European Bank","2013.0","1.0"
"Bank of Kuwait & the Middle East KSC","98866","Kuwait","Asia-Pacific Bank, Foreign Bank, Investment Bank, Middle Eastern Bank, US Bank, Western European Bank","2013.0","1.0"
"Bank of Singapore","37568","Singapore","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, Middle Eastern Bank, US Bank, Western European Bank","2013.0","1.0"
"Mercantil Commercebank NA","59222","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, Middle Eastern Bank, Other, US Bank, Western European Bank","2013.0","1.0"
"Wells Fargo Bank Montana NA","92733","United States","Foreign Bank, US Bank","2013.0","1.0"
"First Niagara Bank","51951","United States","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2013.0","1.0"
"Michinoku Bank","51848","Japan","Asia-Pacific Bank","2013.0","1.0"
"UMB Bank","52946","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, Middle Eastern Bank, Other, US Bank, Western European Bank","2013.0","1.0"
"UMB Bank NA","52947","United States","Asia-Pacific Bank, Foreign Bank, Investment Bank, Middle Eastern Bank, US Bank, Western European Bank","2013.0","1.0"
"PT Bank Global","58838","Indonesia","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, Middle Eastern Bank, US Bank, Western European Bank","2013.0","1.0"
"First Tennessee Bank NA","47897","United States","Foreign Bank, US Bank, Western European Bank","2013.0","1.0"
"PT Bank Rakyat Indonesia (Persero)","97034","Indonesia","Asia-Pacific Bank, Finance Company, Foreign Bank, Middle Eastern Bank, Other, US Bank, Western European Bank","2013.0","1.0"
"KDB Capital Corp","97777","South Korea","Asia-Pacific Bank, Finance Company, Foreign Bank, Insurance Company","2013.0","1.0"
"Bank Hapoalim BM","97263","Israel","Asia-Pacific Bank, Finance Company, Foreign Bank, Middle Eastern Bank, Other, US Bank, Western European Bank","2013.0","1.0"
"National Bank of Kuwait International","98390","Kuwait","Asia-Pacific Bank, Finance Company, Foreign Bank, Middle Eastern Bank, Other, US Bank, Western European Bank","2013.0","1.0"
"Hanwha Life Insurance","97957","South Korea","Asia-Pacific Bank, Finance Company, Foreign Bank, Insurance Company","2013.0","1.0"
"Hana Daetoo Securities","98655","South Korea","Asia-Pacific Bank, Finance Company, Foreign Bank, Insurance Company","2013.0","1.0"
"Korean Federation of Community Credit Cooperative","98891","South Korea","Asia-Pacific Bank, Finance Company, Foreign Bank, Insurance Company","2013.0","1.0"
"Export-Import Bank of Korea","97319","South Korea","Asia-Pacific Bank, Western European Bank","2013.0","1.0"
"Dexia Credit Local SA","97186","France","Asia-Pacific Bank, Finance Company, Foreign Bank, Western European Bank","2013.0","1.0"
"Scotiabank Europe Plc","13748","United Kingdom","US Bank, Western European Bank","2013.0","1.0"
"Sparkasse Siegen","105286","Germany","Western European Bank","2013.0","1.0"
"American West Bank","107723","United States","US Bank","2013.0","1.0"
"Sparkasse Burbach-Neunkirchen","107949","Germany","Western European Bank","2013.0","1.0"
"Bayerische Landesbank GZ","10860","Germany","Asia-Pacific Bank, Finance Company, Foreign Bank, Western European Bank","2013.0","1.0"
"NH Bank","108721","United States","Asia-Pacific Bank","2013.0","1.0"
"Cooperative Centrale Raiffeisen-Boerenleenbank BA [US]","52832","United States","Corporation, Finance Company, Foreign Bank, US Bank","2013.0","1.0"
"BBVA Bancomer","10452","Mexico","US Bank, Western European Bank","2013.0","1.0"
"Banco Bilbao Vizcaya Argentaria SA [Hong Kong]","15886","Hong Kong","Asia-Pacific Bank, Finance Company, Foreign Bank, Western European Bank","2013.0","1.0"
"Governor & Co of the Bank of Ireland","37325","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, Western European Bank","2013.0","1.0"
"Northern Trust Co","34537","United States","Corporation, Finance Company, Foreign Bank, US Bank","2013.0","1.0"
"First Financial Bank","77777","United States","Finance Company, US Bank","2013.0","1.0"
"American Savings Bank","23064","United States","Corporation, Finance Company, Foreign Bank, US Bank","2013.0","1.0"
"GE Commercial Finance [GECF]","51405","United States","Asia-Pacific Bank, Finance Company, Foreign Bank, Western European Bank","2013.0","1.0"
"Bankwest","17925","Australia","Asia-Pacific Bank","2013.0","1.0"
"Minato Bank","50250","Japan","Asia-Pacific Bank","2013.0","1.0"
"Columbia Bank","50667","United States","US Bank","2013.0","1.0"
"Berkshire Bank","52270","United States","US Bank","2013.0","1.0"
"Juroku Bank Ltd","52517","Japan","Asia-Pacific Bank","2013.0","1.0"
"Saikyo Bank","56039","Japan","Asia-Pacific Bank, Finance Company","2013.0","1.0"
"Bank of Kentucky","56386","United States","Finance Company, US Bank","2013.0","1.0"
"Kanonji Shinkin","59865","Japan","Asia-Pacific Bank, Finance Company","2013.0","1.0"
"DenizBank AG","48785","Austria","Asia-Pacific Bank, East. Europe/Russian Bank, Middle Eastern Bank, US Bank, Western European Bank","2013.0","1.0"
"KBC Finance Ireland","34632","Ireland","Asia-Pacific Bank, Finance Company, Foreign Bank, Western European Bank","2013.0","1.0"
"Takamatsu Shinkin","75301","Japan","Asia-Pacific Bank, Finance Company","2013.0","1.0"
"Whitney Bank","105831","United States","Corporation, Finance Company, Foreign Bank, US Bank","2013.0","1.0"
"Turkiye Is Bankasi AS [Isbank]","9429","Turkey","Asia-Pacific Bank, East. Europe/Russian Bank, Middle Eastern Bank, US Bank, Western European Bank","2013.0","1.0"
"Yapi ve Kredi Bankasi AS [YKB]","9432","Turkey","Asia-Pacific Bank, East. Europe/Russian Bank, Middle Eastern Bank, US Bank, Western European Bank","2013.0","1.0"
"APG Algemene Pensioen Groep NV","107942","Netherlands","Foreign Bank, Inst. Invest. Hedge Fund, Investment Bank, US Bank, Western European Bank","2013.0","1.0"
"Banesto","20142","Mexico","Foreign Bank, Western European Bank","2013.0","1.0"
"Malayan Banking Bhd Singapore","12204","Malaysia","Asia-Pacific Bank, Western European Bank","2013.0","1.0"
"Export-Import Bank of Thailand","12491","Thailand","Asia-Pacific Bank","2013.0","1.0"
"United Overseas Bank (Thai) Public Co Ltd","14376","Thailand","Asia-Pacific Bank","2013.0","1.0"
"Korea Exchange Bank","97275","South Korea","Asia-Pacific Bank, Western European Bank","2013.0","1.0"
"Busan Bank","97320","South Korea","Asia-Pacific Bank, Western European Bank","2013.0","1.0"
"Banco Portugues de Investimento SA [BPI]","97515","Portugal","Foreign Bank, Western European Bank","2013.0","1.0"
"Banco Efisa SA","97474","Portugal","Foreign Bank, Western European Bank","2013.0","1.0"
"Caixa Banco do Investimento SA [CaixaBI]","98153","Portugal","Foreign Bank, Western European Bank","2013.0","1.0"
"Minkook Mutual Savings Bank","101449","South Korea","Asia-Pacific Bank, Corporation, Finance Company","2013.0","1.0"
"ANZ Banking Group Ltd","101939","Australia","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2013.0","1.0"
"Deutsche Bank AG Singapore Branch","15350","Singapore","Asia-Pacific Bank, Western European Bank","2013.0","1.0"
"Deutsche Bank AG Tokyo","23945","Germany","Asia-Pacific Bank, Western European Bank","2013.0","1.0"
"Soul Brain Savings Bank","107689","South Korea","Asia-Pacific Bank, Corporation, Finance Company","2013.0","1.0"
"Volksbank Karlsruhe eG","107938","Germany","Western European Bank","2013.0","1.0"
"Sparkasse Pforzheim Calw","107948","Germany","Western European Bank","2013.0","1.0"
"DBS Bank (Hong Kong) Ltd","11183","Hong Kong","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2013.0","1.0"
"Hyundai Savings Bank","107691","South Korea","Asia-Pacific Bank, Corporation, Finance Company","2013.0","1.0"
"SBI Savings Bank [Ex-Hyundai Swiss Savings Bank]","98638","South Korea","Asia-Pacific Bank, Corporation, Finance Company","2013.0","1.0"
"UOB Asia","20401","Singapore","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2013.0","1.0"
"Goldman Sachs Lending Partners LLC","57167","United States","Asia-Pacific Bank, Finance Company, Other, US Bank, Western European Bank","2013.0","1.0"
"Bank fur Tirol und Vorarlberg AG","50879","Austria","Western European Bank","2013.0","1.0"
"Nomura Securities Co Ltd","47025","Japan","Corporation, Investment Bank, US Bank","2013.0","1.0"
"Morgan Stanley MUFG Loan Partners LLC","60963","United States","Asia-Pacific Bank, Investment Bank, US Bank, Western European Bank","2013.0","1.0"
"China Development Bank HK","16662","Hong Kong","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2013.0","1.0"
"Societe Generale Asia Ltd","49393","Japan","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2013.0","1.0"
