"Lender_Name","Lender_Id","Lender_Operating_Country","Lender_Institution_Type","year","quarter"
"Bank of Communications Seoul","102184","South Korea","Asian Bank","2024.0","1.0"
"First National Bank Plc","16504","United Kingdom","Canadian Bank, European Bank, US Bank","2024.0","1.0"
"AEA Private Debt Group","177402","United States","BDC","2024.0","1.0"
"Mauritius Commercial Bank Ltd","18068","Mauritius","African Bank, Diversified Financial Services Company, European Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"EBI SA Groupe Ecobank","109129","France","African Bank, Diversified Financial Services Company, European Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"United Arab Bank PJSC [UAB]","33342","United Arab Emirates","Asian Bank, European Bank, Middle Eastern Bank","2024.0","1.0"
"Arab Petroleum Investments Corp [APICORP]","35937","Saudi Arabia","African Bank, Development Finance Institution, European Bank, Japanese Bank, Latin America & Caribbean Bank","2024.0","1.0"
"HSBC Bank USA NA","50505","United States","Canadian Bank, European Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"REC Ltd","142566","India","Other","2024.0","1.0"
"National Bank of Bahrain [NBB]","44260","Bahrain","Asian Bank, European Bank, Middle Eastern Bank","2024.0","1.0"
"Unicaja Banco SA","140053","Spain","European Bank","2024.0","1.0"
"Valley National Bank","50512","United States","Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"Development Bank of the Philippines","48521","Philippines","","2024.0","1.0"
"UMB Bank NA","52947","United States","Canadian Bank, US Bank","2024.0","1.0"
"Sumitomo Mitsui Banking Corp Seoul","101136","South Korea","Asian Bank","2024.0","1.0"
"Euler Hermes Europe SA","116722","France","European Bank, Insurance Company, Multinational Investment Bank & Financial Services","2024.0","1.0"
"Gulf International Bank BSC [GIB]","6893","Bahrain","Asian Bank, European Bank, Middle Eastern Bank","2024.0","1.0"
"Brown Brothers Harriman & Co","77773","United States","Canadian Bank, European Bank, US Bank","2024.0","1.0"
"WSFS Bank","80687","United States","Canadian Bank, European Bank, US Bank","2024.0","1.0"
"National Bank of Umm Al-Qaiwain psc","8904","United Arab Emirates","Asian Bank, European Bank, Middle Eastern Bank","2024.0","1.0"
"Commercial Bank of Kuwait SAK","97684","Kuwait","Asian Bank, European Bank, Middle Eastern Bank","2024.0","1.0"
"Bank of Huludao","107294","China","Asian Bank","2024.0","1.0"
"Volksbank Mittelhessen eG","114141","Germany","European Bank","2024.0","1.0"
"Sparkasse Marburg-Biedenkopf","114423","Germany","European Bank","2024.0","1.0"
"Bank of Fushun","114909","China","Asian Bank","2024.0","1.0"
"Bank of Chaoyang","128463","China","Asian Bank","2024.0","1.0"
"Carlyle LLC","130919","United States","","2024.0","1.0"
"Standard Chartered Plc","11687","United Kingdom","Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"Shengjing Bank","151767","China","Asian Bank","2024.0","1.0"
"AllianceBernstein LP","160731","United States","","2024.0","1.0"
"Targobank SA","163643","United States","European Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"Horizon Farm Credit","169776","United States","Canadian Bank, European Bank, Farm Credit Bank, Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"Greenstone Farm Credit Services","171433","United States","Canadian Bank, European Bank, Farm Credit Bank, Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"AgFirst Farm Credit Bank","47956","United States","Canadian Bank, European Bank, Farm Credit Bank, Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"Farm Credit East","58144","United States","Canadian Bank, European Bank, Farm Credit Bank, Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"American AgCredit ACA","58751","United States","Canadian Bank, European Bank, Farm Credit Bank, Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"Farm Credit Services of America","68822","United States","Canadian Bank, European Bank, Farm Credit Bank, Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"Luxor Capital LLC","74156","United States","Multinational Investment Bank & Financial Services","2024.0","1.0"
"Northwest Farm Credit Services","83556","United States","Canadian Bank, European Bank, Farm Credit Bank, Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"Council of Europe Development Bank","97216","France","European Bank","2024.0","1.0"
"Raiffeisen Schweiz Genossenschaft","107641","Switzerland","European Bank","2024.0","1.0"
"Golub Capital BDC Inc","157177","United States","","2024.0","1.0"
"OCBC Bank Malaysia","42046","Malaysia","Asian Bank","2024.0","1.0"
"Prime Capital AG","177219","Germany","Diversified Financial Services Company","2024.0","1.0"
"AmInvestment Bank Bhd","23149","Malaysia","Asian Bank","2024.0","1.0"
"Bank of Kochi","54563","Japan","Japanese Bank","2024.0","1.0"
"Banque CIC (Suisse) SA","106226","Switzerland","European Bank","2024.0","1.0"
"Agricultural Bank of China Ltd Singapore Branch","14062","Singapore","Asian Bank, European Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"African Development Bank [AfDB]","11179","Ivory Coast / Cote d'Ivoire","","2024.0","1.0"
"Bank of East Asia (China) Ltd","19475","China","Asian Bank","2024.0","1.0"
"Bank of China Paris","121761","China","Asian Bank, European Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"Bank of China Tokyo","38785","China","Asian Bank, European Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"Industrial & Commercial Bank of China Macau","45014","Macao","Asian Bank, European Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"Tokio Marine Holdings Inc","128894","Japan","Asian Bank, European Bank, Insurance Company, Multinational Investment Bank & Financial Services","2024.0","1.0"
"Northern Trust Corp","12941","United States","US Bank","2024.0","1.0"
"Clean Technology Fund","130454","Indonesia","Diversified Financial Services Company","2024.0","1.0"
"China Construction Bank Hong Kong","14288","Hong Kong","Asian Bank, European Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"TD Bank NA","50531","United States","Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"Truist Bank","153976","United States","Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"National Investment & Infrastructure Fund","151027","India","Diversified Financial Services Company, Export-Import Bank/ECA","2024.0","1.0"
"First Rand Bank Limited","129433","South Africa","African Bank","2024.0","1.0"
"FirstRand Bank Ltd [FRB]","15711","South Africa","African Bank","2024.0","1.0"
"Canada African Development Bank Climate Fund","177246","Ivory Coast / Cote d'Ivoire","","2024.0","1.0"
"BMO Capital Markets Financing Inc","18837","Canada","Canadian Bank, Diversified Financial Services Company, European Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"Zurich Insurance Group AG","37815","Switzerland","Asian Bank, European Bank, Insurance Company, Multinational Investment Bank & Financial Services","2024.0","1.0"
"MUFG Bank (China) Ltd","148071","China","Asian Bank","2024.0","1.0"
"Swiss Reinsurance Co [Swiss Re]","5863","Switzerland","Asian Bank, European Bank, Insurance Company, Multinational Investment Bank & Financial Services","2024.0","1.0"
"Metropolitan Bank (China) Ltd","136665","China","Asian Bank","2024.0","1.0"
"BNP Paribas BIBF","98220","France","Asian Bank, European Bank, Japanese Bank, US Bank","2024.0","1.0"
"Kitakyushu Bank Ltd","102760","Japan","Asian Bank, Government Sponsored Lender","2024.0","1.0"
"Banco Bradesco SA","10926","Brazil","African Bank, Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Japanese Bank, Latin America & Caribbean Bank, Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"Hong Leong Finance Ltd","17789","Singapore","Asian Bank, Business Corporation, European Bank, Japanese Bank","2024.0","1.0"
"Tokyo Higashi Shinkin Bank","84997","Japan","Asian Bank, Japanese Bank","2024.0","1.0"
"Desjardins Capital Markets","103043","Canada","Canadian Bank, Diversified Financial Services Company","2024.0","1.0"
"DBS Bank Hong Kong","11182","Hong Kong","Asian Bank, European Bank","2024.0","1.0"
"Shanghai Pudong Development Bank OBU","138183","China","Asian Bank, European Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"Citigroup Global Markets Asia Ltd","26669","Hong Kong","Asian Bank, European Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"National Bank of Ras Al-Khaimah [Rakbank]","16812","United Arab Emirates","Asian Bank, European Bank, Japanese Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"Commonwealth Bank","63547","United States","Australian/New Zealand Bank, US Bank","2024.0","1.0"
"MUFG Bank Ltd Hong Kong","146031","Hong Kong","Asian Bank, European Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"Nomura Corporate Funding Americas LLC","63665","United States","Asian Bank, Canadian Bank, Japanese Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"Natixis Hong Kong Branch","23192","Hong Kong","Asian Bank, European Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"Bank of China Tianjin","39770","China","Asian Bank","2024.0","1.0"
"Amegy Bank NA","49942","United States","Asian Bank, European Bank, Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"Mabrey Bank","126428","United States","Asian Bank, European Bank, Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"Old Mutual Finance (Pty) Ltd","139908","South Africa","African Bank, Other","2024.0","1.0"
"Tokushima Taisho Bank","151107","Japan","Asian Bank, Japanese Bank","2024.0","1.0"
"Security National Bank of Omaha","162814","United States","Asian Bank, Canadian Bank, European Bank, Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"Osaka City Shinkin Bank","58584","Japan","Asian Bank","2024.0","1.0"
"Societe Generale Frankfurt","97950","France","African Bank, Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"Hanmi Bank","98033","South Korea","Asian Bank, Canadian Bank, European Bank, Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"Aviva Plc","12445","United Kingdom","Asian Bank, Australian/New Zealand Bank, Business Corporation, Canadian Bank, European Bank, Insurance Company, Japanese Bank, Other","2024.0","1.0"
"Deutsche Bank AG Sydney Branch","18924","Australia","Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"Cooperatieve Rabobank UA","146693","Netherlands","Asian Bank, Australian/New Zealand Bank, European Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"UBS AG Australia","11204","Australia","Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"Zions Bank","72806","United States","Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"Sparkasse Duisburg","121049","Germany","European Bank","2024.0","1.0"
"Bank of Okinawa","124764","Japan","Asian Bank, Japanese Bank","2024.0","1.0"
"Origin Bank","125561","United States","Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"Standard Chartered Bank Australia","15998","United Kingdom","Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"Affin Bank Bhd","14623","Malaysia","Asian Bank, European Bank","2024.0","1.0"
"Susser Bank","160505","United States","Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"Hokkoku Financial Holdings Inc","161723","Japan","Asian Bank, Japanese Bank","2024.0","1.0"
"Sparebank 1 SR Bank ASA","164770","United States","Diversified Financial Services Company, European Bank","2024.0","1.0"
"Royal Bank of Scotland Plc [RBS]","11307","United Kingdom","Canadian Bank, European Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"Washington H Soul Pattinson & Co Ltd","168450","Australia","Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Insurance Company, Japanese Bank, Other","2024.0","1.0"
"Xiamen Sanxia International Trade Co Ltd","175512","China","Asian Bank, Other","2024.0","1.0"
"CIMB Islamic Bank Bhd","10883","Malaysia","Asian Bank, European Bank","2024.0","1.0"
"CIMB Investment Bank Bhd","129239","Malaysia","Asian Bank, European Bank","2024.0","1.0"
"Reinsurance Group of America Inc","36767","United States","Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Insurance Company, Japanese Bank, Other","2024.0","1.0"
"HSBC Sydney","42285","Hong Kong","Asian Bank, Australian/New Zealand Bank, European Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"AmBank Islamic Bhd","176204","Malaysia","Asian Bank, European Bank","2024.0","1.0"
"Frost Bank","45717","United States","Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"BOT Lease Co Ltd","48835","Japan","Asian Bank, Diversified Financial Services Company, Japanese Bank","2024.0","1.0"
"Towa Bank","50641","Japan","Asian Bank, Japanese Bank","2024.0","1.0"
"Hokuto Bank","51216","Japan","Asian Bank, Japanese Bank","2024.0","1.0"
"Nomura Australia","32692","Australia","Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"SMBC Trust Bank Ltd","144382","Japan","Asian Bank, Japanese Bank","2024.0","1.0"
"Intermediate Capital Group PLC [ICG]","7071","United Kingdom","Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Insurance Company, Japanese Bank, Other","2024.0","1.0"
"Fidante Partners Ltd","176352","Australia","Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Insurance Company, Japanese Bank, Other","2024.0","1.0"
"Challenger Ltd","757","Australia","Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Insurance Company, Japanese Bank, Other","2024.0","1.0"
"Bansyu Shinkin Bank","84876","Japan","Japanese Bank","2024.0","1.0"
"Woori Global Markets Asia Ltd","21700","Hong Kong","Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"Woori Bank Hong Kong","40843","Hong Kong","Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"Shinhan Bank Sydney","137294","Australia","Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"Doha Bank QPSC","10360","Qatar","Asian Bank, European Bank, Japanese Bank, Middle Eastern Bank, Other","2024.0","1.0"
"Everbank Commercial Finance Inc","120161","United States","Asian Bank, Diversified Financial Services Company, European Bank, Japanese Bank, US Bank","2024.0","1.0"
"Zions Bancorporation","120947","United States","Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"Industrial & Commercial Bank of China Singapore","34308","Singapore","Asian Bank","2024.0","1.0"
"Kommunalkredit Austria AG","21004","Austria","European Bank","2024.0","1.0"
"Emirates NBD PJSC [ex-Emirates Bank]","30676","United Arab Emirates","Asian Bank, European Bank, Japanese Bank, Middle Eastern Bank, Other","2024.0","1.0"
"Tomato Bank","49603","Japan","Asian Bank, Japanese Bank","2024.0","1.0"
"Minato Bank","50250","Japan","Asian Bank, Japanese Bank","2024.0","1.0"
"TCG Capital Markets LLC","175266","United States","Other","2024.0","1.0"
"Sun West Bank","51750","United States","Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"Banner Bank","53516","United States","Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"Fukoku Mutual Life Insurance Co","55935","Japan","Asian Bank, Japanese Bank","2024.0","1.0"
"Kexim Bank (UK) Ltd [Ex Export-Import Bank of Korea London]","12431","United Kingdom","","2024.0","1.0"
"KEB Hana Bank","122364","South Korea","Asian Bank","2024.0","1.0"
"Landesbank Saar GZ","11275","Germany","European Bank","2024.0","1.0"
"Sparkasse Oberoesterreich","116985","Austria","European Bank","2024.0","1.0"
"Kita Osaka Shinkin Bank","118080","Japan","Asian Bank, Government Sponsored Lender","2024.0","1.0"
"China Guangfa Bank","120286","China","Asian Bank","2024.0","1.0"
"Shanghai Pudong Development Bank Shenzhen","139247","China","Asian Bank","2024.0","1.0"
"IKB Deutsche Industriebank AG","16148","Germany","European Bank","2024.0","1.0"
"Legal & General Investment Management Ltd","162726","United Kingdom","","2024.0","1.0"
"Bank Islam Malaysia Bhd","17094","Malaysia","Asian Bank","2024.0","1.0"
"Saudi Export and Import Bank","172075","Saudi Arabia","","2024.0","1.0"
"International Finance Corporation","119614","United States","Government Sponsored Lender","2024.0","1.0"
"India Infrastructure Finance Co Ltd","19014","India","Asian Bank, Diversified Financial Services Company","2024.0","1.0"
"MetLife","61731","United States","Insurance Company","2024.0","1.0"
"Unicaja","47242","Spain","European Bank","2024.0","1.0"
"Oberbank AG","51808","Austria","European Bank","2024.0","1.0"
"Siemens Bank GmbH","26530","Germany","European Bank","2024.0","1.0"
"Golub Capital Markets","166177","United States","Canadian Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"Security Bank Corp","91304","Philippines","Asian Bank","2024.0","1.0"
"Philippine National Bank","93394","Philippines","Asian Bank","2024.0","1.0"
"Boubyan Bank KSC","93949","Kuwait","Asian Bank, Development Finance Institution, European Bank, Japanese Bank, Middle Eastern Bank","2024.0","1.0"
"Philippine Bank of Communications","97038","Philippines","Asian Bank","2024.0","1.0"
"HDFC Bank Ltd","9968","India","Asian Bank, Diversified Financial Services Company","2024.0","1.0"
"DNB ASA","102615","Norway","European Bank, Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"OFS Capital Management","107326","United States","","2024.0","1.0"
"Shanghai Rural Commercial Bank","108089","China","Asian Bank, European Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"Bank of China Seoul","39769","China","Asian Bank","2024.0","1.0"
"First Commercial Bank Macau","103864","Macao","Asian Bank","2024.0","1.0"
"MapleMark Bank","138972","United States","US Bank","2024.0","1.0"
"Nara Chuo Shinkin Bank","139024","Japan","Asian Bank, Japanese Bank","2024.0","1.0"
"Cross River Bank","156839","United States","US Bank","2024.0","1.0"
"Yamato Shinkin Bank","158180","Japan","Asian Bank, Japanese Bank","2024.0","1.0"
"Fidelity Direct Lending Fund LP","164149","United States","","2024.0","1.0"
"Independent Bank Corp","164541","United States","Asian Bank, Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"Texas Republic Bank","166129","United States","US Bank","2024.0","1.0"
"Bank of Jiangsu Suzhou","121724","China","Asian Bank, European Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"SinoPac Bank","15337","Taiwan","Asian Bank, European Bank, US Bank","2024.0","1.0"
"BOK Financial Corp","27214","United States","US Bank","2024.0","1.0"
"Old Second Bancorp Inc","47045","United States","Canadian Bank, US Bank","2024.0","1.0"
"Toyota Shinkin Bank","51774","Japan","Asian Bank, Japanese Bank","2024.0","1.0"
"Oaktree Capital Management LP","54696","United States","Asset Manager","2024.0","1.0"
"Hokuyo Bank","78556","Japan","","2024.0","1.0"
"Texas Bank","65058","United States","Asian Bank, Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"Macquarie Infrastructure Debt Investment Solutions","122642","United States","Diversified Financial Services Company","2024.0","1.0"
"State Street Bank & Trust Co","17121","United States","Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"Investec Group Ltd","9247","South Africa","","2024.0","1.0"
"Rizal Commercial Banking Corp","93512","Philippines","Other","2024.0","1.0"
"Hapoalim Banque Luxembourg","100770","Israel","Asian Bank, European Bank, US Bank","2024.0","1.0"
"Svenska Handelsbanken AB (publ) [SHBA]","10500","Sweden","Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"DZ Bank AG [Ex-Deutsche Genissenschaftsbank AG]","10544","Germany","Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"South State Bank","116737","United States","Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"Northleaf Capital Partners Ltd","117611","Canada","Private Equity","2024.0","1.0"
"Twin Brook Capital Partners","122395","United States","Asset Manager","2024.0","1.0"
"Washington Federal Savings Bank","92959","United States","European Bank, US Bank","2024.0","1.0"
"Barings Private Credit Corp","167284","United States","Japanese Bank, Other","2024.0","1.0"
"Ogaki Seino Shinkin Bank","128846","Japan","Asian Bank","2024.0","1.0"
"RBL Bank Ltd","133797","India","Asian Bank","2024.0","1.0"
"Bank of America","15447","United States","Japanese Bank, Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"Sienna Investment Managers SA","171292","United States","","2024.0","1.0"
"United Way of Greater LA","177485","United States","","2024.0","1.0"
"Indian Renewable Energy Development Agency Ltd","27055","India","Government Sponsored Lender","2024.0","1.0"
"Seto Shinkin Bank","49816","Japan","Asian Bank, Japanese Bank","2024.0","1.0"
"General Atlantic LLC [GA]","54185","United States","Canadian Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"Okazaki Shinkin Bank","55941","Japan","Asian Bank, Japanese Bank","2024.0","1.0"
"Sunflower Bank","56663","United States","Canadian Bank, European Bank, Japanese Bank, US Bank","2024.0","1.0"
"PT Bank Mandiri Persero","69238","Indonesia","Asian Bank","2024.0","1.0"
"Toyohashi Shinkin Bank","77247","Japan","Asian Bank, Japanese Bank","2024.0","1.0"
"Caisse d'Epargne et de Prevoyance Ile-de-France","105512","France","European Bank","2024.0","1.0"
"Banque Populaire Rives de Paris","98016","France","European Bank","2024.0","1.0"
"Polish Development Fund [PFR]","160215","United States","","2024.0","1.0"
"Bank of Ayudhya Ltd","14514","Thailand","Asian Bank","2024.0","1.0"
"CEC Bank","104150","Romania","Asian Bank, European Bank","2024.0","1.0"
"China Merchants Bank London","127453","United Kingdom","Asian Bank, Australian/New Zealand Bank","2024.0","1.0"
"Evergreen Bank Group","118641","United States","Canadian Bank, US Bank","2024.0","1.0"
"Banca Comerciala Romana SA [Romanian Commercial Bank]","12127","Romania","Asian Bank, European Bank","2024.0","1.0"
"Lakeland Bank","146916","United States","Multinational Investment Bank & Financial Services","2024.0","1.0"
"Garanti BBVA","151480","Turkey","Asian Bank, European Bank","2024.0","1.0"
"Finabank NV","175852","Suriname","Development Finance Institution, European Bank, Japanese Bank, Latin America & Caribbean Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"State Bank Group","177570","United States","Canadian Bank, US Bank","2024.0","1.0"
"Preferred Bank","60429","United States","Asian Bank, Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"Siam Commercial Bank","10059","Thailand","Asian Bank","2024.0","1.0"
"Metrics Credit Partners","109353","Australia","Asian Bank, Australian/New Zealand Bank, Business Corporation, Diversified Financial Services Company, European Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"State Bank of India Sydney","136325","Australia","Asian Bank, Australian/New Zealand Bank, Business Corporation, Diversified Financial Services Company, European Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"Citibank NA Sydney","43841","Australia","Asian Bank, Australian/New Zealand Bank, Business Corporation, Diversified Financial Services Company, European Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"JPMorgan Chase Bank","17666","United States","Asian Bank, Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"Banque Populaire Mediterranee","152938","United States","European Bank","2024.0","1.0"
"HSBC Philippines","108945","Philippines","","2024.0","1.0"
"Nomura Bank International Plc","10909","United Kingdom","European Bank, Japanese Bank, Multinational Investment Bank & Financial Services, Private Equity","2024.0","1.0"
"Credit Industriel et Commercial Singapore","101665","France","Asian Bank, Australian/New Zealand Bank, Business Corporation, Diversified Financial Services Company, European Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"Deutsche Postbank AG","12777","Germany","European Bank, Middle Eastern Bank","2024.0","1.0"
"Bank of East Asia Taipei","39459","Hong Kong","Asian Bank","2024.0","1.0"
"PMC Financial Services Group LLC","177529","United States","","2024.0","1.0"
"FCBL Capital International","143486","Virgin Islands (British)","Asian Bank","2024.0","1.0"
"Central Bank of India","14503","India","Asian Bank, Government Sponsored Lender","2024.0","1.0"
"IndusInd Bank Ltd","15422","India","Asian Bank, Government Sponsored Lender","2024.0","1.0"
"Mediobanca SpA [Banca di Credito Finanziario SpA]","95937","Italy","European Bank","2024.0","1.0"
"Ceskoslovenska Obchodni Banka AS [CSOB]","91305","Czech Republic","European Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"Komercni Banka as","10603","Czech Republic","European Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"Africa Finance Corp","103320","Nigeria","African Bank, Government Sponsored Lender, Middle Eastern Bank","2024.0","1.0"
"DNB","106315","Norway","Asian Bank, European Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"Powszechny Zaklad Ubezpieczen Splka Akcyjna [PZU SA]","109533","Poland","Development Finance Institution, European Bank","2024.0","1.0"
"Towerbank International Inc","121587","Panama","Latin America & Caribbean Bank","2024.0","1.0"
"Illimity Bank SpA","145052","United States","","2024.0","1.0"
"Bank of America Australia","10651","Australia","Asian Bank, Australian/New Zealand Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"Southern Bank","25932","Malaysia","Canadian Bank","2024.0","1.0"
"ArtCap Strategies","173580","Cayman Islands","Latin America & Caribbean Bank","2024.0","1.0"
"Prival Bank","23112","Panama","Latin America & Caribbean Bank","2024.0","1.0"
"ING Bank (Australia) Ltd","12085","Australia","Asian Bank, Australian/New Zealand Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"Goldman Sachs Asset Management LP","64312","United States","Asset Manager, Multinational Investment Bank & Financial Services, Private Equity","2024.0","1.0"
"Ares Management LLC","63027","United States","Asset Manager, Multinational Investment Bank & Financial Services, Private Equity","2024.0","1.0"
"Okinawa Kaiho Bank","70756","Japan","Japanese Bank","2024.0","1.0"
"Credit Agricole Corporate & Investment Bank Sydney Branch","174041","Australia","Asian Bank, Australian/New Zealand Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank","2024.0","1.0"
"African Export-Import Bank","9744","Egypt","African Bank, Government Sponsored Lender, Middle Eastern Bank","2024.0","1.0"
"Laurentian Bank of Canada","11763","Canada","Canadian Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"Oldenburgische Landesbank AG","147649","Germany","European Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
"Bell Bank","148894","United States","US Bank","2024.0","1.0"
"Michinoku Bank","51848","Japan","Asian Bank, Japanese Bank","2024.0","1.0"
"MidCountry Bank","55640","United States","US Bank","2024.0","1.0"
"Shinhan Bank Japan","151240","Japan","Asian Bank, Japanese Bank","2024.0","1.0"
"Kreissparkasse Koln","12043","Germany","European Bank","2024.0","1.0"
"United Overseas Bank (China) Ltd","101839","China","Asian Bank, European Bank, Japanese Bank","2024.0","1.0"
"Sparkasse Saarbrucken","142047","Germany","European Bank","2024.0","1.0"
"E Sun Bank China","34183","China","Asian Bank, European Bank, Japanese Bank","2024.0","1.0"
"Dime Community Bank","167787","United States","Canadian Bank, US Bank","2024.0","1.0"
"Export Finance Australia Pty Ltd","168452","Australia","Australian/New Zealand Bank, European Bank, Government Sponsored Lender","2024.0","1.0"
"Nassauische Sparkasse","21338","Germany","European Bank","2024.0","1.0"
"Investitionsbank Berlin","26729","Germany","European Bank","2024.0","1.0"
"Jyske Bank","32217","Denmark","European Bank","2024.0","1.0"
"Seibu Shinkin Bank","83408","Japan","Asian Bank, Japanese Bank","2024.0","1.0"
"Israel Discount Bank of New York Inc [IDBNY]","52643","United States","Asian Bank, Canadian Bank, US Bank","2024.0","1.0"
"Israel Discount Bank Ltd [IDB]","98639","Israel","Asian Bank, Canadian Bank, US Bank","2024.0","1.0"
"Al Ahli Bank of Kuwait KSCP","101369","Kuwait","Middle Eastern Bank, Multinational Investment Bank & Financial Services","2024.0","1.0"
