"Lender_Name","Lender_Id","Lender_Operating_Country","Lender_Institution_Type","year","quarter"
"Shinkin Chukin Bank","75325","Japan","Asian Bank, Japanese Bank","2023.0","1.0"
"Tottori Bank","50447","Japan","Asian Bank, Japanese Bank","2023.0","1.0"
"TCG Senior Funding","145812","United States","Asset Manager, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Kagawa Bank","53136","Japan","Asian Bank, Japanese Bank","2023.0","1.0"
"Higo Bank","54061","Japan","Asian Bank, Japanese Bank","2023.0","1.0"
"UniCredit Bank AG","119541","Germany","European Bank, Latin America & Caribbean Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Saga Bank","58380","Japan","Asian Bank, Japanese Bank","2023.0","1.0"
"Arai Shinkin Bank","73523","Japan","Japanese Bank","2023.0","1.0"
"Agricultural Bank of China Kunshan","120304","China","Asian Bank","2023.0","1.0"
"Agricultural Bank of China Changzhou Branch","19675","China","Asian Bank","2023.0","1.0"
"Kita Osaka Shinkin Bank","118080","Japan","Asian Bank, Japanese Bank","2023.0","1.0"
"Zhongyuan Bank Co Ltd","121952","China","Asian Bank","2023.0","1.0"
"China Construction Bank Kunshan","41608","China","Asian Bank","2023.0","1.0"
"US International Development Finance Corp","151579","United States","Development Finance Institution","2023.0","1.0"
"Awa Bank","45041","Japan","Asian Bank, Japanese Bank","2023.0","1.0"
"BOT Lease and Finance Philippines Inc","136057","Philippines","Asian Bank, Diversified Financial Services Company","2023.0","1.0"
"Suruga Bank Ltd","50652","Japan","Asian Bank, Japanese Bank","2023.0","1.0"
"Senshu Ikeda Bank","52676","Japan","Asian Bank, Japanese Bank","2023.0","1.0"
"Osaka City Shinkin Bank","58584","Japan","Asian Bank, Japanese Bank","2023.0","1.0"
"Bank of Kunlun","107810","China","Asian Bank","2023.0","1.0"
"Arab Banking Corp BSC [ABC]","5659","Bahrain","Middle Eastern Bank","2023.0","1.0"
"DNB Livsforsikring ASA","103317","Norway","Asian Bank, Australian/New Zealand Bank, European Bank, Other","2023.0","1.0"
"DBS Bank (Hong Kong) Ltd","11183","Hong Kong","Asian Bank, European Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Agricultural Bank of China Jinhua","134846","China","Asian Bank","2023.0","1.0"
"Agricultural Bank of China Suzhou Gusu Sub-Branch","139144","China","Asian Bank","2023.0","1.0"
"Fubon Financial Holding Co Ltd","11542","Taiwan","Asian Bank, European Bank","2023.0","1.0"
"China Merchants Bank Nanjing","24760","China","Asian Bank","2023.0","1.0"
"Byline Bank","119902","United States","US Bank","2023.0","1.0"
"Al Baraka Islamic Bank BSCC","128493","Bahrain","Middle Eastern Bank","2023.0","1.0"
"Citibank NA Hong Kong Branch","13426","Hong Kong","Asian Bank, European Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"China Construction Bank Jinhua","134830","China","Asian Bank","2023.0","1.0"
"China Minsheng Banking Corp Nanjing","20483","China","Asian Bank","2023.0","1.0"
"Dime Community Bank","167787","United States","Canadian Bank, US Bank","2023.0","1.0"
"Infrastructure Debt Sarl","171528","Luxembourg","Asian Bank, Australian/New Zealand Bank, European Bank, Other","2023.0","1.0"
"Beijing Rural Commercial Bank","19672","China","Asian Bank","2023.0","1.0"
"Bahrain Islamic Bank BSC","29162","Bahrain","Middle Eastern Bank","2023.0","1.0"
"Khaleeji Commercial Bank of Bahrain","44256","Bahrain","Middle Eastern Bank","2023.0","1.0"
"Bankwest","17925","Australia","Australian/New Zealand Bank","2023.0","1.0"
"Valley National Bank","50512","United States","Canadian Bank, US Bank","2023.0","1.0"
"Meiji Yasuda Life Insurance Co","49968","Japan","Asian Bank, Australian/New Zealand Bank, Insurance Company","2023.0","1.0"
"First National Bank","52133","United States","US Bank","2023.0","1.0"
"Sumitomo Life Insurance Ltd","52310","Japan","Asian Bank, Insurance Company, Japanese Bank","2023.0","1.0"
"Pacific Western Bank","88609","United States","US Bank","2023.0","1.0"
"National Bank of Kuwait SAK [NBK]","97690","Kuwait","Middle Eastern Bank","2023.0","1.0"
"BNP Paribas Singapore Branch","97893","France","Asian Bank, European Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"IDB Bank","56903","United States","Canadian Bank, US Bank","2023.0","1.0"
"Deutsche Postbank Luxembourg Branch","45525","Luxembourg","European Bank","2023.0","1.0"
"Banco Monex SA","117185","Mexico","European Bank, Latin America & Caribbean Bank","2023.0","1.0"
"Baiduri Bank","142158","Brunei","Asian Bank, European Bank, Japanese Bank","2023.0","1.0"
"Coast Capital Savings Federal Credit Union","142423","Canada","Canadian Bank, Credit Union","2023.0","1.0"
"Amerant Bank","146542","United States","US Bank","2023.0","1.0"
"ABSA Bank Ltd [Ex-Amalgamated Banks of South Africa]","14905","South Africa","African Bank","2023.0","1.0"
"China National Chemical Engineering Group Co Finance Co Ltd","156439","China","Asian Bank","2023.0","1.0"
"China Citic Bank International Singapore","128379","Singapore","Asian Bank, European Bank","2023.0","1.0"
"Volksbank Kurpfalz eG","170609","Germany","European Bank","2023.0","1.0"
"Ja Karatsu","171375","Japan","Japanese Bank","2023.0","1.0"
"CIMB Bank Bhd","14068","Malaysia","Asian Bank","2023.0","1.0"
"Heartland Bank","51392","United States","Canadian Bank, US Bank","2023.0","1.0"
"KeyBank","51838","United States","Multinational Investment Bank & Financial Services, US Bank","2023.0","1.0"
"Sugamo Shinkin Bank","52214","Japan","Asian Bank, Japanese Bank","2023.0","1.0"
"Hanno Shinkin Bank","56033","Japan","Asian Bank, Japanese Bank","2023.0","1.0"
"Tsukuba Bank","56857","Japan","Asian Bank, Japanese Bank","2023.0","1.0"
"Fuyo General Lease Co Ltd","57640","Japan","Asian Bank, Diversified Financial Services Company, Multinational Investment Bank & Financial Services","2023.0","1.0"
"JA Bank Saga","58092","Japan","Japanese Bank","2023.0","1.0"
"Bank of Saga","58379","Japan","Japanese Bank","2023.0","1.0"
"Union Bank & Trust Co","61696","United States","US Bank","2023.0","1.0"
"Kobe Shinkin","75134","Japan","Asian Bank","2023.0","1.0"
"Council of Europe Development Bank","97216","France","European Bank","2023.0","1.0"
"Caisse Regionale de Credit Agricole Mutuel de Paris et d'Ile de France","99003","France","Asian Bank, European Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"PKO BP SA [Powszechna Kasa Oszczednosci Bank Polski Spolka Akcyjna]","98076","Poland","European Bank","2023.0","1.0"
"Woodforest National Bank","110740","United States","US Bank","2023.0","1.0"
"Rockland Trust","111800","United States","US Bank","2023.0","1.0"
"Peapack-Gladstone Bank","121106","United States","US Bank","2023.0","1.0"
"BancAlliance Inc","121871","United States","Asian Bank, Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2023.0","1.0"
"Caisse d'Epargne de Midi Pyrenees","124367","France","European Bank","2023.0","1.0"
"Banque Populaire Occitane SA","98652","France","European Bank","2023.0","1.0"
"Mid Penn Bank","135668","United States","US Bank","2023.0","1.0"
"Hancock Whitney Bank","142472","United States","US Bank","2023.0","1.0"
"Axos Bank","149089","United States","Asian Bank, Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2023.0","1.0"
"Bank of Communications Qingdao","116029","China","Asian Bank","2023.0","1.0"
"Freedom Bank","167728","United States","Canadian Bank, Diversified Financial Services Company, European Bank, US Bank","2023.0","1.0"
"CFG Community Bank","170726","United States","Asian Bank, US Bank","2023.0","1.0"
"Alamerica Bank","170721","United States","Asian Bank, US Bank","2023.0","1.0"
"Orrstown Bank","171324","United States","US Bank","2023.0","1.0"
"ING Capital LLC","52090","United States","Canadian Bank, Diversified Financial Services Company, European Bank, US Bank","2023.0","1.0"
"Sunflower Bank","56663","United States","Canadian Bank, Diversified Financial Services Company, European Bank, US Bank","2023.0","1.0"
"Ally Bank","92462","United States","Business Corporation, US Bank","2023.0","1.0"
"Gamagori Shinkin","73540","Japan","Asian Bank, Japanese Bank","2023.0","1.0"
"Arvest Bank","90419","United States","Canadian Bank, Diversified Financial Services Company, European Bank, US Bank","2023.0","1.0"
"Caisse Regionale de Credit Agricole Toulouse 31","101944","France","European Bank","2023.0","1.0"
"Societe Generale BIBF","100586","France","Asian Bank, European Bank","2023.0","1.0"
"Banque CIC Sud Ouest SA","102872","France","European Bank","2023.0","1.0"
"Rabobank","11096","Netherlands","Asian Bank, Asset Manager, European Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Svensk Exportkredit AB (publ) [SEK] [Swedish Export Credit Corp]","11111","Sweden","European Bank, Export-Import Bank/ECA","2023.0","1.0"
"Bank of China Lishui","112989","China","Asian Bank","2023.0","1.0"
"Jiangsu Zijin Rural Commercial Bank Co Ltd","120093","China","Asian Bank","2023.0","1.0"
"Principal Global Investors LLC","162672","United States","Asset Manager","2023.0","1.0"
"Revolution Asset Management","136289","Australia","Asian Bank, Asset Manager, European Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Citibank Sydney","110892","Australia","Asian Bank, Australian/New Zealand Bank, European Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"JP Morgan Chase Bank Sydney","20540","Australia","Asian Bank, Australian/New Zealand Bank, European Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Standard Chartered Bank Australia","15998","United Kingdom","Asian Bank, Australian/New Zealand Bank, European Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Bank of Guangzhou Nanjing","146558","China","Asian Bank","2023.0","1.0"
"Lishui Rural Commercial Bank","152152","China","Asian Bank","2023.0","1.0"
"Aware Super Pty Ltd","156865","Australia","Asian Bank, Asset Manager, European Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Yarra Capital Management Pty Ltd","165643","Australia","Asian Bank, Asset Manager, European Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Apogem Capital","169678","United States","Asset Manager","2023.0","1.0"
"Bank of Jiangsu Shenzhen","125744","China","Asian Bank","2023.0","1.0"
"Bank of Jiangsu Nanjing","146475","China","Asian Bank","2023.0","1.0"
"Perpetual Ltd","23698","Australia","Asian Bank, Asset Manager, European Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Victorian Funds Management Corp","23717","Australia","Asian Bank, Asset Manager, European Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"SpareBank 1 Midt-Norge A/S","15316","Norway","European Bank","2023.0","1.0"
"Manufacturers & Traders Trust Co","24589","United States","Asian Bank, Multinational Investment Bank & Financial Services, US Bank","2023.0","1.0"
"First Merchant Bank","86545","United States","Asian Bank, Multinational Investment Bank & Financial Services, US Bank","2023.0","1.0"
"Audax Group LP","51655","United States","Asset Manager","2023.0","1.0"
"Monroe Capital Management Advisors LLC","122552","United States","Asset Manager","2023.0","1.0"
"Gulf International Bank BSC [GIB]","6893","Bahrain","Middle Eastern Bank","2023.0","1.0"
"Credit Agricole d'lle-de-France [CADIF]","101106","France","European Bank","2023.0","1.0"
"Banco BPI SA","97737","Portugal","European Bank","2023.0","1.0"
"Caixa Geral de Depositos SA [CGD]","97914","Portugal","European Bank","2023.0","1.0"
"Canadian Imperial Bank of Commerce New York","27230","Canada","Asian Bank, Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2023.0","1.0"
"Compeer Financial","135902","United States","Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2023.0","1.0"
"Commerce Bank NA","52309","United States","European Bank, Multinational Investment Bank & Financial Services, US Bank","2023.0","1.0"
"Truist Bank","153976","United States","Asian Bank, Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2023.0","1.0"
"BofA Securities","151226","United States","Asian Bank, Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2023.0","1.0"
"Credit Suisse AG, Cayman Islands Branch","104698","United States","European Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Keybanc Capital Markets","51639","United States","Asian Bank, Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2023.0","1.0"
"Siemens Financial Services Inc","71442","United States","Asian Bank, Canadian Bank, Diversified Financial Services Company, Multinational Investment Bank & Financial Services, US Bank","2023.0","1.0"
"Mediobanca SpA","58830","Italy","European Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"South State Bank","116737","United States","Canadian Bank, US Bank","2023.0","1.0"
"Alter Domus US LLC","153769","United States","","2023.0","1.0"
"Bank of Jiangsu","19056","China","Asian Bank","2023.0","1.0"
"Emirates NBD Bank PJSC","26060","United Arab Emirates","European Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Norinchukin Trust & Banking Co Ltd","109302","Japan","Asian Bank","2023.0","1.0"
"Synovus Bank","103840","United States","US Bank","2023.0","1.0"
"Abu Dhabi Commercial Bank PJSC [ADCB]","6990","United Arab Emirates","European Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Industrial & Commercial Bank of China Singapore","34308","Singapore","Asian Bank, Australian/New Zealand Bank, European Bank","2023.0","1.0"
"Tikehau Capital SCA","127128","France","Other","2023.0","1.0"
"SSB Foreign Exchange Money Securities Co","84074","United States","US Bank","2023.0","1.0"
"TBK Bank","141300","United States","US Bank","2023.0","1.0"
"PNC Financial Services UK Ltd","129135","United Kingdom","","2023.0","1.0"
"MidCap Financial Trust","120662","United States","Asian Bank, Asset Manager","2023.0","1.0"
"INBANKSHARES CORP","170628","United States","US Bank","2023.0","1.0"
"Rabobank NV","11098","Netherlands","Asian Bank, European Bank","2023.0","1.0"
"African Development Bank [AfDB]","11179","Ivory Coast / Cote d'Ivoire","Development Finance Institution","2023.0","1.0"
"Banque Publique d'Investissement [BPI France]","113505","France","Asian Bank, European Bank","2023.0","1.0"
"Washington Financial Bank","115593","United States","US Bank","2023.0","1.0"
"Bladex [Banco Latinoamericano de Comercio Exterior SA]","11710","Panama","Development Finance Institution, Latin America & Caribbean Bank","2023.0","1.0"
"Middlesex Savings Bank","120275","United States","European Bank, US Bank","2023.0","1.0"
"Caisse d'Epargne et de Prevoyance Ile-de-France","105512","France","European Bank","2023.0","1.0"
"ILX Holdings II LLC","134659","United States","Development Finance Institution, Latin America & Caribbean Bank","2023.0","1.0"
"Banco Nacional De Mexico SA","117448","Mexico","","2023.0","1.0"
"OceanFirst Bank","142353","United States","European Bank, US Bank","2023.0","1.0"
"SVB Financial Group","144984","United States","Canadian Bank, Diversified Financial Services Company, European Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Standard Chartered Bank Singapore","14913","United Kingdom","Asian Bank, European Bank","2023.0","1.0"
"Atlantic Union Bank","146835","United States","US Bank","2023.0","1.0"
"Oesterreichische Entwicklungsbank AG (OeEB)","57603","Austria","European Bank","2023.0","1.0"
"Hansainvest Hanseatische Investment-GmbH","156584","Germany","","2023.0","1.0"
"Polish Development Fund [PFR]","160215","United States","","2023.0","1.0"
"Bank of Communications Singapore","45704","Singapore","Asian Bank, European Bank","2023.0","1.0"
"Fidelity Direct Lending Fund LP","164149","United States","Asset Manager","2023.0","1.0"
"Close Brothers Ltd","14145","United Kingdom","","2023.0","1.0"
"Xiamen International Trust Co Ltd","171071","China","Asian Bank","2023.0","1.0"
"ENR-CE","171434","France","Asian Bank, European Bank","2023.0","1.0"
"Mauritius Commercial Bank Ltd","18068","Mauritius","African Bank","2023.0","1.0"
"First Bank Puerto Rico","21637","United States","Asian Bank, European Bank, Farm Credit Bank, Japanese Bank, US Bank","2023.0","1.0"
"Emerging Africa Infrastructure Fund [EAIF]","35339","United Kingdom","Development Finance Institution","2023.0","1.0"
"Northbrook Bank & Trust Co","57999","United States","","2023.0","1.0"
"WesBanco Inc","50727","United States","US Bank","2023.0","1.0"
"Washington Trust","51021","United States","European Bank, US Bank","2023.0","1.0"
"EagleBank","124709","United States","US Bank","2023.0","1.0"
"Nova Ljubljanska Banka dd [NLB]","9422","Slovenia","European Bank","2023.0","1.0"
"Credit Lyonnais SA","127198","France","European Bank","2023.0","1.0"
"Western Alliance Bancorp","104660","United States","Diversified Financial Services Company, Multinational Investment Bank & Financial Services, US Bank","2023.0","1.0"
"Apollo Bank","116974","United States","Asian Bank, European Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"China Everbright Bank Wuxi","25130","China","Asian Bank","2023.0","1.0"
"Banque Populaire du Nord","97573","France","European Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Bank of Pontiac","133145","United States","US Bank","2023.0","1.0"
"Citibank NA Singapore Branch","27701","Singapore","Multinational Investment Bank & Financial Services","2023.0","1.0"
"VCP Capital Markets LLC","164905","United States","","2023.0","1.0"
"Carver State Bank","170718","United States","Asian Bank, US Bank","2023.0","1.0"
"Hickory Point Bank & Trust","89638","United States","US Bank","2023.0","1.0"
"CIC Lyonnaise de Banque SA","110419","France","European Bank","2023.0","1.0"
"Credit Mutuel Arkea Group","97676","France","European Bank","2023.0","1.0"
"Oak Street Funding LLC","107854","United States","Asian Bank, European Bank","2023.0","1.0"
"Metrics Credit Partners","109353","Australia","Asian Bank, Australian/New Zealand Bank, Canadian Bank, Diversified Financial Services Company, European Bank","2023.0","1.0"
"Hua Nan Commercial Bank Sydney Branch","144133","Australia","Asian Bank, Australian/New Zealand Bank, Insurance Company","2023.0","1.0"
"Prosperity Bank","114808","United States","Asian Bank, European Bank","2023.0","1.0"
"Berlin Hyp","128705","Germany","European Bank","2023.0","1.0"
"ROC Partners Pty Ltd","163628","Australia","Asian Bank, Australian/New Zealand Bank, Canadian Bank, Diversified Financial Services Company, European Bank","2023.0","1.0"
"Korean Development Bank","166484","United States","Asian Bank, Development Finance Institution, European Bank, Japanese Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"MA Financial Group","168292","Australia","Asian Bank, Australian/New Zealand Bank, Canadian Bank, Diversified Financial Services Company, European Bank","2023.0","1.0"
"Yarra Investment Management Ltd","170750","Australia","Asian Bank, Australian/New Zealand Bank, Canadian Bank, Diversified Financial Services Company, European Bank","2023.0","1.0"
"National Development Fund","171075","Saudi Arabia","","2023.0","1.0"
"Saudi British Bank JSC [SABB]","17441","Saudi Arabia","Asian Bank, Development Finance Institution, European Bank, Japanese Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Morgan Stanley Bank AG","21942","Germany","Canadian Bank, Multinational Investment Bank & Financial Services, Private Equity","2023.0","1.0"
"Nikko Asset Management Australia","185843","Australia","Asian Bank, Australian/New Zealand Bank, Canadian Bank, Diversified Financial Services Company, European Bank","2023.0","1.0"
"Queensland Investment Corp","22699","Australia","Asian Bank, Australian/New Zealand Bank, Canadian Bank, Diversified Financial Services Company, European Bank","2023.0","1.0"
"Alinma Bank","25094","Saudi Arabia","Asian Bank, Development Finance Institution, European Bank, Japanese Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Hokuto Bank","51216","Japan","Government Sponsored Lender, Japanese Bank","2023.0","1.0"
"Chiba Kogyo Bank","51950","Japan","Japanese Bank","2023.0","1.0"
"KKR","140814","United States","Canadian Bank, Multinational Investment Bank & Financial Services, Private Equity","2023.0","1.0"
"KKR Capital Markets LLC","55825","United States","Canadian Bank, Multinational Investment Bank & Financial Services, Private Equity","2023.0","1.0"
"Macquarie Bank Ltd","10661","Australia","Asian Bank, Australian/New Zealand Bank, Canadian Bank, Diversified Financial Services Company, European Bank","2023.0","1.0"
"Banca Popolare di Sondrio SCRL [BPS]","89195","Italy","European Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Banque Saudi Fransi SJSC [Al Bank Al Saudi Al Fransi]","9553","Saudi Arabia","Asian Bank, Development Finance Institution, European Bank, Japanese Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Woori Bank","10213","South Korea","Asian Bank, Australian/New Zealand Bank, Canadian Bank, Diversified Financial Services Company, European Bank","2023.0","1.0"
"Bank of China Macau","39456","China","Asian Bank","2023.0","1.0"
"China Minsheng Banking Corp Shanghai","39225","China","Asian Bank","2023.0","1.0"
"Scotiabank","103593","Canada","Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"JP Morgan & Co","46786","United States","Canadian Bank, Multinational Investment Bank & Financial Services, Private Equity, US Bank","2023.0","1.0"
"Eksportfinansiering Norge","163117","United States","European Bank","2023.0","1.0"
"Sparebanken Vest","12241","Norway","European Bank","2023.0","1.0"
"Towa Bank","50641","Japan","Japanese Bank","2023.0","1.0"
"City National Bank of Florida","60647","United States","US Bank","2023.0","1.0"
"Svenska Handelsbanken AB (publ)","10501","Sweden","European Bank","2023.0","1.0"
"CIBC","105527","United States","Asian Bank, Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2023.0","1.0"
"National Bank Financial","58470","United States","Canadian Bank, US Bank","2023.0","1.0"
"Bank of East Asia Singapore","38786","Hong Kong","Asian Bank","2023.0","1.0"
"Bank Albilad","118785","Saudi Arabia","Middle Eastern Bank","2023.0","1.0"
"Nanyang Commercial Bank (China) Ltd","105013","China","Asian Bank, European Bank","2023.0","1.0"
"ICO [Instituto de Credito Oficial]","14416","Spain","European Bank","2023.0","1.0"
"ICG Alternative Investment Limited","145021","United States","European Bank","2023.0","1.0"
"Cosmic Blue PF Magnolia Senior Holdco Sarl","171267","Luxembourg","European Bank","2023.0","1.0"
"Saudi Investment Bank [SAIB]","19773","Saudi Arabia","Middle Eastern Bank","2023.0","1.0"
"Bank Al-Jazira","20912","Saudi Arabia","Middle Eastern Bank","2023.0","1.0"
"Al Rajhi Banking & Investment Corp [RBIC]","46275","Saudi Arabia","Middle Eastern Bank","2023.0","1.0"
"Union Bank NA","55889","United States","Multinational Investment Bank & Financial Services, US Bank","2023.0","1.0"
"Umpqua Bank","60043","United States","Multinational Investment Bank & Financial Services, US Bank","2023.0","1.0"
"Qatar National Bank QPSC","8625","Qatar","Middle Eastern Bank","2023.0","1.0"
"State Street Bank","88345","United States","Multinational Investment Bank & Financial Services, US Bank","2023.0","1.0"
"Australia & New Zealand Banking Group Ltd Hong Kong Branch","17715","Hong Kong","Asian Bank, Australian/New Zealand Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Bain Capital Credit [ex- Sankaty Advisors LLC]","71428","United States","Asset Manager, Diversified Financial Services Company, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Customers Bank","113348","United States","Asian Bank, European Bank, Multinational Investment Bank & Financial Services, Other, US Bank","2023.0","1.0"
"StepStone Group LP","117433","United States","Asset Manager, Diversified Financial Services Company, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Jefferies Financial Group Inc","120870","United States","Asset Manager, Diversified Financial Services Company, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Barings Finance LLC","128652","United States","Asset Manager, Diversified Financial Services Company, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Shanghai Pudong Development Bank OBU","138183","China","Asian Bank, European Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Citibank Hong Kong","21069","Hong Kong","Asian Bank, European Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Cathay Bank","52281","United States","Asian Bank, Multinational Investment Bank & Financial Services, US Bank","2023.0","1.0"
"Standard Chartered Bank HK","13248","Hong Kong","Asian Bank, Australian/New Zealand Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"STAR Financial Bank","147694","United States","US Bank","2023.0","1.0"
"Mitsubishi HC Capital Inc","159650","Japan","Asian Bank, European Bank, Multinational Investment Bank & Financial Services, Other, US Bank","2023.0","1.0"
"Bank OZK","164651","United States","Asian Bank, European Bank, Multinational Investment Bank & Financial Services, Other, US Bank","2023.0","1.0"
"Poppy Bank","166130","United States","","2023.0","1.0"
"Centennial Bank","181472","United States","Asian Bank, European Bank, Multinational Investment Bank & Financial Services, Other, US Bank","2023.0","1.0"
"Alma Bank","183672","United States","Asian Bank, European Bank, Multinational Investment Bank & Financial Services, Other, US Bank","2023.0","1.0"
"HSBC Sydney","42285","Hong Kong","Asian Bank, Australian/New Zealand Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Mizuho Bank Hong Kong","111768","Hong Kong","Asian Bank, Australian/New Zealand Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Blackstone Credit [Ex-GSO Capital Partners]","51194","United States","Diversified Financial Services Company, Multinational Investment Bank & Financial Services, US Bank","2023.0","1.0"
"First Sentier Investors (Australia) RE Ltd","162463","Australia","Asian Bank, Australian/New Zealand Bank, Canadian Bank, Diversified Financial Services Company, European Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Audax Private Debt LLC","155526","United States","Asset Manager, Diversified Financial Services Company, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Oaktree Capital Management LP","54696","United States","Asset Manager, Diversified Financial Services Company, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Sumitomo Mitsui Banking Corp Hong Kong","14485","Hong Kong","Asian Bank, Australian/New Zealand Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Apple Bank for Savings","59494","United States","Asian Bank, European Bank, Multinational Investment Bank & Financial Services, Other, US Bank","2023.0","1.0"
"Golub Capital Markets","166177","United States","Asset Manager, Diversified Financial Services Company, Multinational Investment Bank & Financial Services","2023.0","1.0"
"NexBank SSB","90100","United States","Asian Bank, European Bank, Multinational Investment Bank & Financial Services, Other, US Bank","2023.0","1.0"
"Banco Comercial Portugues Macau","44553","Macao","Asian Bank, European Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Sumitomo Mitsui Trust Bank Hong Kong","118364","Hong Kong","Asian Bank, European Bank, US Bank","2023.0","1.0"
"Agricultural Bank of China Ltd Singapore Branch","14062","Singapore","Asian Bank, European Bank, Japanese Bank","2023.0","1.0"
"Cooperatieve Rabobank UA New York Branch","140350","United States","Asian Bank, European Bank, US Bank","2023.0","1.0"
"China Resources Bank of Zhuhai","114195","China","Asian Bank","2023.0","1.0"
"Bank of China Luxembourg","32385","Luxembourg","Asian Bank, European Bank, Japanese Bank","2023.0","1.0"
"China Merchants Bank London","127453","United Kingdom","Asian Bank, European Bank, Japanese Bank","2023.0","1.0"
"Hong Kong Mortgage Corp Ltd","12154","Hong Kong","Asian Bank, Diversified Financial Services Company, Multinational Investment Bank & Financial Services","2023.0","1.0"
"Industrial & Commercial Bank of China Luxembourg Branch","171412","Luxembourg","Asian Bank, European Bank, Japanese Bank","2023.0","1.0"
"Amundi SA","122471","France","Diversified Financial Services Company, European Bank, Multinational Investment Bank & Financial Services, Other","2023.0","1.0"
"Banco de Credito Social Cooperativo SA","140245","Spain","European Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"EIFFEL Impact Debt fund","155736","France","Diversified Financial Services Company, European Bank, Multinational Investment Bank & Financial Services, Other","2023.0","1.0"
"China Citic Bank Corp Ltd London","148283","United Kingdom","Asian Bank, European Bank, Japanese Bank","2023.0","1.0"
"Targobank SA","163643","United States","European Bank, Multinational Investment Bank & Financial Services","2023.0","1.0"
"MAIF Dette a Impact","171258","France","Diversified Financial Services Company, European Bank, Multinational Investment Bank & Financial Services, Other","2023.0","1.0"
"Shizuoka Bank Hong Kong Branch","13610","Hong Kong","Asian Bank, European Bank, US Bank","2023.0","1.0"
"Unicaja Banco SA","140053","Spain","European Bank","2023.0","1.0"
"Shiga Bank Hongkong","81589","Japan","Asian Bank, European Bank, US Bank","2023.0","1.0"
"Nomura Holdings Inc","52495","Japan","Asian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank","2023.0","1.0"
"PT Bank BTPN Tbk","147019","Indonesia","Asian Bank, European Bank, Japanese Bank","2023.0","1.0"
"Central Bank","63342","United States","US Bank","2023.0","1.0"
