"Lender_Name","Lender_Id","Lender_Operating_Country","Lender_Institution_Type","year","quarter"
"Badgerland Farm Credit Services FLCA","64633","United States","Finance Company, Foreign Bank, US Bank, Western European Bank","2015.0","1.0"
"FCS Commercial Finance Group","80332","United States","Finance Company, Foreign Bank, US Bank, Western European Bank","2015.0","1.0"
"Credit Agricole Indosuez New York","60926","United States","Foreign Bank, Western European Bank","2015.0","1.0"
"Bank Leumi (UK) Plc","23984","United Kingdom","Middle Eastern Bank, Western European Bank","2015.0","1.0"
"Joyo Bank Ltd","49281","Japan","Asia-Pacific Bank","2015.0","1.0"
"Agricultural Bank of China Hangzhou","115280","China","Asia-Pacific Bank","2015.0","1.0"
"Agricultural Bank of China Wenzhou","19474","China","Asia-Pacific Bank","2015.0","1.0"
"Cortland Capital Market Services LLC","110230","United States","Corporation","2015.0","1.0"
"Idinvest Partners SA","113637","France","Inst. Invest. Hedge Fund","2015.0","1.0"
"Bank of China Shanghai Branch","11780","China","Asia-Pacific Bank","2015.0","1.0"
"Bank of China Wenzhou","118425","China","Asia-Pacific Bank","2015.0","1.0"
"China Merchants Bank Shanghai","40542","China","Asia-Pacific Bank","2015.0","1.0"
"MCS Capital Markets LLC","107554","United States","Corporation, Finance Company, Other, US Bank","2015.0","1.0"
"Merchant Capital Solutions LLC","120156","United States","Corporation, Other, US Bank","2015.0","1.0"
"Stadtsparkasse Munchen","12042","Germany","Western European Bank","2015.0","1.0"
"Industrial & Commercial Bank of China Wenzhou","118427","China","Asia-Pacific Bank","2015.0","1.0"
"China Everbright Bank Shanghai","35038","China","Asia-Pacific Bank","2015.0","1.0"
"Shanghai Pudong Development Bank Shanghai","114559","China","Asia-Pacific Bank","2015.0","1.0"
"Taiwan Life Insurance Co Ltd","14031","Taiwan","Asia-Pacific Bank, Corporation, Foreign Bank, Insurance Company","2015.0","1.0"
"China Construction Bank Wenzhou","118426","China","Asia-Pacific Bank","2015.0","1.0"
"ICICI Bank","17587","India","Asia-Pacific Bank, Western European Bank","2015.0","1.0"
"Kaohsiung Business Bank","28145","Taiwan","Asia-Pacific Bank, Corporation, Foreign Bank, Insurance Company","2015.0","1.0"
"China Minsheng Banking Corp Shanghai","39225","China","Asia-Pacific Bank","2015.0","1.0"
"Shanghai Automotive Group Finance Co","14893","China","Asia-Pacific Bank","2015.0","1.0"
"China Citic Bank Shanghai","24556","China","Asia-Pacific Bank","2015.0","1.0"
"Ping An Bank Shanghai","19875","China","Asia-Pacific Bank","2015.0","1.0"
"Taichung Commercial Bank","19537","Taiwan","Asia-Pacific Bank, Corporation, Foreign Bank, Insurance Company","2015.0","1.0"
"SinoPac Bank","15337","Taiwan","Asia-Pacific Bank, Corporation, Foreign Bank, Insurance Company","2015.0","1.0"
"Jih Sun International Bank","22686","Taiwan","Asia-Pacific Bank, Corporation, Foreign Bank, Insurance Company","2015.0","1.0"
"Commercial Bank International psc","25268","United Arab Emirates","Middle Eastern Bank","2015.0","1.0"
"Farglory Life Insurance Co Ltd","27333","Taiwan","Asia-Pacific Bank, Corporation, Foreign Bank, Insurance Company","2015.0","1.0"
"Bank of Shanghai","36381","China","Asia-Pacific Bank","2015.0","1.0"
"Zurich Insurance Group AG","37815","Switzerland","Asia-Pacific Bank, Corporation, Foreign Bank, Insurance Company, US Bank, Western European Bank","2015.0","1.0"
"Ace European Group","19154","United Kingdom","Asia-Pacific Bank, Corporation, Foreign Bank, Insurance Company, US Bank, Western European Bank","2015.0","1.0"
"Banca Popolare di Milano SCaRL","48543","Italy","Foreign Bank, Western European Bank","2015.0","1.0"
"Swiss Reinsurance Co [Swiss Re]","5863","Switzerland","Asia-Pacific Bank, Corporation, Foreign Bank, Insurance Company, US Bank, Western European Bank","2015.0","1.0"
"Wilmington Savings Fund Society","87204","United States","Finance Company, Mutual Fund","2015.0","1.0"
"China Development Bank Zhejiang","102919","China","Asia-Pacific Bank","2015.0","1.0"
"Banque Generale du Luxembourg SA [BGL]","18209","Luxembourg","Asia-Pacific Bank, Corporation, Foreign Bank, Insurance Company, US Bank, Western European Bank","2015.0","1.0"
"KKR Capital Markets","55825","United States","Corporation, Finance Company, Other, US Bank","2015.0","1.0"
"Svenska Handelsbanken AB (publ)","10501","Sweden","US Bank, Western European Bank","2015.0","1.0"
"Handelsbanken Capital Markets","15813","Sweden","Asia-Pacific Bank, Western European Bank","2015.0","1.0"
"Clydesdale Bank Plc","15994","United Kingdom","Asia-Pacific Bank, Western European Bank","2015.0","1.0"
"Bank of China Nanjing","120080","China","Corporation","2015.0","1.0"
"Bank of Nanjing Nanjing Branch","119913","China","Asia-Pacific Bank","2015.0","1.0"
"GE Healthcare Financial Services","13558","United States","Corporation, Finance Company, Foreign Bank, Western European Bank","2015.0","1.0"
"Nykredit Bank AS","51650","Denmark","US Bank, Western European Bank","2015.0","1.0"
"Takasaki Shinkin","75802","Japan","Asia-Pacific Bank","2015.0","1.0"
"Landesbank Berlin AG [LBB]","10689","Germany","Western European Bank","2015.0","1.0"
"Citigroup Global Markets Inc","48798","United States","Finance Company, Foreign Bank, US Bank, Western European Bank","2015.0","1.0"
"ESun Commercial Bank Ltd","48744","United States","Asia-Pacific Bank, US Bank","2015.0","1.0"
"Credit Suisse Asset Management","61380","France","Foreign Bank, Inst. Invest. Other, US Bank, Western European Bank","2015.0","1.0"
"Bank of Albuquerque NA","78302","United States","US Bank","2015.0","1.0"
"AKA Ausfuhrkredit GmbH","13880","Germany","Western European Bank","2015.0","1.0"
"Societe Generale Burkina Faso","130444","Burkina Faso","Foreign Bank, Western European Bank","2015.0","1.0"
"Societe Generale London","97646","France","Foreign Bank, Western European Bank","2015.0","1.0"
"Irish Bank Resolution Corp Ltd [IBRC]","103238","Ireland","Corporation, Foreign Bank, Western European Bank","2015.0","1.0"
"DNB ASA","102615","Norway","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, US Bank, Western European Bank","2015.0","1.0"
"DnB Markets","25031","Norway","Corporation, Foreign Bank, Western European Bank","2015.0","1.0"
"Landesbank Baden-Wurttemberg [ex-Landeskreditbank BW]","10671","Germany","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, US Bank, Western European Bank","2015.0","1.0"
"Banque Cantonale Vaudoise","10725","Switzerland","Asia-Pacific Bank, Corporation, Foreign Bank, Western European Bank","2015.0","1.0"
"Raiffeisen Schweiz Genossenschaft","107641","Switzerland","Asia-Pacific Bank, Corporation, Foreign Bank, Western European Bank","2015.0","1.0"
"Zurcher Kantonalbank [ZKB]","11297","Switzerland","Asia-Pacific Bank, Corporation, Foreign Bank, Western European Bank","2015.0","1.0"
"Zurcher Kantonalbank Zurich","11298","Switzerland","Corporation, Foreign Bank, Western European Bank","2015.0","1.0"
"Banque de Neuflize SA [NSMD]","93957","France","Western European Bank","2015.0","1.0"
"Basler Kantonalbank [BKB]","12073","Switzerland","Corporation, Foreign Bank, Western European Bank","2015.0","1.0"
"Industrial & Commercial Bank of China Weihai","118862","China","Asia-Pacific Bank","2015.0","1.0"
"Industrial & Commercial Bank of China Xiamen Branch","39450","China","Asia-Pacific Bank","2015.0","1.0"
"Banque Populaire Rives de Paris","98016","France","Western European Bank","2015.0","1.0"
"Suva","126798","Switzerland","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, US Bank, Western European Bank","2015.0","1.0"
"Citibank Ltd","86797","United States","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, US Bank, Western European Bank","2015.0","1.0"
"Luzerner Kantonalbank","15929","Germany","Asia-Pacific Bank, Corporation, Foreign Bank, Western European Bank","2015.0","1.0"
"Deutsche Apotheker-und Arztebank","16144","Germany","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, US Bank, Western European Bank","2015.0","1.0"
"Deutsche Hypothekenbank AG","16525","Germany","Western European Bank","2015.0","1.0"
"Migros Bank AG","139991","Switzerland","Asia-Pacific Bank, Corporation, Foreign Bank, Western European Bank","2015.0","1.0"
"Migrosbank AG [MIB]","16865","Switzerland","Corporation, Foreign Bank, Western European Bank","2015.0","1.0"
"Basellandschaftliche Kantonalbank","25420","Switzerland","Corporation, Foreign Bank, Western European Bank","2015.0","1.0"
"ING Bank (Australia) Ltd","12085","Australia","Asia-Pacific Bank","2015.0","1.0"
"ING Real Estate Finance NV","43988","Netherlands","Western European Bank","2015.0","1.0"
"Mizuho International Plc","18304","Japan","Corporation, Foreign Bank, Western European Bank","2015.0","1.0"
"Bank of Tokyo-Mitsubishi BIBF","58335","Japan","Corporation, Foreign Bank, Western European Bank","2015.0","1.0"
"Signature Bank","49973","United States","Finance Company, US Bank","2015.0","1.0"
"CIC Group Inc","50023","United States","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, US Bank, Western European Bank","2015.0","1.0"
"Tottori Bank","50447","Japan","Asia-Pacific Bank, Finance Company","2015.0","1.0"
"Raiffeisen Bank International AG","130293","Austria","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, US Bank, Western European Bank","2015.0","1.0"
"Associated Banc Corp","45210","United States","US Bank","2015.0","1.0"
"Cerberus Business Finance LLC","110006","United States","Corporation, Finance Company, US Bank","2015.0","1.0"
"Steel City Capital Funding","55460","United States","Corporation, Finance Company, US Bank","2015.0","1.0"
"KBC Group","74612","Belgium","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, US Bank, Western European Bank","2015.0","1.0"
"Le Credit Lyonnais SA [LCL]","97889","France","Western European Bank","2015.0","1.0"
"Caisse Regionale de Credit Agricole Mutuel du Nord de France [CRCAM NDF]","98899","France","Asia-Pacific Bank, Corporation, Foreign Bank, Western European Bank","2015.0","1.0"
"Banque CIC (Suisse) SA","106226","Switzerland","Asia-Pacific Bank, Corporation, Foreign Bank, Western European Bank","2015.0","1.0"
"Caja Rural de Burgos","43426","Spain","Western European Bank","2015.0","1.0"
"Bank of Nova Scotia Shanghai","21701","China","Asia-Pacific Bank, Foreign Bank","2015.0","1.0"
"APG Algemene Pensioen Groep NV","107942","Netherlands","Asia-Pacific Bank, Finance Company, Inst. Invest. Hedge Fund, Investment Bank, US Bank, Western European Bank","2015.0","1.0"
"United Community Bank","110102","United States","Finance Company, US Bank","2015.0","1.0"
"National Australia Bank Ltd [NAB]","11024","Australia","Asia-Pacific Bank, Western European Bank","2015.0","1.0"
"National Westminster Bank Plc","11320","United Kingdom","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2015.0","1.0"
"Royal Bank of Scotland Australia","24792","Australia","Asia-Pacific Bank, US Bank, Western European Bank","2015.0","1.0"
"Nationale-Nederlanden Nederland BV [NN]","113815","Netherlands","Corporation, Western European Bank","2015.0","1.0"
"MoraBanc","114138","Andorra","Asia-Pacific Bank, Foreign Bank, Investment Bank, US Bank, Western European Bank","2015.0","1.0"
"Bank of Queensland Ltd","11718","Australia","Asia-Pacific Bank","2015.0","1.0"
"Bank of China Sydney","39457","China","Asia-Pacific Bank, US Bank, Western European Bank","2015.0","1.0"
"Fifth Street Management LLC","116243","United States","Corporation","2015.0","1.0"
"Governor & Co of the Bank of Ireland","37325","United States","Foreign Bank, Western European Bank","2015.0","1.0"
"Churchill Asset Management","127165","United States","Corporation, Foreign Bank, US Bank, Western European Bank","2015.0","1.0"
"Citibank NA Sydney","43841","Australia","Asia-Pacific Bank, US Bank, Western European Bank","2015.0","1.0"
"Cathay United Bank Hong Kong","43030","Hong Kong","Asia-Pacific Bank, US Bank, Western European Bank","2015.0","1.0"
"JP Morgan Chase Bank [Hong Kong]","14718","Hong Kong","Asia-Pacific Bank, US Bank, Western European Bank","2015.0","1.0"
"JP Morgan Securities Ltd","15114","United Kingdom","Asia-Pacific Bank, Foreign Bank, Inst. Invest. Other, US Bank, Western European Bank","2015.0","1.0"
"Bank of America Australia","10651","Australia","Asia-Pacific Bank, US Bank, Western European Bank","2015.0","1.0"
"Credit Suisse AG, Cayman Islands Branch","104698","United States","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2015.0","1.0"
"Banco Itau Europa SA [BIE]","97599","Portugal","Asia-Pacific Bank, Foreign Bank, Investment Bank, US Bank, Western European Bank","2015.0","1.0"
"Europe Arab Bank Plc [EAB]","18955","United Kingdom","Asia-Pacific Bank, Foreign Bank, Investment Bank, US Bank, Western European Bank","2015.0","1.0"
"GE Capital Bank","106476","United States","Asia-Pacific Bank, Finance Company, Inst. Invest. Hedge Fund, Investment Bank, US Bank, Western European Bank","2015.0","1.0"
"Sparebanken","22025","Norway","Finance Company, Western European Bank","2015.0","1.0"
"HSBC Australia","14391","Australia","Asia-Pacific Bank, US Bank","2015.0","1.0"
"Mega International Commercial Bank Offshore Banking Branch","25404","Taiwan","Asia-Pacific Bank, US Bank, Western European Bank","2015.0","1.0"
"Erste Bank AG","46241","Austria","Asia-Pacific Bank, Foreign Bank, Investment Bank, US Bank, Western European Bank","2015.0","1.0"
"Mizuho Bank (China) Ltd","111550","China","Asia-Pacific Bank, Foreign Bank","2015.0","1.0"
"Osakafu Shinren","55771","Japan","Asia-Pacific Bank, Corporation","2015.0","1.0"
"Antares Capital","124168","United States","Corporation, Foreign Bank, US Bank, Western European Bank","2015.0","1.0"
"Abacus Finance Group LLC","62998","United States","Other","2015.0","1.0"
"Madison Capital Funding LLC","66286","United States","Finance Company, Foreign Bank, US Bank, Western European Bank","2015.0","1.0"
"Madison Capital Partners","66287","United States","Corporation, Foreign Bank, US Bank, Western European Bank","2015.0","1.0"
"Banca March SA","96858","Italy","Asia-Pacific Bank, Foreign Bank, Investment Bank, US Bank, Western European Bank","2015.0","1.0"
"Korea Development Bank Shanghai","101252","South Korea","Asia-Pacific Bank, Foreign Bank","2015.0","1.0"
"Credit Agricole Corporate & Investment Bank SA [ex-Calyon]","98070","France","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2015.0","1.0"
"Banco Portugues de Investimento SA [BPI]","97515","Portugal","Asia-Pacific Bank, Foreign Bank, Investment Bank, US Bank, Western European Bank","2015.0","1.0"
"Natixis Hong Kong Branch","23192","Hong Kong","Asia-Pacific Bank, US Bank, Western European Bank","2015.0","1.0"
"Credit Industriel et Commercial Finance SA","101529","France","Asia-Pacific Bank, Foreign Bank, Inst. Invest. Other, US Bank, Western European Bank","2015.0","1.0"
"Credit Industriel et Commercial Singapore","101665","France","Asia-Pacific Bank, US Bank, Western European Bank","2015.0","1.0"
"GSO Capital Partners LP","51194","United States","Finance Company","2015.0","1.0"
"Michinoku Bank","51848","Japan","Asia-Pacific Bank","2015.0","1.0"
"CIBC Bank USA","135396","United States","US Bank","2015.0","1.0"
"Guangdong Zhonghui Finacial Leasing Co Ltd","123732","China","Asia-Pacific Bank, Finance Company","2015.0","1.0"
"BlueBay Asset Management LLP","110453","United Kingdom","Corporation, Finance Company","2015.0","1.0"
"Hua Nan Commercial Bank (Offshore Banking Branch)","12081","Taiwan","Asia-Pacific Bank, Finance Company, US Bank, Western European Bank","2015.0","1.0"
"E Sun Commercial Bank Offshore Banking Branch","43364","Taiwan","Asia-Pacific Bank, Finance Company, US Bank, Western European Bank","2015.0","1.0"
"Arab Petroleum Investments Corp","35938","Saudi Arabia","Finance Company, Middle Eastern Bank, Western European Bank","2015.0","1.0"
"Guangdong Finance Trust & Investment Corp","36912","China","Asia-Pacific Bank","2015.0","1.0"
"Shinginko Tokyo","53042","Japan","Asia-Pacific Bank","2015.0","1.0"
"Avenue Capital Management","63067","United States","Corporation, Finance Company","2015.0","1.0"
"Niigata Kenshinren","78448","Japan","Asia-Pacific Bank","2015.0","1.0"
"Prudential Equity Investors","85816","United States","Finance Company, Other, Western European Bank","2015.0","1.0"
"Banque Internationale a Luxembourg SA [BIL]","13370","Luxembourg","Asia-Pacific Bank, Corporation, Foreign Bank, Insurance Company, US Bank, Western European Bank","2015.0","1.0"
"Australia & New Zealand Banking Group Ltd Singapore Branch","26715","Singapore","Asia-Pacific Bank","2015.0","1.0"
"Sprott Resource Lending Partnership","110885","United States","Other","2015.0","1.0"
"FirstBank Florida","111795","United States","US Bank, Western European Bank","2015.0","1.0"
"Volksbank Heilbronn eG","114364","Germany","Western European Bank","2015.0","1.0"
"Varagon Capital Partners","114658","United States","Asia-Pacific Bank, Corporation, Finance Company, Western European Bank","2015.0","1.0"
"Banque et Caisse d'Epargne de L'Etat Luxembourg [BCEE]","11477","Luxembourg","Asia-Pacific Bank, Corporation, Foreign Bank, Insurance Company, US Bank, Western European Bank","2015.0","1.0"
"Sparkasse Landsberg-Diessen","116930","Germany","Western European Bank","2015.0","1.0"
"Fifth Street Finance Corp","59779","United States","Finance Company","2015.0","1.0"
"CommunityOne Bank NA","118569","United States","US Bank","2015.0","1.0"
"Volksbank Markischer Kreis eG","118670","Germany","Western European Bank","2015.0","1.0"
"Sparkasse Duisburg","121049","Germany","Western European Bank","2015.0","1.0"
"Sparkasse Essen","12230","Germany","Western European Bank","2015.0","1.0"
"Sparkasse Ludenscheid","132437","Germany","Western European Bank","2015.0","1.0"
"Volksbank Hohenlimburg eG","136610","Germany","Western European Bank","2015.0","1.0"
"Kiraboshi Bank Ltd","139273","Japan","Asian Bank, Japanese Bank","2015.0","1.0"
"Cathay Bank","52281","United States","US Bank, Western European Bank","2015.0","1.0"
"Standard Chartered Seoul","37647","United Kingdom","Asia-Pacific Bank","2015.0","1.0"
"NRW BANK","14798","Germany","Western European Bank","2015.0","1.0"
"NRW Bank","14799","Germany","Western European Bank","2015.0","1.0"
"Hiroshima Bank","41793","Japan","Asian Bank, Japanese Bank","2015.0","1.0"
"Healthcare Financial Solutions LLC","122887","United States","Asia-Pacific Bank, Corporation, Finance Company, Other, Western European Bank","2015.0","1.0"
"Banca Popolare di Milano SCaRL [BPM]","48542","Italy","Corporation, Western European Bank","2015.0","1.0"
"Hokuetsu Bank Ltd","49002","Japan","Asia-Pacific Bank","2015.0","1.0"
"SBI Shinsei Bank Ltd","170165","Japan","Asian Bank, Japanese Bank","2015.0","1.0"
"Saikyo Bank","56039","Japan","Asia-Pacific Bank, Finance Company","2015.0","1.0"
"Monroe Capital LLC","57402","United States","Other","2015.0","1.0"
"Banca Monte dei Paschi di Siena","58827","Italy","Corporation, Western European Bank","2015.0","1.0"
"MPS Capital Services","96984","Italy","Corporation, Western European Bank","2015.0","1.0"
"Florida Community Banks Inc","62878","United States","Corporation, US Bank, Western European Bank","2015.0","1.0"
"Banca Popolare di Sondrio SCRL [BPS]","89195","Italy","Corporation, Western European Bank","2015.0","1.0"
"Societe Generale Seoul","101255","France","Asia-Pacific Bank","2015.0","1.0"
"Kexim Bank (UK) Ltd","14724","United Kingdom","Asia-Pacific Bank","2015.0","1.0"
"Deutsche Bank AG London","10886","United Kingdom","Asia-Pacific Bank, US Bank, Western European Bank","2015.0","1.0"
"Cooperatieve Centrale Raiffeisen-Boerenleenbank BA","11095","Netherlands","Western European Bank","2015.0","1.0"
"BHP Billiton Finance Ltd","11208","Australia","Asia-Pacific Bank, Corporation, Foreign Bank, US Bank","2015.0","1.0"
"Bank of China LA Branch","57434","United States","Asia-Pacific Bank, Corporation, Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2015.0","1.0"
"Dah Sing Bank Ltd","12340","Hong Kong","Asia-Pacific Bank, US Bank, Western European Bank","2015.0","1.0"
"Crescent Capital Group LP","126646","United States","US Bank","2015.0","1.0"
"Westdeutsche Genossenschafts-Zentralbank eG [WGZ-Bank]","13192","Germany","Western European Bank","2015.0","1.0"
"Credit Suisse Singapore","26128","Singapore","Asia-Pacific Bank, US Bank, Western European Bank","2015.0","1.0"
"Shenzhen Development Bank Co Ltd","20857","China","Asia-Pacific Bank","2015.0","1.0"
"Kita-Nippon Bank","42643","Japan","Asia-Pacific Bank","2015.0","1.0"
"Kagawa Bank","53136","Japan","Asia-Pacific Bank, Finance Company","2015.0","1.0"
"Kanonji Shinkin","59865","Japan","Asia-Pacific Bank, Finance Company","2015.0","1.0"
"Takamatsu Shinkin","75301","Japan","Asia-Pacific Bank, Finance Company","2015.0","1.0"
"ANZ Bank (US)","25181","United States","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2015.0","1.0"
"Nextier Bank","118611","United States","US Bank","2015.0","1.0"
"Kotak Mahindra Bank Ltd","13984","India","Asia-Pacific Bank, Corporation","2015.0","1.0"
"First National Bank","52133","United States","US Bank","2015.0","1.0"
"Mediobanca SpA [Banca di Credito Finanziario SpA]","95937","Italy","Asia-Pacific Bank, Corporation, Foreign Bank, Investment Bank, US Bank, Western European Bank","2015.0","1.0"
"PrivateBank & Trust Co","63673","United States","Finance Company, Foreign Bank, US Bank","2015.0","1.0"
"Concentra Financial Services Association","106696","Canada","Foreign Bank, Other, Trust Company, Western European Bank","2015.0","1.0"
"Landesbank","118897","Germany","Western European Bank","2015.0","1.0"
"LBBW Bank Ireland Plc","48510","United States","Foreign Bank, Western European Bank","2015.0","1.0"
"Berlin Hypotheken Bank","43222","Germany","Corporation, Western European Bank","2015.0","1.0"
"Johnan Shinkin Bank","112876","Japan","Asia-Pacific Bank, Finance Company","2015.0","1.0"
"China Merchants Bank Nantong","121890","China","Asia-Pacific Bank","2015.0","1.0"
"Community Bank Senpoku","118705","Japan","Asia-Pacific Bank, Finance Company","2015.0","1.0"
"NN Investment Partners","122713","Netherlands","Corporation, Western European Bank","2015.0","1.0"
"Indian Overseas Bank","13285","India","Asia-Pacific Bank","2015.0","1.0"
"Citibank SA","58480","United States","Western European Bank","2015.0","1.0"
"Canara Bank","14360","India","Asia-Pacific Bank","2015.0","1.0"
"Central Bank of India","14503","India","Asia-Pacific Bank","2015.0","1.0"
"Atlantic Union Bank","146835","United States","Asian Bank, Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2015.0","1.0"
"Syndicate Bank","15036","India","Asia-Pacific Bank","2015.0","1.0"
"UCO Bank","15637","India","Asia-Pacific Bank","2015.0","1.0"
"Oriental Bank of Commerce","20411","India","Asia-Pacific Bank","2015.0","1.0"
"Farm Credit Canada","20723","Canada","Foreign Bank, Other, Trust Company, Western European Bank","2015.0","1.0"
"Stifel Bank & Trust","56733","United States","Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2015.0","1.0"
"IDBI Bank Ltd","9678","India","Asia-Pacific Bank","2015.0","1.0"
"Bankwest","17925","Australia","Asia-Pacific Bank, Western European Bank","2015.0","1.0"
"Community & Southern Bank","57995","United States","Finance Company, US Bank","2015.0","1.0"
"OTP Bank CJSC","19926","United States","East. Europe/Russian Bank, US Bank, Western European Bank","2015.0","1.0"
"Square 1 Bank","61768","United States","US Bank","2015.0","1.0"
"Arvest Bank","90419","United States","US Bank","2015.0","1.0"
"Asia United Bank","94593","Philippines","Asian Bank, Canadian Bank, Multinational Investment Bank & Financial Services, US Bank","2015.0","1.0"
"China Construction Bank Nantong","21906","China","Asia-Pacific Bank","2015.0","1.0"
"FS Investment Corporation III","116345","United States","Corporation, Other, US Bank","2015.0","1.0"
"Lehigh River LLC","116355","United States","Corporation, Other, US Bank","2015.0","1.0"
"CDC Group plc","118236","United Kingdom","African Bank, Asia-Pacific Bank, Corporation, Investment Bank, Middle Eastern Bank, US Bank, Western European Bank","2015.0","1.0"
"Evergreen Bank Group","118641","United States","US Bank","2015.0","1.0"
"MTP Energy Master Fund Ltd","119287","United States","Corporation, Other, US Bank","2015.0","1.0"
"Wissahickon Creek LLC","119291","United States","Corporation, Other, US Bank","2015.0","1.0"
"MTP Energy Opportunities Fund LLC","119292","United States","Corporation, Other, US Bank","2015.0","1.0"
"FS Energy & Power Fund","119296","United States","Corporation, Other, US Bank","2015.0","1.0"
"Wayne Funding LLC","119297","United States","Corporation, Other, US Bank","2015.0","1.0"
"Juniata River LLC","119300","United States","Corporation, Other, US Bank","2015.0","1.0"
"Eksportfinans ASA","12430","Norway","Finance Company, Western European Bank","2015.0","1.0"
"Ecobank Nigeria Plc","102157","Nigeria","African Bank, Asia-Pacific Bank, Corporation, Investment Bank, Middle Eastern Bank, US Bank, Western European Bank","2015.0","1.0"
"Wilmington Trust National Association","109182","United States","Corporation, Other, US Bank","2015.0","1.0"
"Monroe Capital Advisors LLC","82372","United States","Finance Company, Other","2015.0","1.0"
"Morgan Stanley MUFG Loan Partners LLC","60963","United States","Foreign Bank, Investment Bank, US Bank, Western European Bank","2015.0","1.0"
"Golub Capital Inc","71915","United States","Corporation, Finance Company, Inst. Invest. Other","2015.0","1.0"
"JA Bank Ibaraki Shinren","79602","Japan","Asia-Pacific Bank","2015.0","1.0"
"European Bank for Reconstruction & Development (EBRD)","10479","United Kingdom","Western European Bank","2015.0","1.0"
"First Midwest Bank","110446","United States","US Bank","2015.0","1.0"
"HSBC Bank Middle East Ltd","18227","United Arab Emirates","Middle Eastern Bank","2015.0","1.0"
"Tohoku Bank","49417","Japan","Asia-Pacific Bank","2015.0","1.0"
"Mitsubishi UFJ Lease & Finance Co Ltd","20793","Japan","Asia-Pacific Bank, Corporation","2015.0","1.0"
"Seto Shinkin Bank","49816","Japan","Asia-Pacific Bank","2015.0","1.0"
"Ehime Bank","49870","Japan","Asia-Pacific Bank","2015.0","1.0"
"Ichii Shinkin Bank","52220","Japan","Asia-Pacific Bank","2015.0","1.0"
"Chogin-Nishi Shinkumi Bank","56299","Japan","Asia-Pacific Bank, Finance Company","2015.0","1.0"
"Himeji Shinkin","79475","Japan","Asia-Pacific Bank","2015.0","1.0"
"Aioinissaydowa Insurance","113486","Japan","Asia-Pacific Bank, Corporation, Foreign Bank, Insurance Company","2015.0","1.0"
"First Gulf Bank Singapore","106291","Singapore","Asia-Pacific Bank, Corporation, Western European Bank","2015.0","1.0"
"Nova Kreditna","13435","Slovenia","East. Europe/Russian Bank, Other","2015.0","1.0"
"Industrial Development Corp of South Africa Ltd (IDC)","13444","South Africa","African Bank, Corporation","2015.0","1.0"
"Development Bank of Southern Africa","14118","South Africa","African Bank, Corporation, Western European Bank","2015.0","1.0"
"JP Morgan & Co","46786","United States","US Bank","2015.0","1.0"
"Standard Chartered Bank Malaysia","16328","Malaysia","Asia-Pacific Bank, Corporation, Western European Bank","2015.0","1.0"
"Rand Merchant Bank Ltd [RMB]","14891","South Africa","African Bank, Western European Bank","2015.0","1.0"
"FirstRand Bank Ltd","9253","South Africa","African Bank, Asia-Pacific Bank, Corporation, Investment Bank, Middle Eastern Bank, Other, US Bank, Western European Bank","2015.0","1.0"
"IKB Deutsche Industrie Bank AG","16148","Germany","Western European Bank","2015.0","1.0"
"Gorenjska Banka dd","24538","Slovenia","East. Europe/Russian Bank, Other","2015.0","1.0"
"Aeon Bank","109397","Japan","Asia-Pacific Bank","2015.0","1.0"
"CIMB Bank Singapore","25925","Singapore","Asia-Pacific Bank, Corporation, Western European Bank","2015.0","1.0"
"City First Bank","29603","United States","US Bank","2015.0","1.0"
"Tokio Marine & Nichido Fire Insurance Co Ltd","36407","Japan","Asia-Pacific Bank, Corporation, Foreign Bank, Insurance Company","2015.0","1.0"
"HSBC Amanah Finance","32253","United Kingdom","Asia-Pacific Bank, Corporation, Western European Bank","2015.0","1.0"
"Mitsui Sumitomo Insurance Co Ltd","44388","Japan","Asia-Pacific Bank, Insurance Company","2015.0","1.0"
"Saitama Resona Bank","77559","Japan","Asia-Pacific Bank","2015.0","1.0"
"Shichiju Shichi Bank","76924","Japan","Asia-Pacific Bank","2015.0","1.0"
"Aomori Bank Ltd","50078","Japan","Asia-Pacific Bank, Corporation, Foreign Bank, Insurance Company","2015.0","1.0"
"Taiko Bank","51680","Japan","Asia-Pacific Bank, Foreign Bank","2015.0","1.0"
"Harbor Bank","54575","United States","US Bank","2015.0","1.0"
"Fukoku Mutual Life Insurance Co","55935","Japan","Asia-Pacific Bank, Corporation, Foreign Bank, Insurance Company","2015.0","1.0"
