"Lender_Name","Lender_Id","Lender_Operating_Country","Lender_Institution_Type","year","quarter"
"Monroe Capital Income Plus Corp","144592","United States","Asset Manager, BDC, Diversified Financial Services Company","2019.0","1.0"
"Elsdon Investment Pte Ltd","145844","United States","Corporation, Finance Company, Inst. Invest. Other, Western European Bank","2019.0","1.0"
"Monroe Capital Private Credit Master Fund IV (Unleveraged) SCSp","154980","United States","Asset Manager, Diversified Financial Services Company","2019.0","1.0"
"Monroe Capital Private Credit Master Fund IV SCSp","154989","United States","Asset Manager, Diversified Financial Services Company","2019.0","1.0"
"Monroe Capital Private Credit Versailles Master Fund SCSp","159478","United States","Asset Manager, BDC, Diversified Financial Services Company","2019.0","1.0"
"MC Financing SPV III LLC","160297","United States","Asset Manager, BDC, Diversified Financial Services Company","2019.0","1.0"
"Northrim Bank","40599","United States","Asian Bank, Multinational Investment Bank & Financial Services, US Bank","2019.0","1.0"
"Union Bank NA","55889","United States","Foreign Bank, US Bank","2019.0","1.0"
"Monroe Capital LLC","57402","United States","Asset Manager","2019.0","1.0"
"Vnesheconombank [VEB]","7014","Russian Federation","East. Europe/Russian Bank","2019.0","1.0"
"WSFS Bank","80687","United States","Finance Company, Foreign Bank, Investment Bank, US Bank, Western European Bank","2019.0","1.0"
"UBS Switzerland AG","133839","Switzerland","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2019.0","1.0"
"Zurcher Kantonalbank [ZKB]","11297","Switzerland","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2019.0","1.0"
"Bank of Montreal Ireland Plc","26248","Ireland","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2019.0","1.0"
"Bank of Kyoto","47741","Japan","Asia-Pacific Bank","2019.0","1.0"
"Citibank Tokyo","88800","Japan","Asia-Pacific Bank, US Bank, Western European Bank","2019.0","1.0"
"Taichung Commercial Bank","19537","Taiwan","Asia-Pacific Bank","2019.0","1.0"
"Hamburger Sparkasse AG","14982","Germany","Western European Bank","2019.0","1.0"
"Varde Partners Inc","65645","United States","Finance Company","2019.0","1.0"
"Fubon Bank (Hong Kong) Ltd","13251","Hong Kong","Asia-Pacific Bank, Western European Bank","2019.0","1.0"
"Thurgauer Kantonalbank (TKB)","13140","Switzerland","Foreign Bank, Western European Bank","2019.0","1.0"
"Shanghai Commercial Bank Ltd","13430","Hong Kong","Asia-Pacific Bank, Western European Bank","2019.0","1.0"
"Bank Cic (Schweiz) AG","140413","Switzerland","Foreign Bank, Western European Bank","2019.0","1.0"
"Riyad Bank [RB]","17109","Saudi Arabia","Middle Eastern Bank","2019.0","1.0"
"HSBC Saudi Arabia Ltd","144308","Saudi Arabia","Middle Eastern Bank","2019.0","1.0"
"Saudi British Bank JSC [SABB]","17441","Saudi Arabia","Middle Eastern Bank","2019.0","1.0"
"Samba Financial Group","18408","Saudi Arabia","Middle Eastern Bank","2019.0","1.0"
"Basellandschaftliche Kantonalbank","25420","Switzerland","Foreign Bank, Western European Bank","2019.0","1.0"
"Mellon Bank","26419","United States","Corporation, US Bank","2019.0","1.0"
"Kiyo Bank Ltd","50540","Japan","Asia-Pacific Bank","2019.0","1.0"
"DSK Bank Plc","97867","Bulgaria","East. Europe/Russian Bank, Western European Bank","2019.0","1.0"
"Taisho Bank","65614","Japan","Asia-Pacific Bank","2019.0","1.0"
"United Bulgarian Bank AD [UBB]","98462","Bulgaria","East. Europe/Russian Bank, Western European Bank","2019.0","1.0"
"DnB Markets","25031","Norway","Corporation, Foreign Bank, Investment Bank, US Bank, Western European Bank","2019.0","1.0"
"ABN AMRO Bank NV [RBS]","10679","Netherlands","Western European Bank","2019.0","1.0"
"Hua Nan Commercial Bank Sydney Branch","144133","Australia","Asia-Pacific Bank","2019.0","1.0"
"Bank of China Shanghai Branch","11780","China","Asia-Pacific Bank","2019.0","1.0"
"Taiwan Business Bank Sydney","122703","Australia","Asia-Pacific Bank","2019.0","1.0"
"Chang Hwa Commercial Bank Ltd New York","44202","Taiwan","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2019.0","1.0"
"JP Morgan Chase","14263","United States","Asia-Pacific Bank, US Bank, Western European Bank","2019.0","1.0"
"E Sun Commercial Bank Ltd Sydney Branch","144141","Australia","Asia-Pacific Bank","2019.0","1.0"
"China Citic","14693","Hong Kong","Asian Bank, Canadian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank","2019.0","1.0"
"National Commercial Bank (Saudi Arabia) [NCB] [AlAhli Bank]","16713","Saudi Arabia","Middle Eastern Bank","2019.0","1.0"
"Mega International Commercial Bank New York Branch","26745","Taiwan","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2019.0","1.0"
"Al Rajhi Banking & Investment Corp [RBIC]","46275","Saudi Arabia","Middle Eastern Bank","2019.0","1.0"
"Ehime Bank","49870","Japan","Asia-Pacific Bank","2019.0","1.0"
"Arab National Bank [ANB]","6894","Saudi Arabia","Middle Eastern Bank","2019.0","1.0"
"Banca d'Intermediazione Mobiliare IMI SpA [Banca IMI]","93760","Italy","Finance Company, Western European Bank","2019.0","1.0"
"Sberbank CIB CJSC","101818","Russian Federation","East. Europe/Russian Bank, US Bank","2019.0","1.0"
"Cerea Capital SA","98483","France","European Bank","2019.0","1.0"
"Banque Cantonale de Geneve [BCGE]","11121","Switzerland","US Bank, Western European Bank","2019.0","1.0"
"Bank of China Seoul","39769","China","Asia-Pacific Bank, Western European Bank","2019.0","1.0"
"Industrial & Commercial Bank of China Seoul","101620","South Korea","Asia-Pacific Bank, Western European Bank","2019.0","1.0"
"Industrial & Commercial Bank of China Wenzhou","118427","China","Asia-Pacific Bank","2019.0","1.0"
"Groupe Banque Populaire","100444","France","Western European Bank","2019.0","1.0"
"BPCE SA","126437","France","Western European Bank","2019.0","1.0"
"United Overseas Bank Seoul","46258","Singapore","Asia-Pacific Bank, Western European Bank","2019.0","1.0"
"BankUnited Inc","133433","United States","Foreign Bank, Other, US Bank, Western European Bank","2019.0","1.0"
"China Construction Bank Seoul","101629","South Korea","Asia-Pacific Bank, Western European Bank","2019.0","1.0"
"Bank of Communications Wenzhou","146525","China","Asia-Pacific Bank","2019.0","1.0"
"OCBC Bank Seoul","101323","South Korea","Asia-Pacific Bank, Western European Bank","2019.0","1.0"
"Morgan Stanley Bank AG","21942","Germany","Canadian Bank, European Bank, Multinational Investment Bank & Financial Services, US Bank","2019.0","1.0"
"First Citizens Bank & Trust","34737","United States","Asian Bank, Canadian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank","2019.0","1.0"
"Mizuho Trust Bank ABL","56933","Japan","Asia-Pacific Bank","2019.0","1.0"
"Merchants Bank NA","50029","United States","Asian Bank, Canadian Bank, European Bank, Multinational Investment Bank & Financial Services, US Bank","2019.0","1.0"
"Chikuho Bank","49803","Japan","Asia-Pacific Bank","2019.0","1.0"
"First National Bank","52133","United States","Foreign Bank, US Bank, Western European Bank","2019.0","1.0"
"Great Southern Bank","54505","United States","US Bank","2019.0","1.0"
"Kyoto Bank","57350","Japan","Asia-Pacific Bank, Finance Company","2019.0","1.0"
"State Street Bank & Trust","17120","United States","Asian Bank, Canadian Bank, European Bank, Multinational Investment Bank & Financial Services, US Bank","2019.0","1.0"
"Korea Development Bank Seocho Branch","145108","South Korea","Asia-Pacific Bank, Western European Bank","2019.0","1.0"
"Caisse Regionale de Credit Agricole Mutuel de Centre Ouest","104457","France","Western European Bank","2019.0","1.0"
"KEB Hana Bank Bangbaedong Branch","145124","South Korea","Asia-Pacific Bank, Western European Bank","2019.0","1.0"
"BNP Paribas Seoul","98349","South Korea","Asia-Pacific Bank, Western European Bank","2019.0","1.0"
"Bank Leumi Trust","68336","United States","Foreign Bank, Other, US Bank, Western European Bank","2019.0","1.0"
"Sumitomo Trust & Banking Co Ltd","45428","Japan","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2019.0","1.0"
"Deutsche Postbank AG","12777","Germany","Western European Bank","2019.0","1.0"
"PT Bank DBS Indonesia","93388","Indonesia","Asia-Pacific Bank, Finance Company, Western European Bank","2019.0","1.0"
"CTBC Bank Singapore","117394","Singapore","Asia-Pacific Bank, Finance Company, Western European Bank","2019.0","1.0"
"Bain Capital LLC","51981","United States","Corporation, Finance Company, Foreign Bank","2019.0","1.0"
"TC Ziraat Bankasi AS","11404","Turkey","East. Europe/Russian Bank, Foreign Bank, Middle Eastern Bank","2019.0","1.0"
"Taipei Fubon Commercial Bank Singapore","128378","Singapore","Asia-Pacific Bank, Finance Company, Western European Bank","2019.0","1.0"
"Bank SBI Indonesia","133917","Indonesia","Asia-Pacific Bank, Finance Company, Western European Bank","2019.0","1.0"
"Bank of China Jakarta","94563","Indonesia","Asia-Pacific Bank, Finance Company, Western European Bank","2019.0","1.0"
"Maybank Indonesia","122744","Indonesia","Asia-Pacific Bank, Finance Company, Western European Bank","2019.0","1.0"
"Maybank Kim Eng Securities Pte Ltd","143854","Singapore","Asia-Pacific Bank, Finance Company, Western European Bank","2019.0","1.0"
"Tokio Marine Holdings Inc","128894","Japan","Finance Company, Insurance Company, Western European Bank","2019.0","1.0"
"PT Bank UOB Indonesia","93667","Indonesia","Asia-Pacific Bank, Finance Company, Western European Bank","2019.0","1.0"
"Hancock Capital Management LLC","131545","United States","Asset Manager, Canadian Bank","2019.0","1.0"
"First Abu Dhabi Bank Singapore","136764","Singapore","Asia-Pacific Bank, Finance Company, Western European Bank","2019.0","1.0"
"TIAA Bank","140301","United States","Foreign Bank, US Bank","2019.0","1.0"
"Schroders Plc","17250","United Kingdom","Asia-Pacific Bank, Other, US Bank, Western European Bank","2019.0","1.0"
"Donan Umimachi Shinkin Bank","144168","Japan","Asia-Pacific Bank","2019.0","1.0"
"Volksbank Esslingen eG","144212","Germany","Western European Bank","2019.0","1.0"
"BayFront Capital Partners Ltd","144726","Canada","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2019.0","1.0"
"Banca Generali SpA","144831","Italy","Asia-Pacific Bank, Other, US Bank, Western European Bank","2019.0","1.0"
"Edmond de Rothschild Suisse SA","144849","Switzerland","Asia-Pacific Bank, Other, US Bank, Western European Bank","2019.0","1.0"
"Standard Chartered Bank Australia","15998","United Kingdom","Asia-Pacific Bank, Foreign Bank, US Bank, Western European Bank","2019.0","1.0"
"ORIX Corp","24251","Japan","Finance Company, Foreign Bank, US Bank","2019.0","1.0"
"Toho Bank Ltd","49035","Japan","Asia-Pacific Bank","2019.0","1.0"
"Aomori Bank Ltd","50078","Japan","Asia-Pacific Bank","2019.0","1.0"
"Sterling Bank","51407","United States","Foreign Bank, US Bank","2019.0","1.0"
"Tokushima Taisho Bank [ex-Tokushima Bank]","51824","Japan","Asia-Pacific Bank","2019.0","1.0"
"Bank of Iwate","54827","Japan","Asia-Pacific Bank","2019.0","1.0"
"Euler Hermes Kreditversicherungs AG","99330","Germany","Finance Company, Insurance Company, Western European Bank","2019.0","1.0"
"American AgCredit ACA","58751","United States","Finance Company, Other, US Bank, Western European Bank","2019.0","1.0"
"Turkiye Vakiflar Bankasi TAO [Vakifbank]","6573","Turkey","East. Europe/Russian Bank, Foreign Bank, Middle Eastern Bank","2019.0","1.0"
"Farm Credit Bank of Texas","50000","United States","Finance Company, Other, US Bank, Western European Bank","2019.0","1.0"
"Greenstone Farm Credit Services FLCA","82904","United States","Finance Company, Other, US Bank, Western European Bank","2019.0","1.0"
"Northwest Farm Credit Services FLCA","118291","United States","Finance Company, Other, US Bank, Western European Bank","2019.0","1.0"
"Turkiye Is Bankasi AS [Isbank]","9429","Turkey","East. Europe/Russian Bank, Foreign Bank, Middle Eastern Bank","2019.0","1.0"
"Yapi ve Kredi Bankasi AS [YKB]","9432","Turkey","East. Europe/Russian Bank, Foreign Bank, Middle Eastern Bank","2019.0","1.0"
"Turkiye Halk Bankasi AS","9981","Turkey","East. Europe/Russian Bank, Foreign Bank, Middle Eastern Bank","2019.0","1.0"
"DenizBank AS","6571","Turkey","East. Europe/Russian Bank, Foreign Bank, Middle Eastern Bank","2019.0","1.0"
"Svensk Exportkredit AB (publ) [SEK] [Swedish Export Credit Corp]","11111","Sweden","Corporation, US Bank","2019.0","1.0"
"Banco Panama","21263","Panama","Other, US Bank","2019.0","1.0"
"Kitaosaka Shinkin Bank","131649","Japan","Asia-Pacific Bank","2019.0","1.0"
"Business Development Bank of Canada","13079","Canada","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2019.0","1.0"
"Banco de Credito Social Cooperativo SA","140245","Spain","European Bank","2019.0","1.0"
"China Construction Bank Toronto","118752","Canada","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2019.0","1.0"
"C-Nergy Ghana","144461","United States","African Bank, Middle Eastern Bank","2019.0","1.0"
"Canadian Western Bank","15823","Canada","Asia-Pacific Bank, Finance Company, Foreign Bank, US Bank, Western European Bank","2019.0","1.0"
"National Bank of Ras Al-Khaimah [Rakbank]","16812","United Arab Emirates","Middle Eastern Bank, Western European Bank","2019.0","1.0"
"Ecobank Ghana Ltd","94850","Ghana","African Bank, Middle Eastern Bank","2019.0","1.0"
"Hyogoken Shinren","55861","Japan","Asia-Pacific Bank, Corporation","2019.0","1.0"
"Okazaki Shinkin Bank","55941","Japan","Asia-Pacific Bank","2019.0","1.0"
"Union de Banques Arabes et Francaises [UBAF]","97567","France","Middle Eastern Bank, Western European Bank","2019.0","1.0"
"PT Bank ANZ Indonesia","112937","Indonesia","Asia-Pacific Bank","2019.0","1.0"
"DZ Bank AG Singapore","46209","Singapore","Asia-Pacific Bank, Investment Bank, Other, Western European Bank","2019.0","1.0"
"Kumamoto Bank","110981","Japan","Asia-Pacific Bank","2019.0","1.0"
"North Pacific Bank Ltd","120421","Japan","Asia-Pacific Bank, Finance Company, Insurance Company","2019.0","1.0"
"Industrial & Commercial Bank of China (Thai) Public Co Ltd","104146","Thailand","Asia-Pacific Bank, Investment Bank, Other, Western European Bank","2019.0","1.0"
"ICBC Asia","13077","Hong Kong","Asia-Pacific Bank, Investment Bank, Middle Eastern Bank, Other, Western European Bank","2019.0","1.0"
"Land Bank of Taiwan Hong Kong","43444","Taiwan","Asia-Pacific Bank, Investment Bank, Other, Western European Bank","2019.0","1.0"
"Caisse d'Epargne et de Prevoyance de Rhone Alpes","119303","France","Western European Bank","2019.0","1.0"
"Banque Populaire Auvergne Rhone Alpes","129921","France","Western European Bank","2019.0","1.0"
"United Overseas Bank Taipei","46031","Singapore","Asia-Pacific Bank, Western European Bank","2019.0","1.0"
"Citibank Japan Ltd","53614","Japan","Asia-Pacific Bank","2019.0","1.0"
"China Construction Bank Suzhou Gongyeyuanqu Sub-branch","144605","China","Asia-Pacific Bank","2019.0","1.0"
"ICICI Bank Hongkong","25487","Hong Kong","Asia-Pacific Bank, Investment Bank, Other, Western European Bank","2019.0","1.0"
"Hita Shinkin Bank","144204","Japan","Asia-Pacific Bank","2019.0","1.0"
"MC Income Plus Financing SPV LLC","144594","United States","Finance Company, Other, Specialty","2019.0","1.0"
"Shizuoka Bank Ltd","26427","Japan","Asia-Pacific Bank, Finance Company, Insurance Company","2019.0","1.0"
"Bank of Shanghai","36381","China","Asia-Pacific Bank","2019.0","1.0"
"Shichiju Shichi Bank","76924","Japan","Asia-Pacific Bank","2019.0","1.0"
"Kagoshima Bank","49798","Japan","Asia-Pacific Bank","2019.0","1.0"
"Oita Bank","49801","Japan","Asia-Pacific Bank","2019.0","1.0"
"Daido Life Insurance","50978","Japan","Asia-Pacific Bank, Finance Company, Insurance Company","2019.0","1.0"
"Ares Management LLC","63027","United States","Finance Company","2019.0","1.0"
"Higo Bank","54061","Japan","Asia-Pacific Bank","2019.0","1.0"
"JA Bank Yamaguchi","60858","Japan","Asia-Pacific Bank, Finance Company, Insurance Company","2019.0","1.0"
"Toyama Bank","65855","Japan","Asia-Pacific Bank, Finance Company, Insurance Company","2019.0","1.0"
"Gulf International Bank BSC [GIB]","6893","Bahrain","Corporation, Middle Eastern Bank, Western European Bank","2019.0","1.0"
"Intesa Sanpaolo SpA Hong Kong Branch","11610","Hong Kong","Asia-Pacific Bank, Investment Bank, Middle Eastern Bank, Other, Western European Bank","2019.0","1.0"
"National Bank of Fujairah PSC","7242","United Arab Emirates","Corporation, Middle Eastern Bank, Western European Bank","2019.0","1.0"
"Shinkumi Federation Bank","76870","Japan","Asia-Pacific Bank, Finance Company, Insurance Company","2019.0","1.0"
"Yokohama Shinkin","80394","Japan","Asia-Pacific Bank","2019.0","1.0"
"PT Bank Pembangunan Daerah Jawa Timur [Bank Jatim]","93614","Indonesia","Asia-Pacific Bank, Finance Company, Other","2019.0","1.0"
"PT Bank DKI","93747","Indonesia","Asia-Pacific Bank, Finance Company, Other","2019.0","1.0"
"PT Bank Pan Indonesia Tbk","93753","Indonesia","Asia-Pacific Bank, Finance Company, Other","2019.0","1.0"
"National Bank of Kuwait SAK [NBK]","97690","Kuwait","Asia-Pacific Bank, Investment Bank, Middle Eastern Bank, Other, Western European Bank","2019.0","1.0"
"PT Sarana Multi Infrastruktur (Persero)","110703","Indonesia","Asia-Pacific Bank, Finance Company, Other","2019.0","1.0"
"Emirates Islamic Bank PJSC [EIB]","25850","United Arab Emirates","Corporation, Middle Eastern Bank, Western European Bank","2019.0","1.0"
"Gulf Bank of Kuwait KSC","100603","Kuwait","Corporation, Middle Eastern Bank","2019.0","1.0"
"Handelsbanken Capital Markets","15813","Sweden","Asia-Pacific Bank, US Bank, Western European Bank","2019.0","1.0"
"Jiangnan Rural Commercial Bank","105336","China","Asia-Pacific Bank, Finance Company","2019.0","1.0"
"Bank Gospodarstwa Krajowego [BGK]","107220","Poland","Western European Bank","2019.0","1.0"
"Clydesdale Bank Plc","15994","United Kingdom","Asia-Pacific Bank, US Bank, Western European Bank","2019.0","1.0"
"Banque Publique d'Investissement [BPI France]","113505","France","Corporation, Western European Bank","2019.0","1.0"
"Hua Nan Commercial Bank (Offshore Banking Branch)","12081","Taiwan","African Bank, Asia-Pacific Bank","2019.0","1.0"
"Hua Nan Commercial Bank Singapore","15694","Taiwan","African Bank, Asia-Pacific Bank","2019.0","1.0"
"Santander UK Plc [ex-Abbey National Plc]","11316","United Kingdom","Asia-Pacific Bank, US Bank, Western European Bank","2019.0","1.0"
"Hengtong Finance Co Ltd","144589","China","Asia-Pacific Bank, Finance Company","2019.0","1.0"
"KfW IPEX-Bank GmbH [Ex-Kreditanstalt fur Wiederaufbau AG]","28486","Germany","Western European Bank","2019.0","1.0"
"Nationwide Building Society","12076","United Kingdom","Asia-Pacific Bank, US Bank, Western European Bank","2019.0","1.0"
"Land Bank of Taiwan Singapore","14046","Singapore","African Bank, Asia-Pacific Bank","2019.0","1.0"
"Taiwan Business Bank OBB","45016","Taiwan","African Bank, Asia-Pacific Bank","2019.0","1.0"
"Export-Import Bank of the Republic of China","12661","Taiwan","African Bank, Asia-Pacific Bank","2019.0","1.0"
"Global Infrastructure Management LLP","128731","United Kingdom","Corporation","2019.0","1.0"
"Banco Nacional De Mexico SA","117448","Mexico","Foreign Bank, US Bank, Western European Bank","2019.0","1.0"
"Citibank NA London","23374","United Kingdom","Foreign Bank, Middle Eastern Bank, Other, US Bank, Western European Bank","2019.0","1.0"
"Bank of Taiwan Singapore","20812","Taiwan","African Bank, Asia-Pacific Bank","2019.0","1.0"
"Bank of Taiwan Offshore Banking Branch","44832","Taiwan","African Bank, Asia-Pacific Bank","2019.0","1.0"
"International Finance Corp","30600","United States","Finance Company","2019.0","1.0"
"Jiangsu Bank","24759","China","Asia-Pacific Bank, Finance Company","2019.0","1.0"
"AfrAsia Bank Ltd","19645","Mauritius","African Bank, Asia-Pacific Bank","2019.0","1.0"
"Sunny Bank","36250","Taiwan","African Bank, Asia-Pacific Bank","2019.0","1.0"
"Caja Laboral Popular Cooperativa de Credito [CLP]","44519","Spain","Western European Bank","2019.0","1.0"
"Mega International Commercial Bank Offshore Banking Branch","25404","Taiwan","African Bank, Asia-Pacific Bank","2019.0","1.0"
"Awa Bank","45041","Japan","Asia-Pacific Bank, Insurance Company","2019.0","1.0"
"Manufacturers and Traders Trust Company","118934","United States","Foreign Bank, Other, US Bank","2019.0","1.0"
"Allgemeine Sparkasse Oberosterreich Bank AG","49560","Austria","Western European Bank","2019.0","1.0"
"Raiffeisenlandesbank Oberosterreich AG [RLB]","52126","Austria","Western European Bank","2019.0","1.0"
"United Bank","52641","United States","Foreign Bank, Other, US Bank","2019.0","1.0"
"Hokkoku Bank Ltd","52854","Japan","African Bank, Asia-Pacific Bank","2019.0","1.0"
"Monroe Bank","73424","United States","Corporation, US Bank","2019.0","1.0"
"LBC Credit Partners","77290","United States","Other","2019.0","1.0"
"Korea Development Bank Singapore","10514","Singapore","African Bank, Asia-Pacific Bank","2019.0","1.0"
"Caisse Regionale de Credit Agricole Mutuel du Nord de France [CRCAM NDF]","98899","France","Corporation, Western European Bank","2019.0","1.0"
"Natixis SA Singapore Branch","15182","Singapore","Foreign Bank, Middle Eastern Bank, Other, US Bank, Western European Bank","2019.0","1.0"
"Auxifip SA","98514","France","Corporation, Western European Bank","2019.0","1.0"
"National Credit Union Federation of Korea","101251","South Korea","Asia-Pacific Bank, Corporation, Finance Company, Insurance Company, Other","2019.0","1.0"
"Sumitomo Mitsui Trust Bank Thailand PCL","144398","Thailand","Asia-Pacific Bank","2019.0","1.0"
"NongHyup Life Insurance","109534","South Korea","Asia-Pacific Bank, Corporation, Finance Company, Insurance Company, Other","2019.0","1.0"
"Agricultural Bank of China Shantou","119627","China","Asia-Pacific Bank","2019.0","1.0"
"Hangzhou Bank","114127","China","Asia-Pacific Bank","2019.0","1.0"
"mBank SA","115125","Poland","Corporation","2019.0","1.0"
"Bank of China Shantou","112930","China","Asia-Pacific Bank","2019.0","1.0"
"Bank of China Liuzhou","112981","China","Asia-Pacific Bank","2019.0","1.0"
"Bank of China Manila","96810","Philippines","Asia-Pacific Bank","2019.0","1.0"
"Taiwan Business Bank Hong Kong","43087","Taiwan","Asia-Pacific Bank, Corporation, Finance Company, Investment Bank","2019.0","1.0"
"New York Green Bank","125730","United States","Finance Company, US Bank, Western European Bank","2019.0","1.0"
"Standard Bank Group Ltd","12733","South Africa","African Bank, Asia-Pacific Bank, Corporation, Foreign Bank, Investment Bank, US Bank, Western European Bank","2019.0","1.0"
"Chang Hwa Commercial Bank Singapore","43930","Taiwan","Asia-Pacific Bank","2019.0","1.0"
"Owl Rock Capital Corp","127196","United States","Corporation, Foreign Bank, US Bank, Western European Bank","2019.0","1.0"
"China Construction Bank Hangzhou","117971","China","Asia-Pacific Bank","2019.0","1.0"
"E Sun Commercial Bank Hong Kong","39096","Hong Kong","Asia-Pacific Bank","2019.0","1.0"
"Lotte Non-Life Insurance Co Ltd","144933","South Korea","Asia-Pacific Bank, Corporation, Finance Company, Insurance Company, Other","2019.0","1.0"
"Taiwan Cooperative Bank Manila OBU","96208","Philippines","Asia-Pacific Bank","2019.0","1.0"
"Rand Merchant Bank Ltd [RMB]","14891","South Africa","African Bank, Asia-Pacific Bank, Investment Bank, US Bank, Western European Bank","2019.0","1.0"
"Bank of Communications offshore unit","119362","China","Asia-Pacific Bank, Corporation, Finance Company, Investment Bank","2019.0","1.0"
"Credit Suisse Singapore","26128","Singapore","Asia-Pacific Bank, Corporation, Finance Company, Investment Bank","2019.0","1.0"
"Bank of Taiwan Hong Kong","44002","Taiwan","Asia-Pacific Bank, Corporation, Finance Company, Investment Bank","2019.0","1.0"
"PNC Capital Corp","72270","United States","Asia-Pacific Bank, US Bank","2019.0","1.0"
"Allstate Insurance Co","50296","United States","Insurance Company, US Bank, Western European Bank","2019.0","1.0"
"HSBC Group","38773","Hong Kong","African Bank, Asia-Pacific Bank, Corporation, Foreign Bank, Investment Bank, US Bank, Western European Bank","2019.0","1.0"
"Luso International Bank","44721","Macao","Asia-Pacific Bank, Corporation, Finance Company, Investment Bank","2019.0","1.0"
"Mizuho Bank Europe NV","135163","Netherlands","Western European Bank","2019.0","1.0"
"Mitsubishi UFJ Lease & Finance (Hong Kong) Ltd","124385","Hong Kong","Asia-Pacific Bank, Corporation, Finance Company, Investment Bank","2019.0","1.0"
"Shikoku Bank","50064","Japan","Asia-Pacific Bank","2019.0","1.0"
"Kagawa Bank","53136","Japan","Asia-Pacific Bank","2019.0","1.0"
"Kyoto Hokuto Shinkin Bank","55060","Japan","Asia-Pacific Bank","2019.0","1.0"
"Allianz Life Insurance Co","111643","South Korea","Asia-Pacific Bank, Corporation, Finance Company, Insurance Company, Other","2019.0","1.0"
"Bank of Saga","58379","Japan","Asia-Pacific Bank","2019.0","1.0"
"Osaka City Shinkin Bank","58584","Japan","Asia-Pacific Bank","2019.0","1.0"
"Hitachi Capital (HK) Ltd","125185","Hong Kong","Asia-Pacific Bank, Corporation, Finance Company, Investment Bank","2019.0","1.0"
"KDB Life Insurance Co Ltd","103567","South Korea","Asia-Pacific Bank, Corporation, Finance Company, Insurance Company, Other","2019.0","1.0"
"Korea Development Bank Beijing","98570","South Korea","Asia-Pacific Bank, Corporation, Finance Company, Investment Bank","2019.0","1.0"
"Busan Bank","97320","South Korea","Asia-Pacific Bank, Corporation, Finance Company, Insurance Company, Other","2019.0","1.0"
"Woori Bank Hong Kong","40843","Hong Kong","Asia-Pacific Bank, Corporation, Finance Company, Investment Bank","2019.0","1.0"
"Shinhan Life Insurance Co Ltd","101087","South Korea","Asia-Pacific Bank, Corporation, Finance Company, Insurance Company, Other","2019.0","1.0"
"Kyobo Life Insurance Co","97640","South Korea","Asia-Pacific Bank, Corporation, Finance Company, Insurance Company, Other","2019.0","1.0"
"Hanwha Life Insurance","97957","South Korea","Asia-Pacific Bank, Corporation, Finance Company, Insurance Company, Other","2019.0","1.0"
"Hyundai Marine & Fire Insurance","97904","South Korea","Asia-Pacific Bank, Corporation, Finance Company, Insurance Company, Other","2019.0","1.0"
"Korea Federation of Community Credit","98487","South Korea","Asia-Pacific Bank, Corporation, Finance Company, Insurance Company, Other","2019.0","1.0"
"KB Insurance Co Ltd","144931","South Korea","Asia-Pacific Bank, Corporation, Finance Company, Insurance Company, Other","2019.0","1.0"
"Heungkuk Life Insurance","98734","South Korea","Asia-Pacific Bank, Corporation, Finance Company, Insurance Company, Other","2019.0","1.0"
"Samsung Life Insurance Co Ltd","99094","South Korea","Asia-Pacific Bank, Corporation, Finance Company, Insurance Company, Other","2019.0","1.0"
"DB Insurance Co Ltd [ex-Dongbu Insurance Co]","99095","South Korea","Asia-Pacific Bank, Corporation, Finance Company, Insurance Company, Other","2019.0","1.0"
"Samsung Fire & Marine Insurance","99246","South Korea","Asia-Pacific Bank, Corporation, Finance Company, Insurance Company, Other","2019.0","1.0"
"Agricultural Bank of China Shanghai","15709","China","Asia-Pacific Bank, Other","2019.0","1.0"
"Shanghai Pudong Development Bank Shanghai","114559","China","Asia-Pacific Bank, Other","2019.0","1.0"
"China Construction Bank Shanghai Pudong","19259","China","Asia-Pacific Bank, Other","2019.0","1.0"
"Mirae Asset Financial Group","143991","United States","Investment Bank, US Bank, Western European Bank","2019.0","1.0"
"Seto Shinkin Bank","49816","Japan","Asia-Pacific Bank","2019.0","1.0"
"Audax Private Equity","135273","United States","Corporation, Finance Company","2019.0","1.0"
"Audax Private Debt LLC","155526","United States","Asset Manager","2019.0","1.0"
"Toyota Shinkin Bank","51774","Japan","Asia-Pacific Bank","2019.0","1.0"
"Asahi Shinkin Bank","52235","Japan","Asia-Pacific Bank","2019.0","1.0"
"KKR Capital Markets LLC","55825","United States","European Bank, Private Equity","2019.0","1.0"
"BNC National Bank","56396","United States","Asia-Pacific Bank, Foreign Bank, Other, US Bank, Western European Bank","2019.0","1.0"
