Lender_Name,Lender_Id,Lender_Operating_Country,Lender_Institution_Type,year,quarter
Turkish Bank,42420,Turkey,"Asian Bank, European Bank, Japanese Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services",2021,2
Mitsubishi UFJ Trust & Banking Corp,92660,Japan,"Asian Bank, Japanese Bank",2021,2
Sekerbank TAS,17024,Turkey,"Asian Bank, European Bank, Japanese Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services",2021,2
Intesa Sanpaolo SpA London Branch,127328,United Kingdom,"Asian Bank, European Bank, Japanese Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services",2021,2
Eksportkreditt Norge AS [Export Credit Norway],107708,Norway,"Diversified Financial Services Company, European Bank",2021,2
Crescent Direct Lending LLC,118357,United States,"Asset Manager, Canadian Bank",2021,2
Norwegian Guarantee Institute for Export Credits,133608,Norway,"Diversified Financial Services Company, European Bank",2021,2
BancFirst Corp,23678,United States,"Multinational Investment Bank & Financial Services, US Bank",2021,2
SpareBanken 1 Gruppen AS [SpareBank 1],32646,Norway,"Diversified Financial Services Company, European Bank",2021,2
Macquarie Asset Finance Ltd,37903,Australia,,2021,2
Banque Courtois SA,97756,France,European Bank,2021,2
Banque CIC Sud Ouest SA,102872,France,European Bank,2021,2
Sumitomo Mitsui Trust Holdings Inc,102979,Japan,"Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Japanese Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services",2021,2
Westpac Banking Corp London,12846,Australia,"Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Japanese Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services",2021,2
Banca Comerciala Romana SA [Romanian Commercial Bank],12127,Romania,"European Bank, Multinational Investment Bank & Financial Services",2021,2
The Commercial Bank (PSQC),131244,Qatar,"Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Japanese Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services",2021,2
BIC-BRED (Suisse) SA,126439,Switzerland,"Asian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,2
Industrial Development Corp of South Africa Ltd (IDC),13444,South Africa,,2021,2
Development Bank of Southern Africa,14118,South Africa,,2021,2
Banque Populaire Mediterranee,152938,United States,European Bank,2021,2
Commercial Bank of Africa Ltd [CBA],19531,Kenya,"Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Japanese Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services",2021,2
Ecobank Nigeria Plc,102157,Nigeria,African Bank,2021,2
Government Employees Provident Fund (GEPF) Tanzania,24313,Tanzania,,2021,2
Alinma Bank,25094,Saudi Arabia,Middle Eastern Bank,2021,2
Banner Bank,53516,United States,"Multinational Investment Bank & Financial Services, US Bank",2021,2
Banque Misr Paris [L'Euromisr],100359,France,"Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,2
Banque Misr SAE,6965,Egypt,"Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Japanese Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services",2021,2
Access Bank PLC,78800,Nigeria,African Bank,2021,2
Kuwait Finance House KSC [KFH],8898,Kuwait,"Asian Bank, Australian/New Zealand Bank, Canadian Bank, European Bank, Japanese Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services",2021,2
CA Indosuez (Switzerland) SA,135399,Switzerland,"Asian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,2
Agricultural Bank of China Seoul,108653,South Korea,Asian Bank,2021,2
Santander UK Plc [ex-Abbey National Plc],11316,United Kingdom,European Bank,2021,2
Taiwan Life Insurance Co Ltd,14031,Taiwan,"Asian Bank, Insurance Company",2021,2
Taipei Star Bank,144662,Taiwan,"Asian Bank, Insurance Company",2021,2
Nederlandse Waterschapsbank NV,24529,Netherlands,European Bank,2021,2
Farglory Life Insurance Co Ltd,27333,Taiwan,"Asian Bank, Insurance Company",2021,2
Nationwide Mutual Insurance Co,47081,United States,,2021,2
Columbia State Bank,50150,United States,US Bank,2021,2
Korea Development Bank Seocho Branch,145108,South Korea,Asian Bank,2021,2
BNP Paribas BIBF,98220,France,"Asian Bank, Canadian Bank, European Bank, Multinational Investment Bank & Financial Services, US Bank",2021,2
Baden-Wurttembergische Bank AG [BW-Bank],45154,Germany,European Bank,2021,2
Rivage Investment,119232,France,European Bank,2021,2
Standard Bank Group Ltd,12733,South Africa,"African Bank, European Bank",2021,2
Danmarks Skibskreditfond,48863,Denmark,European Bank,2021,2
Sterling Bank,51407,United States,"European Bank, US Bank",2021,2
Manufacturers Life Insurance Co,10747,Canada,,2021,2
Republic of France,10952,France,,2021,2
LahiTapiola,119979,Finland,European Bank,2021,2
Citibank NA Hong Kong Branch,13426,Hong Kong,"Asian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,2
Cathay Bank Hong Kong Branch,20069,Hong Kong,"Asian Bank, European Bank",2021,2
TD Asset Management Inc,143157,United States,,2021,2
Standard Chartered Bank London,36100,United Kingdom,Development Finance Institution,2021,2
Manufacturers Life Reinsurance Ltd,158937,Barbados,,2021,2
BTA Institutional Services Australia Ltd,158939,Australia,,2021,2
Deutsche Pfandbriefbank AG,23749,Germany,European Bank,2021,2
Aktia Savings Bank Plc,33078,Finland,European Bank,2021,2
HSBC Banking Group,39777,United Kingdom,"Asian Bank, Canadian Bank, European Bank, Multinational Investment Bank & Financial Services",2021,2
Sumitomo Mitsui Financial Group Inc,55526,Japan,"Diversified Financial Services Company, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank",2021,2
Abu Dhabi Fund for Development,120654,United Arab Emirates,,2021,2
Oak Hill Advisors LP,139890,United States,"Asset Manager, Multinational Investment Bank & Financial Services",2021,2
Sixth Street Partners LLC,157333,United States,Multinational Investment Bank & Financial Services,2021,2
Pacific Mercantile Bank,61140,United States,,2021,2
Swedish Export Credit Corp,104295,Sweden,"European Bank, Export-Import Bank/ECA",2021,2
STANLIB Asset Management Limited,115405,South Africa,African Bank,2021,2
Everbank Commercial Finance Inc,120161,United States,"Asian Bank, Canadian Bank, US Bank",2021,2
Export-Import Bank of Thailand,12491,Thailand,"Asian Bank, Development Finance Institution",2021,2
Liberty Group Ltd,126924,South Africa,African Bank,2021,2
Bred Bank,129520,Fiji,"Asian Bank, Development Finance Institution",2021,2
Norfund,133368,Norway,"Asian Bank, Development Finance Institution",2021,2
Sanlam Investment Management (Pty) Ltd,139915,South Africa,"African Bank, Development Finance Institution, European Bank",2021,2
Georgia Banking Co,160584,United States,"Canadian Bank, US Bank",2021,2
Lakeside Bank,160786,United States,"Canadian Bank, European Bank, US Bank",2021,2
US Bank National Association,32998,United States,"Asian Bank, Canadian Bank, Multinational Investment Bank & Financial Services, US Bank",2021,2
Old National Bancorp /IN/,13515,United States,"Canadian Bank, European Bank, US Bank",2021,2
Euler Hermes Europe SA,116722,France,"Finance Company, Insurance Company, Other",2021,2
Synovus Financial Corp,57348,United States,"Canadian Bank, European Bank, US Bank",2021,2
SACE SpA [Servizi Assicurativi del Commercio Estero],93677,Italy,"Finance Company, Insurance Company, Other",2021,2
Hanmi Bank,98033,South Korea,"Canadian Bank, European Bank, US Bank",2021,2
Carver Federal Savings Bank,51044,United States,Multinational Investment Bank & Financial Services,2021,2
Societe Generale BIBF,100586,France,"Asian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank",2021,2
DBS Bank Hong Kong,11182,Hong Kong,"Asian Bank, European Bank, Japanese Bank",2021,2
Highland Bank,112167,United States,"Asian Bank, European Bank, Multinational Investment Bank & Financial Services, US Bank",2021,2
RBS Invoice Finance Ltd,129131,United Kingdom,Middle Eastern Bank,2021,2
Red River Bank,115463,United States,"Canadian Bank, European Bank, Farm Credit Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank",2021,2
State Bank of India Hong Kong Branch,16056,Hong Kong,"Asian Bank, European Bank, Japanese Bank, Middle Eastern Bank",2021,2
Helaba Bank - Landesbank Hessen-Thuringen New York,20582,Germany,"Asian Bank, European Bank",2021,2
Industrial & Commercial Bank of China (Frankfurt),37047,Germany,,2021,2
Maybank Hong Kong,42177,Hong Kong,"Asian Bank, European Bank, Japanese Bank",2021,2
Maybank International Labuan,45889,Malaysia,"Asian Bank, European Bank, Japanese Bank, Middle Eastern Bank",2021,2
Postbanken,12990,Norway,"European Bank, Multinational Investment Bank & Financial Services",2021,2
Cathay United Bank Hong Kong,43030,Hong Kong,"Asian Bank, European Bank, Japanese Bank",2021,2
Abn Amro Asset Based Finance NV,158930,United States,Middle Eastern Bank,2021,2
IKB Deutsche Industrie Bank AG,16148,Germany,"European Bank, Multinational Investment Bank & Financial Services",2021,2
Bank of Communications Frankfurt Branch,104855,Germany,,2021,2
TCF Bank Minnesota,75680,United States,"Asian Bank, European Bank, Multinational Investment Bank & Financial Services, US Bank",2021,2
First Midwest,121311,United States,"Asian Bank, European Bank, Multinational Investment Bank & Financial Services, US Bank",2021,2
Habib Bank AG [Zurich],36642,Switzerland,"Asian Bank, European Bank, Japanese Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services",2021,2
S&T Bank,53818,United States,"Canadian Bank, Multinational Investment Bank & Financial Services, US Bank",2021,2
Golub Capital Finance Funding LLC,121052,United States,"BDC, Multinational Investment Bank & Financial Services, Private Equity, US Bank",2021,2
East West,80658,United States,"Asian Bank, European Bank, Multinational Investment Bank & Financial Services, US Bank",2021,2
National Bank of Kuwait Singapore,97691,Kuwait,"Asian Bank, European Bank, Japanese Bank, Middle Eastern Bank",2021,2
Bank Leumi (UK) Plc,23984,United Kingdom,Middle Eastern Bank,2021,2
MNG Enterprises Inc,159043,United States,,2021,2
KKR & Co Inc,52484,United States,"Canadian Bank, Multinational Investment Bank & Financial Services, Private Equity, US Bank",2021,2
Rivage Euro Debt Infrastructure 3,148880,United States,Development Finance Institution,2021,2
Aviva Infrastructure Debt Europe I SA,148937,United States,Development Finance Institution,2021,2
Belgian Debt Agency,159125,Belgium,,2021,2
KIAMCO GreenNewDeal SolarPower Public Fund Special Asset Trust,159189,South Korea,,2021,2
KIAMCO GreenNewDeal SolarPower Private Fund Special Asset Trust,159199,South Korea,,2021,2
Frost Bank,45717,United States,"Asian Bank, US Bank",2021,2
Korea Investment & Securities Co Ltd,98061,South Korea,,2021,2
Doha Bank QSC,10360,Qatar,"Asian Bank, Canadian Bank, European Bank, Japanese Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services, Other, US Bank",2021,2
Shiba Shinkin Bank,114408,Japan,"Asian Bank, Japanese Bank",2021,2
CMB Wing Lung Bank Shanghai Branch,146709,China,"Asian Bank, European Bank",2021,2
Citigroup Global Markets Inc,48798,United States,"Canadian Bank, Multinational Investment Bank & Financial Services, US Bank",2021,2
Citibank SA,58480,United States,"Asian Bank, Canadian Bank, European Bank, Multinational Investment Bank & Financial Services",2021,2
Kimitsu Shinyo Kumiai,143353,Japan,"Asian Bank, Japanese Bank",2021,2
Federated Hermes Family of Funds,153113,United States,"Asian Bank, European Bank, Latin America & Caribbean Bank",2021,2
China Zheshang Bank,38921,China,Asian Bank,2021,2
Blackstone Inc,48987,United States,"Asset Manager, Private Equity, US Bank",2021,2
Halyk Savings Bank of Kazakhstan JSC [HSBK],5996,Kazakhstan,"Asian Bank, Canadian Bank, European Bank, Japanese Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services, Other, US Bank",2021,2
Chiba Shinkin Bank,69004,Japan,"Asian Bank, Japanese Bank",2021,2
One National Bank,75162,United States,"Diversified Financial Services Company, Multinational Investment Bank & Financial Services, US Bank",2021,2
Inland Bank,114673,United States,US Bank,2021,2
Provident Bank,48133,United States,"Canadian Bank, Multinational Investment Bank & Financial Services, US Bank",2021,2
Meridian Bank,50286,United States,"Asian Bank, Canadian Bank, Multinational Investment Bank & Financial Services",2021,2
Triodos Groenfonds NV,128629,Netherlands,"Asian Bank, European Bank",2021,2
Tristate Capital Bank,60748,United States,US Bank,2021,2
Societe Generale Singapore,99702,France,"Asian Bank, European Bank",2021,2
State Bank of India Canada,41827,India,"Canadian Bank, Credit Union, Multinational Investment Bank & Financial Services",2021,2
Sovkombank PAO,131621,Russian Federation,European Bank,2021,2
Ardent Joy Opportunity V Ltd,159081,Australia,,2021,2
PNC Capital Corp,72270,United States,"Asian Bank, Canadian Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank",2021,2
PGIM Inc [FKA Prudential Investment Management Inc],58245,United States,"Diversified Financial Services Company, Multinational Investment Bank & Financial Services, US Bank",2021,2
Central American Bank for Economic Integration,12593,Honduras,,2021,2
Prudential Banking Plc,14727,United Kingdom,Canadian Bank,2021,2
Brighten Lead Opportunity VIII Ltd,159089,Australia,,2021,2
Prudential Insurance Co of America,22469,United States,Canadian Bank,2021,2
Mission Bank,57366,United States,Canadian Bank,2021,2
CIC Co Ltd,88142,Japan,"Diversified Financial Services Company, European Bank, US Bank",2021,2
Citibank Hong Kong,21069,Hong Kong,"Asian Bank, European Bank, Multinational Investment Bank & Financial Services",2021,2
Gemcorp Capital LLP,155096,United Kingdom,,2021,2
Korea Development Bank Beijing,98570,South Korea,"Asian Bank, European Bank, Multinational Investment Bank & Financial Services",2021,2
Hua Nan Commercial Bank Ltd OBB,111132,Taiwan,Asian Bank,2021,2
KfW Entwicklungsbank,153782,Germany,,2021,2
Kiatnakin Phatra Bank PCL,159140,Thailand,Asian Bank,2021,2
UBS Asset Management Inc,131916,United States,,2021,2
China Construction Bank Macau,43733,Macao,"Asian Bank, Multinational Investment Bank & Financial Services",2021,2
Royal Dutch Shell Plc,18809,Netherlands,"Diversified Financial Services Company, European Bank, Multinational Investment Bank & Financial Services",2021,2
National Credit Union Federation of Korea,101251,South Korea,"Asian Bank, Credit Union",2021,2
Deutsche Bank AG London Branch,10675,Germany,"Asian Bank, Australian/New Zealand Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,2
Industrial & Commercial Bank of China (Hong Kong),23016,Hong Kong,"Asian Bank, European Bank",2021,2
SPC Capital Markets LLC,159233,United States,"BDC, Canadian Bank, Diversified Financial Services Company, Japanese Bank, Multinational Investment Bank & Financial Services, Private Equity, US Bank",2021,2
Sera Global Securities US LLC,159275,United States,"Asian Bank, Canadian Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,2
Brookfield Capital Solutions LLC,176905,United States,"Asian Bank, Asset Manager, Canadian Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,2
National Bank of Egypt SAE [NBE],7312,Egypt,Other,2021,2
Guggenheim Partners Investment Management,62393,United States,"Asset Manager, Diversified Financial Services Company, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services, Private Equity",2021,2
KDB Life Insurance Co Ltd,103567,South Korea,"Asian Bank, Credit Union",2021,2
Banque Cantonale Vaudoise,10725,Switzerland,"European Bank, Multinational Investment Bank & Financial Services",2021,2
Basler Kantonalbank [BKB],12073,Switzerland,"European Bank, Multinational Investment Bank & Financial Services",2021,2
Origin Bank,125561,United States,US Bank,2021,2
Independent Bank Corp,164541,United States,US Bank,2021,2
WebBank,52907,United States,US Bank,2021,2
American Stock Transfer & Trust Co Inc,88588,United States,"Asian Bank, Canadian Bank, European Bank",2021,2
Danish Ship Finance A/S [Danmarks Skibskreditfond],66321,Denmark,"Australian/New Zealand Bank, Diversified Financial Services Company, European Bank",2021,2
GarantiBank International NV [ex-United Garanti Bank International NV],11843,Netherlands,"Canadian Bank, Diversified Financial Services Company, European Bank",2021,2
"Svenska Handelsbanken AB, New York Branch",104753,United States,"Asian Bank, Canadian Bank, European Bank, Multinational Investment Bank & Financial Services, US Bank",2021,2
Svenska Handelsbanken AB (publ) [SHBA],10500,Sweden,"Asian Bank, Canadian Bank, European Bank, Multinational Investment Bank & Financial Services, US Bank",2021,2
Garanti BBVA,151480,Turkey,"Asian Bank, European Bank, Japanese Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services",2021,2
OCBC Bank Hong Kong,12728,Hong Kong,"Asian Bank, European Bank, Japanese Bank",2021,2
Sanpaolo IMI SpA,86424,Italy,"Asian Bank, Canadian Bank, European Bank, Multinational Investment Bank & Financial Services, US Bank",2021,2
BNP Capital Markets,100443,France,"Asian Bank, Canadian Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank",2021,2
Mercedes-Benz Financial Services USA LLC,101710,United States,"Business Corporation, US Bank",2021,2
International Monetary Fund [IMF],120655,United States,,2021,2
Commercial Bank,139601,Qatar,"Asian Bank, European Bank, Multinational Investment Bank & Financial Services, US Bank",2021,2
RCB Bank Ltd,148583,United States,"Asian Bank, European Bank, Multinational Investment Bank & Financial Services, US Bank",2021,2
Monroe Capital Private Credit Versailles Master Fund SCSp SICAV-RAIF,169317,United States,"Asset Manager, Diversified Financial Services Company",2021,2
Rosbank OJSC,51409,Russian Federation,"Asian Bank, European Bank, Multinational Investment Bank & Financial Services, US Bank",2021,2
Annaly Middle Market Lending LLC,132567,United States,"Canadian Bank, Diversified Financial Services Company, US Bank",2021,2
Cajasiete Caja Rural Sociedad Cooperativa de Credito,159249,Spain,European Bank,2021,2
Washington Federal Inc,124983,United States,"Canadian Bank, Multinational Investment Bank & Financial Services, US Bank",2021,2
Bank of Cairo SAE [Banque du Caire],6964,Egypt,"Asian Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services, Other",2021,2
BankUnited Inc,133433,United States,"Asian Bank, Multinational Investment Bank & Financial Services, US Bank",2021,2
Eclipse Business Capital LLC,160989,United States,"Canadian Bank, Multinational Investment Bank & Financial Services, US Bank",2021,2
Banco Credito e Inversiones SA,111860,Chile,"European Bank, Japanese Bank",2021,2
Pinnacle Financial Partners Inc,125355,United States,US Bank,2021,2
Ostsachsische Sparkasse Dresden,13687,Germany,,2021,2
Export-Import Bank of India (Eximbank India),9928,India,,2021,2
Camden National Bank,120832,United States,"Farm Credit Bank, Multinational Investment Bank & Financial Services, US Bank",2021,2
Bangor Savings Bank,121212,United States,"Farm Credit Bank, Multinational Investment Bank & Financial Services, US Bank",2021,2
Yes Bank Ltd,17010,India,Asian Bank,2021,2
Farm Credit Services of America,68822,United States,"Farm Credit Bank, Multinational Investment Bank & Financial Services, US Bank",2021,2
Doha Bank QPSC,10360,Qatar,"Asian Bank, European Bank, Japanese Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services, Other",2021,2
Oyak Anker Bank GmbH,115119,Germany,"African Bank, Asian Bank, European Bank, Japanese Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services, Other",2021,2
ICBC Sydney,117527,Australia,"Asian Bank, Australian/New Zealand Bank, Canadian Bank, Japanese Bank",2021,2
China Construction Bank Sydney,115105,Australia,"Asian Bank, Australian/New Zealand Bank, Canadian Bank, Japanese Bank",2021,2
Madison Pacific Trust Ltd,143532,Hong Kong,"Asian Bank, European Bank",2021,2
Union Bank of India (UK),171975,United States,"Asian Bank, European Bank",2021,2
Yapi Kredi Bank Nederland NV,25537,Netherlands,"African Bank, Asian Bank, European Bank, Japanese Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services, Other",2021,2
Northern Bank Ltd,34613,United Kingdom,"European Bank, Multinational Investment Bank & Financial Services",2021,2
Partners for Growth Inc,159727,United States,Multinational Investment Bank & Financial Services,2021,2
Tamweel Aloula Company,161022,Saudi Arabia,,2021,2
Vistra ITCL (India) Ltd,161702,India,"Asian Bank, Multinational Investment Bank & Financial Services",2021,2
Servus Credit Union,27040,Canada,"Canadian Bank, Diversified Financial Services Company",2021,2
Banco Itau SA,13413,Brazil,Multinational Investment Bank & Financial Services,2021,2
Liberty Bank,45264,United States,"Canadian Bank, US Bank",2021,2
Morton Community Bank,49751,United States,"Canadian Bank, US Bank",2021,2
Sendai Bank,55943,Japan,"Asian Bank, Japanese Bank",2021,2
Credit Industrial et Commercial,98524,France,"Asian Bank, Australian/New Zealand Bank, European Bank, Multinational Investment Bank & Financial Services",2021,2
Bank of Kunlun,107810,China,,2021,2
Bank of China Beijing,103728,China,,2021,2
Bank of China Guangdong Branch,11782,China,,2021,2
Shanghai Pudong Development Bank Guangdong,118621,China,,2021,2
China Construction Bank Beijing,104089,China,,2021,2
Lotte Financial Corp,141477,Japan,"Asian Bank, Diversified Financial Services Company, Japanese Bank",2021,2
Cassa di Risparmio di Orvieto Spa,159963,United States,European Bank,2021,2
MUFG Bank Ltd Jakarta,147018,Indonesia,"Asian Bank, Australian/New Zealand Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,2
Nomura Corporate Funding Americas LLC,63665,United States,Japanese Bank,2021,2
Fuyo General Lease Co Ltd,57640,Japan,"Asian Bank, Diversified Financial Services Company, Japanese Bank",2021,2
PT Bank Mandiri Persero Tbk Singapore Branch,28648,Singapore,"Asian Bank, Australian/New Zealand Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,2
Credit Agricole d'lle-de-France [CADIF],101106,France,"European Bank, Multinational Investment Bank & Financial Services",2021,2
Caisse Regionale de Credit Agricole Mutuel du Nord de France [CRCAM NDF],98899,France,"European Bank, Multinational Investment Bank & Financial Services",2021,2
Bank of Nova Scotia Asia Ltd,18002,Singapore,"Asian Bank, Australian/New Zealand Bank, European Bank, Japanese Bank",2021,2
China Banking Corp,10582,Philippines,Asian Bank,2021,2
DNB (UK) Limited,120718,United Kingdom,"Asian Bank, Australian/New Zealand Bank, European Bank, Japanese Bank",2021,2
Allied Bank Pakistan,112749,Pakistan,Asian Bank,2021,2
Private Finance Initiative Promotion Corporation of Japan,134496,Japan,"Asian Bank, Japanese Bank",2021,2
Banco Actinver SA Institucion De Banca Multiple Grupo Financiero Actinver,149627,Mexico,"Canadian Bank, European Bank",2021,2
SunTrust Bank,49246,United States,"Canadian Bank, Multinational Investment Bank & Financial Services, US Bank",2021,2
CIT Group Inc,1616,United States,US Bank,2021,2
Meezan Bank,16445,Pakistan,Asian Bank,2021,2
Banco Inbursa,17927,Mexico,"Canadian Bank, European Bank",2021,2
Askari Bank Ltd,18453,Pakistan,Asian Bank,2021,2
MCB Bank Ltd,18454,Pakistan,Asian Bank,2021,2
Faysal Bank Ltd,18669,Pakistan,Asian Bank,2021,2
Bank Alfalah,19987,Pakistan,Asian Bank,2021,2
Kure Shinkin Bank,57628,Japan,"Asian Bank, Japanese Bank",2021,2
Hiroshima Shinkin,78438,Japan,"Asian Bank, Japanese Bank",2021,2
Bank of China Zhenjiang,105295,China,Asian Bank,2021,2
Bank of China Nanjing,120080,China,Asian Bank,2021,2
Jiangsu Zijin Rural Commercial Bank Co Ltd,120093,China,Asian Bank,2021,2
Zhongyuan Bank Co Ltd,121952,China,Asian Bank,2021,2
Land Bank of Taiwan Singapore,14046,Singapore,"African Bank, Asian Bank",2021,2
Bank of Kaohsiung OBB,34387,Taiwan,"African Bank, Asian Bank",2021,2
Chang Hwa Commercial Bank Offshore Banking Branch,45178,Taiwan,"African Bank, Asian Bank",2021,2
Shanghai Commercial & Savings Bank Singapore,128701,Singapore,"African Bank, Asian Bank",2021,2
Ardian Private Debt,135505,France,,2021,2
Standard Chartered Bank (China) Ltd,17509,China,"Asian Bank, Japanese Bank",2021,2
MG Community Credit Cooperatives,159750,South Korea,,2021,2
OJSC Bank Saint-Petersburg,48399,Russian Federation,European Bank,2021,2
Iwate Bank,54828,Japan,"Asian Bank, Japanese Bank",2021,2
Sumitomo Mitsui Banking Corp (China) Ltd,19251,China,"Asian Bank, Japanese Bank",2021,2
Osaka-Shoko Shinkin Bank,81874,Japan,"Asian Bank, Japanese Bank",2021,2
Istituto per il Credito Sportivo,93758,Italy,European Bank,2021,2
Hana Financial Group Inc,98000,South Korea,,2021,2
KB Financial Group Inc,98693,South Korea,"Asian Bank, Australian/New Zealand Bank, European Bank, Japanese Bank, Multinational Investment Bank & Financial Services",2021,2
SinoPac Capital International (HK) Ltd,154769,Hong Kong,"African Bank, Asian Bank",2021,2
RHB Bank (L) Ltd,155189,Malaysia,"Asian Bank, European Bank",2021,2
CIMB Bank Berhad Labuan Offshore Branch,28313,Malaysia,"Asian Bank, European Bank",2021,2
Banco de Desarrollo de America Latina [CAF],107960,Venezuela,"Diversified Financial Services Company, European Bank, Japanese Bank, Latin America & Caribbean Bank, Multinational Investment Bank & Financial Services",2021,2
United Community Bank,110102,United States,"Canadian Bank, Multinational Investment Bank & Financial Services, US Bank",2021,2
Westpac Banking Corp New Zealand Branch,49694,New Zealand,Australian/New Zealand Bank,2021,2
Landesbank Saar GZ,11275,Germany,European Bank,2021,2
Bank of China Suzhou Kunshan Sub-Branch,148043,China,Asian Bank,2021,2
Bank of China Henan,40693,China,Asian Bank,2021,2
Monroe Capital MML CLO 2017-1 Ltd,140137,Cayman Islands,"Asset Manager, BDC, Diversified Financial Services Company, Multinational Investment Bank & Financial Services, US Bank",2021,2
Monroe Capital MML CLO VI Ltd,140145,Cayman Islands,"Asset Manager, BDC, Diversified Financial Services Company, Multinational Investment Bank & Financial Services, US Bank",2021,2
Monroe Capital MML CLO VII Ltd,140147,United States,"Asset Manager, BDC, Diversified Financial Services Company, Multinational Investment Bank & Financial Services, US Bank",2021,2
China Construction Bank [ex-People's Construction Bank of China],14111,China,"Asian Bank, Canadian Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank",2021,2
Monroe Capital MML CLO VIII Ltd,142629,United States,"Asset Manager, BDC, Diversified Financial Services Company, Multinational Investment Bank & Financial Services, US Bank",2021,2
Monroe (NP) US Private Debt Fund LP,147909,United States,"Asset Manager, BDC, Diversified Financial Services Company, Multinational Investment Bank & Financial Services, US Bank",2021,2
Monroe Capital MML CLO XI Ltd,156794,United States,"Asset Manager, BDC, Diversified Financial Services Company, Multinational Investment Bank & Financial Services, US Bank",2021,2
Monroe Capital MML CLO IX Ltd,156821,United States,"Asset Manager, BDC, Diversified Financial Services Company, Multinational Investment Bank & Financial Services, US Bank",2021,2
Monroe Capital MML CLO X Ltd,156822,United States,"Asset Manager, BDC, Diversified Financial Services Company, Multinational Investment Bank & Financial Services, US Bank",2021,2
Monroe Capital MML CLO XII Ltd,160288,United States,"Asset Manager, BDC, Diversified Financial Services Company, Multinational Investment Bank & Financial Services, US Bank",2021,2
Monroe Capital MML CLO XIII Ltd,160292,United States,"Asset Manager, BDC, Diversified Financial Services Company, Multinational Investment Bank & Financial Services, US Bank",2021,2
SBI Canada Bank,160339,United States,"Asian Bank, Canadian Bank, Japanese Bank, Multinational Investment Bank & Financial Services, US Bank",2021,2
Bank of Communications Henan,146565,China,Asian Bank,2021,2
PTC India Financials Services Ltd,102786,India,"Asian Bank, Diversified Financial Services Company",2021,2
Laboral Kutxa,114688,Spain,European Bank,2021,2
Bank of China Nantong,105015,China,Asian Bank,2021,2
Amundi SA,122471,France,"Diversified Financial Services Company, European Bank, Insurance Company",2021,2
Sun Life Assurance Co of Canada,13105,Canada,"Asian Bank, Insurance Company, US Bank",2021,2
Jiangsu Taixing Rural Commercial Bank,133057,China,Asian Bank,2021,2
Artemid Senior Loan II,148309,United States,"Diversified Financial Services Company, European Bank, Insurance Company",2021,2
Light Elite Opportunity VIII,159745,Australia,,2021,2
Jiangsu Guanyun Rural Commercial Bank,160038,China,Asian Bank,2021,2
Aba Rural Credit Cooperatives,160054,China,Asian Bank,2021,2
Societe Hospitaliere d'Assurances Mutuelles,160969,France,"Diversified Financial Services Company, European Bank, Insurance Company",2021,2
GBC Bancorp,24039,United States,"Asian Bank, US Bank",2021,2
Dubai International Financial Centre [DIFC],24321,United Arab Emirates,"European Bank, Middle Eastern Bank, Multinational Investment Bank & Financial Services",2021,2
